year,state,county,subgroup_type,subgroup,index_transportation_cost,index_transportation_cost_quality
2019,48,003,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,005,race-ethnicity,All,34.57435153858547,1
2019,48,005,race-ethnicity,Majority Non-White Tracts,30,1
2019,48,005,race-ethnicity,Majority White-NH Tracts,34.79757358656348,1
2019,48,005,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,007,race-ethnicity,All,36.22643485546711,1
2019,48,007,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,007,race-ethnicity,Majority White-NH Tracts,36.22643485546711,1
2019,48,007,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,009,race-ethnicity,All,38.238122827346466,1
2019,48,009,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,009,race-ethnicity,Majority White-NH Tracts,38.238122827346466,1
2019,48,009,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,011,race-ethnicity,All,35,1
2019,48,011,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,011,race-ethnicity,Majority White-NH Tracts,35,1
2019,48,011,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,013,race-ethnicity,All,33.07770487585231,1
2019,48,013,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,013,race-ethnicity,Majority White-NH Tracts,33.07770487585231,1
2019,48,013,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,015,race-ethnicity,All,30.317317051588354,1
2019,48,015,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,015,race-ethnicity,Majority White-NH Tracts,30.317317051588354,1
2019,48,015,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,017,race-ethnicity,All,39,1
2019,48,017,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,017,race-ethnicity,Majority White-NH Tracts,39,1
2019,48,017,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,019,race-ethnicity,All,33.52756280509585,1
2019,48,019,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,019,race-ethnicity,Majority White-NH Tracts,33.52756280509585,1
2019,48,019,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,021,race-ethnicity,All,26.680888506511284,1
2019,48,021,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,021,race-ethnicity,Majority White-NH Tracts,26.494006177040255,1
2019,48,021,race-ethnicity,Mixed Race and Ethnicity Tracts,27.232838589981448,1
2019,48,023,race-ethnicity,All,42,1
2019,48,023,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,023,race-ethnicity,Majority White-NH Tracts,42,1
2019,48,023,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,025,race-ethnicity,All,39.045712903615915,1
2019,48,025,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,025,race-ethnicity,Majority White-NH Tracts,39.045712903615915,1
2019,48,025,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,027,race-ethnicity,All,28.820326190612036,1
2019,48,027,race-ethnicity,Majority Non-White Tracts,26.654676258992804,1
2019,48,027,race-ethnicity,Majority White-NH Tracts,30.195952994599903,1
2019,48,027,race-ethnicity,Mixed Race and Ethnicity Tracts,27.31183444220367,1
2019,48,029,race-ethnicity,All,27.556065666527832,1
2019,48,029,race-ethnicity,Majority Non-White Tracts,28,1
2019,48,029,race-ethnicity,Majority White-NH Tracts,27.58143651657195,1
2019,48,029,race-ethnicity,Mixed Race and Ethnicity Tracts,27.187651070958477,1
2019,48,031,race-ethnicity,All,30.500575638959244,1
2019,48,031,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,031,race-ethnicity,Majority White-NH Tracts,30.500575638959244,1
2019,48,031,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,033,race-ethnicity,All,33,1
2019,48,033,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,033,race-ethnicity,Majority White-NH Tracts,33,1
2019,48,033,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,035,race-ethnicity,All,34.46623214533352,1
2019,48,035,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,035,race-ethnicity,Majority White-NH Tracts,34.46623214533352,1
2019,48,035,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,037,race-ethnicity,All,34.210059866181474,1
2019,48,037,race-ethnicity,Majority Non-White Tracts,28.21447455386649,1
2019,48,037,race-ethnicity,Majority White-NH Tracts,36.241802462249495,1
2019,48,037,race-ethnicity,Mixed Race and Ethnicity Tracts,28.68963199462275,1
2019,48,039,race-ethnicity,All,27.654304123499255,1
2019,48,039,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,039,race-ethnicity,Majority White-NH Tracts,27.842289328195676,1
2019,48,039,race-ethnicity,Mixed Race and Ethnicity Tracts,26.964295322648834,1
2019,48,041,race-ethnicity,All,29.97541933209087,1
2019,48,041,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,041,race-ethnicity,Majority White-NH Tracts,30.112956323554894,1
2019,48,041,race-ethnicity,Mixed Race and Ethnicity Tracts,27.621035820214466,1
2019,48,043,race-ethnicity,All,33.49804305283757,1
2019,48,043,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,043,race-ethnicity,Majority White-NH Tracts,33.49804305283757,1
2019,48,043,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,045,race-ethnicity,All,48,1
2019,48,045,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,045,race-ethnicity,Majority White-NH Tracts,48,1
2019,48,045,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,047,race-ethnicity,All,52.551886792452834,1
2019,48,047,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,047,race-ethnicity,Majority White-NH Tracts,52.551886792452834,1
2019,48,047,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,049,race-ethnicity,All,35.577347491151365,1
2019,48,049,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,049,race-ethnicity,Majority White-NH Tracts,35.577347491151365,1
2019,48,049,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,051,race-ethnicity,All,36.77533039647577,1
2019,48,051,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,051,race-ethnicity,Majority White-NH Tracts,36.77533039647577,1
2019,48,051,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,053,race-ethnicity,All,32.40960401361763,1
2019,48,053,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,053,race-ethnicity,Majority White-NH Tracts,32.40960401361763,1
2019,48,053,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,055,race-ethnicity,All,25.498365527488854,1
2019,48,055,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,055,race-ethnicity,Majority White-NH Tracts,25.498365527488854,1
2019,48,055,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,057,race-ethnicity,All,32.2462410973358,1
2019,48,057,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,057,race-ethnicity,Majority White-NH Tracts,32.2462410973358,1
2019,48,057,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,059,race-ethnicity,All,35.622694242593624,1
2019,48,059,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,059,race-ethnicity,Majority White-NH Tracts,35.622694242593624,1
2019,48,059,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,061,race-ethnicity,All,41.37382930058986,1
2019,48,061,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,061,race-ethnicity,Majority White-NH Tracts,41.37382930058986,1
2019,48,061,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,063,race-ethnicity,All,38.32725298588491,1
2019,48,063,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,063,race-ethnicity,Majority White-NH Tracts,38.32725298588491,1
2019,48,063,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,065,race-ethnicity,All,36.1131993006993,1
2019,48,065,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,065,race-ethnicity,Majority White-NH Tracts,36.1131993006993,1
2019,48,065,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,067,race-ethnicity,All,40.00050276520865,1
2019,48,067,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,067,race-ethnicity,Majority White-NH Tracts,40.835122544055096,1
2019,48,067,race-ethnicity,Mixed Race and Ethnicity Tracts,36,1
2019,48,069,race-ethnicity,All,40.78120063191153,1
2019,48,069,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,069,race-ethnicity,Majority White-NH Tracts,40.78120063191153,1
2019,48,069,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,071,race-ethnicity,All,30.125239889117918,1
2019,48,071,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,071,race-ethnicity,Majority White-NH Tracts,30.125239889117918,1
2019,48,071,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,073,race-ethnicity,All,38.02955121843643,1
2019,48,073,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,073,race-ethnicity,Majority White-NH Tracts,38.23204863500803,1
2019,48,073,race-ethnicity,Mixed Race and Ethnicity Tracts,33,1
2019,48,075,race-ethnicity,All,35.73327793934358,1
2019,48,075,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,075,race-ethnicity,Majority White-NH Tracts,35.73327793934358,1
2019,48,075,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,077,race-ethnicity,All,38.447503045066995,1
2019,48,077,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,077,race-ethnicity,Majority White-NH Tracts,38.447503045066995,1
2019,48,077,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,079,race-ethnicity,All,46,1
2019,48,079,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,079,race-ethnicity,Majority White-NH Tracts,46,1
2019,48,079,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,081,race-ethnicity,All,36.363138686131386,1
2019,48,081,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,081,race-ethnicity,Majority White-NH Tracts,36.363138686131386,1
2019,48,081,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,083,race-ethnicity,All,37.65761028337715,1
2019,48,083,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,083,race-ethnicity,Majority White-NH Tracts,37.65761028337715,1
2019,48,083,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,085,race-ethnicity,All,24.669556780776343,1
2019,48,085,race-ethnicity,Majority Non-White Tracts,18.810326472675655,1
2019,48,085,race-ethnicity,Majority White-NH Tracts,25.077971874103127,1
2019,48,085,race-ethnicity,Mixed Race and Ethnicity Tracts,24.076203949479332,1
2019,48,087,race-ethnicity,All,45,1
2019,48,087,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,087,race-ethnicity,Majority White-NH Tracts,45,1
2019,48,087,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,089,race-ethnicity,All,36.363087248322145,1
2019,48,089,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,089,race-ethnicity,Majority White-NH Tracts,36.9598184263618,1
2019,48,089,race-ethnicity,Mixed Race and Ethnicity Tracts,34,1
2019,48,091,race-ethnicity,All,31.274047540249576,1
2019,48,091,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,091,race-ethnicity,Majority White-NH Tracts,31.274047540249576,1
2019,48,091,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,093,race-ethnicity,All,34.68689630034627,1
2019,48,093,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,093,race-ethnicity,Majority White-NH Tracts,34.68689630034627,1
2019,48,093,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,095,race-ethnicity,All,39,1
2019,48,095,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,095,race-ethnicity,Majority White-NH Tracts,39,1
2019,48,095,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,097,race-ethnicity,All,31.425118884763208,1
2019,48,097,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,097,race-ethnicity,Majority White-NH Tracts,31.425118884763208,1
2019,48,097,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,099,race-ethnicity,All,30.59797509183765,1
2019,48,099,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,099,race-ethnicity,Majority White-NH Tracts,30.60809051317739,1
2019,48,099,race-ethnicity,Mixed Race and Ethnicity Tracts,26,1
2019,48,101,race-ethnicity,All,45,1
2019,48,101,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,101,race-ethnicity,Majority White-NH Tracts,45,1
2019,48,101,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,103,race-ethnicity,All,30,1
2019,48,103,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,103,race-ethnicity,Majority White-NH Tracts,NA,1
2019,48,103,race-ethnicity,Mixed Race and Ethnicity Tracts,30,1
2019,48,105,race-ethnicity,All,38,1
2019,48,105,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,105,race-ethnicity,Majority White-NH Tracts,NA,1
2019,48,105,race-ethnicity,Mixed Race and Ethnicity Tracts,38,1
2019,48,107,race-ethnicity,All,36.258127122755944,1
2019,48,107,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,107,race-ethnicity,Majority White-NH Tracts,36.258127122755944,1
2019,48,107,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,109,race-ethnicity,All,56,1
2019,48,109,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,109,race-ethnicity,Majority White-NH Tracts,56,1
2019,48,109,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,111,race-ethnicity,All,33.28510998307953,1
2019,48,111,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,111,race-ethnicity,Majority White-NH Tracts,33.28510998307953,1
2019,48,111,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,113,race-ethnicity,All,22.549167816567405,1
2019,48,113,race-ethnicity,Majority Non-White Tracts,21.529598433371085,1
2019,48,113,race-ethnicity,Majority White-NH Tracts,23.020197597539283,1
2019,48,113,race-ethnicity,Mixed Race and Ethnicity Tracts,22.153478783552792,1
2019,48,115,race-ethnicity,All,36.63489125404905,1
2019,48,115,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,115,race-ethnicity,Majority White-NH Tracts,37.05882352941177,1
2019,48,115,race-ethnicity,Mixed Race and Ethnicity Tracts,34,1
2019,48,117,race-ethnicity,All,35.60813669650122,1
2019,48,117,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,117,race-ethnicity,Majority White-NH Tracts,35.60813669650122,1
2019,48,117,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,119,race-ethnicity,All,36.042521260630316,1
2019,48,119,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,119,race-ethnicity,Majority White-NH Tracts,36.042521260630316,1
2019,48,119,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,121,race-ethnicity,All,25.3445796250547,1
2019,48,121,race-ethnicity,Majority Non-White Tracts,23,1
2019,48,121,race-ethnicity,Majority White-NH Tracts,26.230336868605043,1
2019,48,121,race-ethnicity,Mixed Race and Ethnicity Tracts,20.918793254912043,1
2019,48,123,race-ethnicity,All,34.366628830874006,1
2019,48,123,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,123,race-ethnicity,Majority White-NH Tracts,35.00601503759398,1
2019,48,123,race-ethnicity,Mixed Race and Ethnicity Tracts,33.53237410071942,1
2019,48,125,race-ethnicity,All,43,1
2019,48,125,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,125,race-ethnicity,Majority White-NH Tracts,43,1
2019,48,125,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,127,race-ethnicity,All,53.64326556543838,1
2019,48,127,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,127,race-ethnicity,Majority White-NH Tracts,53.64326556543838,1
2019,48,127,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,129,race-ethnicity,All,39.70411985018727,1
2019,48,129,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,129,race-ethnicity,Majority White-NH Tracts,39.70411985018727,1
2019,48,129,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,131,race-ethnicity,All,43.57989176872686,1
2019,48,131,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,131,race-ethnicity,Majority White-NH Tracts,43.57989176872686,1
2019,48,131,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,133,race-ethnicity,All,45.3505853357979,1
2019,48,133,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,133,race-ethnicity,Majority White-NH Tracts,45.3505853357979,1
2019,48,133,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,135,race-ethnicity,All,28.25598705501618,1
2019,48,135,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,135,race-ethnicity,Majority White-NH Tracts,28.30895275207014,1
2019,48,135,race-ethnicity,Mixed Race and Ethnicity Tracts,26,1
2019,48,137,race-ethnicity,All,44,1
2019,48,137,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,137,race-ethnicity,Majority White-NH Tracts,44,1
2019,48,137,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,139,race-ethnicity,All,27.854904287434344,1
2019,48,139,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,139,race-ethnicity,Majority White-NH Tracts,27.997215985630895,1
2019,48,139,race-ethnicity,Mixed Race and Ethnicity Tracts,23,1
2019,48,141,race-ethnicity,All,33.34625992322314,1
2019,48,141,race-ethnicity,Majority Non-White Tracts,41,1
2019,48,141,race-ethnicity,Majority White-NH Tracts,33.374435976759976,1
2019,48,141,race-ethnicity,Mixed Race and Ethnicity Tracts,29.808650519031143,1
2019,48,143,race-ethnicity,All,34.973740345715335,1
2019,48,143,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,143,race-ethnicity,Majority White-NH Tracts,34.973740345715335,1
2019,48,143,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,145,race-ethnicity,All,37.37103289094057,1
2019,48,145,race-ethnicity,Majority Non-White Tracts,32,1
2019,48,145,race-ethnicity,Majority White-NH Tracts,37.99098905814203,1
2019,48,145,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,147,race-ethnicity,All,32.88910302738296,1
2019,48,147,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,147,race-ethnicity,Majority White-NH Tracts,32.88910302738296,1
2019,48,147,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,149,race-ethnicity,All,33.77733990147783,1
2019,48,149,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,149,race-ethnicity,Majority White-NH Tracts,33.77733990147783,1
2019,48,149,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,151,race-ethnicity,All,39.6527170518426,1
2019,48,151,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,151,race-ethnicity,Majority White-NH Tracts,39.6527170518426,1
2019,48,151,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,153,race-ethnicity,All,37.18714222809335,1
2019,48,153,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,153,race-ethnicity,Majority White-NH Tracts,37.18714222809335,1
2019,48,153,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,155,race-ethnicity,All,47,1
2019,48,155,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,155,race-ethnicity,Majority White-NH Tracts,47,1
2019,48,155,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,157,race-ethnicity,All,27.835524186259633,1
2019,48,157,race-ethnicity,Majority Non-White Tracts,28.042877650732887,1
2019,48,157,race-ethnicity,Majority White-NH Tracts,27.867661999632315,1
2019,48,157,race-ethnicity,Mixed Race and Ethnicity Tracts,27.47654294111244,1
2019,48,159,race-ethnicity,All,35.53720050441362,1
2019,48,159,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,159,race-ethnicity,Majority White-NH Tracts,35.53720050441362,1
2019,48,159,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,1
2019,48,161,race-ethnicity,All,37.02811482687186,1
2019,48,161,race-ethnicity,Majority Non-White Tracts,NA,1
2019,48,161,race-ethnicity,Majority White-NH Tracts,37.44115292233787,1
2019,48,161,race-ethnicity,Mixed Race and Ethnicity Tracts,32,1
2019,48,163,race-ethnicity,All,40.30735358872743,1
2019,48,163,race-ethnicity,Majority Non-White Tracts,NA,1
