year,state,place,subgroup_type,subgroup,index_transit_trips,index_transit_trips_quality
2020,26,46000,race-ethnicity,Majority White-NH Tracts,95.47,1
2020,26,46000,race-ethnicity,Mixed Race and Ethnicity Tracts,80.89,1
2020,26,49000,race-ethnicity,All,88.72,1
2020,26,49000,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,26,49000,race-ethnicity,Majority White-NH Tracts,90.17,1
2020,26,49000,race-ethnicity,Mixed Race and Ethnicity Tracts,61.86,1
2020,26,69035,race-ethnicity,All,89.4,1
2020,26,69035,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,26,69035,race-ethnicity,Majority White-NH Tracts,90.94,1
2020,26,69035,race-ethnicity,Mixed Race and Ethnicity Tracts,71.34,1
2020,26,74900,race-ethnicity,All,97.99,1
2020,26,74900,race-ethnicity,Majority Non-White Tracts,80.82,1
2020,26,74900,race-ethnicity,Majority White-NH Tracts,NA,NA
2020,26,74900,race-ethnicity,Mixed Race and Ethnicity Tracts,85,1
2020,26,76460,race-ethnicity,All,91.01,1
2020,26,76460,race-ethnicity,Majority Non-White Tracts,69.16,1
2020,26,76460,race-ethnicity,Majority White-NH Tracts,92.11,1
2020,26,76460,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2020,26,80700,race-ethnicity,All,95.03,1
2020,26,80700,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,26,80700,race-ethnicity,Majority White-NH Tracts,93.6,1
2020,26,80700,race-ethnicity,Mixed Race and Ethnicity Tracts,83.43,1
2020,26,84000,race-ethnicity,All,92.21,1
2020,26,84000,race-ethnicity,Majority Non-White Tracts,73.39,1
2020,26,84000,race-ethnicity,Majority White-NH Tracts,92.89,1
2020,26,84000,race-ethnicity,Mixed Race and Ethnicity Tracts,74.9,1
2020,26,86000,race-ethnicity,All,91.81,1
2020,26,86000,race-ethnicity,Majority Non-White Tracts,68.44,1
2020,26,86000,race-ethnicity,Majority White-NH Tracts,92.68,1
2020,26,86000,race-ethnicity,Mixed Race and Ethnicity Tracts,74.97,1
2020,26,88940,race-ethnicity,All,97.05,1
2020,26,88940,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,26,88940,race-ethnicity,Majority White-NH Tracts,95.38,1
2020,26,88940,race-ethnicity,Mixed Race and Ethnicity Tracts,84.74,1
2020,27,06616,race-ethnicity,All,98.14,1
2020,27,06616,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,27,06616,race-ethnicity,Majority White-NH Tracts,90.83,1
2020,27,06616,race-ethnicity,Mixed Race and Ethnicity Tracts,82.24,1
2020,27,07966,race-ethnicity,All,97.81,1
2020,27,07966,race-ethnicity,Majority Non-White Tracts,73.44,1
2020,27,07966,race-ethnicity,Majority White-NH Tracts,87.78,1
2020,27,07966,race-ethnicity,Mixed Race and Ethnicity Tracts,69.8,1
2020,27,17000,race-ethnicity,All,96.71,1
2020,27,17000,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,27,17000,race-ethnicity,Majority White-NH Tracts,88.79,1
2020,27,17000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2020,27,43000,race-ethnicity,All,99.89,1
2020,27,43000,race-ethnicity,Majority Non-White Tracts,86.42,1
2020,27,43000,race-ethnicity,Majority White-NH Tracts,98.12,1
2020,27,43000,race-ethnicity,Mixed Race and Ethnicity Tracts,90.35,1
2020,27,51730,race-ethnicity,All,96.28,1
2020,27,51730,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,27,51730,race-ethnicity,Majority White-NH Tracts,88.44,1
2020,27,51730,race-ethnicity,Mixed Race and Ethnicity Tracts,62.55,1
2020,27,54880,race-ethnicity,All,13.91,1
2020,27,54880,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,27,54880,race-ethnicity,Majority White-NH Tracts,8.3,1
2020,27,54880,race-ethnicity,Mixed Race and Ethnicity Tracts,3.73,1
2020,27,58000,race-ethnicity,All,100,1
2020,27,58000,race-ethnicity,Majority Non-White Tracts,86.82,1
2020,27,58000,race-ethnicity,Majority White-NH Tracts,98.54,1
2020,27,58000,race-ethnicity,Mixed Race and Ethnicity Tracts,88.58,1
2020,27,71428,race-ethnicity,All,78.75,1
2020,27,71428,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,27,71428,race-ethnicity,Majority White-NH Tracts,49.98,1
2020,27,71428,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2020,28,36000,race-ethnicity,All,96.26,1
2020,28,36000,race-ethnicity,Majority Non-White Tracts,52.33,1
2020,28,36000,race-ethnicity,Majority White-NH Tracts,82.57,1
2020,28,36000,race-ethnicity,Mixed Race and Ethnicity Tracts,53.37,2
2020,29,15670,race-ethnicity,All,85.71,1
2020,29,15670,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,29,15670,race-ethnicity,Majority White-NH Tracts,81.72,1
2020,29,15670,race-ethnicity,Mixed Race and Ethnicity Tracts,61.69,1
2020,29,35000,race-ethnicity,All,95.18,1
2020,29,35000,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,29,35000,race-ethnicity,Majority White-NH Tracts,92.31,1
2020,29,35000,race-ethnicity,Mixed Race and Ethnicity Tracts,71.1,1
2020,29,38000,race-ethnicity,All,98.98,1
2020,29,38000,race-ethnicity,Majority Non-White Tracts,82.25,1
2020,29,38000,race-ethnicity,Majority White-NH Tracts,97.34,1
2020,29,38000,race-ethnicity,Mixed Race and Ethnicity Tracts,83.69,1
2020,29,41348,race-ethnicity,All,89.61,1
2020,29,41348,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,29,41348,race-ethnicity,Majority White-NH Tracts,87.27,1
2020,29,41348,race-ethnicity,Mixed Race and Ethnicity Tracts,66.73,2
2020,29,54074,race-ethnicity,All,87.48,1
2020,29,54074,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,29,54074,race-ethnicity,Majority White-NH Tracts,85.26,1
2020,29,54074,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2020,29,65000,race-ethnicity,All,96.94,1
2020,29,65000,race-ethnicity,Majority Non-White Tracts,76.46,1
2020,29,65000,race-ethnicity,Majority White-NH Tracts,95.47,1
2020,29,65000,race-ethnicity,Mixed Race and Ethnicity Tracts,83.73,1
2020,29,70000,race-ethnicity,All,85.34,1
2020,29,70000,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,29,70000,race-ethnicity,Majority White-NH Tracts,81.77,1
2020,29,70000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2020,30,06550,race-ethnicity,All,96.3,1
2020,30,06550,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,30,06550,race-ethnicity,Majority White-NH Tracts,77.9,1
2020,30,06550,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2020,31,28000,race-ethnicity,All,100,1
2020,31,28000,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,31,28000,race-ethnicity,Majority White-NH Tracts,90.6,1
2020,31,28000,race-ethnicity,Mixed Race and Ethnicity Tracts,82.29,1
2020,31,37000,race-ethnicity,All,99.83,1
2020,31,37000,race-ethnicity,Majority Non-White Tracts,62.23,1
2020,31,37000,race-ethnicity,Majority White-NH Tracts,85.36,1
2020,31,37000,race-ethnicity,Mixed Race and Ethnicity Tracts,63.8,1
2020,32,31900,race-ethnicity,All,91.73,1
2020,32,31900,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,32,31900,race-ethnicity,Majority White-NH Tracts,94.31,1
2020,32,31900,race-ethnicity,Mixed Race and Ethnicity Tracts,80.91,1
2020,32,40000,race-ethnicity,All,97.74,1
2020,32,40000,race-ethnicity,Majority Non-White Tracts,87.91,1
2020,32,40000,race-ethnicity,Majority White-NH Tracts,95.83,1
2020,32,40000,race-ethnicity,Mixed Race and Ethnicity Tracts,89.82,1
2020,32,51800,race-ethnicity,All,94.74,1
2020,32,51800,race-ethnicity,Majority Non-White Tracts,79.98,1
2020,32,51800,race-ethnicity,Majority White-NH Tracts,95.88,1
2020,32,51800,race-ethnicity,Mixed Race and Ethnicity Tracts,84.15,1
2020,32,60600,race-ethnicity,All,96.99,1
2020,32,60600,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,32,60600,race-ethnicity,Majority White-NH Tracts,96.43,1
2020,32,60600,race-ethnicity,Mixed Race and Ethnicity Tracts,90.1,1
2020,32,68400,race-ethnicity,All,93.23,1
2020,32,68400,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,32,68400,race-ethnicity,Majority White-NH Tracts,94.69,1
2020,32,68400,race-ethnicity,Mixed Race and Ethnicity Tracts,91.75,2
2020,33,45140,race-ethnicity,All,94,1
2020,33,45140,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,33,45140,race-ethnicity,Majority White-NH Tracts,82.55,1
2020,33,45140,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2020,33,50260,race-ethnicity,All,93,1
2020,33,50260,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,33,50260,race-ethnicity,Majority White-NH Tracts,81.68,1
2020,33,50260,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2020,34,13690,race-ethnicity,All,95.15,1
2020,34,13690,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,34,13690,race-ethnicity,Majority White-NH Tracts,99.43,1
2020,34,13690,race-ethnicity,Mixed Race and Ethnicity Tracts,97.23,1
2020,34,21000,race-ethnicity,All,95.29,1
2020,34,21000,race-ethnicity,Majority Non-White Tracts,95.05,1
2020,34,21000,race-ethnicity,Majority White-NH Tracts,99.43,1
2020,34,21000,race-ethnicity,Mixed Race and Ethnicity Tracts,97.27,1
2020,34,36000,race-ethnicity,All,98.29,1
2020,34,36000,race-ethnicity,Majority Non-White Tracts,97.9,1
2020,34,36000,race-ethnicity,Majority White-NH Tracts,99.81,1
2020,34,36000,race-ethnicity,Mixed Race and Ethnicity Tracts,98.93,1
2020,34,51000,race-ethnicity,All,99.14,1
2020,34,51000,race-ethnicity,Majority Non-White Tracts,98.87,1
2020,34,51000,race-ethnicity,Majority White-NH Tracts,99.93,1
2020,34,51000,race-ethnicity,Mixed Race and Ethnicity Tracts,99.44,1
2020,34,57000,race-ethnicity,All,96.43,1
2020,34,57000,race-ethnicity,Majority Non-White Tracts,97.15,1
2020,34,57000,race-ethnicity,Majority White-NH Tracts,NA,NA
2020,34,57000,race-ethnicity,Mixed Race and Ethnicity Tracts,96.67,1
2020,34,74000,race-ethnicity,All,95.72,1
2020,34,74000,race-ethnicity,Majority Non-White Tracts,95.43,1
2020,34,74000,race-ethnicity,Majority White-NH Tracts,99.64,1
2020,34,74000,race-ethnicity,Mixed Race and Ethnicity Tracts,97.44,1
2020,35,02000,race-ethnicity,All,100,1
2020,35,02000,race-ethnicity,Majority Non-White Tracts,48.72,2
2020,35,02000,race-ethnicity,Majority White-NH Tracts,97.65,1
2020,35,02000,race-ethnicity,Mixed Race and Ethnicity Tracts,91.33,1
2020,35,39380,race-ethnicity,All,98.67,1
2020,35,39380,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,35,39380,race-ethnicity,Majority White-NH Tracts,93.31,1
2020,35,39380,race-ethnicity,Mixed Race and Ethnicity Tracts,59.51,1
2020,35,63460,race-ethnicity,All,84.79,1
2020,35,63460,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,35,63460,race-ethnicity,Majority White-NH Tracts,57.95,1
2020,35,63460,race-ethnicity,Mixed Race and Ethnicity Tracts,76.67,2
2020,35,70500,race-ethnicity,All,96.58,1
2020,35,70500,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,35,70500,race-ethnicity,Majority White-NH Tracts,83.98,1
2020,35,70500,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2020,36,01000,race-ethnicity,All,99.92,1
2020,36,01000,race-ethnicity,Majority Non-White Tracts,96.39,1
2020,36,01000,race-ethnicity,Majority White-NH Tracts,99.32,1
2020,36,01000,race-ethnicity,Mixed Race and Ethnicity Tracts,97.25,1
2020,36,11000,race-ethnicity,All,99.77,1
2020,36,11000,race-ethnicity,Majority Non-White Tracts,91.06,1
2020,36,11000,race-ethnicity,Majority White-NH Tracts,98.75,1
2020,36,11000,race-ethnicity,Mixed Race and Ethnicity Tracts,93.29,1
2020,36,50617,race-ethnicity,All,98.61,1
2020,36,50617,race-ethnicity,Majority Non-White Tracts,86.53,1
2020,36,50617,race-ethnicity,Majority White-NH Tracts,94.42,1
2020,36,50617,race-ethnicity,Mixed Race and Ethnicity Tracts,89.33,1
2020,36,51000,race-ethnicity,All,100,1
2020,36,51000,race-ethnicity,Majority Non-White Tracts,99.41,1
2020,36,51000,race-ethnicity,Majority White-NH Tracts,99.95,1
2020,36,51000,race-ethnicity,Mixed Race and Ethnicity Tracts,99.77,1
2020,36,63000,race-ethnicity,All,98.99,1
2020,36,63000,race-ethnicity,Majority Non-White Tracts,83.42,1
2020,36,63000,race-ethnicity,Majority White-NH Tracts,97.83,1
2020,36,63000,race-ethnicity,Mixed Race and Ethnicity Tracts,87.35,1
2020,36,73000,race-ethnicity,All,96.52,1
2020,36,73000,race-ethnicity,Majority Non-White Tracts,80.32,1
2020,36,73000,race-ethnicity,Majority White-NH Tracts,94.65,1
2020,36,73000,race-ethnicity,Mixed Race and Ethnicity Tracts,86.11,1
2020,36,84000,race-ethnicity,All,99.54,1
2020,36,84000,race-ethnicity,Majority Non-White Tracts,92.15,1
2020,36,84000,race-ethnicity,Majority White-NH Tracts,97.75,1
2020,36,84000,race-ethnicity,Mixed Race and Ethnicity Tracts,91.96,1
2020,37,02140,race-ethnicity,All,97.29,1
2020,37,02140,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,37,02140,race-ethnicity,Majority White-NH Tracts,88.78,1
2020,37,02140,race-ethnicity,Mixed Race and Ethnicity Tracts,79.47,1
2020,37,10740,race-ethnicity,All,98.32,1
2020,37,10740,race-ethnicity,Majority Non-White Tracts,56.57,2
2020,37,10740,race-ethnicity,Majority White-NH Tracts,92.72,1
2020,37,10740,race-ethnicity,Mixed Race and Ethnicity Tracts,68.98,1
2020,37,12000,race-ethnicity,All,99.87,1
2020,37,12000,race-ethnicity,Majority Non-White Tracts,86.57,1
2020,37,12000,race-ethnicity,Majority White-NH Tracts,98.51,1
2020,37,12000,race-ethnicity,Mixed Race and Ethnicity Tracts,91.82,1
2020,37,14100,race-ethnicity,All,82.58,1
2020,37,14100,race-ethnicity,Majority Non-White Tracts,50.73,1
2020,37,14100,race-ethnicity,Majority White-NH Tracts,66.05,1
2020,37,14100,race-ethnicity,Mixed Race and Ethnicity Tracts,46.66,1
2020,37,19000,race-ethnicity,All,98.97,1
2020,37,19000,race-ethnicity,Majority Non-White Tracts,72.68,1
2020,37,19000,race-ethnicity,Majority White-NH Tracts,93.68,1
2020,37,19000,race-ethnicity,Mixed Race and Ethnicity Tracts,72.08,1
2020,37,22920,race-ethnicity,All,98.71,1
2020,37,22920,race-ethnicity,Majority Non-White Tracts,73.31,1
2020,37,22920,race-ethnicity,Majority White-NH Tracts,93.48,1
2020,37,22920,race-ethnicity,Mixed Race and Ethnicity Tracts,72.9,1
2020,37,25580,race-ethnicity,All,91.23,1
2020,37,25580,race-ethnicity,Majority Non-White Tracts,56.65,1
2020,37,25580,race-ethnicity,Majority White-NH Tracts,76.85,1
2020,37,25580,race-ethnicity,Mixed Race and Ethnicity Tracts,53.34,1
2020,37,28000,race-ethnicity,All,96.13,1
2020,37,28000,race-ethnicity,Majority Non-White Tracts,60.97,1
2020,37,28000,race-ethnicity,Majority White-NH Tracts,85.19,1
2020,37,28000,race-ethnicity,Mixed Race and Ethnicity Tracts,63.2,1
2020,37,28080,race-ethnicity,All,88.9,1
2020,37,28080,race-ethnicity,Majority Non-White Tracts,52.29,1
2020,37,28080,race-ethnicity,Majority White-NH Tracts,76.74,1
2020,37,28080,race-ethnicity,Mixed Race and Ethnicity Tracts,46.84,1
2020,37,31400,race-ethnicity,All,95.74,1
2020,37,31400,race-ethnicity,Majority Non-White Tracts,65.04,1
2020,37,31400,race-ethnicity,Majority White-NH Tracts,82.51,1
2020,37,31400,race-ethnicity,Mixed Race and Ethnicity Tracts,57.7,1
2020,37,55000,race-ethnicity,All,99.23,1
2020,37,55000,race-ethnicity,Majority Non-White Tracts,73.5,1
2020,37,55000,race-ethnicity,Majority White-NH Tracts,95.37,1
2020,37,55000,race-ethnicity,Mixed Race and Ethnicity Tracts,76.95,1
2020,37,74440,race-ethnicity,All,98.84,1
2020,37,74440,race-ethnicity,Majority Non-White Tracts,76.65,1
2020,37,74440,race-ethnicity,Majority White-NH Tracts,92.77,1
2020,37,74440,race-ethnicity,Mixed Race and Ethnicity Tracts,77.32,1
2020,37,75000,race-ethnicity,All,97.81,1
2020,37,75000,race-ethnicity,Majority Non-White Tracts,68.51,1
2020,37,75000,race-ethnicity,Majority White-NH Tracts,89.81,1
2020,37,75000,race-ethnicity,Mixed Race and Ethnicity Tracts,65.44,1
2020,38,25700,race-ethnicity,All,98.52,1
2020,38,25700,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,38,25700,race-ethnicity,Majority White-NH Tracts,86.3,1
2020,38,25700,race-ethnicity,Mixed Race and Ethnicity Tracts,64.85,1
2020,39,01000,race-ethnicity,All,95.97,1
2020,39,01000,race-ethnicity,Majority Non-White Tracts,68.23,1
2020,39,01000,race-ethnicity,Majority White-NH Tracts,89.9,1
2020,39,01000,race-ethnicity,Mixed Race and Ethnicity Tracts,70.61,1
2020,39,15000,race-ethnicity,All,96.36,1
2020,39,15000,race-ethnicity,Majority Non-White Tracts,67.18,1
2020,39,15000,race-ethnicity,Majority White-NH Tracts,91.33,1
2020,39,15000,race-ethnicity,Mixed Race and Ethnicity Tracts,69.03,1
2020,39,16000,race-ethnicity,All,99.76,1
2020,39,16000,race-ethnicity,Majority Non-White Tracts,85.44,1
2020,39,16000,race-ethnicity,Majority White-NH Tracts,98.03,1
2020,39,16000,race-ethnicity,Mixed Race and Ethnicity Tracts,89.49,1
2020,39,18000,race-ethnicity,All,96.21,1
2020,39,18000,race-ethnicity,Majority Non-White Tracts,69.7,1
2020,39,18000,race-ethnicity,Majority White-NH Tracts,90.42,1
2020,39,18000,race-ethnicity,Mixed Race and Ethnicity Tracts,69.75,1
2020,39,21000,race-ethnicity,All,99.6,1
2020,39,21000,race-ethnicity,Majority Non-White Tracts,81.7,1
2020,39,21000,race-ethnicity,Majority White-NH Tracts,96.78,1
2020,39,21000,race-ethnicity,Mixed Race and Ethnicity Tracts,87.95,1
2020,39,61000,race-ethnicity,All,98.74,1
2020,39,61000,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,39,61000,race-ethnicity,Majority White-NH Tracts,95.18,1
2020,39,61000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2020,39,77000,race-ethnicity,All,78.66,1
2020,39,77000,race-ethnicity,Majority Non-White Tracts,51.78,1
2020,39,77000,race-ethnicity,Majority White-NH Tracts,69.74,1
2020,39,77000,race-ethnicity,Mixed Race and Ethnicity Tracts,48.33,1
2020,40,09050,race-ethnicity,All,98.34,1
2020,40,09050,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,40,09050,race-ethnicity,Majority White-NH Tracts,89.34,1
2020,40,09050,race-ethnicity,Mixed Race and Ethnicity Tracts,49.91,1
2020,40,23200,race-ethnicity,All,98.57,1
2020,40,23200,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,40,23200,race-ethnicity,Majority White-NH Tracts,89.81,1
2020,40,23200,race-ethnicity,Mixed Race and Ethnicity Tracts,59.51,2
2020,40,41850,race-ethnicity,All,97.62,1
2020,40,41850,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,40,41850,race-ethnicity,Majority White-NH Tracts,84.65,1
2020,40,41850,race-ethnicity,Mixed Race and Ethnicity Tracts,58.1,1
2020,40,52500,race-ethnicity,All,96.32,1
2020,40,52500,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,40,52500,race-ethnicity,Majority White-NH Tracts,78.16,1
2020,40,52500,race-ethnicity,Mixed Race and Ethnicity Tracts,58.01,1
2020,40,55000,race-ethnicity,All,99.76,1
2020,40,55000,race-ethnicity,Majority Non-White Tracts,80.53,1
2020,40,55000,race-ethnicity,Majority White-NH Tracts,94.17,1
2020,40,55000,race-ethnicity,Mixed Race and Ethnicity Tracts,81.36,1
2020,40,75000,race-ethnicity,All,100,1
2020,40,75000,race-ethnicity,Majority Non-White Tracts,71.93,1
2020,40,75000,race-ethnicity,Majority White-NH Tracts,95.24,1
2020,40,75000,race-ethnicity,Mixed Race and Ethnicity Tracts,80.05,1
2020,41,05350,race-ethnicity,All,96.95,1
2020,41,05350,race-ethnicity,Majority Non-White Tracts,86.26,1
2020,41,05350,race-ethnicity,Majority White-NH Tracts,97.85,1
2020,41,05350,race-ethnicity,Mixed Race and Ethnicity Tracts,86.97,1
2020,41,05800,race-ethnicity,All,87.09,1
2020,41,05800,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,41,05800,race-ethnicity,Majority White-NH Tracts,92.53,1
2020,41,05800,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2020,41,23850,race-ethnicity,All,99.3,1
2020,41,23850,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,41,23850,race-ethnicity,Majority White-NH Tracts,99,1
2020,41,23850,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2020,41,31250,race-ethnicity,All,99.53,1
2020,41,31250,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,41,31250,race-ethnicity,Majority White-NH Tracts,99.18,1
2020,41,31250,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2020,41,34100,race-ethnicity,All,96.48,1
2020,41,34100,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,41,34100,race-ethnicity,Majority White-NH Tracts,96.77,1
2020,41,34100,race-ethnicity,Mixed Race and Ethnicity Tracts,91.05,1
2020,41,47000,race-ethnicity,All,85.21,1
2020,41,47000,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,41,47000,race-ethnicity,Majority White-NH Tracts,90.1,1
2020,41,47000,race-ethnicity,Mixed Race and Ethnicity Tracts,NA,NA
2020,41,59000,race-ethnicity,All,99.77,1
2020,41,59000,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,41,59000,race-ethnicity,Majority White-NH Tracts,99.49,1
2020,41,59000,race-ethnicity,Mixed Race and Ethnicity Tracts,96.08,1
2020,41,64900,race-ethnicity,All,94.13,1
2020,41,64900,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,41,64900,race-ethnicity,Majority White-NH Tracts,96.48,1
2020,41,64900,race-ethnicity,Mixed Race and Ethnicity Tracts,89.47,1
2020,42,02000,race-ethnicity,All,93.64,1
2020,42,02000,race-ethnicity,Majority Non-White Tracts,NA,NA
2020,42,02000,race-ethnicity,Majority White-NH Tracts,95.97,1
