year,state,county,subgroup_type,subgroup,score_transit_trips,score_transit_trips_quality,share_transportation_cost,share_transportation_cost_quality
2022,30,001,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,001,race-ethnicity,White neighborhoods,0,1,0.37765765765765763,1
2022,30,001,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,003,all,All,1,1,0.42364163445610153,1
2022,30,003,race-ethnicity,Neighborhoods of color,1,1,0.45737151248164465,1
2022,30,003,race-ethnicity,White neighborhoods,NA,NA,NA,NA
2022,30,003,race-ethnicity,Mixed neighborhoods,1,1,0.38,1
2022,30,005,all,All,1,1,0.37098634962571553,1
2022,30,005,race-ethnicity,Neighborhoods of color,0,1,0.41101298701298705,1
2022,30,005,race-ethnicity,White neighborhoods,1,1,0.34,1
2022,30,005,race-ethnicity,Mixed neighborhoods,1,1,0.37,1
2022,30,007,all,All,0,1,0.3655292479108635,1
2022,30,007,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,007,race-ethnicity,White neighborhoods,0,1,0.3655292479108635,1
2022,30,007,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,009,all,All,1,1,0.3211032258064516,1
2022,30,009,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,009,race-ethnicity,White neighborhoods,1,1,0.3211032258064516,1
2022,30,009,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,011,all,All,0,1,0.45999999999999996,1
2022,30,011,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,011,race-ethnicity,White neighborhoods,0,1,0.45999999999999996,1
2022,30,011,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,013,all,All,1,1,0.29074847441941176,1
2022,30,013,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,013,race-ethnicity,White neighborhoods,1,1,0.29074847441941176,1
2022,30,013,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,015,all,All,1,1,0.4323351648351648,1
2022,30,015,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,015,race-ethnicity,White neighborhoods,1,1,0.4323351648351648,1
2022,30,015,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,017,all,All,1,1,0.310002001601281,1
2022,30,017,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,017,race-ethnicity,White neighborhoods,1,1,0.310002001601281,1
2022,30,017,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,019,all,All,1,2,0.44000000000000006,2
2022,30,019,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,019,race-ethnicity,White neighborhoods,1,2,0.44000000000000006,2
2022,30,019,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,021,all,All,1,1,0.30365517241379303,1
2022,30,021,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,021,race-ethnicity,White neighborhoods,1,1,0.30365517241379303,1
2022,30,021,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,023,all,All,1,1,0.35732702952029516,1
2022,30,023,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,023,race-ethnicity,White neighborhoods,1,1,0.35732702952029516,1
2022,30,023,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,025,all,All,1,1,0.29,1
2022,30,025,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,025,race-ethnicity,White neighborhoods,1,1,0.29,1
2022,30,025,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,027,all,All,1,1,0.33456999614346317,1
2022,30,027,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,027,race-ethnicity,White neighborhoods,1,1,0.33456999614346317,1
2022,30,027,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,029,all,All,1,1,0.3048087963182615,1
2022,30,029,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,029,race-ethnicity,White neighborhoods,1,1,0.3048087963182615,1
2022,30,029,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,031,all,All,2,1,0.2409059197058947,1
2022,30,031,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,031,race-ethnicity,White neighborhoods,2,1,0.2409059197058947,1
2022,30,031,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,033,all,All,0,2,0.36,2
2022,30,033,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,033,race-ethnicity,White neighborhoods,0,2,0.36,2
2022,30,033,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,035,all,All,1,1,0.47855808383233545,1
2022,30,035,race-ethnicity,Neighborhoods of color,1,1,0.49115973741794317,1
2022,30,035,race-ethnicity,White neighborhoods,1,1,0.45000000000000007,1
2022,30,035,race-ethnicity,Mixed neighborhoods,1,3,0.58,3
2022,30,037,all,All,0,2,0.42,2
2022,30,037,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,037,race-ethnicity,White neighborhoods,0,2,0.42,2
2022,30,037,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,039,all,All,0,1,0.4198436336559941,1
2022,30,039,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,039,race-ethnicity,White neighborhoods,0,1,0.4198436336559941,1
2022,30,039,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,041,all,All,1,1,0.33121904149244136,1
2022,30,041,race-ethnicity,Neighborhoods of color,1,2,0.35,2
2022,30,041,race-ethnicity,White neighborhoods,1,1,0.328701440817071,1
2022,30,041,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,043,all,All,0,1,0.32365947447126686,1
2022,30,043,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,043,race-ethnicity,White neighborhoods,0,1,0.32365947447126686,1
2022,30,043,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,045,all,All,0,2,0.4000000000000001,2
2022,30,045,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,045,race-ethnicity,White neighborhoods,0,2,0.4000000000000001,2
2022,30,045,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,047,all,All,1,1,0.3602497925311203,1
2022,30,047,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,047,race-ethnicity,White neighborhoods,1,1,0.35953127449443484,1
2022,30,047,race-ethnicity,Mixed neighborhoods,0,1,0.36105801445953095,1
2022,30,049,all,All,2,1,0.265408011624451,1
2022,30,049,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,049,race-ethnicity,White neighborhoods,2,1,0.265408011624451,1
2022,30,049,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,051,all,All,0,2,0.42999999999999994,2
2022,30,051,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,051,race-ethnicity,White neighborhoods,0,2,0.42999999999999994,2
2022,30,051,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,053,all,All,1,1,0.4374026120243188,1
2022,30,053,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,053,race-ethnicity,White neighborhoods,1,1,0.4374026120243188,1
2022,30,053,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,055,all,All,0,2,0.32,2
2022,30,055,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,055,race-ethnicity,White neighborhoods,0,2,0.32,2
2022,30,055,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,057,all,All,0,1,0.37622084855296434,1
2022,30,057,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,057,race-ethnicity,White neighborhoods,0,1,0.37622084855296434,1
2022,30,057,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,059,all,All,0,1,0.44,1
2022,30,059,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,059,race-ethnicity,White neighborhoods,0,1,0.44,1
2022,30,059,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,061,all,All,0,1,0.3843503368623677,1
2022,30,061,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,061,race-ethnicity,White neighborhoods,0,1,0.3843503368623677,1
2022,30,061,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,063,all,All,2,1,0.2592562343892479,1
2022,30,063,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,063,race-ethnicity,White neighborhoods,2,1,0.2592562343892479,1
2022,30,063,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,065,all,All,1,1,0.36907814693495555,1
2022,30,065,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,065,race-ethnicity,White neighborhoods,1,1,0.36907814693495555,1
2022,30,065,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,067,all,All,1,1,0.28321663563004346,1
2022,30,067,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,067,race-ethnicity,White neighborhoods,1,1,0.28321663563004346,1
2022,30,067,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,069,all,All,0,2,0.39000000000000007,2
2022,30,069,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,069,race-ethnicity,White neighborhoods,0,2,0.39000000000000007,2
2022,30,069,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,071,all,All,1,1,0.34,1
2022,30,071,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,071,race-ethnicity,White neighborhoods,1,1,0.34,1
2022,30,071,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,073,all,All,1,1,0.3687598699489085,1
2022,30,073,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,073,race-ethnicity,White neighborhoods,1,1,0.34,1
2022,30,073,race-ethnicity,Mixed neighborhoods,0,1,0.42,1
2022,30,075,all,All,0,1,0.4099999999999999,1
2022,30,075,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,075,race-ethnicity,White neighborhoods,0,1,0.4099999999999999,1
2022,30,075,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,077,all,All,0,1,0.30831157528285463,1
2022,30,077,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,077,race-ethnicity,White neighborhoods,0,1,0.30831157528285463,1
2022,30,077,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,079,all,All,1,2,0.49,2
2022,30,079,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,079,race-ethnicity,White neighborhoods,1,2,0.49,2
2022,30,079,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,081,all,All,0,1,0.31260625033161776,1
2022,30,081,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,081,race-ethnicity,White neighborhoods,0,1,0.31260625033161776,1
2022,30,081,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,083,all,All,1,1,0.3173901523515124,1
2022,30,083,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,083,race-ethnicity,White neighborhoods,1,1,0.3173901523515124,1
2022,30,083,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,085,all,All,1,1,0.42216065573770495,1
2022,30,085,race-ethnicity,Neighborhoods of color,1,1,0.4130471928397071,1
2022,30,085,race-ethnicity,White neighborhoods,1,1,0.45999999999999996,1
2022,30,085,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,087,all,All,1,1,0.37377587906671045,1
2022,30,087,race-ethnicity,Neighborhoods of color,1,1,0.34,1
2022,30,087,race-ethnicity,White neighborhoods,0,1,0.38445501730103804,1
2022,30,087,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,089,all,All,0,1,0.43159815668202767,1
2022,30,089,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,089,race-ethnicity,White neighborhoods,0,1,0.43159815668202767,1
2022,30,089,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,091,all,All,1,1,0.3341209173036831,1
2022,30,091,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,091,race-ethnicity,White neighborhoods,1,1,0.3341209173036831,1
2022,30,091,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,093,all,All,2,1,0.29992572944297075,1
2022,30,093,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,093,race-ethnicity,White neighborhoods,2,1,0.29992572944297075,1
2022,30,093,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,095,all,All,0,1,0.32856353591160226,1
2022,30,095,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,095,race-ethnicity,White neighborhoods,0,1,0.32856353591160226,1
2022,30,095,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,097,all,All,1,1,0.35,1
2022,30,097,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,097,race-ethnicity,White neighborhoods,1,1,0.35,1
2022,30,097,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,099,all,All,0,1,0.3599675324675325,1
2022,30,099,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,099,race-ethnicity,White neighborhoods,0,1,0.3599675324675325,1
2022,30,099,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,101,all,All,1,1,0.3612089136490251,1
2022,30,101,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,101,race-ethnicity,White neighborhoods,1,1,0.3612089136490251,1
2022,30,101,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,103,all,All,0,2,0.36,2
2022,30,103,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,103,race-ethnicity,White neighborhoods,0,2,0.36,2
2022,30,103,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,105,all,All,1,1,0.3694140487116132,1
2022,30,105,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,105,race-ethnicity,White neighborhoods,1,1,0.3694140487116132,1
2022,30,105,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,107,all,All,0,2,0.45,2
2022,30,107,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,107,race-ethnicity,White neighborhoods,0,2,0.45,2
2022,30,107,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,109,all,All,0,2,0.38,2
2022,30,109,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,109,race-ethnicity,White neighborhoods,0,2,0.38,2
2022,30,109,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,30,111,all,All,1,1,0.2599384361606551,1
2022,30,111,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,30,111,race-ethnicity,White neighborhoods,1,1,0.2613239305034432,1
2022,30,111,race-ethnicity,Mixed neighborhoods,3,1,0.2,1
2022,31,001,all,All,1,1,0.3002492726271919,1
2022,31,001,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,001,race-ethnicity,White neighborhoods,1,1,0.3002492726271919,1
2022,31,001,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,003,all,All,0,1,0.36465669351745306,1
2022,31,003,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,003,race-ethnicity,White neighborhoods,0,1,0.36465669351745306,1
2022,31,003,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,005,all,All,0,2,0.39,2
2022,31,005,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,005,race-ethnicity,White neighborhoods,0,2,0.39,2
2022,31,005,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,007,all,All,0,2,0.41,2
2022,31,007,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,007,race-ethnicity,White neighborhoods,0,2,0.41,2
2022,31,007,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,009,all,All,0,2,0.45,2
2022,31,009,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,009,race-ethnicity,White neighborhoods,0,2,0.45,2
2022,31,009,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,011,all,All,0,1,0.34185714285714286,1
2022,31,011,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,011,race-ethnicity,White neighborhoods,0,1,0.34185714285714286,1
2022,31,011,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,013,all,All,1,1,0.28950142138639845,1
2022,31,013,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,013,race-ethnicity,White neighborhoods,1,1,0.28950142138639845,1
2022,31,013,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,015,all,All,0,1,0.39,1
2022,31,015,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,015,race-ethnicity,White neighborhoods,0,1,0.39,1
2022,31,015,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,017,all,All,0,2,0.5,2
2022,31,017,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,017,race-ethnicity,White neighborhoods,0,2,0.5,2
2022,31,017,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,019,all,All,1,1,0.2790569995906672,1
2022,31,019,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,019,race-ethnicity,White neighborhoods,1,1,0.2790569995906672,1
2022,31,019,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,021,all,All,1,1,0.3768064516129032,1
2022,31,021,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,021,race-ethnicity,White neighborhoods,1,1,0.3768064516129032,1
2022,31,021,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,023,all,All,1,1,0.30553021664766256,1
2022,31,023,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,023,race-ethnicity,White neighborhoods,1,1,0.30553021664766256,1
2022,31,023,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,025,all,All,1,1,0.27761388915755875,1
2022,31,025,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,025,race-ethnicity,White neighborhoods,1,1,0.27761388915755875,1
2022,31,025,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,027,all,All,1,1,0.3251043530113298,1
2022,31,027,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,027,race-ethnicity,White neighborhoods,1,1,0.3251043530113298,1
2022,31,027,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,029,all,All,0,1,0.39000000000000007,1
2022,31,029,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,029,race-ethnicity,White neighborhoods,0,1,0.39000000000000007,1
2022,31,029,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,031,all,All,1,1,0.3702559241706161,1
2022,31,031,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,031,race-ethnicity,White neighborhoods,1,1,0.3702559241706161,1
2022,31,031,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,033,all,All,1,1,0.336910229645094,1
2022,31,033,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,033,race-ethnicity,White neighborhoods,1,1,0.336910229645094,1
2022,31,033,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,035,all,All,0,1,0.32,1
2022,31,035,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,035,race-ethnicity,White neighborhoods,0,1,0.32,1
2022,31,035,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,037,all,All,1,1,0.32917865044247785,1
2022,31,037,race-ethnicity,Neighborhoods of color,1,1,0.31,1
2022,31,037,race-ethnicity,White neighborhoods,1,1,0.35378156565656566,1
2022,31,037,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,039,all,All,1,1,0.32677445432497976,1
2022,31,039,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,039,race-ethnicity,White neighborhoods,1,1,0.32677445432497976,1
2022,31,039,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,041,all,All,0,1,0.35361215056130313,1
2022,31,041,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,041,race-ethnicity,White neighborhoods,0,1,0.35361215056130313,1
2022,31,041,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,043,all,All,2,1,0.2824342013647124,1
2022,31,043,race-ethnicity,Neighborhoods of color,3,1,0.2644477172312224,1
2022,31,043,race-ethnicity,White neighborhoods,1,1,0.34,1
2022,31,043,race-ethnicity,Mixed neighborhoods,1,1,0.3,1
2022,31,045,all,All,1,1,0.34507749712973596,1
2022,31,045,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,045,race-ethnicity,White neighborhoods,1,1,0.34507749712973596,1
2022,31,045,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,047,all,All,1,1,0.3213405221339387,1
2022,31,047,race-ethnicity,Neighborhoods of color,1,1,0.29323211064341553,1
2022,31,047,race-ethnicity,White neighborhoods,1,1,0.3383880379285194,1
2022,31,047,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,049,all,All,0,1,0.38,1
2022,31,049,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,049,race-ethnicity,White neighborhoods,0,1,0.38,1
2022,31,049,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,051,all,All,0,1,0.35076297968397296,1
2022,31,051,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,051,race-ethnicity,White neighborhoods,0,1,0.35076297968397296,1
2022,31,051,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,053,all,All,1,1,0.27571936542669584,1
2022,31,053,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,053,race-ethnicity,White neighborhoods,1,1,0.27571936542669584,1
2022,31,053,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,055,all,All,2,1,0.21956646462377255,1
2022,31,055,race-ethnicity,Neighborhoods of color,2,1,0.21038139888494678,1
2022,31,055,race-ethnicity,White neighborhoods,2,1,0.2232544618321715,1
2022,31,055,race-ethnicity,Mixed neighborhoods,3,1,0.20671670487317906,1
2022,31,057,all,All,0,1,0.38,1
2022,31,057,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,057,race-ethnicity,White neighborhoods,0,1,0.38,1
2022,31,057,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,059,all,All,1,1,0.31849349559378937,1
2022,31,059,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,059,race-ethnicity,White neighborhoods,1,1,0.31849349559378937,1
2022,31,059,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,061,all,All,1,1,0.3942470119521912,1
2022,31,061,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,061,race-ethnicity,White neighborhoods,1,1,0.3942470119521912,1
2022,31,061,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,063,all,All,0,1,0.35,1
2022,31,063,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,063,race-ethnicity,White neighborhoods,0,1,0.35,1
2022,31,063,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,065,all,All,1,1,0.36,1
2022,31,065,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,065,race-ethnicity,White neighborhoods,1,1,0.36,1
2022,31,065,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,067,all,All,1,1,0.3224142451387372,1
2022,31,067,race-ethnicity,Neighborhoods of color,NA,NA,NA,NA
2022,31,067,race-ethnicity,White neighborhoods,1,1,0.3224142451387372,1
2022,31,067,race-ethnicity,Mixed neighborhoods,NA,NA,NA,NA
2022,31,069,all,All,0,1,0.45,1
