year,state,county,r_black_nh_hv_hh,black_nh_wealth_quality,r_hispanic_hv_hh,hispanic_wealth_quality,r_other_nh_hv_hh,other_nh_wealth_quality,r_white_nh_hv_hh,white_nh_wealth_quality
2019,24,005,16.1%:27.8%,1,2.7%:4.1%,1,6.8%:7.6%,1,74.4%:60.5%,1
2019,24,009,6.6%:14.2%,2,2.8%:3.7%,3,3.4%:3.0%,3,87.3%:79.1%,2
2019,24,011,5.7%:12.8%,3,3.1%:3.8%,3,2.2%:2.9%,3,89.0%:80.5%,3
2019,24,013,2.8%:2.8%,3,2.4%:2.4%,3,3.1%:3.5%,3,91.8%:91.3%,1
2019,24,015,5.4%:8.1%,3,2.3%:4.5%,3,3.0%:2.7%,3,89.3%:84.6%,1
2019,24,017,44.4%:47.0%,1,5.4%:5.8%,3,5.6%:6.5%,3,44.6%:40.7%,1
2019,24,019,5.7%:12.8%,3,3.1%:3.8%,3,2.2%:2.9%,3,89.0%:80.5%,3
2019,24,021,5.6%:9.1%,1,5.5%:6.3%,1,6.9%:7.1%,1,82.1%:77.5%,1
2019,24,023,0.4%:1.4%,3,0.0%:0.3%,3,3.8%:2.2%,3,95.8%:96.1%,3
2019,24,025,9.0%:13.1%,1,3.1%:4.0%,3,5.6%:4.2%,1,82.3%:78.7%,1
2019,24,027,11.9%:20.4%,1,3.4%:5.5%,3,21.0%:17.9%,1,63.7%:56.2%,1
2019,24,029,5.7%:12.8%,3,3.1%:3.8%,3,2.2%:2.9%,3,89.0%:80.5%,3
2019,24,031,8.6%:17.9%,1,8.2%:13.4%,1,19.0%:17.4%,1,64.1%:51.2%,1
2019,24,033,65.0%:66.7%,1,9.8%:12.2%,1,7.5%:6.6%,1,17.7%:14.4%,1
2019,24,035,5.7%:12.8%,3,3.1%:3.8%,3,2.2%:2.9%,3,89.0%:80.5%,3
2019,24,037,6.6%:14.2%,2,2.8%:3.7%,3,3.4%:3.0%,3,87.3%:79.1%,2
2019,24,039,9.1%:20.7%,3,3.5%:3.6%,3,4.1%:4.5%,3,83.3%:71.2%,3
2019,24,041,5.7%:12.8%,3,3.1%:3.8%,3,2.2%:2.9%,3,89.0%:80.5%,3
2019,24,043,4.5%:6.3%,3,2.3%:4.0%,3,3.9%:3.6%,3,89.3%:86.0%,1
2019,24,045,9.1%:20.7%,2,3.5%:3.6%,3,4.1%:4.5%,3,83.3%:71.2%,2
2019,24,047,9.1%:20.7%,3,3.5%:3.6%,3,4.1%:4.5%,3,83.3%:71.2%,3
2019,24,510,41.9%:59.8%,1,2.9%:3.8%,3,4.5%:4.6%,1,50.7%:31.7%,1
2019,25,001,1.9%:3.0%,3,1.2%:2.4%,3,1.5%:4.0%,3,95.3%:90.7%,1
2019,25,003,0.7%:2.6%,3,1.1%:2.8%,3,1.9%:2.0%,3,96.3%:92.6%,1
2019,25,005,2.4%:4.1%,1,1.5%:6.6%,1,4.5%:5.7%,1,91.7%:83.6%,1
2019,25,007,1.7%:2.1%,3,1.0%:2.4%,3,1.2%:3.7%,3,96.1%:91.7%,3
2019,25,009,1.5%:3.0%,1,6.6%:17.3%,1,4.2%:4.9%,1,87.8%:74.9%,1
2019,25,011,0.2%:0.7%,3,3.2%:3.7%,3,2.0%:4.5%,3,94.6%:91.0%,2
2019,25,013,3.6%:7.4%,1,7.4%:23.1%,1,3.8%:3.2%,1,85.2%:66.2%,1
2019,25,015,0.8%:1.7%,3,1.5%:3.7%,3,2.2%:3.1%,3,95.6%:91.6%,2
2019,25,017,2.4%:4.5%,1,3.3%:6.8%,1,12.7%:13.4%,1,81.7%:75.3%,1
2019,25,019,1.7%:2.1%,3,1.0%:2.4%,3,1.2%:3.7%,3,96.1%:91.7%,3
2019,25,021,2.9%:6.8%,1,2.1%:3.8%,1,11.0%:12.0%,1,84.1%:77.4%,1
2019,25,023,4.2%:7.1%,1,1.9%:2.9%,1,3.6%:4.1%,1,90.2%:85.9%,1
2019,25,025,11.9%:17.6%,1,8.2%:19.1%,1,8.7%:12.0%,1,71.2%:51.2%,1
2019,25,027,1.9%:4.1%,1,4.9%:9.3%,1,7.0%:6.2%,1,86.2%:80.4%,1
2019,26,001,0.0%:0.0%,3,0.7%:0.9%,3,2.0%:2.2%,3,97.3%:96.8%,3
2019,26,003,0.0%:0.5%,3,0.4%:1.0%,3,9.7%:11.7%,3,90.0%:86.8%,3
2019,26,005,0.2%:0.7%,3,1.3%:4.8%,3,0.8%:2.4%,3,97.7%:92.1%,1
2019,26,007,0.0%:0.0%,3,0.7%:0.9%,3,2.0%:2.2%,3,97.3%:96.8%,3
2019,26,009,0.0%:0.0%,3,0.6%:1.3%,3,1.3%:2.7%,3,98.1%:96.0%,3
2019,26,011,0.0%:0.2%,3,1.0%:1.0%,3,1.6%:2.7%,3,97.4%:96.1%,3
2019,26,013,0.3%:0.6%,3,1.0%:1.7%,3,2.5%:4.5%,3,96.2%:93.2%,3
2019,26,015,1.7%:7.0%,3,3.8%:3.2%,3,1.9%:3.2%,3,92.6%:86.5%,3
2019,26,017,0.3%:2.4%,3,2.0%:3.7%,3,2.6%:2.5%,3,95.2%:91.4%,2
2019,26,019,0.0%:0.0%,3,1.5%:2.3%,3,2.1%:2.7%,3,96.3%:95.1%,3
2019,26,021,5.3%:12.1%,3,1.6%:4.4%,3,5.1%:3.6%,3,88.0%:79.9%,1
2019,26,023,0.3%:1.3%,3,1.5%:3.6%,3,3.8%:3.3%,3,94.5%:91.7%,2
2019,26,025,1.7%:7.0%,3,3.8%:3.2%,3,1.9%:3.2%,3,92.6%:86.5%,2
2019,26,027,1.1%:3.0%,3,2.1%:5.9%,3,3.3%:4.0%,3,93.5%:87.1%,2
2019,26,029,0.0%:0.0%,3,0.6%:1.3%,3,1.3%:2.7%,3,98.1%:96.0%,3
2019,26,031,0.0%:0.0%,3,0.7%:0.9%,3,2.0%:2.2%,3,97.3%:96.8%,3
2019,26,033,0.0%:0.5%,3,0.4%:1.0%,3,9.7%:11.7%,3,90.0%:86.8%,3
2019,26,035,0.6%:1.6%,3,1.2%:2.9%,3,6.1%:4.3%,3,92.1%:91.2%,3
2019,26,037,2.4%:4.3%,3,2.3%:3.5%,3,1.9%:3.1%,3,93.3%:89.2%,2
2019,26,039,0.0%:0.0%,3,0.7%:0.9%,3,2.0%:2.2%,3,97.3%:96.8%,3
2019,26,041,0.0%:0.5%,3,0.4%:1.0%,3,9.7%:11.7%,3,90.0%:86.8%,3
2019,26,043,0.3%:0.6%,3,1.0%:1.7%,3,2.5%:4.5%,3,96.2%:93.2%,3
2019,26,045,2.4%:4.3%,3,2.3%:3.5%,3,1.9%:3.1%,3,93.3%:89.2%,2
2019,26,047,0.0%:0.0%,3,0.6%:1.3%,3,1.3%:2.7%,3,98.1%:96.0%,3
2019,26,049,9.9%:18.5%,1,1.7%:2.8%,1,1.8%:2.9%,3,86.6%:75.8%,1
2019,26,051,0.0%:0.2%,3,1.0%:1.0%,3,1.6%:2.7%,3,97.4%:96.1%,3
2019,26,053,0.3%:0.6%,3,1.0%:1.7%,3,2.5%:4.5%,3,96.2%:93.2%,3
2019,26,055,0.0%:0.0%,3,1.5%:2.3%,3,2.1%:2.7%,3,96.3%:95.1%,2
2019,26,057,0.6%:1.6%,3,1.2%:2.9%,3,6.1%:4.3%,3,92.1%:91.2%,3
2019,26,059,0.3%:0.2%,3,2.6%:6.3%,3,1.2%:2.1%,3,95.9%:91.5%,3
2019,26,061,0.3%:0.6%,3,1.0%:1.7%,3,2.5%:4.5%,3,96.2%:93.2%,3
2019,26,063,0.2%:0.2%,3,0.8%:2.6%,3,2.2%:1.9%,3,96.8%:95.3%,3
2019,26,065,5.8%:11.1%,1,2.5%:5.7%,3,7.3%:10.3%,1,84.5%:72.9%,1
2019,26,067,0.1%:0.2%,3,1.1%:2.2%,3,4.3%:2.4%,3,94.5%:95.2%,3
2019,26,069,0.0%:0.2%,3,1.0%:1.0%,3,1.6%:2.7%,3,97.4%:96.1%,3
2019,26,071,0.3%:0.6%,3,1.0%:1.7%,3,2.5%:4.5%,3,96.2%:93.2%,3
2019,26,073,0.6%:1.6%,3,1.2%:2.9%,3,6.1%:4.3%,3,92.1%:91.2%,2
2019,26,075,0.8%:5.1%,3,0.9%:2.2%,3,1.4%:2.9%,3,96.9%:89.8%,1
2019,26,077,3.2%:10.7%,3,3.0%:3.7%,3,3.8%:6.1%,3,90.0%:79.4%,1
2019,26,079,0.0%:0.0%,3,0.6%:1.3%,3,1.3%:2.7%,3,98.1%:96.0%,3
2019,26,081,3.2%:8.8%,1,4.0%:7.2%,1,3.1%:5.3%,1,89.7%:78.7%,1
2019,26,083,0.3%:0.6%,3,1.0%:1.7%,3,2.5%:4.5%,3,96.2%:93.2%,3
2019,26,085,0.8%:1.6%,3,3.5%:4.0%,3,1.1%:1.6%,3,94.6%:92.9%,3
2019,26,087,5.3%:3.6%,3,1.6%:2.8%,3,0.9%:1.9%,3,92.1%:91.8%,2
2019,26,089,0.0%:0.0%,3,1.5%:2.3%,3,2.1%:2.7%,3,96.3%:95.1%,3
2019,26,091,0.3%:0.2%,3,2.6%:6.3%,3,1.2%:2.1%,3,95.9%:91.5%,2
2019,26,093,0.4%:0.9%,3,1.2%:2.6%,3,5.0%:2.7%,3,93.4%:93.8%,1
2019,26,095,0.0%:0.5%,3,0.4%:1.0%,3,9.7%:11.7%,3,90.0%:86.8%,3
2019,26,097,0.0%:0.5%,3,0.4%:1.0%,3,9.7%:11.7%,3,90.0%:86.8%,3
2019,26,099,4.4%:12.2%,1,1.8%:1.9%,1,4.5%:4.6%,1,89.4%:81.2%,1
2019,26,101,0.0%:0.0%,3,1.5%:2.3%,3,2.1%:2.7%,3,96.3%:95.1%,3
2019,26,103,0.3%:0.6%,3,1.0%:1.7%,3,2.5%:4.5%,3,96.2%:93.2%,2
2019,26,105,0.8%:1.6%,3,3.5%:4.0%,3,1.1%:1.6%,3,94.6%:92.9%,3
2019,26,107,0.1%:0.2%,3,1.1%:2.2%,3,4.3%:2.4%,3,94.5%:95.2%,3
2019,26,109,0.0%:0.5%,3,0.4%:1.0%,3,9.7%:11.7%,3,90.0%:86.8%,3
2019,26,111,0.3%:2.4%,3,2.0%:3.7%,3,2.6%:2.5%,3,95.2%:91.4%,2
2019,26,113,0.0%:0.0%,3,0.6%:1.3%,3,1.3%:2.7%,3,98.1%:96.0%,3
2019,26,115,0.7%:2.1%,3,2.3%:3.1%,3,4.0%:4.5%,3,93.0%:90.3%,1
2019,26,117,0.1%:0.2%,3,1.1%:2.2%,3,4.3%:2.4%,3,94.5%:95.2%,3
2019,26,119,0.0%:0.0%,3,0.7%:0.9%,3,2.0%:2.2%,3,97.3%:96.8%,3
2019,26,121,3.1%:10.8%,3,3.7%:7.3%,3,1.6%:2.7%,3,91.5%:79.2%,1
2019,26,123,0.8%:1.6%,3,3.5%:4.0%,3,1.1%:1.6%,3,94.6%:92.9%,2
2019,26,125,5.4%:14.5%,1,2.4%:3.6%,1,9.1%:8.7%,1,83.1%:73.2%,1
2019,26,127,0.8%:1.6%,3,3.5%:4.0%,3,1.1%:1.6%,3,94.6%:92.9%,3
2019,26,129,0.0%:0.2%,3,1.0%:1.0%,3,1.6%:2.7%,3,97.4%:96.1%,3
2019,26,131,0.3%:0.6%,3,1.0%:1.7%,3,2.5%:4.5%,3,96.2%:93.2%,3
2019,26,133,0.1%:0.2%,3,1.1%:2.2%,3,4.3%:2.4%,3,94.5%:95.2%,3
2019,26,135,0.0%:0.0%,3,0.7%:0.9%,3,2.0%:2.2%,3,97.3%:96.8%,3
2019,26,137,0.0%:0.0%,3,0.7%:0.9%,3,2.0%:2.2%,3,97.3%:96.8%,3
2019,26,139,0.4%:1.0%,3,2.6%:6.4%,3,1.6%:3.4%,3,95.4%:89.3%,1
2019,26,141,0.0%:0.0%,3,0.7%:0.9%,3,2.0%:2.2%,3,97.3%:96.8%,3
2019,26,143,0.0%:0.2%,3,1.0%:1.0%,3,1.6%:2.7%,3,97.4%:96.1%,3
2019,26,145,4.5%:16.9%,1,3.4%:6.0%,3,3.8%:4.1%,3,88.3%:72.9%,1
2019,26,147,0.6%:2.0%,3,0.3%:1.4%,3,0.9%:2.3%,3,98.2%:94.3%,1
2019,26,149,0.3%:1.3%,3,1.5%:3.6%,3,3.8%:3.3%,3,94.5%:91.7%,2
2019,26,151,0.2%:0.2%,3,0.8%:2.6%,3,2.2%:1.9%,3,96.8%:95.3%,3
2019,26,153,0.0%:0.5%,3,0.4%:1.0%,3,9.7%:11.7%,3,90.0%:86.8%,3
2019,26,155,0.3%:1.7%,3,1.0%:1.1%,3,2.3%:2.4%,3,96.3%:94.8%,2
2019,26,157,0.2%:0.2%,3,0.8%:2.6%,3,2.2%:1.9%,3,96.8%:95.3%,2
2019,26,159,1.1%:3.0%,3,2.1%:5.9%,3,3.3%:4.0%,3,93.5%:87.1%,2
2019,26,161,4.8%:11.0%,1,2.1%:4.1%,3,8.0%:11.3%,1,85.1%:73.6%,1
2019,26,163,17.1%:39.0%,1,2.5%:4.4%,1,6.5%:4.6%,1,73.8%:52.1%,1
2019,26,165,0.0%:0.0%,3,0.6%:1.3%,3,1.3%:2.7%,3,98.1%:96.0%,3
2019,27,001,0.0%:0.0%,3,0.9%:1.4%,3,4.9%:6.8%,3,94.2%:91.8%,3
2019,27,003,3.0%:6.6%,3,4.9%:2.9%,3,3.8%:4.6%,3,88.3%:85.8%,1
2019,27,005,0.0%:0.0%,3,0.4%:1.7%,3,5.3%:14.5%,3,94.4%:83.8%,3
2019,27,007,0.0%:0.0%,3,0.4%:1.7%,3,5.3%:14.5%,2,94.4%:83.8%,2
2019,27,009,0.9%:3.6%,3,0.0%:2.0%,3,1.4%:1.8%,3,97.6%:92.6%,3
2019,27,011,0.0%:0.2%,3,0.5%:2.0%,3,1.3%:2.6%,3,98.1%:95.2%,3
2019,27,013,1.7%:3.1%,3,5.1%:3.6%,3,1.0%:1.5%,3,92.1%:91.8%,2
2019,27,015,0.6%:0.7%,3,1.9%:3.9%,3,2.1%:4.7%,3,95.4%:90.7%,3
2019,27,017,0.0%:0.0%,3,0.8%:1.3%,3,4.8%:6.6%,3,94.4%:92.1%,3
2019,27,019,0.0%:0.0%,3,0.6%:3.7%,3,5.1%:4.1%,3,94.4%:92.2%,1
2019,27,021,0.0%:0.0%,3,0.9%:1.4%,3,4.9%:6.8%,3,94.2%:91.8%,3
2019,27,023,0.6%:0.7%,3,1.9%:3.9%,3,2.1%:4.7%,3,95.4%:90.7%,3
2019,27,025,0.3%:0.4%,3,0.6%:1.5%,3,2.3%:3.3%,3,96.8%:94.8%,3
2019,27,027,0.0%:2.8%,3,3.7%:4.9%,3,2.6%:3.1%,3,93.7%:89.2%,2
2019,27,029,0.0%:0.0%,3,0.4%:1.7%,3,5.3%:14.5%,3,94.4%:83.8%,3
2019,27,031,0.0%:0.0%,3,0.3%:0.8%,3,2.6%:4.8%,3,97.1%:94.4%,3
2019,27,033,0.1%:1.5%,3,4.6%:6.9%,3,3.2%:2.5%,3,92.1%:89.2%,3
2019,27,035,0.0%:0.6%,3,0.9%:1.5%,3,1.4%:2.8%,3,97.7%:95.2%,2
2019,27,037,1.4%:5.4%,3,2.8%:4.8%,3,5.8%:6.3%,1,90.0%:83.4%,1
2019,27,039,0.6%:1.4%,3,1.0%:4.3%,3,1.4%:2.7%,3,96.9%:91.6%,3
2019,27,041,0.0%:0.2%,3,0.5%:2.0%,3,1.3%:2.6%,3,98.1%:95.2%,3
2019,27,043,0.1%:1.5%,3,4.6%:6.9%,3,3.2%:2.5%,3,92.1%:89.2%,3
2019,27,045,0.0%:1.1%,3,0.2%:0.8%,3,0.8%:1.1%,3,99.0%:97.0%,3
2019,27,047,0.6%:1.4%,3,1.0%:4.3%,3,1.4%:2.7%,3,96.9%:91.6%,3
2019,27,049,0.2%:1.3%,3,1.8%:3.1%,3,1.3%:1.7%,3,96.7%:93.9%,3
2019,27,051,0.0%:0.2%,3,0.5%:2.0%,3,1.3%:2.6%,3,98.1%:95.2%,3
2019,27,053,2.8%:10.6%,1,2.0%:4.8%,1,6.3%:8.3%,1,89.0%:76.2%,1
2019,27,055,0.0%:1.1%,3,0.2%:0.8%,3,0.8%:1.1%,3,99.0%:97.0%,3
2019,27,057,0.0%:0.0%,3,0.4%:1.7%,3,5.3%:14.5%,3,94.4%:83.8%,3
2019,27,059,0.3%:0.4%,3,0.6%:1.5%,3,2.3%:3.3%,3,96.8%:94.8%,3
2019,27,061,0.0%:0.0%,3,0.9%:1.4%,3,4.9%:6.8%,3,94.2%:91.8%,2
2019,27,063,0.1%:1.5%,3,4.6%:6.9%,3,3.2%:2.5%,3,92.1%:89.2%,3
2019,27,065,0.3%:0.4%,3,0.6%:1.5%,3,2.3%:3.3%,3,96.8%:94.8%,3
2019,27,067,0.0%:1.2%,3,1.7%:3.8%,3,0.4%:0.5%,3,97.9%:94.5%,3
2019,27,069,0.0%:2.8%,3,3.7%:4.9%,3,2.6%:3.1%,3,93.7%:89.2%,3
2019,27,071,0.0%:0.0%,3,0.3%:0.8%,3,2.6%:4.8%,3,97.1%:94.4%,3
2019,27,073,0.6%:0.7%,3,1.9%:3.9%,3,2.1%:4.7%,3,95.4%:90.7%,3
2019,27,075,0.0%:0.0%,3,0.3%:0.8%,3,2.6%:4.8%,3,97.1%:94.4%,3
2019,27,077,0.0%:0.0%,3,0.4%:1.7%,3,5.3%:14.5%,3,94.4%:83.8%,3
2019,27,079,0.2%:1.3%,3,1.8%:3.1%,3,1.3%:1.7%,3,96.7%:93.9%,3
2019,27,081,0.6%:0.7%,3,1.9%:3.9%,3,2.1%:4.7%,3,95.4%:90.7%,3
2019,27,083,0.6%:0.7%,3,1.9%:3.9%,3,2.1%:4.7%,3,95.4%:90.7%,3
2019,27,085,0.0%:1.2%,3,1.7%:3.8%,3,0.4%:0.5%,3,97.9%:94.5%,3
2019,27,087,0.0%:0.0%,3,0.4%:1.7%,3,5.3%:14.5%,3,94.4%:83.8%,3
2019,27,089,0.0%:2.8%,3,3.7%:4.9%,3,2.6%:3.1%,3,93.7%:89.2%,3
2019,27,091,0.1%:1.5%,3,4.6%:6.9%,3,3.2%:2.5%,3,92.1%:89.2%,3
2019,27,093,0.0%:1.2%,3,1.7%:3.8%,3,0.4%:0.5%,3,97.9%:94.5%,3
2019,27,095,0.3%:0.4%,3,0.6%:1.5%,3,2.3%:3.3%,3,96.8%:94.8%,3
2019,27,097,0.0%:0.6%,3,0.9%:1.5%,3,1.4%:2.8%,3,97.7%:95.2%,3
2019,27,099,0.6%:1.4%,3,1.0%:4.3%,3,1.4%:2.7%,3,96.9%:91.6%,3
2019,27,101,0.1%:1.5%,3,4.6%:6.9%,3,3.2%:2.5%,3,92.1%:89.2%,3
2019,27,103,1.7%:3.1%,3,5.1%:3.6%,3,1.0%:1.5%,3,92.1%:91.8%,3
2019,27,105,0.1%:1.5%,3,4.6%:6.9%,3,3.2%:2.5%,3,92.1%:89.2%,3
2019,27,107,0.0%:2.8%,3,3.7%:4.9%,3,2.6%:3.1%,3,93.7%:89.2%,3
2019,27,109,2.6%:5.4%,3,1.3%:5.3%,3,8.1%:7.2%,3,88.0%:82.0%,1
2019,27,111,0.0%:0.2%,3,0.5%:2.0%,3,1.3%:2.6%,3,98.1%:95.2%,2
2019,27,113,0.0%:2.8%,3,3.7%:4.9%,3,2.6%:3.1%,3,93.7%:89.2%,3
2019,27,115,0.3%:0.4%,3,0.6%:1.5%,3,2.3%:3.3%,3,96.8%:94.8%,3
2019,27,117,0.1%:1.5%,3,4.6%:6.9%,3,3.2%:2.5%,3,92.1%:89.2%,3
2019,27,119,0.0%:2.8%,3,3.7%:4.9%,3,2.6%:3.1%,3,93.7%:89.2%,3
2019,27,121,0.0%:0.2%,3,0.5%:2.0%,3,1.3%:2.6%,3,98.1%:95.2%,3
2019,27,123,3.5%:11.0%,3,1.9%:5.5%,3,7.9%:12.2%,1,86.7%:71.3%,1
2019,27,125,0.0%:2.8%,3,3.7%:4.9%,3,2.6%:3.1%,3,93.7%:89.2%,3
2019,27,127,0.6%:0.7%,3,1.9%:3.9%,3,2.1%:4.7%,3,95.4%:90.7%,3
2019,27,129,0.0%:1.2%,3,1.7%:3.8%,3,0.4%:0.5%,3,97.9%:94.5%,3
2019,27,131,0.2%:1.3%,3,1.8%:3.1%,3,1.3%:1.7%,3,96.7%:93.9%,2
2019,27,133,0.1%:1.5%,3,4.6%:6.9%,3,3.2%:2.5%,3,92.1%:89.2%,3
2019,27,135,0.0%:2.8%,3,3.7%:4.9%,3,2.6%:3.1%,3,93.7%:89.2%,3
2019,27,137,0.4%:0.7%,3,1.1%:1.5%,3,4.2%:5.4%,1,94.3%:92.4%,1
2019,27,139,1.4%:3.7%,3,1.6%:3.5%,3,5.8%:6.8%,1,91.2%:86.0%,1
2019,27,141,0.9%:3.6%,3,0.0%:2.0%,3,1.4%:1.8%,3,97.6%:92.6%,2
2019,27,143,0.0%:1.2%,3,1.7%:3.8%,3,0.4%:0.5%,3,97.9%:94.5%,3
2019,27,145,4.2%:5.9%,3,0.7%:2.9%,3,1.2%:3.4%,3,93.9%:87.7%,1
2019,27,147,0.6%:1.4%,3,1.0%:4.3%,3,1.4%:2.7%,3,96.9%:91.6%,3
2019,27,149,0.0%:0.2%,3,0.5%:2.0%,3,1.3%:2.6%,3,98.1%:95.2%,3
2019,27,151,0.0%:0.2%,3,0.5%:2.0%,3,1.3%:2.6%,3,98.1%:95.2%,3
2019,27,153,0.0%:0.6%,3,0.9%:1.5%,3,1.4%:2.8%,3,97.7%:95.2%,3
2019,27,155,0.0%:0.2%,3,0.5%:2.0%,3,1.3%:2.6%,3,98.1%:95.2%,3
2019,27,157,0.0%:1.1%,3,0.2%:0.8%,3,0.8%:1.1%,3,99.0%:97.0%,3
2019,27,159,0.0%:0.6%,3,0.9%:1.5%,3,1.4%:2.8%,3,97.7%:95.2%,3
2019,27,161,1.7%:3.1%,3,5.1%:3.6%,3,1.0%:1.5%,3,92.1%:91.8%,3
2019,27,163,1.7%:3.1%,3,3.4%:3.4%,3,4.5%:7.6%,3,90.4%:85.9%,1
2019,27,165,0.1%:1.5%,3,4.6%:6.9%,3,3.2%:2.5%,3,92.1%:89.2%,3
2019,27,167,0.0%:0.2%,3,0.5%:2.0%,3,1.3%:2.6%,3,98.1%:95.2%,3
2019,27,169,0.0%:1.1%,3,0.2%:0.8%,3,0.8%:1.1%,3,99.0%:97.0%,2
2019,27,171,0.2%:2.5%,3,1.3%:3.3%,3,2.4%:2.1%,3,96.1%:92.1%,1
2019,27,173,0.6%:0.7%,3,1.9%:3.9%,3,2.1%:4.7%,3,95.4%:90.7%,3
2019,28,001,34.0%:51.2%,3,7.2%:0.7%,3,0.7%:0.8%,3,58.1%:47.3%,3
2019,28,003,18.4%:22.4%,3,0.7%:1.2%,3,0.3%:0.7%,3,80.6%:75.7%,3
2019,28,005,34.0%:51.2%,3,7.2%:0.7%,3,0.7%:0.8%,3,58.1%:47.3%,3
2019,28,007,31.8%:52.3%,3,1.3%:0.8%,3,2.1%:1.1%,3,64.9%:45.8%,3
2019,28,009,18.4%:22.4%,3,0.7%:1.2%,3,0.3%:0.7%,3,80.6%:75.7%,3
2019,28,011,42.4%:70.3%,3,0.2%:0.9%,3,1.2%:0.7%,3,56.2%:28.1%,3
2019,28,013,9.3%:24.1%,3,0.9%:2.0%,3,1.6%:2.0%,3,88.2%:71.8%,3
2019,28,015,31.8%:52.3%,3,1.3%:0.8%,3,2.1%:1.1%,3,64.9%:45.8%,3
2019,28,017,9.3%:24.1%,3,0.9%:2.0%,3,1.6%:2.0%,3,88.2%:71.8%,3
2019,28,019,32.6%:44.2%,3,0.3%:0.9%,3,1.8%:2.0%,3,65.3%:52.9%,3
2019,28,021,34.0%:51.2%,3,7.2%:0.7%,3,0.7%:0.8%,3,58.1%:47.3%,3
2019,28,023,24.1%:42.6%,3,1.1%:1.7%,3,2.3%:0.9%,3,72.5%:54.8%,3
2019,28,025,32.6%:44.2%,3,0.3%:0.9%,3,1.8%:2.0%,3,65.3%:52.9%,3
2019,28,027,33.6%:55.0%,3,0.6%:1.5%,3,1.5%:1.3%,3,64.3%:42.3%,3
2019,28,029,29.4%:47.8%,3,0.5%:0.9%,3,2.9%:2.4%,3,67.2%:48.9%,3
2019,28,031,17.7%:33.0%,3,0.8%:3.5%,3,0.9%:0.4%,3,80.6%:63.0%,3
2019,28,033,17.7%:29.7%,1,3.1%:3.6%,3,1.5%:1.5%,3,77.7%:65.3%,1
2019,28,035,20.2%:29.4%,2,0.7%:1.7%,3,0.8%:2.0%,3,78.4%:66.9%,2
2019,28,037,34.0%:51.2%,3,7.2%:0.7%,3,0.7%:0.8%,3,58.1%:47.3%,3
2019,28,039,8.0%:11.6%,3,1.7%:3.0%,3,1.0%:1.6%,3,89.3%:83.8%,3
2019,28,041,17.7%:33.0%,3,0.8%:3.5%,3,0.9%:0.4%,3,80.6%:63.0%,3
2019,28,043,31.8%:52.3%,3,1.3%:0.8%,3,2.1%:1.1%,3,64.9%:45.8%,3
2019,28,045,8.0%:11.6%,3,1.7%:3.0%,3,1.0%:1.6%,3,89.3%:83.8%,3
2019,28,047,9.9%:24.6%,1,3.0%:4.0%,3,2.4%:4.3%,3,84.7%:67.1%,1
2019,28,049,37.9%:66.5%,1,0.3%:1.3%,3,1.9%:2.3%,3,59.9%:29.9%,1
2019,28,051,31.8%:52.3%,3,1.3%:0.8%,3,2.1%:1.1%,3,64.9%:45.8%,3
2019,28,053,42.4%:70.3%,3,0.2%:0.9%,3,1.2%:0.7%,3,56.2%:28.1%,3
2019,28,055,42.4%:70.3%,3,0.2%:0.9%,3,1.2%:0.7%,3,56.2%:28.1%,3
2019,28,057,9.3%:24.1%,3,0.9%:2.0%,3,1.6%:2.0%,3,88.2%:71.8%,3
2019,28,059,10.3%:21.5%,1,1.8%:5.5%,3,2.4%:3.0%,3,85.5%:70.1%,1
2019,28,061,20.8%:38.8%,3,3.2%:2.7%,3,3.8%:4.5%,3,72.2%:54.0%,3
2019,28,063,34.0%:51.2%,3,7.2%:0.7%,3,0.7%:0.8%,3,58.1%:47.3%,3
2019,28,065,17.7%:33.0%,3,0.8%:3.5%,3,0.9%:0.4%,3,80.6%:63.0%,3
2019,28,067,17.7%:33.0%,2,0.8%:3.5%,3,0.9%:0.4%,3,80.6%:63.0%,2
2019,28,069,20.8%:38.8%,3,3.2%:2.7%,3,3.8%:4.5%,3,72.2%:54.0%,3
2019,28,071,9.3%:24.1%,3,0.9%:2.0%,3,1.6%:2.0%,3,88.2%:71.8%,3
2019,28,073,20.2%:29.4%,3,0.7%:1.7%,3,0.8%:2.0%,3,78.4%:66.9%,3
2019,28,075,24.1%:42.6%,2,1.1%:1.7%,3,2.3%:0.9%,3,72.5%:54.8%,2
2019,28,077,34.0%:51.2%,3,7.2%:0.7%,3,0.7%:0.8%,3,58.1%:47.3%,3
2019,28,079,20.8%:38.8%,3,3.2%:2.7%,3,3.8%:4.5%,3,72.2%:54.0%,3
2019,28,081,10.9%:23.6%,2,0.7%:2.3%,3,1.2%:1.0%,3,87.1%:73.2%,2
2019,28,083,31.8%:52.3%,3,1.3%:0.8%,3,2.1%:1.1%,3,64.9%:45.8%,3
2019,28,085,34.0%:51.2%,3,7.2%:0.7%,3,0.7%:0.8%,3,58.1%:47.3%,3
2019,28,087,32.6%:44.2%,3,0.3%:0.9%,3,1.8%:2.0%,3,65.3%:52.9%,3
2019,28,089,22.1%:45.1%,2,0.4%:1.1%,3,3.0%:2.6%,3,74.5%:51.2%,2
2019,28,091,20.2%:29.4%,3,0.7%:1.7%,3,0.8%:2.0%,3,78.4%:66.9%,3
