year,state,place,r_black_nh_hv_hh,black_nh_wealth_quality,r_hispanic_hv_hh,hispanic_wealth_quality,r_other_nh_hv_hh,other_nh_wealth_quality,r_white_nh_hv_hh,white_nh_wealth_quality
2019,49,82950,0.0%:0.1%,3,7.7%:13.4%,3,4.1%:5.7%,3,88.1%:80.9%,3
2019,49,83470,1.4%:2.1%,3,15.1%:25.8%,3,7.7%:9.2%,3,75.8%:62.9%,3
2019,51,1000,6.9%:20.3%,1,6.2%:12.2%,1,6.2%:7.9%,1,80.7%:59.6%,1
2019,51,16000,17.2%:29.8%,1,3.7%:4.9%,3,4.8%:4.7%,1,74.2%:60.7%,1
2019,51,35000,41.5%:49.2%,1,3.3%:4.8%,1,5.1%:5.0%,1,50.2%:41.0%,1
2019,51,47672,13.2%:21.5%,3,2.1%:4.5%,3,1.5%:2.4%,3,83.2%:71.6%,3
2019,51,56000,23.9%:41.3%,1,5.1%:8.4%,1,5.1%:5.7%,1,65.9%:44.5%,1
2019,51,57000,23.2%:40.2%,1,3.3%:6.8%,1,6.0%:6.7%,1,67.5%:46.2%,1
2019,51,64000,32.8%:47.1%,1,2.0%:2.4%,3,4.0%:5.3%,3,61.2%:45.3%,1
2019,51,67000,19.8%:40.0%,1,1.3%:3.8%,1,4.4%:5.2%,1,74.6%:50.9%,1
2019,51,68000,10.4%:23.1%,2,0.6%:4.1%,3,2.6%:5.7%,3,86.3%:67.2%,2
2019,51,76432,22.4%:37.6%,3,2.4%:2.7%,3,3.4%:3.4%,3,71.8%:56.3%,3
2019,51,82000,11.2%:17.8%,1,7.3%:7.4%,1,7.0%:9.6%,1,74.5%:65.3%,1
2019,53,3180,4.1%:5.6%,2,6.1%:10.3%,2,18.7%:19.6%,2,71.1%:64.5%,2
2019,53,5210,0.0%:1.5%,3,1.8%:4.7%,1,35.1%:36.5%,1,63.1%:57.3%,1
2019,53,5280,0.0%:0.4%,3,2.8%:6.8%,3,7.2%:8.2%,3,90.0%:84.7%,3
2019,53,22640,3.4%:4.5%,3,2.9%:7.8%,2,18.4%:14.5%,2,75.3%:73.2%,2
2019,53,23515,3.3%:15.9%,3,5.8%:10.4%,3,17.8%:19.1%,3,73.1%:54.6%,3
2019,53,35275,0.3%:3.7%,3,7.2%:16.4%,3,7.3%:5.8%,3,85.3%:74.1%,3
2019,53,35415,6.5%:9.4%,2,5.7%:10.8%,2,30.1%:26.3%,2,57.7%:53.4%,2
2019,53,35940,0.3%:1.1%,3,5.3%:5.2%,2,20.5%:25.1%,2,73.9%:68.5%,2
2019,53,53545,0.2%:0.5%,3,17.9%:28.6%,3,3.7%:4.1%,3,78.2%:66.8%,3
2019,53,57745,8.7%:13.1%,2,7.2%:10.7%,2,28.9%:25.6%,2,55.2%:50.6%,2
2019,53,63000,2.2%:6.3%,1,2.8%:5.7%,1,19.3%:21.3%,1,75.7%:66.7%,1
2019,53,67000,1.1%:2.2%,3,2.9%:4.3%,2,5.6%:7.0%,2,90.4%:86.4%,2
2019,53,67167,0.4%:1.3%,3,2.7%:3.8%,3,3.7%:3.8%,3,93.2%:91.1%,3
2019,53,70000,4.8%:8.7%,2,5.6%:7.7%,2,12.0%:15.7%,2,77.6%:67.9%,2
2019,53,74060,2.3%:3.5%,3,3.2%:8.6%,2,10.2%:10.2%,2,84.3%:77.7%,2
2019,53,80010,0.9%:2.4%,3,18.2%:27.5%,2,7.0%:5.9%,2,73.9%:64.3%,2
2019,55,2375,0.9%:1.3%,3,1.7%:2.4%,3,4.5%:4.4%,3,92.9%:91.8%,3
2019,55,31000,0.0%:1.8%,3,4.9%:11.5%,3,3.6%:6.1%,3,91.5%:80.6%,1
2019,55,39225,0.6%:5.1%,3,6.6%:8.8%,3,1.3%:2.2%,3,91.5%:84.0%,3
2019,55,48000,1.5%:3.9%,3,1.4%:3.7%,3,9.1%:10.9%,3,88.0%:81.4%,3
2019,55,53000,20.8%:39.8%,1,15.4%:16.3%,1,4.4%:5.2%,1,59.3%:38.7%,1
2019,55,66000,2.2%:10.7%,3,8.5%:9.5%,3,2.0%:2.7%,3,87.4%:77.1%,3
2021,01,3076,7.6%:21.0%,3,3.7%:3.6%,3,5.7%:4.9%,3,83.0%:70.5%,3
2021,01,7000,34.0%:59.2%,2,1.7%:3.6%,2,4.0%:3.6%,2,60.3%:33.7%,2
2021,01,35896,5.8%:16.1%,3,1.3%:3.2%,3,7.1%:6.9%,3,85.8%:73.8%,3
2021,01,37000,12.1%:20.9%,2,3.4%:5.7%,2,4.8%:5.7%,2,79.7%:67.7%,2
2021,01,50000,27.1%:50.6%,2,3.2%:2.2%,3,4.4%:4.7%,2,65.3%:42.5%,2
2021,01,51000,32.1%:59.1%,2,0.9%:2.3%,3,16.8%:5.4%,2,50.1%:33.2%,2
2021,01,77256,27.6%:46.9%,2,1.3%:3.3%,3,1.2%:2.6%,3,69.9%:47.2%,2
2021,02,3000,1.9%:4.7%,3,4.0%:8.5%,2,21.7%:22.0%,2,72.4%:64.9%,2
2021,04,4720,4.8%:6.4%,3,46.7%:43.2%,3,8.7%:7.6%,3,39.8%:42.8%,3
2021,04,7940,5.2%:4.3%,3,19.8%:23.1%,3,7.3%:7.0%,3,67.7%:65.6%,3
2021,04,12000,2.4%:5.4%,2,14.7%:19.8%,2,13.1%:12.1%,2,69.8%:62.6%,2
2021,04,23620,0.7%:1.2%,3,6.0%:10.0%,3,17.4%:27.8%,3,75.9%:61.1%,3
2021,04,27400,2.2%:3.5%,2,14.0%:16.6%,2,8.6%:8.4%,2,75.2%:71.4%,2
2021,04,27820,3.4%:7.7%,1,23.2%:32.0%,1,10.9%:8.4%,1,62.6%:51.9%,1
2021,04,28380,5.2%:6.1%,3,23.0%:25.8%,3,8.0%:7.5%,3,63.9%:60.6%,3
2021,04,46000,1.1%:3.9%,1,12.5%:20.0%,1,8.8%:8.1%,1,77.6%:68.0%,1
2021,04,54050,2.8%:4.9%,3,11.9%:17.3%,3,6.8%:6.0%,3,78.5%:71.7%,3
2021,04,55000,3.3%:7.5%,1,22.0%:33.0%,1,8.4%:9.5%,1,66.3%:50.0%,1
2021,04,65000,0.8%:1.6%,3,5.2%:8.9%,3,8.4%:7.1%,3,85.6%:82.4%,3
2021,04,71510,4.4%:4.4%,3,13.9%:13.2%,3,5.7%:6.0%,3,76.0%:76.3%,3
2021,04,73000,2.1%:4.5%,1,12.5%:21.0%,1,10.4%:15.0%,1,74.9%:59.5%,1
2021,04,77000,2.6%:4.0%,2,26.8%:36.3%,2,5.4%:9.0%,2,65.2%:50.8%,2
2021,04,85540,0.3%:1.3%,3,49.7%:56.6%,3,7.2%:5.5%,3,42.8%:36.7%,3
2021,05,23290,0.7%:2.7%,3,6.3%:11.7%,3,13.8%:13.1%,3,79.2%:72.4%,3
2021,05,24550,1.5%:3.9%,3,4.9%:8.4%,3,6.3%:10.2%,3,87.2%:77.4%,3
2021,05,35710,4.1%:8.2%,3,1.0%:2.3%,3,7.2%:5.4%,3,87.7%:84.1%,3
2021,05,41000,21.9%:42.2%,1,4.3%:6.3%,1,5.4%:5.2%,1,68.4%:46.4%,1
2021,05,66080,0.6%:2.3%,3,6.9%:12.1%,3,14.7%:15.6%,3,77.8%:70.1%,3
2021,06,562,4.0%:8.8%,3,10.5%:18.1%,3,37.9%:35.0%,3,47.7%:38.1%,3
2021,06,884,2.0%:1.6%,3,17.5%:31.6%,2,47.8%:46.8%,2,32.7%:20.0%,2
2021,06,2000,2.7%:3.1%,2,27.6%:41.1%,2,29.4%:24.2%,2,40.3%:31.6%,2
2021,06,2252,26.7%:19.4%,2,17.1%:25.7%,2,18.8%:22.3%,2,37.4%:32.6%,2
2021,06,2364,3.0%:4.4%,3,36.6%:44.2%,3,9.3%:6.9%,3,51.1%:44.4%,3
2021,06,3526,2.5%:6.3%,2,38.0%:47.3%,2,11.2%:8.8%,2,48.3%:37.6%,2
2021,06,4982,6.6%:10.1%,3,61.7%:67.0%,2,16.4%:11.1%,2,15.3%:11.9%,2
2021,06,6000,5.7%:8.7%,2,3.2%:6.9%,2,20.4%:29.7%,2,70.6%:54.7%,2
2021,06,8786,1.4%:1.9%,3,13.6%:26.1%,3,33.8%:32.0%,3,51.2%:40.0%,3
2021,06,8954,1.0%:2.1%,3,18.0%:18.3%,2,18.7%:16.2%,2,62.3%:63.3%,2
2021,06,11194,0.5%:1.4%,3,6.8%:12.7%,1,10.0%:11.8%,1,82.7%:74.1%,1
2021,06,11530,24.0%:23.4%,1,26.8%:29.9%,1,37.5%:34.0%,1,11.6%:12.8%,1
2021,06,13014,0.8%:0.9%,3,8.2%:13.1%,3,4.1%:9.0%,3,87.0%:76.9%,3
2021,06,13210,4.1%:5.3%,2,31.4%:38.6%,2,36.5%:31.2%,2,28.0%:24.9%,2
2021,06,13214,3.7%:5.0%,2,29.1%:37.1%,2,36.5%:30.9%,2,30.7%:27.0%,2
2021,06,13392,4.6%:5.7%,2,42.3%:56.4%,2,23.1%:18.9%,2,30.0%:19.0%,2
2021,06,13588,1.7%:5.6%,3,6.6%:12.7%,1,8.7%:7.7%,1,83.0%:74.0%,1
2021,06,14218,3.4%:3.7%,3,22.6%:26.9%,2,20.2%:16.1%,2,53.7%:53.3%,2
2021,06,15044,39.9%:35.9%,2,48.9%:58.3%,2,9.5%:4.5%,2,1.8%:1.3%,2
2021,06,16000,3.7%:7.7%,3,13.9%:26.9%,3,21.2%:19.7%,3,61.3%:45.7%,3
2021,06,16350,3.9%:2.9%,2,36.6%:42.9%,2,18.5%:13.7%,2,41.0%:40.5%,2
2021,06,16532,0.0%:1.4%,3,8.4%:19.6%,2,26.0%:22.5%,2,65.6%:56.5%,2
2021,06,17918,2.1%:1.9%,3,16.4%:20.4%,3,44.7%:45.7%,3,36.8%:32.0%,3
2021,06,19766,1.2%:3.6%,3,69.3%:67.5%,1,9.6%:11.0%,1,20.0%:17.9%,1
2021,06,21712,1.0%:6.8%,3,9.9%:17.8%,2,9.4%:10.0%,2,79.7%:65.3%,2
2021,06,22020,7.4%:11.5%,2,11.8%:15.3%,2,41.8%:34.0%,2,38.9%:39.2%,2
2021,06,22230,0.0%:0.0%,3,43.0%:62.2%,2,50.7%:33.1%,2,6.3%:4.7%,2
2021,06,22804,1.0%:2.3%,3,15.3%:34.7%,3,15.0%:12.0%,3,68.7%:51.0%,3
2021,06,23182,12.4%:15.8%,3,20.9%:24.3%,3,28.5%:24.2%,3,38.3%:35.7%,3
2021,06,24638,1.6%:2.7%,2,7.0%:6.6%,2,17.0%:18.7%,2,74.4%:72.0%,2
2021,06,24680,11.7%:10.3%,2,57.0%:65.6%,2,13.2%:8.7%,2,18.1%:15.4%,2
2021,06,26000,2.0%:4.3%,2,8.2%:13.8%,2,65.7%:58.5%,2,24.2%:23.3%,2
2021,06,27000,3.0%:6.4%,2,28.6%:41.7%,2,21.6%:15.3%,2,46.8%:36.6%,2
2021,06,28000,3.2%:3.1%,2,19.9%:34.3%,2,34.6%:26.2%,2,42.3%:36.5%,2
2021,06,29000,0.2%:1.6%,3,17.9%:31.6%,1,48.2%:44.0%,1,33.7%:22.8%,1
2021,06,30000,1.5%:3.5%,1,16.9%:18.2%,1,18.0%:15.3%,1,63.7%:63.1%,1
2021,06,32548,14.7%:21.5%,2,36.1%:52.6%,2,25.0%:13.3%,2,24.2%:12.6%,2
2021,06,33000,5.1%:8.1%,2,18.9%:29.9%,2,52.9%:40.2%,2,23.1%:21.8%,2
2021,06,33182,6.0%:8.0%,3,34.4%:35.5%,3,10.6%:8.6%,3,49.1%:47.9%,3
2021,06,33434,3.1%:4.5%,3,36.7%:44.3%,3,9.2%:6.9%,3,51.0%:44.3%,3
2021,06,36000,0.2%:1.2%,3,9.5%:15.5%,1,22.7%:17.7%,1,67.7%:65.6%,1
2021,06,36448,1.2%:1.9%,3,44.7%:61.9%,3,5.1%:3.8%,3,49.1%:32.5%,3
2021,06,36546,50.3%:48.0%,1,35.7%:39.1%,1,5.5%:5.6%,1,8.4%:7.3%,1
2021,06,36770,0.3%:2.1%,3,5.2%:11.0%,2,46.2%:40.7%,2,48.4%:46.2%,2
2021,06,37692,3.6%:7.2%,2,42.9%:52.3%,2,26.5%:17.2%,2,27.0%:23.3%,2
2021,06,39496,0.7%:1.8%,3,9.1%:17.8%,3,43.6%:34.6%,3,46.7%:45.8%,3
2021,06,39892,7.1%:9.5%,2,14.7%:24.3%,2,39.2%:35.9%,2,39.0%:30.3%,2
2021,06,40130,7.7%:17.8%,2,41.7%:38.5%,2,7.7%:8.5%,2,42.9%:35.2%,2
2021,06,41992,0.9%:2.1%,3,7.5%:13.6%,3,44.8%:36.9%,3,46.8%:47.4%,3
2021,06,43000,6.3%:12.3%,1,16.8%:32.8%,1,23.0%:18.5%,1,53.9%:36.4%,1
2021,06,44000,5.0%:9.8%,1,20.3%:37.0%,1,16.3%:16.9%,1,58.4%:36.3%,1
2021,06,45484,4.8%:4.7%,3,22.3%:31.3%,3,36.9%:24.3%,3,36.1%:39.7%,3
2021,06,46842,5.1%:6.6%,3,27.5%:32.8%,3,15.1%:10.4%,3,52.2%:50.3%,3
2021,06,46898,3.2%:6.2%,3,36.7%:49.8%,3,19.4%:10.1%,3,40.7%:33.9%,3
2021,06,47766,2.4%:3.2%,3,8.3%:10.8%,2,72.6%:69.2%,2,16.7%:16.7%,2
2021,06,48256,1.1%:1.5%,3,8.1%:13.6%,2,13.4%:13.0%,2,77.4%:71.9%,2
2021,06,48354,3.6%:3.3%,3,25.4%:35.9%,2,14.2%:11.7%,2,56.9%:49.1%,2
2021,06,49270,17.7%:17.4%,2,49.9%:54.1%,2,11.1%:10.3%,2,21.3%:18.2%,2
2021,06,49670,0.3%:2.4%,3,1.5%:9.2%,3,38.9%:37.0%,3,59.3%:51.4%,3
2021,06,50076,6.1%:7.9%,2,18.1%:21.6%,2,28.2%:16.8%,2,47.6%:53.7%,2
2021,06,50258,0.4%:1.0%,3,15.0%:24.9%,3,9.7%:10.7%,3,74.9%:63.4%,3
2021,06,51182,0.4%:1.1%,3,5.3%:11.3%,3,15.3%:19.5%,3,79.0%:68.1%,3
2021,06,52526,2.9%:3.7%,3,67.3%:68.7%,1,15.5%:15.2%,1,14.2%:12.5%,1
2021,06,53000,10.7%:21.2%,2,9.1%:18.5%,2,26.7%:26.2%,2,53.5%:34.2%,2
2021,06,53322,2.6%:4.8%,3,14.1%:28.8%,3,12.5%:12.8%,3,70.8%:53.7%,3
2021,06,53896,5.8%:6.8%,1,52.6%:59.6%,1,18.9%:13.9%,1,22.7%:19.7%,1
2021,06,53980,0.6%:1.6%,3,15.5%:32.4%,2,21.4%:17.9%,2,62.5%:48.1%,2
2021,06,54652,2.3%:3.3%,3,43.8%:56.2%,2,13.7%:11.4%,2,40.2%:29.0%,2
2021,06,55156,5.6%:10.9%,2,44.3%:52.4%,2,8.2%:7.4%,2,41.9%:29.3%,2
2021,06,56000,3.7%:8.0%,1,13.8%:26.4%,1,28.0%:24.5%,1,54.5%:41.0%,1
2021,06,56700,5.4%:8.1%,3,45.9%:52.5%,3,12.5%:8.7%,3,36.1%:30.7%,3
2021,06,57456,7.7%:11.4%,3,24.0%:38.1%,3,24.2%:21.5%,3,44.2%:28.9%,3
2021,06,57792,0.9%:2.1%,3,7.5%:13.6%,3,44.8%:36.9%,3,46.8%:47.4%,3
2021,06,58072,5.8%:7.7%,1,57.8%:64.4%,1,18.2%:16.5%,1,18.3%:11.4%,1
2021,06,59444,6.3%:8.7%,2,14.1%:16.8%,2,18.0%:19.5%,2,61.7%:55.0%,2
2021,06,59451,7.1%:12.6%,2,25.4%:28.9%,2,23.2%:20.4%,2,44.3%:38.0%,2
2021,06,59920,0.0%:0.5%,3,8.8%:8.9%,3,7.6%:9.0%,3,83.6%:81.6%,3
2021,06,60102,0.5%:1.5%,3,11.5%:17.6%,2,23.4%:25.7%,2,64.6%:55.3%,2
2021,06,60466,8.0%:11.2%,2,67.8%:67.7%,2,8.4%:6.3%,2,15.7%:14.9%,2
2021,06,60620,10.5%:20.1%,2,21.7%:29.4%,2,24.3%:21.6%,2,43.4%:28.8%,2
2021,06,62000,6.8%:8.0%,2,39.3%:49.4%,2,11.8%:11.3%,2,42.1%:31.4%,2
2021,06,62938,1.7%:2.7%,3,9.8%:12.2%,3,16.1%:16.3%,3,72.4%:68.8%,3
2021,06,64000,7.6%:11.0%,2,15.5%:21.9%,2,23.4%:24.1%,2,53.5%:43.1%,2
2021,06,64224,1.0%:1.5%,3,57.8%:74.6%,3,9.7%:5.1%,3,31.4%:18.8%,3
2021,06,65000,8.4%:12.6%,2,54.3%:62.5%,2,9.2%:5.8%,2,28.1%:19.2%,2
2021,06,65042,1.6%:1.9%,3,15.9%:28.6%,2,13.1%:10.4%,2,69.4%:59.1%,2
2021,06,66000,2.1%:5.7%,1,11.1%:21.9%,1,19.5%:19.9%,1,67.3%:52.5%,1
2021,06,67000,1.6%:4.5%,1,5.3%:12.7%,1,40.1%:37.6%,1,53.1%:45.3%,1
2021,06,68000,1.2%:3.3%,2,11.3%:23.1%,2,45.8%:41.0%,2,41.7%:32.7%,2
2021,06,68084,4.3%:9.6%,2,10.8%:18.8%,2,37.5%:34.3%,2,47.4%:37.3%,2
2021,06,68196,0.7%:1.5%,3,10.6%:24.5%,2,19.8%:16.2%,2,68.8%:57.7%,2
2021,06,68252,0.8%:1.3%,3,7.4%:16.5%,3,36.1%:34.8%,3,55.7%:47.4%,3
2021,06,68378,1.0%:1.9%,3,7.7%:8.2%,3,36.1%:36.6%,3,55.2%:53.3%,3
2021,06,69000,0.5%:0.6%,3,50.4%:62.8%,1,24.7%:20.3%,1,24.4%:16.4%,1
2021,06,69070,0.1%:1.8%,3,13.0%:26.2%,3,5.7%:9.5%,3,81.3%:62.5%,3
2021,06,69084,0.6%:1.5%,3,8.8%:11.1%,2,48.3%:54.7%,2,42.4%:32.8%,2
2021,06,69088,1.6%:4.0%,3,25.8%:30.8%,2,21.4%:17.0%,2,51.2%:48.2%,2
2021,06,69196,0.3%:1.7%,3,29.2%:52.0%,2,16.8%:8.2%,2,53.7%:38.1%,2
2021,06,70000,0.5%:4.2%,3,6.8%:14.4%,1,17.9%:13.5%,1,74.7%:67.9%,1
2021,06,70098,0.2%:1.3%,3,18.6%:26.0%,3,7.8%:11.3%,3,73.4%:61.4%,3
2021,06,72016,0.9%:1.4%,3,13.8%:22.7%,2,12.7%:11.6%,2,72.6%:64.3%,2
2021,06,73080,4.8%:6.5%,2,87.5%:88.8%,2,4.6%:2.3%,2,3.1%:2.5%,2
2021,06,75000,8.8%:11.7%,2,27.2%:40.0%,2,27.8%:21.9%,2,36.1%:26.5%,2
2021,06,77000,0.2%:2.0%,3,5.9%:12.1%,2,45.6%:51.1%,2,48.2%:34.8%,2
2021,06,78120,5.5%:5.8%,3,12.1%:19.6%,3,18.0%:15.2%,3,64.5%:59.3%,3
2021,06,78582,0.7%:0.9%,3,12.0%:17.8%,2,14.5%:13.7%,2,72.7%:67.6%,2
2021,06,80000,0.6%:4.1%,1,9.5%:16.2%,1,37.1%:39.2%,1,52.9%:40.4%,1
2021,06,80238,4.8%:4.7%,3,22.3%:31.2%,3,37.1%:24.5%,3,35.8%:39.5%,3
2021,06,80854,0.4%:2.0%,3,7.9%:15.8%,3,50.3%:39.3%,3,41.3%:42.9%,3
2021,06,81344,2.7%:4.0%,3,33.6%:48.2%,2,19.4%:15.6%,2,44.3%:32.2%,2
2021,06,81554,5.1%:6.5%,3,18.9%:20.0%,3,13.0%:14.9%,3,63.1%:58.7%,3
2021,06,81666,10.4%:17.4%,2,18.7%:21.4%,2,26.9%:25.0%,2,44.1%:36.2%,2
2021,06,82590,8.0%:12.4%,3,38.9%:48.1%,3,6.7%:7.9%,3,46.4%:31.7%,3
2021,06,82954,1.4%:2.0%,3,32.7%:45.9%,3,9.6%:7.4%,3,56.3%:44.6%,3
2021,06,82996,1.1%:2.5%,3,18.1%:32.0%,3,11.2%:12.4%,3,69.6%:53.1%,3
2021,06,84200,3.2%:3.7%,3,42.1%:53.3%,2,39.2%:29.9%,2,15.5%:13.2%,2
2021,06,84550,0.4%:1.4%,3,12.5%:26.3%,2,41.4%:40.6%,2,45.7%:31.8%,2
2021,06,85292,0.6%:0.5%,3,49.9%:57.5%,2,21.6%:19.6%,2,27.9%:22.4%,2
2021,08,3455,0.5%:0.4%,3,7.7%:11.8%,2,8.2%:7.0%,2,83.6%:80.8%,2
2021,08,4000,8.1%:15.0%,3,21.5%:25.6%,3,8.5%:9.0%,3,61.9%:50.5%,3
2021,08,7850,0.0%:1.7%,3,4.8%:8.7%,3,7.7%:8.2%,3,87.5%:81.4%,3
2021,08,12815,2.9%:4.9%,2,5.5%:9.7%,2,9.6%:10.4%,2,82.0%:75.0%,2
2021,08,16000,4.0%:4.6%,2,11.0%:16.0%,2,8.6%:8.8%,2,76.4%:70.6%,2
2021,08,20000,3.8%:7.2%,2,16.0%:21.4%,2,6.9%:7.8%,2,73.4%:63.5%,2
2021,08,27425,0.1%:1.1%,3,4.7%:8.6%,3,5.0%:6.5%,3,90.2%:83.8%,3
2021,08,32155,0.5%:0.9%,3,15.2%:24.8%,3,8.3%:6.0%,3,75.9%:68.3%,3
2021,08,43000,1.0%:0.9%,3,8.6%:14.6%,2,6.2%:6.4%,2,84.2%:78.1%,2
2021,08,45970,0.0%:0.4%,3,7.9%:12.9%,3,6.4%:6.2%,3,85.6%:80.5%,3
2021,08,46465,0.0%:0.0%,3,8.2%:9.8%,3,6.5%:4.6%,3,85.3%:85.6%,3
2021,08,62000,2.6%:2.0%,3,31.3%:39.9%,3,3.9%:3.7%,3,62.3%:54.4%,3
2021,08,77290,2.0%:2.2%,3,26.7%:33.1%,2,10.1%:8.6%,2,61.2%:56.2%,2
2021,08,83835,0.1%:1.3%,3,13.8%:21.1%,2,9.7%:9.2%,2,76.4%:68.4%,2
2021,09,8000,27.0%:32.4%,1,25.8%:37.8%,1,16.2%:7.6%,1,31.0%:22.2%,1
2021,09,18430,2.9%:4.4%,3,9.2%:14.2%,3,7.9%:11.7%,3,80.0%:69.6%,3
2021,09,37000,59.7%:34.6%,1,18.5%:45.4%,1,1.2%:5.5%,3,20.5%:14.5%,3
2021,09,52000,32.1%:30.2%,1,14.7%:24.6%,3,8.7%:12.2%,3,44.5%:33.0%,1
2021,09,55990,2.2%:7.4%,3,8.8%:19.0%,2,6.4%:9.0%,2,82.6%:64.6%,2
2021,09,73000,3.1%:9.7%,3,7.1%:18.3%,2,6.8%:10.4%,2,83.0%:61.6%,2
2021,09,80000,19.6%:18.1%,3,21.7%:30.2%,3,4.8%:7.2%,3,54.0%:44.5%,1
2021,11,50000,28.8%:40.8%,1,7.9%:9.5%,1,8.8%:9.4%,1,54.5%:40.3%,1
2021,12,7300,1.7%:5.3%,1,12.9%:12.4%,1,5.8%:6.3%,1,79.6%:76.1%,1
2021,12,7875,10.1%:17.4%,3,7.5%:11.3%,3,7.0%:6.7%,3,75.4%:64.5%,3
2021,12,10275,1.4%:2.1%,2,15.9%:20.5%,2,2.7%:3.0%,2,80.0%:74.4%,2
2021,12,12875,1.9%:7.5%,2,9.1%:11.3%,2,2.8%:4.8%,2,86.2%:76.4%,2
2021,12,14400,14.9%:19.7%,3,23.9%:28.6%,3,8.0%:8.1%,3,53.2%:43.7%,3
2021,12,16475,5.5%:7.8%,2,30.5%:37.4%,2,10.2%:7.3%,2,53.7%:47.5%,2
2021,12,16725,8.5%:14.7%,3,15.5%:19.8%,2,4.0%:7.5%,3,71.9%:58.1%,2
2021,12,17200,5.5%:8.0%,3,24.3%:27.0%,3,3.0%:2.4%,3,67.1%:62.6%,3
2021,12,17935,0.5%:0.8%,3,86.5%:87.6%,3,6.6%:4.6%,3,6.3%:7.1%,3
2021,12,24000,9.4%:23.5%,2,11.2%:20.8%,2,6.4%:7.6%,2,73.0%:48.1%,2
2021,12,24125,5.9%:14.4%,2,6.6%:19.8%,2,4.3%:5.1%,2,83.2%:60.7%,2
2021,12,25175,12.1%:17.8%,2,7.1%:9.1%,2,12.5%:9.7%,2,68.3%:63.4%,2
2021,12,30000,1.7%:2.0%,2,90.9%:95.5%,2,0.8%:0.6%,3,6.5%:1.9%,2
2021,12,32000,7.9%:15.1%,2,30.5%:40.1%,2,4.8%:6.5%,2,56.8%:38.2%,2
2021,12,32275,17.5%:21.8%,3,56.7%:63.1%,3,3.8%:3.4%,3,22.0%:11.6%,3
2021,12,35000,17.6%:28.8%,1,6.7%:9.2%,1,9.2%:8.6%,1,66.5%:53.4%,1
2021,12,36950,10.7%:11.9%,3,38.4%:53.7%,3,6.8%:7.3%,3,44.1%:27.1%,3
2021,12,38250,14.2%:15.1%,3,11.5%:15.5%,3,3.6%:4.6%,3,70.8%:64.8%,3
2021,12,39425,4.4%:8.1%,2,5.2%:8.6%,2,7.8%:5.7%,2,82.5%:77.5%,2
2021,12,43975,3.2%:6.8%,3,8.6%:10.7%,3,13.2%:7.9%,3,75.0%:74.7%,3
2021,12,45000,6.8%:10.0%,1,60.4%:71.4%,1,4.0%:3.9%,1,28.8%:14.7%,1
2021,12,45025,2.6%:6.0%,3,35.1%:47.9%,2,5.5%:6.5%,2,56.7%:39.6%,2
2021,12,45060,49.8%:49.9%,2,39.4%:42.8%,2,4.2%:2.5%,2,6.6%:4.7%,2
2021,12,45975,28.1%:32.1%,2,34.3%:36.6%,2,10.5%:7.1%,2,27.2%:24.2%,2
2021,12,49675,0.5%:1.0%,3,2.6%:4.0%,3,3.4%:3.9%,3,93.5%:91.1%,3
2021,12,53000,11.9%:22.0%,2,17.6%:29.0%,2,7.1%:8.2%,2,63.4%:40.7%,2
2021,12,54000,13.3%:14.0%,2,8.4%:11.0%,2,7.2%:6.8%,2,71.1%:68.2%,2
2021,12,54200,6.4%:8.9%,3,6.6%:8.7%,3,4.7%:3.7%,3,82.3%:78.7%,3
2021,12,55775,15.7%:18.8%,3,37.9%:43.2%,3,8.4%:7.3%,3,37.9%:30.7%,3
2021,12,57425,17.9%:24.0%,2,24.0%:30.7%,2,7.8%:9.0%,2,50.2%:36.2%,2
2021,12,58050,7.0%:19.0%,2,12.7%:16.5%,2,7.7%:8.5%,2,72.6%:56.0%,2
2021,12,58715,10.2%:14.2%,1,19.1%:20.2%,1,4.1%:4.9%,1,66.6%:60.8%,1
2021,12,63000,6.7%:14.8%,1,6.3%:8.1%,1,5.4%:5.1%,1,81.6%:72.1%,1
2021,12,69700,17.3%:23.0%,2,24.6%:31.2%,2,8.0%:9.1%,2,50.2%:36.7%,2
2021,12,70600,22.0%:39.4%,2,7.7%:6.0%,2,5.9%:6.7%,2,64.3%:47.9%,2
2021,12,71000,7.6%:19.7%,1,17.1%:23.9%,1,7.3%:7.0%,1,68.1%:49.4%,1
2021,12,76600,11.5%:26.4%,3,9.8%:19.5%,3,3.9%:6.5%,3,74.8%:47.6%,3
2021,13,3440,13.9%:24.2%,1,7.3%:8.6%,3,7.6%:9.4%,3,71.2%:57.7%,1
2021,13,4000,22.9%:42.6%,1,5.8%:5.2%,1,6.6%:9.9%,1,64.7%:42.3%,1
2021,13,4204,39.7%:52.2%,1,4.7%:4.4%,1,4.8%:4.6%,1,50.8%:38.8%,1
2021,13,19000,31.9%:45.4%,2,4.1%:8.3%,3,6.4%:6.7%,3,57.6%:39.6%,2
2021,13,42425,7.4%:7.9%,2,6.6%:6.9%,2,26.1%:32.2%,2,60.0%:53.0%,2
2021,13,49008,29.2%:52.9%,1,1.9%:2.4%,3,3.9%:4.1%,1,65.0%:40.6%,1
2021,13,67284,6.9%:11.7%,2,4.1%:8.8%,2,16.1%:15.6%,2,72.9%:63.9%,2
2021,13,68516,12.6%:20.9%,1,3.7%:4.8%,1,6.9%:14.8%,1,76.8%:59.5%,1
