year,state,place,state_name,place_name,ratio_black_nh_house_value_households,ratio_black_nh_house_value_households_quality,ratio_hispanic_house_value_households,ratio_hispanic_house_value_households_quality,ratio_other_nh_house_value_households,ratio_other_nh_house_value_households_quality,ratio_white_nh_house_value_households,ratio_white_nh_house_value_households_quality
2021,37,28080,North Carolina,Greenville city,20.7%:35.9%,2,3.0%:5.1%,3,4.1%:4.7%,3,72.3%:54.2%,2
2021,37,31400,North Carolina,High Point city,19.0%:31.5%,2,2.3%:5.4%,2,7.4%:8.0%,2,71.3%:55.1%,2
2021,37,55000,North Carolina,Raleigh city,9.7%:24.3%,3,3.6%:7.0%,3,6.9%:8.6%,3,79.8%:60.1%,3
2021,37,74440,North Carolina,Wilmington city,3.5%:9.3%,2,1.0%:3.6%,3,3.8%:6.8%,2,91.7%:80.2%,2
2021,37,75000,North Carolina,Winston-Salem city,17.0%:32.6%,3,5.8%:9.5%,3,4.5%:5.6%,3,72.7%:52.3%,3
2021,38,25700,North Dakota,Fargo city,1.9%:4.6%,3,0.5%:2.8%,3,4.5%:5.8%,3,93.0%:86.8%,2
2021,39,01000,Ohio,Akron city,11.3%:23.8%,3,1.5%:2.5%,3,8.7%:11.5%,3,78.5%:62.2%,3
2021,39,15000,Ohio,Cincinnati city,13.7%:34.7%,2,1.4%:3.8%,3,6.0%:6.8%,2,78.8%:54.7%,2
2021,39,16000,Ohio,Cleveland city,29.1%:44.3%,3,6.6%:10.2%,3,5.1%:6.0%,3,59.3%:39.5%,3
2021,39,18000,Ohio,Columbus city,10.7%:22.5%,2,2.5%:4.5%,2,9.0%:8.7%,2,77.9%:64.3%,2
2021,39,21000,Ohio,Dayton city,18.8%:32.5%,3,1.8%:5.0%,3,7.5%:4.9%,3,71.9%:57.6%,3
2021,39,61000,Ohio,Parma city,2.1%:8.1%,3,4.7%:6.4%,3,4.3%:4.4%,3,88.9%:81.1%,3
2021,39,77000,Ohio,Toledo city,13.4%:24.7%,3,10.3%:7.3%,3,3.2%:6.2%,3,73.1%:61.8%,3
2021,40,09050,Oklahoma,Broken Arrow city,2.6%:6.4%,3,6.2%:10.2%,2,15.7%:14.8%,2,75.5%:68.6%,2
2021,40,23200,Oklahoma,Edmond city,3.4%:11.0%,3,2.7%:5.5%,3,9.5%:7.8%,3,84.5%:75.6%,2
2021,40,41850,Oklahoma,Lawton city,11.6%:16.9%,3,8.7%:13.9%,3,10.6%:14.6%,3,69.1%:54.6%,1
2021,40,52500,Oklahoma,Norman city,3.8%:5.8%,3,5.0%:7.8%,3,9.8%:13.9%,2,81.4%:72.5%,2
2021,40,55000,Oklahoma,Oklahoma City city,5.7%:12.9%,3,7.2%:13.4%,3,9.0%:11.6%,3,78.1%:62.1%,3
2021,40,75000,Oklahoma,Tulsa city,3.3%:10.5%,3,6.3%:9.3%,3,11.5%:14.5%,3,78.9%:65.6%,3
2021,41,05350,Oregon,Beaverton city,2.1%:3.5%,3,5.8%:13.4%,2,15.3%:15.3%,2,76.8%:67.9%,2
2021,41,05800,Oregon,Bend city,0.3%:0.5%,3,2.3%:4.4%,3,4.8%:6.0%,3,92.6%:89.1%,2
2021,41,23850,Oregon,Eugene city,0.6%:1.5%,3,6.1%:9.0%,2,8.2%:9.5%,2,85.0%:80.1%,2
2021,41,31250,Oregon,Gresham city,4.6%:5.3%,3,4.8%:11.3%,2,10.2%:11.3%,2,80.4%:72.1%,2
2021,41,34100,Oregon,Hillsboro city,0.4%:1.3%,3,11.0%:18.0%,1,16.2%:16.9%,1,72.4%:63.8%,1
2021,41,47000,Oregon,Medford city,0.3%:1.2%,3,12.3%:15.1%,2,5.5%:6.5%,2,81.9%:77.2%,2
2021,41,59000,Oregon,Portland city,2.3%:4.5%,2,5.5%:9.7%,2,12.9%:13.6%,2,79.2%:72.2%,2
2021,41,64900,Oregon,Salem city,0.8%:1.2%,3,10.5%:15.1%,2,8.5%:9.7%,2,80.2%:74.0%,2
2021,42,02000,Pennsylvania,Allentown city,3.5%:10.4%,3,28.3%:44.2%,3,11.1%:3.7%,3,57.2%:41.8%,3
2021,42,06088,Pennsylvania,Bethlehem city,2.0%:8.0%,3,11.8%:15.8%,2,4.9%:6.5%,3,81.3%:69.7%,2
2021,42,24000,Pennsylvania,Erie city,6.2%:12.9%,3,2.0%:7.1%,3,6.2%:5.8%,3,85.6%:74.2%,3
2021,42,60000,Pennsylvania,Philadelphia city,26.4%:38.9%,1,8.2%:11.9%,1,11.8%:10.8%,1,53.6%:38.4%,1
2021,42,61000,Pennsylvania,Pittsburgh city,9.0%:18.8%,2,2.3%:3.2%,3,8.4%:9.7%,2,80.3%:68.3%,2
2021,42,63624,Pennsylvania,Reading city,0.5%:5.4%,3,21.8%:40.0%,2,2.0%:3.3%,3,75.7%:51.3%,2
2021,42,69000,Pennsylvania,Scranton city,1.4%:4.0%,3,3.1%:8.2%,3,3.2%:6.2%,3,92.4%:81.6%,3
2021,44,19180,Rhode Island,Cranston city,1.0%:4.9%,3,8.1%:9.7%,3,8.2%:8.2%,2,82.8%:77.1%,2
2021,44,54640,Rhode Island,Pawtucket city,2.1%:7.0%,3,11.5%:19.2%,2,9.1%:11.2%,2,77.3%:62.6%,2
2021,44,59000,Rhode Island,Providence city,4.9%:8.0%,3,29.4%:34.6%,3,11.2%:11.9%,3,54.5%:45.5%,3
2021,44,74300,Rhode Island,Warwick city,5.6%:1.6%,3,1.9%:3.6%,3,7.2%:6.1%,2,85.3%:88.7%,2
2021,45,13330,South Carolina,Charleston city,9.5%:18.2%,2,1.7%:3.7%,3,3.0%:4.8%,2,85.8%:73.2%,2
2021,45,16000,South Carolina,Columbia city,26.5%:43.2%,3,1.3%:4.2%,3,4.5%:7.5%,3,67.7%:45.1%,3
2021,45,48535,South Carolina,Mount Pleasant town,4.9%:13.4%,2,1.1%:2.2%,3,1.3%:3.0%,3,92.7%:81.3%,2
2021,45,50875,South Carolina,North Charleston city,20.4%:33.7%,2,4.5%:6.0%,2,8.9%:8.2%,2,66.2%:52.1%,2
2021,46,59020,South Dakota,Sioux Falls city,1.1%:4.4%,3,1.1%:3.9%,3,6.9%:10.0%,3,91.0%:81.7%,1
2021,47,14000,Tennessee,Chattanooga city,11.1%:24.5%,3,2.2%:5.0%,3,8.9%:4.4%,3,77.7%:66.1%,3
2021,47,15160,Tennessee,Clarksville city,14.2%:15.2%,2,6.9%:8.7%,2,7.1%:8.9%,2,71.8%:67.2%,2
2021,47,27740,Tennessee,Franklin city,2.5%:3.6%,3,2.4%:3.6%,3,6.4%:6.8%,3,88.7%:85.9%,3
2021,47,40000,Tennessee,Knoxville city,5.7%:11.1%,3,2.4%:3.6%,3,5.3%:6.5%,3,86.6%:78.8%,3
2021,47,48000,Tennessee,Memphis city,31.6%:59.9%,2,4.5%:5.2%,2,4.1%:4.3%,2,59.8%:30.5%,2
2021,47,51560,Tennessee,Murfreesboro city,13.4%:13.4%,2,3.1%:6.4%,2,3.4%:7.0%,2,80.2%:73.2%,2
2021,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),14.4%:25.7%,1,3.4%:7.0%,1,6.0%:6.9%,1,76.2%:60.4%,1
2021,48,01000,Texas,Abilene city,3.9%:6.4%,3,12.0%:21.7%,3,4.1%:5.0%,3,80.0%:66.9%,3
2021,48,01924,Texas,Allen city,6.5%:9.7%,2,10.0%:12.4%,2,22.5%:19.0%,2,61.0%:58.9%,2
2021,48,03000,Texas,Amarillo city,2.2%:7.5%,3,15.4%:27.7%,3,5.9%:5.4%,3,76.4%:59.4%,3
2021,48,04000,Texas,Arlington city,14.6%:23.8%,3,19.4%:27.6%,3,15.2%:9.8%,3,50.8%:38.7%,3
2021,48,05000,Texas,Austin city,3.0%:7.9%,2,14.1%:25.3%,2,11.1%:11.8%,2,71.9%:55.0%,2
2021,48,06128,Texas,Baytown city,10.6%:15.9%,2,45.5%:43.8%,2,4.5%:6.0%,3,39.4%:34.3%,2
2021,48,07000,Texas,Beaumont city,27.2%:45.7%,3,12.5%:13.1%,3,6.4%:5.6%,3,53.9%:35.6%,3
2021,48,10768,Texas,Brownsville city,0.2%:0.4%,3,84.0%:90.9%,1,2.1%:1.3%,3,13.8%:7.4%,1
2021,48,10912,Texas,Bryan city,3.2%:12.3%,3,13.0%:20.1%,2,8.9%:9.7%,2,74.9%:57.9%,2
2021,48,13024,Texas,Carrollton city,5.8%:15.0%,2,13.8%:20.4%,2,27.1%:20.9%,2,53.3%:43.7%,2
2021,48,13552,Texas,Cedar Park city,6.3%:5.7%,3,12.5%:17.6%,3,13.4%:11.4%,3,67.7%:65.3%,3
2021,48,15976,Texas,College Station city,3.2%:12.3%,3,13.0%:20.1%,2,8.9%:9.7%,2,74.9%:57.9%,2
2021,48,16432,Texas,Conroe city,3.5%:6.4%,3,9.9%:18.8%,3,6.1%:4.7%,3,80.4%:70.1%,3
2021,48,17000,Texas,Corpus Christi city,1.3%:3.1%,3,47.2%:61.4%,2,3.9%:3.1%,2,47.6%:32.5%,2
2021,48,19000,Texas,Dallas city,8.3%:24.3%,2,17.7%:30.7%,2,6.2%:7.0%,2,67.8%:38.1%,2
2021,48,19972,Texas,Denton city,6.4%:12.1%,2,10.4%:15.6%,2,4.7%:6.8%,2,78.6%:65.5%,2
2021,48,22660,Texas,Edinburg city,0.4%:2.3%,3,85.8%:85.8%,2,5.4%:2.9%,3,8.4%:9.1%,3
2021,48,24000,Texas,El Paso city,2.2%:3.8%,2,78.8%:78.8%,2,2.8%:3.1%,2,16.2%:14.4%,2
2021,48,26232,Texas,Flower Mound town,3.2%:4.4%,2,7.3%:8.9%,2,15.7%:13.3%,2,73.9%:73.3%,2
2021,48,27000,Texas,Fort Worth city,10.2%:17.7%,2,17.0%:25.5%,2,8.2%:6.5%,2,64.7%:50.3%,2
2021,48,27684,Texas,Frisco city,9.4%:10.4%,2,7.1%:11.2%,2,27.1%:23.2%,2,56.4%:55.2%,2
2021,48,29000,Texas,Garland city,13.4%:19.6%,3,21.5%:29.6%,3,13.5%:12.2%,3,51.6%:38.6%,3
2021,48,30464,Texas,Grand Prairie city,17.4%:26.2%,2,33.4%:36.8%,2,12.8%:8.7%,2,36.3%:28.2%,2
2021,48,35000,Texas,Houston city,10.2%:23.6%,2,20.8%:36.4%,2,13.0%:11.0%,2,55.9%:29.0%,2
2021,48,37000,Texas,Irving city,2.6%:16.1%,3,28.1%:37.3%,3,27.8%:19.6%,3,41.5%:26.9%,3
2021,48,39148,Texas,Killeen city,33.2%:36.6%,1,31.9%:23.7%,1,8.0%:10.0%,1,27.0%:29.7%,1
2021,48,41464,Texas,Laredo city,NA%:1.0%,NA,93.2%:92.2%,1,1.8%:1.3%,3,4.9%:5.5%,3
2021,48,41980,Texas,League City city,3.7%:6.9%,3,16.7%:20.7%,2,9.1%:8.3%,2,70.5%:64.1%,2
2021,48,42508,Texas,Lewisville city,7.7%:16.8%,3,17.2%:21.7%,1,18.7%:13.6%,1,56.3%:47.9%,1
2021,48,43888,Texas,Longview city,7.1%:19.9%,2,8.4%:13.3%,2,4.4%:7.5%,2,80.1%:59.3%,2
2021,48,45000,Texas,Lubbock city,1.6%:6.8%,3,20.2%:31.7%,3,6.1%:5.7%,3,72.2%:55.8%,3
2021,48,45384,Texas,McAllen city,1.0%:0.6%,3,84.9%:88.4%,1,2.9%:2.6%,3,11.2%:8.3%,1
2021,48,45744,Texas,McKinney city,6.6%:15.4%,1,10.2%:14.8%,1,20.2%:15.0%,1,62.9%:54.8%,1
2021,48,47892,Texas,Mesquite city,15.1%:26.6%,2,33.4%:36.9%,2,9.7%:6.2%,2,41.7%:30.3%,2
2021,48,48072,Texas,Midland city,5.1%:8.8%,3,31.6%:43.2%,1,6.9%:4.3%,3,56.4%:43.7%,1
2021,48,48768,Texas,Mission city,1.4%:0.4%,3,79.6%:86.3%,2,1.9%:1.1%,3,17.1%:12.2%,2
2021,48,50820,Texas,New Braunfels city,3.0%:4.1%,2,15.9%:22.8%,2,4.4%:4.7%,2,76.7%:68.4%,2
2021,48,53388,Texas,Odessa city,2.8%:3.9%,3,54.6%:60.9%,2,5.2%:4.5%,2,37.4%:30.6%,2
2021,48,56000,Texas,Pasadena city,0.8%:5.9%,3,44.3%:56.8%,3,5.8%:3.8%,3,49.1%:33.5%,3
2021,48,56348,Texas,Pearland city,28.5%:24.6%,2,9.4%:17.0%,2,22.4%:16.4%,2,39.6%:42.0%,2
2021,48,57200,Texas,Pharr city,NA%:0.0%,NA,94.0%:93.6%,2,NA%:1.1%,NA,6.0%:5.2%,3
2021,48,58016,Texas,Plano city,4.0%:11.3%,1,9.5%:13.4%,1,24.0%:23.2%,1,62.6%:52.2%,1
2021,48,61796,Texas,Richardson city,3.9%:12.1%,2,7.8%:17.9%,2,9.7%:14.1%,2,78.6%:55.8%,2
2021,48,63500,Texas,Round Rock city,4.4%:11.2%,2,16.3%:18.7%,2,19.9%:15.1%,2,59.3%:54.9%,2
2021,48,64472,Texas,San Angelo city,1.0%:3.8%,3,25.9%:32.5%,1,4.3%:5.5%,3,68.7%:58.2%,1
2021,48,65000,Texas,San Antonio city,4.1%:7.0%,2,46.0%:57.3%,2,6.1%:5.6%,2,43.8%:30.1%,2
2021,48,70808,Texas,Sugar Land city,3.8%:12.2%,2,7.8%:12.4%,2,47.0%:39.1%,2,41.4%:36.3%,2
2021,48,72176,Texas,Temple city,6.0%:10.2%,3,13.3%:20.2%,2,6.8%:7.3%,2,73.9%:62.3%,2
2021,48,74144,Texas,Tyler city,14.6%:26.4%,1,9.6%:15.8%,1,2.7%:4.7%,3,73.1%:53.1%,1
2021,48,76000,Texas,Waco city,9.7%:18.4%,1,18.6%:24.9%,1,2.8%:5.0%,1,68.9%:51.8%,1
2021,48,79000,Texas,Wichita Falls city,4.3%:11.0%,3,9.9%:19.2%,3,5.6%:5.2%,3,80.2%:64.5%,3
2021,49,43660,Utah,Layton city,1.3%:1.1%,3,4.8%:8.7%,3,7.1%:7.0%,3,86.7%:83.2%,3
2021,49,44320,Utah,Lehi city,0.4%:0.3%,3,5.3%:8.9%,3,3.7%:3.6%,3,90.6%:87.2%,3
2021,49,55980,Utah,Ogden city,0.3%:2.0%,3,10.9%:14.8%,2,3.3%:4.2%,2,85.5%:79.0%,2
2021,49,57300,Utah,Orem city,NA%:0.7%,NA,8.0%:11.7%,2,4.2%:6.2%,2,87.8%:81.3%,2
2021,49,62470,Utah,Provo city,NA%:0.7%,NA,14.9%:11.1%,3,4.6%:10.3%,3,80.6%:77.9%,1
2021,49,65330,Utah,St. George city,0.6%:0.5%,3,2.7%:9.7%,3,2.7%:4.9%,3,94.0%:84.8%,2
2021,49,67000,Utah,Salt Lake City city,0.6%:2.3%,3,11.9%:14.5%,3,7.3%:10.8%,3,80.2%:72.3%,3
2021,49,67440,Utah,Sandy city,NA%:0.1%,NA,5.1%:8.0%,3,5.9%:9.8%,2,89.0%:82.0%,2
2021,49,70850,Utah,South Jordan city,0.2%:0.4%,3,8.1%:11.9%,3,5.9%:8.2%,3,85.8%:79.5%,3
2021,49,82950,Utah,West Jordan city,0.2%:0.6%,3,13.3%:14.0%,2,6.7%:7.7%,2,79.9%:77.7%,2
2021,49,83470,Utah,West Valley City city,1.6%:2.6%,3,24.9%:29.3%,2,10.6%:10.9%,2,62.9%:57.2%,2
2021,51,01000,Virginia,Alexandria city,5.6%:20.5%,3,5.9%:11.3%,3,6.7%:10.0%,3,81.7%:58.2%,3
2021,51,16000,Virginia,Chesapeake city,17.5%:27.1%,3,4.9%:5.5%,3,10.1%:10.2%,3,67.5%:57.3%,3
2021,51,35000,Virginia,Hampton city,37.2%:48.4%,3,4.6%:5.7%,3,12.9%:8.3%,3,45.3%:37.6%,3
2021,51,47672,Virginia,Lynchburg city,11.7%:22.2%,2,0.8%:2.8%,3,2.5%:4.2%,3,84.9%:70.7%,2
2021,51,56000,Virginia,Newport News city,27.2%:39.1%,2,5.2%:8.6%,2,7.1%:8.7%,2,60.5%:43.6%,2
2021,51,57000,Virginia,Norfolk city,24.5%:40.6%,2,5.7%:8.5%,2,6.7%:7.5%,2,63.1%:43.4%,2
2021,51,64000,Virginia,Portsmouth city,33.6%:42.6%,3,7.7%:5.7%,3,9.3%:7.8%,3,49.5%:43.9%,3
2021,51,67000,Virginia,Richmond city,26.6%:40.4%,3,3.1%:5.3%,3,5.4%:7.5%,3,64.9%:46.8%,3
2021,51,68000,Virginia,Roanoke city,8.7%:24.7%,3,3.3%:4.5%,3,5.4%:5.0%,3,82.6%:65.8%,3
2021,51,76432,Virginia,Suffolk city,26.5%:35.8%,2,3.2%:3.5%,3,8.6%:7.7%,2,61.7%:53.1%,2
2021,51,82000,Virginia,Virginia Beach city,10.0%:18.4%,2,4.1%:7.3%,2,11.2%:10.5%,2,74.8%:63.7%,2
2021,53,03180,Washington,Auburn city,5.5%:5.6%,2,6.5%:10.9%,2,21.0%:20.0%,2,67.0%:63.5%,2
2021,53,05210,Washington,Bellevue city,1.5%:3.7%,3,0.8%:4.4%,3,41.2%:43.3%,1,56.5%:48.6%,1
2021,53,05280,Washington,Bellingham city,1.4%:1.0%,3,3.0%:6.0%,3,9.1%:9.2%,2,86.5%:83.8%,2
2021,53,22640,Washington,Everett city,3.7%:5.4%,3,5.2%:9.1%,2,19.6%:17.0%,2,71.5%:68.4%,2
2021,53,23515,Washington,Federal Way city,5.8%:17.2%,3,6.8%:12.6%,2,23.2%:18.6%,2,64.1%:51.6%,2
2021,53,35275,Washington,Kennewick city,0.0%:2.0%,3,10.7%:17.4%,3,8.5%:6.9%,3,80.8%:73.7%,2
2021,53,35415,Washington,Kent city,3.6%:11.4%,1,6.9%:13.2%,1,31.8%:26.6%,1,57.8%:48.8%,1
2021,53,35940,Washington,Kirkland city,0.7%:1.6%,3,1.9%:4.4%,2,33.1%:29.2%,2,64.3%:64.8%,2
2021,53,53545,Washington,Pasco city,0.5%:1.9%,3,22.9%:28.8%,2,9.3%:8.9%,2,67.3%:60.5%,2
2021,53,57745,Washington,Renton city,3.0%:10.9%,2,5.3%:12.1%,2,34.6%:27.8%,2,57.2%:49.2%,2
2021,53,63000,Washington,Seattle city,3.1%:6.1%,2,4.4%:6.6%,2,21.8%:25.2%,2,70.8%:62.1%,2
2021,53,67000,Washington,Spokane city,1.4%:1.9%,3,2.5%:6.0%,3,7.4%:8.4%,3,88.7%:83.7%,3
2021,53,67167,Washington,Spokane Valley city,0.6%:0.5%,3,4.5%:5.9%,2,4.5%:5.4%,2,90.4%:88.2%,2
2021,53,70000,Washington,Tacoma city,3.0%:7.7%,3,5.2%:9.2%,3,15.7%:16.4%,3,76.2%:66.6%,3
2021,53,74060,Washington,Vancouver city,1.3%:2.0%,3,4.6%:9.1%,1,9.9%:12.9%,1,84.2%:75.9%,1
2021,53,80010,Washington,Yakima city,0.1%:2.0%,3,12.2%:30.3%,2,4.8%:8.1%,2,82.8%:59.6%,2
2021,55,02375,Wisconsin,Appleton city,0.0%:1.3%,3,2.2%:3.4%,3,4.3%:7.6%,3,93.4%:87.7%,3
2021,55,31000,Wisconsin,Green Bay city,NA%:3.4%,NA,4.3%:11.7%,3,3.9%:6.0%,3,91.9%:78.9%,2
2021,55,39225,Wisconsin,Kenosha city,2.1%:5.4%,3,7.1%:9.7%,3,4.7%:6.6%,3,86.0%:78.2%,2
2021,55,48000,Wisconsin,Madison city,2.1%:4.4%,3,3.0%:5.5%,3,6.3%:11.0%,3,88.6%:79.1%,3
2021,55,53000,Wisconsin,Milwaukee city,20.3%:37.7%,2,11.0%:14.2%,2,6.3%:6.6%,2,62.4%:41.5%,2
2021,55,66000,Wisconsin,Racine city,2.3%:12.0%,3,7.1%:10.1%,3,2.7%:4.6%,3,88.0%:73.3%,3
2022,01,03076,Alabama,Auburn city,10.0%:22.4%,2,1.1%:3.2%,3,4.4%:8.2%,3,84.4%:66.3%,2
2022,01,07000,Alabama,Birmingham city,34.9%:63.4%,3,1.2%:2.3%,3,2.1%:4.0%,3,61.8%:30.3%,3
2022,01,35896,Alabama,Hoover city,7.0%:19.7%,3,1.5%:3.5%,3,3.2%:4.9%,3,88.3%:71.9%,3
2022,01,37000,Alabama,Huntsville city,12.7%:25.0%,3,2.6%:4.3%,3,8.5%:6.4%,3,76.2%:64.4%,3
2022,01,50000,Alabama,Mobile city,22.0%:48.6%,3,2.8%:2.8%,3,4.6%:4.8%,3,70.6%:43.9%,3
2022,01,51000,Alabama,Montgomery city,42.4%:61.9%,3,2.2%:2.7%,3,5.0%:4.4%,3,50.3%:31.0%,3
2022,01,77256,Alabama,Tuscaloosa city,17.7%:34.4%,2,1.6%:4.8%,3,3.1%:5.0%,3,77.5%:55.7%,2
2022,02,03000,Alaska,Anchorage municipality,3.3%:5.9%,3,4.4%:8.1%,3,13.9%:23.7%,2,78.4%:62.3%,2
2022,04,04720,Arizona,Avondale city,4.8%:9.2%,2,39.4%:44.7%,2,5.7%:5.5%,2,50.1%:40.6%,2
2022,04,07940,Arizona,Buckeye city,2.4%:4.2%,2,19.6%:26.9%,2,7.5%:7.1%,2,70.5%:61.8%,2
2022,04,12000,Arizona,Chandler city,2.0%:5.0%,3,12.1%:15.6%,3,14.7%:15.3%,3,71.3%:64.1%,3
2022,04,23620,Arizona,Flagstaff city,0.1%:2.1%,3,7.2%:14.8%,3,14.6%:23.7%,3,78.2%:59.4%,3
2022,04,27400,Arizona,Gilbert town,2.0%:3.7%,3,11.4%:15.5%,1,10.7%:10.7%,1,76.0%:70.2%,1
2022,04,27820,Arizona,Glendale city,2.9%:5.2%,1,23.4%:30.6%,1,8.0%:8.2%,1,65.7%:56.0%,1
2022,04,28380,Arizona,Goodyear city,5.8%:7.6%,2,18.3%:26.1%,2,7.3%:7.0%,2,68.6%:59.2%,2
2022,04,46000,Arizona,Mesa city,1.5%:3.2%,3,14.5%:19.1%,2,7.8%:8.0%,2,76.2%:69.8%,2
2022,04,54050,Arizona,Peoria city,1.6%:3.3%,3,13.2%:18.8%,2,8.8%:9.2%,2,76.4%:68.7%,2
2022,04,55000,Arizona,Phoenix city,4.0%:7.4%,2,24.4%:33.0%,2,7.4%:8.5%,2,64.3%:51.1%,2
2022,04,65000,Arizona,Scottsdale city,0.4%:1.9%,3,5.4%:8.0%,3,5.3%:7.8%,3,88.9%:82.4%,3
2022,04,71510,Arizona,Surprise city,4.8%:5.5%,1,11.8%:14.7%,1,11.6%:7.1%,1,71.8%:72.7%,1
2022,04,73000,Arizona,Tempe city,3.7%:5.8%,3,18.7%:21.6%,3,10.2%:14.7%,3,67.5%:57.9%,3
2022,04,77000,Arizona,Tucson city,2.6%:4.5%,2,27.4%:33.1%,2,7.3%:8.4%,2,62.7%:54.0%,2
2022,04,85540,Arizona,Yuma city,0.7%:3.3%,3,60.9%:59.8%,2,6.3%:4.3%,2,32.1%:32.5%,2
2022,05,23290,Arkansas,Fayetteville city,0.7%:4.9%,3,3.9%:5.3%,2,9.2%:13.2%,2,86.2%:76.7%,2
2022,05,24550,Arkansas,Fort Smith city,1.2%:4.0%,3,9.5%:9.4%,2,11.1%:12.4%,2,78.1%:74.1%,2
2022,05,35710,Arkansas,Jonesboro city,2.7%:13.3%,3,2.0%:3.7%,3,2.8%:6.7%,3,92.6%:76.3%,2
2022,05,41000,Arkansas,Little Rock city,20.2%:40.7%,1,4.2%:5.2%,3,5.4%:4.7%,1,70.2%:49.5%,1
2022,05,66080,Arkansas,Springdale city,0.5%:2.4%,3,9.4%:18.3%,3,18.4%:18.1%,3,71.7%:61.2%,3
2022,06,00562,California,Alameda city,1.9%:9.7%,3,6.1%:14.4%,2,43.2%:37.2%,2,48.9%:38.8%,2
2022,06,00884,California,Alhambra city,1.4%:2.6%,3,16.3%:29.1%,2,50.1%:49.9%,2,32.2%:18.4%,2
2022,06,02000,California,Anaheim city,0.4%:3.6%,3,22.4%:41.6%,3,35.4%:24.1%,3,41.9%:30.7%,3
2022,06,02252,California,Antioch city,8.9%:16.9%,1,28.5%:29.2%,1,26.5%:21.2%,1,36.1%:32.7%,1
2022,06,02364,California,Apple Valley town,4.0%:6.7%,2,44.3%:46.2%,2,6.4%:7.0%,2,45.3%:40.2%,2
2022,06,03526,California,Bakersfield city,3.4%:5.8%,2,37.8%:47.7%,2,14.2%:10.7%,2,44.7%:35.9%,2
2022,06,04982,California,Bellflower city,10.8%:14.4%,3,54.2%:59.4%,2,13.5%:11.6%,3,21.4%:14.5%,2
2022,06,06000,California,Berkeley city,2.7%:6.7%,3,1.6%:12.1%,3,25.3%:30.4%,1,70.4%:50.9%,1
2022,06,08786,California,Buena Park city,1.4%:4.1%,3,13.9%:23.5%,3,36.8%:32.4%,3,47.9%:40.0%,3
2022,06,08954,California,Burbank city,NA%:3.8%,NA,11.0%:19.0%,1,13.0%:15.4%,1,76.1%:61.8%,1
2022,06,11194,California,Carlsbad city,0.4%:2.0%,3,12.6%:14.3%,1,14.5%:13.6%,1,72.5%:70.1%,1
2022,06,11530,California,Carson city,28.6%:19.7%,1,26.4%:35.8%,1,38.5%:31.9%,1,6.5%:12.7%,1
2022,06,13014,California,Chico city,1.1%:1.8%,3,13.0%:16.9%,1,9.0%:12.1%,1,76.9%:69.2%,1
2022,06,13210,California,Chino city,7.0%:7.1%,3,32.3%:41.8%,2,38.1%:29.7%,2,22.7%:21.3%,2
2022,06,13214,California,Chino Hills city,7.1%:7.1%,3,31.4%:40.8%,2,38.8%:30.6%,2,22.7%:21.5%,2
2022,06,13392,California,Chula Vista city,8.0%:6.9%,3,42.3%:53.9%,1,19.0%:16.5%,1,30.6%:22.7%,1
2022,06,13588,California,Citrus Heights city,1.0%:4.1%,3,7.7%:14.3%,1,8.0%:9.9%,1,83.3%:71.6%,1
2022,06,14218,California,Clovis city,1.7%:2.4%,3,20.7%:30.5%,1,25.0%:17.9%,1,52.6%:49.2%,1
2022,06,15044,California,Compton city,40.5%:34.9%,2,57.7%:60.2%,2,1.1%:2.6%,3,0.7%:2.3%,3
2022,06,16000,California,Concord city,1.1%:4.0%,3,12.3%:18.0%,3,16.3%:18.4%,3,70.3%:59.6%,3
2022,06,16350,California,Corona city,4.1%:4.8%,2,34.6%:44.2%,2,17.5%:13.2%,2,43.8%:37.8%,2
2022,06,16532,California,Costa Mesa city,0.3%:1.8%,3,11.5%:18.1%,2,23.6%:19.6%,2,64.5%:60.5%,2
2022,06,17918,California,Daly City city,1.0%:1.5%,3,13.4%:19.7%,2,50.3%:46.9%,2,35.4%:31.8%,2
2022,06,19766,California,Downey city,3.5%:5.0%,3,70.1%:71.4%,1,8.0%:10.2%,1,18.4%:13.4%,1
2022,06,21712,California,El Cajon city,0.5%:4.9%,3,12.5%:22.7%,2,8.6%:8.4%,2,78.5%:63.9%,2
2022,06,22020,California,Elk Grove city,12.4%:12.7%,1,18.6%:16.9%,1,36.1%:36.2%,1,32.9%:34.2%,1
2022,06,22230,California,El Monte city,0.0%:1.2%,3,42.9%:63.7%,1,53.0%:31.2%,1,4.1%:4.0%,1
2022,06,22804,California,Escondido city,2.4%:3.2%,3,16.0%:38.8%,1,11.0%:11.1%,1,70.7%:46.9%,1
2022,06,23182,California,Fairfield city,12.4%:15.7%,1,16.4%:26.4%,1,28.6%:22.3%,1,42.6%:35.6%,1
2022,06,24638,California,Folsom city,1.0%:3.5%,3,7.3%:11.6%,3,17.8%:16.8%,2,73.9%:68.1%,2
2022,06,24680,California,Fontana city,7.0%:9.4%,1,57.1%:66.1%,1,15.3%:8.1%,1,20.6%:16.4%,1
2022,06,26000,California,Fremont city,0.9%:4.2%,3,7.1%:13.9%,2,74.5%:61.4%,2,17.5%:20.5%,2
2022,06,27000,California,Fresno city,4.9%:8.0%,3,35.5%:45.3%,3,14.2%:13.8%,3,45.3%:32.9%,3
