year,metro,subgroup_type,subgroup,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality
2013,15380,income,Economically Disadvantaged,.90685672,.84874427,.96496916,1
2013,15380,income,Not Economically Disadvantaged,.97121555,.91911983,1.0233113,1
2013,15380,race-ethnicity,"Black, Non-Hispanic",.86674905,.79419792,.93930018,1
2013,15380,race-ethnicity,Hispanic,1.0191209,.82840174,1.2098402,2
2013,15380,race-ethnicity,"White, Non-Hispanic",.97728312,.93036014,1.024206,1
2013,15420,all,All,1.0728059,.87886214,1.2667496,1
2013,15420,gender,Female,1.0609475,.82989568,1.2919995,1
2013,15420,gender,Male,1.0872642,.8717221,1.3028063,1
2013,15420,income,Economically Disadvantaged,.9947052,.79416388,1.1952465,1
2013,15420,income,Not Economically Disadvantaged,1.1801538,.92588365,1.434424,1
2013,15420,race-ethnicity,"Black, Non-Hispanic",,,,
2013,15420,race-ethnicity,Hispanic,1.0346777,.82279062,1.2465649,1
2013,15420,race-ethnicity,"White, Non-Hispanic",1.1134543,.90728879,1.3196199,1
2013,15460,all,All,1.0248452,.85448277,1.1952077,1
2013,15460,gender,Female,.99388164,.79406869,1.1936946,1
2013,15460,gender,Male,1.0538156,.86184329,1.245788,1
2013,15460,income,Economically Disadvantaged,1.0356565,.8468619,1.2244511,1
2013,15460,income,Not Economically Disadvantaged,1.0434076,.84032148,1.2464936,1
2013,15460,race-ethnicity,"Black, Non-Hispanic",.89754134,.52441877,1.2706639,1
2013,15460,race-ethnicity,Hispanic,1.2533438,.74798137,1.7587062,3
2013,15460,race-ethnicity,"White, Non-Hispanic",1.0055468,.8490476,1.1620461,1
2013,15500,all,All,.94068152,.85039341,1.0309696,1
2013,15500,gender,Female,.98852056,.88167286,1.0953683,1
2013,15500,gender,Male,.90006906,.79914618,1.0009919,1
2013,15500,income,Economically Disadvantaged,.95006412,.84215468,1.0579736,1
2013,15500,income,Not Economically Disadvantaged,.9097234,.80096084,1.018486,1
2013,15500,race-ethnicity,"Black, Non-Hispanic",.89762425,.71841711,1.0768313,1
2013,15500,race-ethnicity,Hispanic,1.072688,.89586675,1.2495092,1
2013,15500,race-ethnicity,"White, Non-Hispanic",.86011171,.72480863,.99541479,1
2013,15540,all,All,1.0965161,.98413479,1.2088975,1
2013,15540,gender,Female,1.1901127,1.05757,1.3226554,1
2013,15540,gender,Male,1.0182117,.89220816,1.1442152,1
2013,15540,income,Economically Disadvantaged,1.1356242,.97020209,1.3010463,1
2013,15540,income,Not Economically Disadvantaged,1.1169155,1.0076301,1.2262008,1
2013,15540,race-ethnicity,"Black, Non-Hispanic",1.4835885,1.036258,1.9309189,1
2013,15540,race-ethnicity,Hispanic,1.0830747,.47123715,1.6949122,3
2013,15540,race-ethnicity,"White, Non-Hispanic",1.1047411,1.0062273,1.2032549,1
2013,15580,all,All,.90746421,.62305272,1.1918757,1
2013,15580,gender,Female,.99442691,.65730381,1.33155,1
2013,15580,gender,Male,.81448662,.49697563,1.1319976,1
2013,15580,income,Economically Disadvantaged,.93302435,.58518577,1.2808629,1
2013,15580,income,Not Economically Disadvantaged,.88001156,.57162011,1.188403,1
2013,15580,race-ethnicity,"Black, Non-Hispanic",,,,
2013,15580,race-ethnicity,Hispanic,,,,
2013,15580,race-ethnicity,"White, Non-Hispanic",.93334448,.68280524,1.1838838,1
2013,15620,all,All,1.0139364,.85200274,1.1758701,1
2013,15620,gender,Female,1.0169116,.82790583,1.2059174,1
2013,15620,gender,Male,1.008595,.82529402,1.191896,1
2013,15620,income,Economically Disadvantaged,.92162722,.7495755,1.093679,1
2013,15620,income,Not Economically Disadvantaged,1.1200092,.91612858,1.3238899,1
2013,15620,race-ethnicity,"Black, Non-Hispanic",,,,
2013,15620,race-ethnicity,Hispanic,,,,
2013,15620,race-ethnicity,"White, Non-Hispanic",1.0185059,.88057524,1.1564366,1
2013,15660,all,All,1.1199,.98343539,1.2563646,1
2013,15660,gender,Female,1.1116999,.93276173,1.2906381,2
2013,15660,gender,Male,1.1668788,.99209452,1.3416631,2
2013,15660,income,Economically Disadvantaged,1.1498373,1.0051854,1.2944891,1
2013,15660,income,Not Economically Disadvantaged,1.1166983,.94445443,1.2889421,1
2013,15660,race-ethnicity,"Black, Non-Hispanic",1.1931618,.6685316,1.717792,2
2013,15660,race-ethnicity,Hispanic,1.0550634,.81144351,1.2986833,2
2013,15660,race-ethnicity,"White, Non-Hispanic",1.1428685,.99574119,1.2899958,2
2013,15680,all,All,.98261648,.86701018,1.0982227,1
2013,15680,gender,Female,1.0605645,.92600149,1.1951276,1
2013,15680,gender,Male,.9126206,.78142053,1.0438207,1
2013,15680,income,Economically Disadvantaged,.96065325,.78064376,1.1406628,1
2013,15680,income,Not Economically Disadvantaged,1.0397739,.92985386,1.1496941,1
2013,15680,race-ethnicity,"Black, Non-Hispanic",.9571594,.77927244,1.1350464,1
2013,15680,race-ethnicity,Hispanic,.8322314,.42871666,1.2357461,3
2013,15680,race-ethnicity,"White, Non-Hispanic",.98593336,.87203544,1.0998312,1
2013,15700,all,All,1.0898154,.87146443,1.3081664,1
2013,15700,gender,Female,1.0715181,.83299512,1.3100411,1
2013,15700,gender,Male,1.1233314,.85793066,1.3887322,1
2013,15700,income,Economically Disadvantaged,1.1279398,.89726424,1.3586154,1
2013,15700,income,Not Economically Disadvantaged,1.1001346,.82263464,1.3776346,1
2013,15700,race-ethnicity,"Black, Non-Hispanic",1.0892844,.8400948,1.338474,1
2013,15700,race-ethnicity,Hispanic,,,,
2013,15700,race-ethnicity,"White, Non-Hispanic",1.1221265,.88416141,1.3600916,1
2013,15740,all,All,1.0765499,.8147245,1.3383753,1
2013,15740,gender,Female,1.1563963,.86377817,1.4490143,1
2013,15740,gender,Male,.99014217,.68027085,1.3000134,1
2013,15740,income,Economically Disadvantaged,.97335345,.69629401,1.2504129,1
2013,15740,income,Not Economically Disadvantaged,1.1792526,.84780079,1.5107044,1
2013,15740,race-ethnicity,"Black, Non-Hispanic",,,,
2013,15740,race-ethnicity,Hispanic,,,,
2013,15740,race-ethnicity,"White, Non-Hispanic",1.0746021,.85262954,1.2965747,1
2013,15764,all,All,.9712857,.94587463,.99669677,1
2013,15764,gender,Female,1.0558795,1.0263531,1.0854058,1
2013,15764,gender,Male,.88934666,.86045414,.91823918,1
2013,15764,income,Economically Disadvantaged,.97715414,.9389084,1.0153999,1
2013,15764,income,Not Economically Disadvantaged,1.0145305,.98969668,1.0393643,1
2013,15764,race-ethnicity,"Black, Non-Hispanic",1.0244212,.94866544,1.100177,1
2013,15764,race-ethnicity,Hispanic,.95584095,.91201532,.99966657,1
2013,15764,race-ethnicity,"White, Non-Hispanic",.97926545,.95394611,1.0045848,1
2013,15780,all,All,.9592067,.75276518,1.1656482,1
2013,15780,gender,Female,1.0706247,.82460272,1.3166467,1
2013,15780,gender,Male,.89693558,.66756999,1.1263012,1
2013,15780,income,Economically Disadvantaged,.9106977,.7127769,1.1086185,1
2013,15780,income,Not Economically Disadvantaged,1.0377629,.72198671,1.353539,1
2013,15780,race-ethnicity,"Black, Non-Hispanic",.9719702,.77159196,1.1723485,1
2013,15780,race-ethnicity,Hispanic,,,,
2013,15780,race-ethnicity,"White, Non-Hispanic",.93434691,.6902746,1.1784192,1
2013,15804,all,All,1.0556971,1.0236673,1.0877268,1
2013,15804,gender,Female,1.0482407,1.0108672,1.0856141,1
2013,15804,gender,Male,1.0586792,1.0223964,1.094962,1
2013,15804,income,Economically Disadvantaged,1.1114492,1.0659324,1.1569661,1
2013,15804,income,Not Economically Disadvantaged,1.0633261,1.031297,1.0953553,1
2013,15804,race-ethnicity,"Black, Non-Hispanic",1.0614387,1.0151345,1.1077429,1
2013,15804,race-ethnicity,Hispanic,1.1387872,1.0755349,1.2020394,1
2013,15804,race-ethnicity,"White, Non-Hispanic",1.0494744,1.0152775,1.0836712,1
2013,15820,all,All,1.0371561,.79755533,1.2767569,1
2013,15820,gender,Female,.97896528,.69413459,1.263796,1
2013,15820,gender,Male,1.0772934,.81050944,1.3440773,1
2013,15820,income,Economically Disadvantaged,1.0154413,.76130891,1.2695737,1
2013,15820,income,Not Economically Disadvantaged,1.1096642,.80759388,1.4117346,1
2013,15820,race-ethnicity,"Black, Non-Hispanic",,,,
2013,15820,race-ethnicity,Hispanic,,,,
2013,15820,race-ethnicity,"White, Non-Hispanic",1.0546001,.84417742,1.2650228,1
2013,15860,all,All,.88143331,.31140491,1.4514617,3
2013,15860,gender,Female,.87205309,.21411531,1.5299909,3
2013,15860,gender,Male,.90981203,.25750664,1.5621175,3
2013,15860,income,Economically Disadvantaged,.82321572,.18013535,1.4662961,3
2013,15860,income,Not Economically Disadvantaged,.96643096,.30051127,1.6323507,3
2013,15860,race-ethnicity,"Black, Non-Hispanic",,,,
2013,15860,race-ethnicity,Hispanic,1.4808377,-.71651071,3.6781862,3
2013,15860,race-ethnicity,"White, Non-Hispanic",.89685184,.37910402,1.4145997,3
2013,15900,all,All,.9180184,.72022754,1.1158092,1
2013,15900,gender,Female,.89845592,.66298306,1.1339288,1
2013,15900,gender,Male,.94990486,.72994328,1.1698664,1
2013,15900,income,Economically Disadvantaged,.99770629,.76215136,1.2332612,1
2013,15900,income,Not Economically Disadvantaged,.85820377,.63869095,1.0777166,1
2013,15900,race-ethnicity,"Black, Non-Hispanic",,,,
2013,15900,race-ethnicity,Hispanic,,,,
2013,15900,race-ethnicity,"White, Non-Hispanic",.92791009,.76055831,1.0952618,1
2013,15940,all,All,1.0594394,.9825325,1.1363463,1
2013,15940,gender,Female,1.1043967,1.0152062,1.1935872,1
2013,15940,gender,Male,1.0148313,.92724043,1.1024222,1
2013,15940,income,Economically Disadvantaged,1.0442333,.95216441,1.1363022,1
2013,15940,income,Not Economically Disadvantaged,1.1177558,1.0327709,1.2027407,1
2013,15940,race-ethnicity,"Black, Non-Hispanic",1.008461,.840707,1.1762149,1
2013,15940,race-ethnicity,Hispanic,.89972997,.43305001,1.3664099,1
2013,15940,race-ethnicity,"White, Non-Hispanic",1.0789622,1.0091329,1.1487916,1
2013,15980,all,All,.82222295,.7720747,.8723712,1
2013,15980,gender,Female,.85103333,.79284656,.9092201,1
2013,15980,gender,Male,.79544187,.73835796,.85252577,1
2013,15980,income,Economically Disadvantaged,.83367777,.78258526,.88477027,1
2013,15980,income,Not Economically Disadvantaged,.84484118,.77735823,.91232413,1
2013,15980,race-ethnicity,"Black, Non-Hispanic",.78950596,.70027375,.87873816,1
2013,15980,race-ethnicity,Hispanic,.88276058,.82349485,.94202632,1
2013,15980,race-ethnicity,"White, Non-Hispanic",.79613233,.73642707,.85583758,1
2013,16020,all,All,.96565479,.83548367,1.0958259,1
2013,16020,gender,Female,1.028437,.87820423,1.1786698,1
2013,16020,gender,Male,.90715975,.75820833,1.0561111,1
2013,16020,income,Economically Disadvantaged,.91294813,.76769978,1.0581965,1
2013,16020,income,Not Economically Disadvantaged,1.0129335,.85901648,1.1668504,1
2013,16020,race-ethnicity,"Black, Non-Hispanic",.85098785,.63527429,1.0667014,1
2013,16020,race-ethnicity,Hispanic,,,,
2013,16020,race-ethnicity,"White, Non-Hispanic",.9845714,.86421448,1.1049283,1
2013,16060,all,All,1.0144243,.90131962,1.127529,1
2013,16060,gender,Female,.97740728,.84349805,1.1113164,1
2013,16060,gender,Male,1.0517651,.9253853,1.1781448,1
2013,16060,income,Economically Disadvantaged,1.0643786,.94173914,1.1870182,1
2013,16060,income,Not Economically Disadvantaged,.99471748,.85622662,1.1332083,1
2013,16060,race-ethnicity,"Black, Non-Hispanic",1.052913,.83870596,1.26712,1
2013,16060,race-ethnicity,Hispanic,1.1256057,.71663839,1.534573,1
2013,16060,race-ethnicity,"White, Non-Hispanic",.99180198,.88562185,1.0979822,1
2013,16100,all,All,.93726015,.79736733,1.077153,1
2013,16100,gender,Female,.94669032,.78461093,1.1087697,1
2013,16100,gender,Male,.93540561,.77594209,1.0948691,1
2013,16100,income,Economically Disadvantaged,.99977589,.85255373,1.146998,1
2013,16100,income,Not Economically Disadvantaged,.79435176,.61547959,.97322392,1
2013,16100,race-ethnicity,"Black, Non-Hispanic",,,,
2013,16100,race-ethnicity,Hispanic,.95213795,.82466584,1.07961,1
2013,16100,race-ethnicity,"White, Non-Hispanic",.93259341,.75631851,1.1088684,1
2013,16180,all,All,1.0691552,.85650635,1.2818041,1
2013,16180,gender,Female,1.1421508,.89758772,1.3867139,1
2013,16180,gender,Male,1.0002497,.7560814,1.2444181,1
2013,16180,income,Economically Disadvantaged,1.0620971,.82049537,1.3036988,1
2013,16180,income,Not Economically Disadvantaged,1.0527648,.80337763,1.3021519,1
2013,16180,race-ethnicity,"Black, Non-Hispanic",,,,
2013,16180,race-ethnicity,Hispanic,1.1409246,.90604633,1.3758028,1
2013,16180,race-ethnicity,"White, Non-Hispanic",1.0225387,.78658748,1.2584898,1
2013,16220,all,All,1.1171715,.92115045,1.3131926,3
2013,16220,gender,Female,1.0995948,.87268424,1.3265054,3
2013,16220,gender,Male,1.1351562,.9115122,1.3588001,3
2013,16220,income,Economically Disadvantaged,1.3623788,1.0328373,1.6919204,3
2013,16220,income,Not Economically Disadvantaged,1.1818841,.99533141,1.3684367,3
2013,16220,race-ethnicity,"Black, Non-Hispanic",,,,
2013,16220,race-ethnicity,Hispanic,.94331682,.48051643,1.4061172,3
2013,16220,race-ethnicity,"White, Non-Hispanic",1.1426096,.96907443,1.3161447,3
2013,16260,all,All,1.1963754,1.0480809,1.3446698,1
2013,16260,gender,Female,1.228281,1.0594866,1.3970754,1
2013,16260,gender,Male,1.1572701,.98521578,1.3293244,1
2013,16260,income,Economically Disadvantaged,1.1547989,.98974967,1.3198481,1
2013,16260,income,Not Economically Disadvantaged,1.1941377,1.0179216,1.3703538,1
2013,16260,race-ethnicity,"Black, Non-Hispanic",,,,
2013,16260,race-ethnicity,Hispanic,1.0934408,.75937325,1.4275082,1
2013,16260,race-ethnicity,"White, Non-Hispanic",1.2258667,1.0938799,1.3578534,1
2013,16300,all,All,1.0849895,1.0148171,1.155162,1
2013,16300,gender,Female,1.032552,.95184731,1.1132567,1
2013,16300,gender,Male,1.1358612,1.0552901,1.2164322,1
2013,16300,income,Economically Disadvantaged,1.1243473,1.0243491,1.2243456,1
2013,16300,income,Not Economically Disadvantaged,1.0447807,.97528422,1.1142772,1
2013,16300,race-ethnicity,"Black, Non-Hispanic",1.1093767,.93095928,1.287794,1
2013,16300,race-ethnicity,Hispanic,1.1864079,.92067409,1.4521418,1
2013,16300,race-ethnicity,"White, Non-Hispanic",1.0789315,1.016021,1.1418419,1
2013,16340,all,All,.94315004,.77767032,1.1086297,1
2013,16340,gender,Female,.93348819,.71464241,1.152334,2
2013,16340,gender,Male,.87394148,.66338664,1.0844964,2
2013,16340,income,Economically Disadvantaged,1.0294855,.87328762,1.1856833,1
2013,16340,income,Not Economically Disadvantaged,1.031269,.73347539,1.3290625,1
2013,16340,race-ethnicity,"Black, Non-Hispanic",.96808553,.62325263,1.3129184,2
2013,16340,race-ethnicity,Hispanic,.95046526,.63127649,1.269654,2
2013,16340,race-ethnicity,"White, Non-Hispanic",.88306212,.69574404,1.0703802,2
2013,16380,all,All,1.0067235,.79117,1.222277,1
2013,16380,gender,Female,1.0265666,.76890379,1.2842294,1
2013,16380,gender,Male,.98356682,.74471927,1.2224144,1
2013,16380,income,Economically Disadvantaged,.96936619,.60364074,1.3350917,1
2013,16380,income,Not Economically Disadvantaged,1.050703,.85084909,1.2505569,1
2013,16380,race-ethnicity,"Black, Non-Hispanic",,,,
2013,16380,race-ethnicity,Hispanic,,,,
2013,16380,race-ethnicity,"White, Non-Hispanic",1.0220069,.83965671,1.204357,1
2013,16460,all,All,1.0231586,.84444624,1.2018708,1
2013,16460,gender,Female,.99960268,.79550046,1.2037048,1
2013,16460,gender,Male,1.0606881,.85402721,1.267349,1
2013,16460,income,Economically Disadvantaged,1.0443716,.8623907,1.2263526,1
2013,16460,income,Not Economically Disadvantaged,1.0515321,.81025308,1.2928113,1
2013,16460,race-ethnicity,"Black, Non-Hispanic",.89675158,.38479793,1.4087052,3
2013,16460,race-ethnicity,Hispanic,,,,
2013,16460,race-ethnicity,"White, Non-Hispanic",1.0415215,.8837074,1.1993357,1
2013,16500,all,All,1.1919583,1.0155438,1.3683728,1
2013,16500,gender,Female,1.2569994,1.0546899,1.4593089,1
2013,16500,gender,Male,1.1291407,.92581773,1.3324637,1
2013,16500,income,Economically Disadvantaged,1.1934627,1.0078415,1.379084,1
2013,16500,income,Not Economically Disadvantaged,1.1851321,.95993805,1.4103262,1
2013,16500,race-ethnicity,"Black, Non-Hispanic",,,,
2013,16500,race-ethnicity,Hispanic,1.3476177,1.0388087,1.6564268,1
2013,16500,race-ethnicity,"White, Non-Hispanic",1.1873205,1.0222918,1.3523492,1
2013,16540,all,All,1.0914859,.99493575,1.188036,1
2013,16540,gender,Female,1.1528478,1.0426558,1.2630397,1
2013,16540,gender,Male,1.0254828,.91373098,1.1372346,1
2013,16540,income,Economically Disadvantaged,1.1025379,.97838348,1.2266922,1
2013,16540,income,Not Economically Disadvantaged,1.1017557,1.0007734,1.202738,1
2013,16540,race-ethnicity,"Black, Non-Hispanic",1.2155203,.9443751,1.4866654,1
2013,16540,race-ethnicity,Hispanic,1.2972758,1.0184456,1.576106,1
2013,16540,race-ethnicity,"White, Non-Hispanic",1.0752816,.98823172,1.1623315,1
2013,16580,all,All,.94604963,.86276168,1.0293376,1
2013,16580,gender,Female,.96069652,.8635844,1.0578086,1
2013,16580,gender,Male,.93477666,.84040588,1.0291474,1
2013,16580,income,Economically Disadvantaged,1.0294356,.92864448,1.1302269,1
2013,16580,income,Not Economically Disadvantaged,.92059952,.82884675,1.0123522,1
2013,16580,race-ethnicity,"Black, Non-Hispanic",.89025861,.76142317,1.019094,1
2013,16580,race-ethnicity,Hispanic,1.0502673,.80668473,1.2938499,1
2013,16580,race-ethnicity,"White, Non-Hispanic",.95057166,.86680269,1.0343406,1
2013,16620,all,All,1.0251049,.94643921,1.1037706,1
2013,16620,gender,Female,1.0268908,.93700731,1.1167742,1
2013,16620,gender,Male,1.0233346,.93241692,1.1142523,1
2013,16620,income,Economically Disadvantaged,1.0756149,.99569476,1.1555351,1
2013,16620,income,Not Economically Disadvantaged,.99665129,.89027488,1.1030277,1
2013,16620,race-ethnicity,"Black, Non-Hispanic",1.0715708,.89795673,1.2451848,1
2013,16620,race-ethnicity,Hispanic,1.1827638,.62171412,1.7438135,3
2013,16620,race-ethnicity,"White, Non-Hispanic",1.0186199,.94928038,1.0879594,1
2013,16660,all,All,.92762697,.75428969,1.1009643,1
2013,16660,gender,Female,.95887107,.75097573,1.1667664,1
2013,16660,gender,Male,.89980376,.70827287,1.0913347,1
2013,16660,income,Economically Disadvantaged,.83504677,.62829638,1.0417972,1
2013,16660,income,Not Economically Disadvantaged,.97632617,.7841922,1.1684601,1
2013,16660,race-ethnicity,"Black, Non-Hispanic",1.2875314,-.45455009,3.0296128,3
2013,16660,race-ethnicity,Hispanic,,,,
2013,16660,race-ethnicity,"White, Non-Hispanic",.90915465,.75978535,1.0585239,1
2013,16700,all,All,1.0236989,.97833741,1.0690604,1
2013,16700,gender,Female,1.0172151,.96511525,1.069315,1
2013,16700,gender,Male,1.0369446,.9847942,1.089095,1
2013,16700,income,Economically Disadvantaged,1.0408211,.98994774,1.0916945,1
2013,16700,income,Not Economically Disadvantaged,.93598306,.88256419,.98940194,1
2013,16700,race-ethnicity,"Black, Non-Hispanic",1.0131588,.96407568,1.0622419,1
2013,16700,race-ethnicity,Hispanic,1.085224,.95637214,1.2140759,1
2013,16700,race-ethnicity,"White, Non-Hispanic",.95796716,.90537053,1.0105639,1
2013,16740,all,All,1.0067436,.98371297,1.0297741,1
2013,16740,gender,Female,1.0350782,1.0086075,1.0615488,1
2013,16740,gender,Male,.97843969,.95198119,1.0048982,1
2013,16740,income,Economically Disadvantaged,1.051422,1.0240552,1.0787888,1
2013,16740,income,Not Economically Disadvantaged,.99218601,.96621239,1.0181596,1
2013,16740,race-ethnicity,"Black, Non-Hispanic",1.0549762,1.0251114,1.084841,1
2013,16740,race-ethnicity,Hispanic,1.1219915,1.0777011,1.1662819,1
2013,16740,race-ethnicity,"White, Non-Hispanic",.95616573,.930237,.98209447,1
2013,16820,all,All,.92914599,.842098,1.016194,1
2013,16820,gender,Female,.95072675,.85092181,1.0505316,1
2013,16820,gender,Male,.91916382,.81890476,1.0194229,1
2013,16820,income,Economically Disadvantaged,.96207225,.84544754,1.078697,1
2013,16820,income,Not Economically Disadvantaged,.91637266,.82764024,1.005105,1
2013,16820,race-ethnicity,"Black, Non-Hispanic",.87673116,.74205536,1.0114069,1
2013,16820,race-ethnicity,Hispanic,1.0297,.79472417,1.264676,1
2013,16820,race-ethnicity,"White, Non-Hispanic",.93349171,.84657454,1.0204089,1
