year,state,county,subgroup_type,subgroup,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,hs_degree_quality
2018,48,087,race-ethnicity,Other Races and Ethnicities,0.6477272727,0.8979505202,0.3975040253,3
2018,48,087,race-ethnicity,"White, Non-Hispanic",0.909555442,0.9610887949,0.8580220892,2
2018,48,089,race-ethnicity,"Black, Non-Hispanic",0.9825327511,1,0.9364157565,3
2018,48,089,race-ethnicity,Hispanic,0.7949479941,0.901650863,0.6882451251,3
2018,48,089,race-ethnicity,Other Races and Ethnicities,0.0434782609,0.2742480474,0,3
2018,48,089,race-ethnicity,"White, Non-Hispanic",0.9102482495,0.9781847239,0.8423117751,3
2018,48,091,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,091,race-ethnicity,Hispanic,0.8266806723,0.9558298042,0.6975315404,3
2018,48,091,race-ethnicity,Other Races and Ethnicities,0.5421686747,0.9788765583,0.1054607911,3
2018,48,091,race-ethnicity,"White, Non-Hispanic",0.9547775346,1,0.8895618615,3
2018,48,093,race-ethnicity,"Black, Non-Hispanic",0.803030303,1,0.4132752529,3
2018,48,093,race-ethnicity,Hispanic,0.8353383459,0.9316205646,0.7390561272,3
2018,48,093,race-ethnicity,Other Races and Ethnicities,0.8205128205,1,0.4444282832,3
2018,48,093,race-ethnicity,"White, Non-Hispanic",0.7433628319,0.8218399035,0.6648857602,2
2018,48,095,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,095,race-ethnicity,Hispanic,0.8829499323,0.9686957734,0.7972040912,3
2018,48,095,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,48,095,race-ethnicity,"White, Non-Hispanic",0.8254504505,0.9257686195,0.7251322814,3
2018,48,097,race-ethnicity,"Black, Non-Hispanic",0.8163265306,1,0.5064878629,3
2018,48,097,race-ethnicity,Hispanic,0.941943128,1,0.8665912003,3
2018,48,097,race-ethnicity,Other Races and Ethnicities,0.6627218935,0.8811354312,0.4443083558,3
2018,48,097,race-ethnicity,"White, Non-Hispanic",0.9172811799,0.9578621893,0.8767001705,2
2018,48,099,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,099,race-ethnicity,Hispanic,0.741833509,0.891148104,0.5925189139,3
2018,48,099,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,099,race-ethnicity,"White, Non-Hispanic",0.8527964206,0.9229459728,0.7826468684,3
2018,48,101,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,101,race-ethnicity,Hispanic,0.8530066815,0.9641411512,0.7418722118,3
2018,48,101,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,48,101,race-ethnicity,"White, Non-Hispanic",0.8927648579,0.9457504184,0.8397792974,2
2018,48,103,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,103,race-ethnicity,Hispanic,0.8990444537,0.9627185105,0.8353703969,3
2018,48,103,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,103,race-ethnicity,"White, Non-Hispanic",0.7293777135,0.8745096015,0.5842458254,3
2018,48,105,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,105,race-ethnicity,Hispanic,0.8829499323,0.9686957734,0.7972040912,3
2018,48,105,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,48,105,race-ethnicity,"White, Non-Hispanic",0.8254504505,0.9257686195,0.7251322814,3
2018,48,107,race-ethnicity,"Black, Non-Hispanic",0.8,1,0.4493845411,3
2018,48,107,race-ethnicity,Hispanic,0.8673565381,0.9290826368,0.8056304394,2
2018,48,107,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,107,race-ethnicity,"White, Non-Hispanic",0.8959143969,0.9597177238,0.83211107,3
2018,48,109,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,109,race-ethnicity,Hispanic,0.8990444537,0.9627185105,0.8353703969,3
2018,48,109,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,109,race-ethnicity,"White, Non-Hispanic",0.7293777135,0.8745096015,0.5842458254,3
2018,48,111,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,111,race-ethnicity,Hispanic,0.8082141547,0.8725193893,0.7439089202,2
2018,48,111,race-ethnicity,Other Races and Ethnicities,0.6477272727,0.8979505202,0.3975040253,3
2018,48,111,race-ethnicity,"White, Non-Hispanic",0.909555442,0.9610887949,0.8580220892,2
2018,48,113,race-ethnicity,"Black, Non-Hispanic",0.8736865149,0.9054199947,0.841953035,1
2018,48,113,race-ethnicity,Hispanic,0.8311193112,0.8523081057,0.8099305166,1
2018,48,113,race-ethnicity,Other Races and Ethnicities,0.9032894737,0.9432652376,0.8633137097,1
2018,48,113,race-ethnicity,"White, Non-Hispanic",0.9086321102,0.9344896808,0.8827745396,1
2018,48,115,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,115,race-ethnicity,Hispanic,0.8829499323,0.9686957734,0.7972040912,3
2018,48,115,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,48,115,race-ethnicity,"White, Non-Hispanic",0.8254504505,0.9257686195,0.7251322814,3
2018,48,117,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,117,race-ethnicity,Hispanic,0.8082141547,0.8725193893,0.7439089202,2
2018,48,117,race-ethnicity,Other Races and Ethnicities,0.6477272727,0.8979505202,0.3975040253,3
2018,48,117,race-ethnicity,"White, Non-Hispanic",0.909555442,0.9610887949,0.8580220892,2
2018,48,119,race-ethnicity,"Black, Non-Hispanic",0.9675675676,1,0.89669456,3
2018,48,119,race-ethnicity,Hispanic,0.9349693252,1,0.8672942425,3
2018,48,119,race-ethnicity,Other Races and Ethnicities,0.9291338583,1,0.7700908401,3
2018,48,119,race-ethnicity,"White, Non-Hispanic",0.9054794521,0.9526127283,0.8583461758,2
2018,48,121,race-ethnicity,"Black, Non-Hispanic",0.9491593275,1,0.895755228,3
2018,48,121,race-ethnicity,Hispanic,0.9365117393,0.9729531496,0.9000703291,1
2018,48,121,race-ethnicity,Other Races and Ethnicities,0.9399903985,0.9858583705,0.8941224264,1
2018,48,121,race-ethnicity,"White, Non-Hispanic",0.9483512966,0.9682965626,0.9284060305,1
2018,48,123,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,123,race-ethnicity,Hispanic,0.9165109034,0.9779001734,0.8551216335,3
2018,48,123,race-ethnicity,Other Races and Ethnicities,0.632183908,1,0.2463347762,3
2018,48,123,race-ethnicity,"White, Non-Hispanic",0.944200627,0.9918884909,0.896512763,3
2018,48,125,race-ethnicity,"Black, Non-Hispanic",0.8,1,0.4493845411,3
2018,48,125,race-ethnicity,Hispanic,0.8673565381,0.9290826368,0.8056304394,2
2018,48,125,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,125,race-ethnicity,"White, Non-Hispanic",0.8959143969,0.9597177238,0.83211107,3
2018,48,127,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,127,race-ethnicity,Hispanic,0.8788860104,0.9349711527,0.822800868,2
2018,48,127,race-ethnicity,Other Races and Ethnicities,0.9833333333,1,0.8578746195,3
2018,48,127,race-ethnicity,"White, Non-Hispanic",0.8373493976,1,0.5962389602,3
2018,48,129,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,129,race-ethnicity,Hispanic,0.8082141547,0.8725193893,0.7439089202,2
2018,48,129,race-ethnicity,Other Races and Ethnicities,0.6477272727,0.8979505202,0.3975040253,3
2018,48,129,race-ethnicity,"White, Non-Hispanic",0.909555442,0.9610887949,0.8580220892,2
2018,48,131,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,48,131,race-ethnicity,Hispanic,0.7935092725,0.8753403792,0.7116781658,3
2018,48,131,race-ethnicity,Other Races and Ethnicities,,,0,3
2018,48,131,race-ethnicity,"White, Non-Hispanic",0.8495575221,1,0.5847144085,3
2018,48,133,race-ethnicity,"Black, Non-Hispanic",0.803030303,1,0.4132752529,3
2018,48,133,race-ethnicity,Hispanic,0.8353383459,0.9316205646,0.7390561272,3
2018,48,133,race-ethnicity,Other Races and Ethnicities,0.8205128205,1,0.4444282832,3
2018,48,133,race-ethnicity,"White, Non-Hispanic",0.7433628319,0.8218399035,0.6648857602,2
2018,48,135,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,135,race-ethnicity,Hispanic,0.8242964997,0.9029226027,0.7456703966,3
2018,48,135,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,135,race-ethnicity,"White, Non-Hispanic",0.8277919864,0.9462899959,0.7092939768,3
2018,48,137,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,137,race-ethnicity,Hispanic,0.8788860104,0.9349711527,0.822800868,2
2018,48,137,race-ethnicity,Other Races and Ethnicities,0.9833333333,1,0.8578746195,3
2018,48,137,race-ethnicity,"White, Non-Hispanic",0.8373493976,1,0.5962389602,3
2018,48,139,race-ethnicity,"Black, Non-Hispanic",0.7783251232,0.9885331058,0.5681171405,3
2018,48,139,race-ethnicity,Hispanic,0.960625,1,0.917184188,3
2018,48,139,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,139,race-ethnicity,"White, Non-Hispanic",0.8929539295,0.9529545687,0.8329532904,1
2018,48,141,race-ethnicity,"Black, Non-Hispanic",0.9708404803,1,0.8883962625,3
2018,48,141,race-ethnicity,Hispanic,0.8916767775,0.9135016571,0.8698518979,1
2018,48,141,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,141,race-ethnicity,"White, Non-Hispanic",0.9188432836,0.9768969382,0.860789629,3
2018,48,143,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,143,race-ethnicity,Hispanic,0.8559919436,0.9837785408,0.7282053464,3
2018,48,143,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,143,race-ethnicity,"White, Non-Hispanic",0.9122340426,0.9694356627,0.8550324224,3
2018,48,145,race-ethnicity,"Black, Non-Hispanic",0.96996997,1,0.8969732322,3
2018,48,145,race-ethnicity,Hispanic,0.8621575342,0.9434998171,0.7808152514,3
2018,48,145,race-ethnicity,Other Races and Ethnicities,0.9078947368,1,0.7286625332,3
2018,48,145,race-ethnicity,"White, Non-Hispanic",0.8511734402,0.9101312452,0.7922156351,2
2018,48,147,race-ethnicity,"Black, Non-Hispanic",0.8163265306,1,0.5064878629,3
2018,48,147,race-ethnicity,Hispanic,0.941943128,1,0.8665912003,3
2018,48,147,race-ethnicity,Other Races and Ethnicities,0.6627218935,0.8811354312,0.4443083558,3
2018,48,147,race-ethnicity,"White, Non-Hispanic",0.9172811799,0.9578621893,0.8767001705,2
2018,48,149,race-ethnicity,"Black, Non-Hispanic",0.5,0.8464823228,0.1535176772,3
2018,48,149,race-ethnicity,Hispanic,0.8053012048,0.9008323338,0.7097700759,3
2018,48,149,race-ethnicity,Other Races and Ethnicities,0.786259542,1,0.4269262952,3
2018,48,149,race-ethnicity,"White, Non-Hispanic",0.917409388,0.9864871225,0.8483316535,3
2018,48,151,race-ethnicity,"Black, Non-Hispanic",0.803030303,1,0.4132752529,3
2018,48,151,race-ethnicity,Hispanic,0.8353383459,0.9316205646,0.7390561272,3
2018,48,151,race-ethnicity,Other Races and Ethnicities,0.8205128205,1,0.4444282832,3
2018,48,151,race-ethnicity,"White, Non-Hispanic",0.7433628319,0.8218399035,0.6648857602,2
2018,48,153,race-ethnicity,"Black, Non-Hispanic",0.8,1,0.4493845411,3
2018,48,153,race-ethnicity,Hispanic,0.8673565381,0.9290826368,0.8056304394,2
2018,48,153,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,153,race-ethnicity,"White, Non-Hispanic",0.8959143969,0.9597177238,0.83211107,3
2018,48,155,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,155,race-ethnicity,Hispanic,0.8530066815,0.9641411512,0.7418722118,3
2018,48,155,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,48,155,race-ethnicity,"White, Non-Hispanic",0.8927648579,0.9457504184,0.8397792974,2
2018,48,157,race-ethnicity,"Black, Non-Hispanic",0.9281122151,0.9803301797,0.8758942504,3
2018,48,157,race-ethnicity,Hispanic,0.8940155322,0.940984146,0.8470469184,1
2018,48,157,race-ethnicity,Other Races and Ethnicities,0.8984830805,0.9565279139,0.8404382472,1
2018,48,157,race-ethnicity,"White, Non-Hispanic",0.9681030841,0.9995443915,0.9366617766,1
2018,48,159,race-ethnicity,"Black, Non-Hispanic",0.9675675676,1,0.89669456,3
2018,48,159,race-ethnicity,Hispanic,0.9349693252,1,0.8672942425,3
2018,48,159,race-ethnicity,Other Races and Ethnicities,0.9291338583,1,0.7700908401,3
2018,48,159,race-ethnicity,"White, Non-Hispanic",0.9054794521,0.9526127283,0.8583461758,2
2018,48,161,race-ethnicity,"Black, Non-Hispanic",0.96996997,1,0.8969732322,3
2018,48,161,race-ethnicity,Hispanic,0.8621575342,0.9434998171,0.7808152514,3
2018,48,161,race-ethnicity,Other Races and Ethnicities,0.9078947368,1,0.7286625332,3
2018,48,161,race-ethnicity,"White, Non-Hispanic",0.8511734402,0.9101312452,0.7922156351,2
2018,48,163,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,163,race-ethnicity,Hispanic,0.737283064,0.8703875187,0.6041786094,3
2018,48,163,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,163,race-ethnicity,"White, Non-Hispanic",1,1,1,3
2018,48,165,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,165,race-ethnicity,Hispanic,0.8990444537,0.9627185105,0.8353703969,3
2018,48,165,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,165,race-ethnicity,"White, Non-Hispanic",0.7293777135,0.8745096015,0.5842458254,3
2018,48,167,race-ethnicity,"Black, Non-Hispanic",0.89375,0.9869474271,0.8005525729,3
2018,48,167,race-ethnicity,Hispanic,0.7768924303,0.8610570843,0.6927277763,3
2018,48,167,race-ethnicity,Other Races and Ethnicities,0.9140625,1,0.7880369578,3
2018,48,167,race-ethnicity,"White, Non-Hispanic",0.9072345391,0.9569135985,0.8575554797,1
2018,48,169,race-ethnicity,"Black, Non-Hispanic",0.8,1,0.4493845411,3
2018,48,169,race-ethnicity,Hispanic,0.8673565381,0.9290826368,0.8056304394,2
2018,48,169,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,169,race-ethnicity,"White, Non-Hispanic",0.8959143969,0.9597177238,0.83211107,3
2018,48,171,race-ethnicity,"Black, Non-Hispanic",,,0,3
2018,48,171,race-ethnicity,Hispanic,0.8299015219,0.949362968,0.7104400759,3
2018,48,171,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,171,race-ethnicity,"White, Non-Hispanic",0.9175777965,0.9953776915,0.8397779014,3
2018,48,173,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,173,race-ethnicity,Hispanic,0.8829499323,0.9686957734,0.7972040912,3
2018,48,173,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,48,173,race-ethnicity,"White, Non-Hispanic",0.8254504505,0.9257686195,0.7251322814,3
2018,48,175,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,175,race-ethnicity,Hispanic,0.9165109034,0.9779001734,0.8551216335,3
2018,48,175,race-ethnicity,Other Races and Ethnicities,0.632183908,1,0.2463347762,3
2018,48,175,race-ethnicity,"White, Non-Hispanic",0.944200627,0.9918884909,0.896512763,3
2018,48,177,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,177,race-ethnicity,Hispanic,0.9165109034,0.9779001734,0.8551216335,3
2018,48,177,race-ethnicity,Other Races and Ethnicities,0.632183908,1,0.2463347762,3
2018,48,177,race-ethnicity,"White, Non-Hispanic",0.944200627,0.9918884909,0.896512763,3
2018,48,179,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,179,race-ethnicity,Hispanic,0.8082141547,0.8725193893,0.7439089202,2
2018,48,179,race-ethnicity,Other Races and Ethnicities,0.6477272727,0.8979505202,0.3975040253,3
2018,48,179,race-ethnicity,"White, Non-Hispanic",0.909555442,0.9610887949,0.8580220892,2
2018,48,181,race-ethnicity,"Black, Non-Hispanic",0.8163265306,1,0.5064878629,3
2018,48,181,race-ethnicity,Hispanic,0.941943128,1,0.8665912003,3
2018,48,181,race-ethnicity,Other Races and Ethnicities,0.6627218935,0.8811354312,0.4443083558,3
2018,48,181,race-ethnicity,"White, Non-Hispanic",0.9172811799,0.9578621893,0.8767001705,2
2018,48,183,race-ethnicity,"Black, Non-Hispanic",0.9821428571,1,0.9255007056,3
2018,48,183,race-ethnicity,Hispanic,0.8642384106,0.9959047121,0.7325721091,3
2018,48,183,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,183,race-ethnicity,"White, Non-Hispanic",0.9171861086,0.9847082823,0.849663935,3
2018,48,185,race-ethnicity,"Black, Non-Hispanic",0.7524509804,0.9639292711,0.5409726897,3
2018,48,185,race-ethnicity,Hispanic,0.8464106845,0.9506060078,0.7422153612,3
2018,48,185,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,185,race-ethnicity,"White, Non-Hispanic",0.8159552134,0.8947159044,0.7371945224,3
2018,48,187,race-ethnicity,"Black, Non-Hispanic",0.7725631769,0.9846959817,0.5604303721,3
2018,48,187,race-ethnicity,Hispanic,0.9162768943,0.982108985,0.8504448036,3
2018,48,187,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,187,race-ethnicity,"White, Non-Hispanic",1,1,1,3
2018,48,189,race-ethnicity,"Black, Non-Hispanic",0.8,1,0.4493845411,3
2018,48,189,race-ethnicity,Hispanic,0.8673565381,0.9290826368,0.8056304394,2
2018,48,189,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,189,race-ethnicity,"White, Non-Hispanic",0.8959143969,0.9597177238,0.83211107,3
2018,48,191,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,191,race-ethnicity,Hispanic,0.8082141547,0.8725193893,0.7439089202,2
2018,48,191,race-ethnicity,Other Races and Ethnicities,0.6477272727,0.8979505202,0.3975040253,3
2018,48,191,race-ethnicity,"White, Non-Hispanic",0.909555442,0.9610887949,0.8580220892,2
2018,48,193,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,193,race-ethnicity,Hispanic,0.741833509,0.891148104,0.5925189139,3
2018,48,193,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,193,race-ethnicity,"White, Non-Hispanic",0.8527964206,0.9229459728,0.7826468684,3
2018,48,195,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,195,race-ethnicity,Hispanic,0.8082141547,0.8725193893,0.7439089202,2
2018,48,195,race-ethnicity,Other Races and Ethnicities,0.6477272727,0.8979505202,0.3975040253,3
2018,48,195,race-ethnicity,"White, Non-Hispanic",0.909555442,0.9610887949,0.8580220892,2
2018,48,197,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,197,race-ethnicity,Hispanic,0.8530066815,0.9641411512,0.7418722118,3
2018,48,197,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,48,197,race-ethnicity,"White, Non-Hispanic",0.8927648579,0.9457504184,0.8397792974,2
2018,48,199,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,199,race-ethnicity,Hispanic,0.88,1,0.6676917964,3
2018,48,199,race-ethnicity,Other Races and Ethnicities,0.6601941748,1,0.3093144245,3
2018,48,199,race-ethnicity,"White, Non-Hispanic",0.8834915997,0.9445693414,0.8224138581,2
2018,48,201,race-ethnicity,"Black, Non-Hispanic",0.8711454858,0.9002521439,0.8420388277,1
2018,48,201,race-ethnicity,Hispanic,0.8093557359,0.8262818562,0.7924296157,1
2018,48,201,race-ethnicity,Other Races and Ethnicities,0.904681184,0.9374769524,0.8718854155,1
2018,48,201,race-ethnicity,"White, Non-Hispanic",0.8898943455,0.9121053315,0.8676833596,1
2018,48,203,race-ethnicity,"Black, Non-Hispanic",0.8552380952,1,0.6970222652,3
2018,48,203,race-ethnicity,Hispanic,0.7375565611,0.9531381186,0.5219750035,3
2018,48,203,race-ethnicity,Other Races and Ethnicities,0,0,0,3
2018,48,203,race-ethnicity,"White, Non-Hispanic",0.9180327869,0.9847209221,0.8513446516,3
2018,48,205,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,205,race-ethnicity,Hispanic,0.8082141547,0.8725193893,0.7439089202,2
2018,48,205,race-ethnicity,Other Races and Ethnicities,0.6477272727,0.8979505202,0.3975040253,3
2018,48,205,race-ethnicity,"White, Non-Hispanic",0.909555442,0.9610887949,0.8580220892,2
2018,48,207,race-ethnicity,"Black, Non-Hispanic",0.803030303,1,0.4132752529,3
2018,48,207,race-ethnicity,Hispanic,0.8353383459,0.9316205646,0.7390561272,3
2018,48,207,race-ethnicity,Other Races and Ethnicities,0.8205128205,1,0.4444282832,3
2018,48,207,race-ethnicity,"White, Non-Hispanic",0.7433628319,0.8218399035,0.6648857602,2
2018,48,209,race-ethnicity,"Black, Non-Hispanic",0.9512820513,1,0.8457959532,3
2018,48,209,race-ethnicity,Hispanic,0.9432989691,0.9900522725,0.8965456656,3
2018,48,209,race-ethnicity,Other Races and Ethnicities,0.956,1,0.8040634238,3
2018,48,209,race-ethnicity,"White, Non-Hispanic",0.9302619693,0.9723040293,0.8882199092,1
2018,48,211,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,211,race-ethnicity,Hispanic,0.8082141547,0.8725193893,0.7439089202,2
2018,48,211,race-ethnicity,Other Races and Ethnicities,0.6477272727,0.8979505202,0.3975040253,3
2018,48,211,race-ethnicity,"White, Non-Hispanic",0.909555442,0.9610887949,0.8580220892,2
2018,48,213,race-ethnicity,"Black, Non-Hispanic",0.6414141414,0.9547431909,0.3280850919,3
2018,48,213,race-ethnicity,Hispanic,0.8406779661,1,0.6554684934,3
2018,48,213,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,213,race-ethnicity,"White, Non-Hispanic",0.8702801462,0.9396974241,0.8008628682,3
2018,48,215,race-ethnicity,"Black, Non-Hispanic",0,0,0,3
2018,48,215,race-ethnicity,Hispanic,0.8429390224,0.869014814,0.8168632309,1
2018,48,215,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,215,race-ethnicity,"White, Non-Hispanic",0.8955026455,1,0.7704830073,3
2018,48,217,race-ethnicity,"Black, Non-Hispanic",0.96996997,1,0.8969732322,3
2018,48,217,race-ethnicity,Hispanic,0.8621575342,0.9434998171,0.7808152514,3
2018,48,217,race-ethnicity,Other Races and Ethnicities,0.9078947368,1,0.7286625332,3
2018,48,217,race-ethnicity,"White, Non-Hispanic",0.8511734402,0.9101312452,0.7922156351,2
2018,48,219,race-ethnicity,"Black, Non-Hispanic",0.8,1,0.4493845411,3
2018,48,219,race-ethnicity,Hispanic,0.8673565381,0.9290826368,0.8056304394,2
2018,48,219,race-ethnicity,Other Races and Ethnicities,1,1,1,3
2018,48,219,race-ethnicity,"White, Non-Hispanic",0.8959143969,0.9597177238,0.83211107,3
2018,48,221,race-ethnicity,"Black, Non-Hispanic",1,1,1,3
2018,48,221,race-ethnicity,Hispanic,0.8559919436,0.9837785408,0.7282053464,3
2018,48,221,race-ethnicity,Other Races and Ethnicities,1,1,1,3
