year,state,county,subgroup_type,subgroup,share_hs_degree,share_hs_degree_ub,share_hs_degree_lb,share_hs_degree_quality
2021,51,029,race-ethnicity,"Black, Non-Hispanic",0.92023,0.98325,0.85721,3
2021,51,029,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,029,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,029,race-ethnicity,"White, Non-Hispanic",0.95341,0.98018,0.92663,2
2021,51,031,all,All,0.93529,0.95554,0.91504,2
2021,51,031,race-ethnicity,"Black, Non-Hispanic",0.86282,0.94068,0.78496,3
2021,51,031,race-ethnicity,Hispanic,1.00000,1.00000,1.00000,3
2021,51,031,race-ethnicity,Other Races and Ethnicities,1.00000,1.00000,1.00000,3
2021,51,031,race-ethnicity,"White, Non-Hispanic",0.94151,0.96445,0.91857,2
2021,51,033,all,All,0.91321,0.95242,0.87400,2
2021,51,033,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,033,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,033,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,033,race-ethnicity,"White, Non-Hispanic",0.92509,0.97161,0.87857,2
2021,51,035,all,All,0.93416,0.96708,0.90124,2
2021,51,035,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,035,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,035,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,035,race-ethnicity,"White, Non-Hispanic",0.92111,0.96017,0.88206,2
2021,51,036,all,All,0.93886,0.96678,0.91095,2
2021,51,036,race-ethnicity,"Black, Non-Hispanic",0.92066,1.00000,0.83238,3
2021,51,036,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,036,race-ethnicity,Other Races and Ethnicities,0.95861,1.00000,0.89527,3
2021,51,036,race-ethnicity,"White, Non-Hispanic",0.93368,0.96843,0.89893,2
2021,51,037,all,All,0.94324,0.96802,0.91846,2
2021,51,037,race-ethnicity,"Black, Non-Hispanic",0.92023,0.98325,0.85721,3
2021,51,037,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,037,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,037,race-ethnicity,"White, Non-Hispanic",0.95341,0.98018,0.92663,2
2021,51,041,all,All,0.88469,0.92102,0.84837,1
2021,51,041,race-ethnicity,"Black, Non-Hispanic",0.89974,0.95282,0.84666,1
2021,51,041,race-ethnicity,Hispanic,0.77578,0.90667,0.64488,3
2021,51,041,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,041,race-ethnicity,"White, Non-Hispanic",0.89406,0.95106,0.83707,1
2021,51,043,all,All,0.96897,0.99700,0.94094,2
2021,51,043,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,043,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,043,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,043,race-ethnicity,"White, Non-Hispanic",0.96453,0.99941,0.92965,2
2021,51,045,all,All,0.95256,0.97923,0.92589,2
2021,51,045,race-ethnicity,"Black, Non-Hispanic",0.96226,1.00000,0.89724,3
2021,51,045,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,045,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,045,race-ethnicity,"White, Non-Hispanic",0.95526,0.98481,0.92571,2
2021,51,047,all,All,0.91139,0.95642,0.86636,2
2021,51,047,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,047,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,047,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,047,race-ethnicity,"White, Non-Hispanic",0.93682,0.98313,0.89050,2
2021,51,049,all,All,0.94324,0.96802,0.91846,2
2021,51,049,race-ethnicity,"Black, Non-Hispanic",0.92023,0.98325,0.85721,3
2021,51,049,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,049,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,049,race-ethnicity,"White, Non-Hispanic",0.95341,0.98018,0.92663,2
2021,51,051,all,All,0.91978,0.95331,0.88624,2
2021,51,051,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,051,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,051,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,051,race-ethnicity,"White, Non-Hispanic",0.94185,0.97278,0.91093,2
2021,51,053,all,All,0.85831,0.91587,0.80075,2
2021,51,053,race-ethnicity,"Black, Non-Hispanic",0.87317,0.95956,0.78677,3
2021,51,053,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,053,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,053,race-ethnicity,"White, Non-Hispanic",0.94039,0.99980,0.88097,3
2021,51,057,all,All,0.95976,0.99568,0.92385,2
2021,51,057,race-ethnicity,"Black, Non-Hispanic",0.99181,1.00000,0.96008,3
2021,51,057,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,057,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,057,race-ethnicity,"White, Non-Hispanic",0.94222,0.99894,0.88550,3
2021,51,059,all,All,0.91310,0.93005,0.89615,1
2021,51,059,race-ethnicity,"Black, Non-Hispanic",0.89748,0.94376,0.85120,1
2021,51,059,race-ethnicity,Hispanic,0.84692,0.89799,0.79586,1
2021,51,059,race-ethnicity,Other Races and Ethnicities,0.92789,0.96255,0.89324,1
2021,51,059,race-ethnicity,"White, Non-Hispanic",0.94647,0.96638,0.92656,1
2021,51,061,all,All,0.91139,0.95642,0.86636,2
2021,51,061,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,061,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,061,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,061,race-ethnicity,"White, Non-Hispanic",0.93682,0.98313,0.89050,2
2021,51,063,all,All,0.97139,0.98250,0.96027,2
2021,51,063,race-ethnicity,"Black, Non-Hispanic",0.99194,1.00000,0.97425,3
2021,51,063,race-ethnicity,Hispanic,0.98513,1.00000,0.94853,3
2021,51,063,race-ethnicity,Other Races and Ethnicities,1.00000,1.00000,1.00000,3
2021,51,063,race-ethnicity,"White, Non-Hispanic",0.96518,0.97941,0.95094,2
2021,51,065,all,All,0.84702,0.92139,0.77265,3
2021,51,065,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,065,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,065,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,065,race-ethnicity,"White, Non-Hispanic",0.80434,0.90733,0.70136,3
2021,51,067,all,All,0.95256,0.97923,0.92589,2
2021,51,067,race-ethnicity,"Black, Non-Hispanic",0.96226,1.00000,0.89724,3
2021,51,067,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,067,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,067,race-ethnicity,"White, Non-Hispanic",0.95526,0.98481,0.92571,2
2021,51,069,all,All,0.96897,0.99700,0.94094,2
2021,51,069,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,069,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,069,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,069,race-ethnicity,"White, Non-Hispanic",0.96453,0.99941,0.92965,2
2021,51,071,all,All,0.97139,0.98250,0.96027,2
2021,51,071,race-ethnicity,"Black, Non-Hispanic",0.99194,1.00000,0.97425,3
2021,51,071,race-ethnicity,Hispanic,0.98513,1.00000,0.94853,3
2021,51,071,race-ethnicity,Other Races and Ethnicities,1.00000,1.00000,1.00000,3
2021,51,071,race-ethnicity,"White, Non-Hispanic",0.96518,0.97941,0.95094,2
2021,51,073,all,All,0.95976,0.99568,0.92385,2
2021,51,073,race-ethnicity,"Black, Non-Hispanic",0.99181,1.00000,0.96008,3
2021,51,073,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,073,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,073,race-ethnicity,"White, Non-Hispanic",0.94222,0.99894,0.88550,3
2021,51,075,all,All,0.93886,0.96678,0.91095,2
2021,51,075,race-ethnicity,"Black, Non-Hispanic",0.92066,1.00000,0.83238,3
2021,51,075,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,075,race-ethnicity,Other Races and Ethnicities,0.95861,1.00000,0.89527,3
2021,51,075,race-ethnicity,"White, Non-Hispanic",0.93368,0.96843,0.89893,2
2021,51,077,all,All,0.93416,0.96708,0.90124,2
2021,51,077,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,077,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,077,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,077,race-ethnicity,"White, Non-Hispanic",0.92111,0.96017,0.88206,2
2021,51,079,all,All,0.96573,0.97893,0.95252,2
2021,51,079,race-ethnicity,"Black, Non-Hispanic",0.84845,0.92752,0.76938,3
2021,51,079,race-ethnicity,Hispanic,0.93645,1.00000,0.87139,3
2021,51,079,race-ethnicity,Other Races and Ethnicities,1.00000,1.00000,1.00000,2
2021,51,079,race-ethnicity,"White, Non-Hispanic",0.98316,0.99513,0.97120,2
2021,51,081,all,All,0.85831,0.91587,0.80075,2
2021,51,081,race-ethnicity,"Black, Non-Hispanic",0.87317,0.95956,0.78677,3
2021,51,081,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,081,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,081,race-ethnicity,"White, Non-Hispanic",0.94039,0.99980,0.88097,3
2021,51,083,all,All,0.94324,0.96802,0.91846,2
2021,51,083,race-ethnicity,"Black, Non-Hispanic",0.92023,0.98325,0.85721,3
2021,51,083,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,083,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,083,race-ethnicity,"White, Non-Hispanic",0.95341,0.98018,0.92663,2
2021,51,085,all,All,0.93886,0.96678,0.91095,2
2021,51,085,race-ethnicity,"Black, Non-Hispanic",0.92066,1.00000,0.83238,3
2021,51,085,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,085,race-ethnicity,Other Races and Ethnicities,0.95861,1.00000,0.89527,3
2021,51,085,race-ethnicity,"White, Non-Hispanic",0.93368,0.96843,0.89893,2
2021,51,087,all,All,0.95595,0.98520,0.92669,1
2021,51,087,race-ethnicity,"Black, Non-Hispanic",0.94350,1.00000,0.87750,3
2021,51,087,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,087,race-ethnicity,Other Races and Ethnicities,0.98510,1.00000,0.94175,3
2021,51,087,race-ethnicity,"White, Non-Hispanic",0.97513,1.00000,0.94278,3
2021,51,089,all,All,0.81903,0.87527,0.76279,2
2021,51,089,race-ethnicity,"Black, Non-Hispanic",0.61516,0.75281,0.47751,3
2021,51,089,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,089,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,089,race-ethnicity,"White, Non-Hispanic",0.90453,0.95945,0.84962,2
2021,51,091,all,All,0.93576,0.96397,0.90754,2
2021,51,091,race-ethnicity,"Black, Non-Hispanic",0.91860,1.00000,0.82075,3
2021,51,091,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,091,race-ethnicity,Other Races and Ethnicities,0.94500,1.00000,0.86600,3
2021,51,091,race-ethnicity,"White, Non-Hispanic",0.94586,0.97676,0.91496,2
2021,51,093,all,All,0.93989,0.97831,0.90146,2
2021,51,093,race-ethnicity,"Black, Non-Hispanic",0.89680,0.98472,0.80889,3
2021,51,093,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,093,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,093,race-ethnicity,"White, Non-Hispanic",0.96801,1.00000,0.92969,3
2021,51,095,all,All,0.97454,0.98990,0.95918,2
2021,51,095,race-ethnicity,"Black, Non-Hispanic",0.97070,1.00000,0.91909,3
2021,51,095,race-ethnicity,Hispanic,1.00000,1.00000,1.00000,3
2021,51,095,race-ethnicity,Other Races and Ethnicities,0.93286,0.98638,0.87934,3
2021,51,095,race-ethnicity,"White, Non-Hispanic",0.98370,0.99952,0.96787,2
2021,51,097,all,All,0.95976,0.99568,0.92385,2
2021,51,097,race-ethnicity,"Black, Non-Hispanic",0.99181,1.00000,0.96008,3
2021,51,097,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,097,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,097,race-ethnicity,"White, Non-Hispanic",0.94222,0.99894,0.88550,3
2021,51,099,all,All,0.91321,0.95242,0.87400,2
2021,51,099,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,099,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,099,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,099,race-ethnicity,"White, Non-Hispanic",0.92509,0.97161,0.87857,2
2021,51,101,all,All,0.93886,0.96678,0.91095,2
2021,51,101,race-ethnicity,"Black, Non-Hispanic",0.92066,1.00000,0.83238,3
2021,51,101,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,101,race-ethnicity,Other Races and Ethnicities,0.95861,1.00000,0.89527,3
2021,51,101,race-ethnicity,"White, Non-Hispanic",0.93368,0.96843,0.89893,2
2021,51,103,all,All,0.95976,0.99568,0.92385,2
2021,51,103,race-ethnicity,"Black, Non-Hispanic",0.99181,1.00000,0.96008,3
2021,51,103,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,103,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,103,race-ethnicity,"White, Non-Hispanic",0.94222,0.99894,0.88550,3
2021,51,105,all,All,0.91978,0.95331,0.88624,2
2021,51,105,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,105,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,105,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,105,race-ethnicity,"White, Non-Hispanic",0.94185,0.97278,0.91093,2
2021,51,107,all,All,0.92208,0.95365,0.89052,1
2021,51,107,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,107,race-ethnicity,Hispanic,0.79930,0.92500,0.67359,3
2021,51,107,race-ethnicity,Other Races and Ethnicities,0.96634,1.00000,0.92315,3
2021,51,107,race-ethnicity,"White, Non-Hispanic",0.94297,0.98071,0.90522,1
2021,51,109,all,All,0.84702,0.92139,0.77265,3
2021,51,109,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,109,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,109,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,109,race-ethnicity,"White, Non-Hispanic",0.80434,0.90733,0.70136,3
2021,51,111,all,All,0.94324,0.96802,0.91846,2
2021,51,111,race-ethnicity,"Black, Non-Hispanic",0.92023,0.98325,0.85721,3
2021,51,111,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,111,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,111,race-ethnicity,"White, Non-Hispanic",0.95341,0.98018,0.92663,2
2021,51,113,all,All,0.91139,0.95642,0.86636,2
2021,51,113,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,113,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,113,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,113,race-ethnicity,"White, Non-Hispanic",0.93682,0.98313,0.89050,2
2021,51,115,all,All,0.95976,0.99568,0.92385,2
2021,51,115,race-ethnicity,"Black, Non-Hispanic",0.99181,1.00000,0.96008,3
2021,51,115,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,115,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,115,race-ethnicity,"White, Non-Hispanic",0.94222,0.99894,0.88550,3
2021,51,117,all,All,0.94324,0.96802,0.91846,2
2021,51,117,race-ethnicity,"Black, Non-Hispanic",0.92023,0.98325,0.85721,3
2021,51,117,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,117,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,117,race-ethnicity,"White, Non-Hispanic",0.95341,0.98018,0.92663,2
2021,51,119,all,All,0.95976,0.99568,0.92385,2
2021,51,119,race-ethnicity,"Black, Non-Hispanic",0.99181,1.00000,0.96008,3
2021,51,119,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,119,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,119,race-ethnicity,"White, Non-Hispanic",0.94222,0.99894,0.88550,3
2021,51,121,all,All,0.97139,0.98250,0.96027,2
2021,51,121,race-ethnicity,"Black, Non-Hispanic",0.99194,1.00000,0.97425,3
2021,51,121,race-ethnicity,Hispanic,0.98513,1.00000,0.94853,3
2021,51,121,race-ethnicity,Other Races and Ethnicities,1.00000,1.00000,1.00000,3
2021,51,121,race-ethnicity,"White, Non-Hispanic",0.96518,0.97941,0.95094,2
2021,51,125,all,All,0.84702,0.92139,0.77265,3
2021,51,125,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,125,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,125,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,125,race-ethnicity,"White, Non-Hispanic",0.80434,0.90733,0.70136,3
2021,51,127,all,All,0.93886,0.96678,0.91095,2
2021,51,127,race-ethnicity,"Black, Non-Hispanic",0.92066,1.00000,0.83238,3
2021,51,127,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,127,race-ethnicity,Other Races and Ethnicities,0.95861,1.00000,0.89527,3
2021,51,127,race-ethnicity,"White, Non-Hispanic",0.93368,0.96843,0.89893,2
2021,51,131,all,All,0.95976,0.99568,0.92385,2
2021,51,131,race-ethnicity,"Black, Non-Hispanic",0.99181,1.00000,0.96008,3
2021,51,131,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,131,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,131,race-ethnicity,"White, Non-Hispanic",0.94222,0.99894,0.88550,3
2021,51,133,all,All,0.95976,0.99568,0.92385,2
2021,51,133,race-ethnicity,"Black, Non-Hispanic",0.99181,1.00000,0.96008,3
2021,51,133,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,133,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,133,race-ethnicity,"White, Non-Hispanic",0.94222,0.99894,0.88550,3
2021,51,135,all,All,0.94324,0.96802,0.91846,2
2021,51,135,race-ethnicity,"Black, Non-Hispanic",0.92023,0.98325,0.85721,3
2021,51,135,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,135,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,135,race-ethnicity,"White, Non-Hispanic",0.95341,0.98018,0.92663,2
2021,51,137,all,All,0.91139,0.95642,0.86636,2
2021,51,137,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,137,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,137,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,137,race-ethnicity,"White, Non-Hispanic",0.93682,0.98313,0.89050,2
2021,51,139,all,All,0.96528,0.99687,0.93370,2
2021,51,139,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,139,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,139,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,139,race-ethnicity,"White, Non-Hispanic",0.97297,1.00000,0.94036,3
2021,51,141,all,All,0.81903,0.87527,0.76279,2
2021,51,141,race-ethnicity,"Black, Non-Hispanic",0.61516,0.75281,0.47751,3
2021,51,141,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,141,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,141,race-ethnicity,"White, Non-Hispanic",0.90453,0.95945,0.84962,2
2021,51,143,all,All,0.81903,0.87527,0.76279,2
2021,51,143,race-ethnicity,"Black, Non-Hispanic",0.61516,0.75281,0.47751,3
2021,51,143,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,143,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,143,race-ethnicity,"White, Non-Hispanic",0.90453,0.95945,0.84962,2
2021,51,145,all,All,0.93886,0.96678,0.91095,2
2021,51,145,race-ethnicity,"Black, Non-Hispanic",0.92066,1.00000,0.83238,3
2021,51,145,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,145,race-ethnicity,Other Races and Ethnicities,0.95861,1.00000,0.89527,3
2021,51,145,race-ethnicity,"White, Non-Hispanic",0.93368,0.96843,0.89893,2
2021,51,147,all,All,0.94324,0.96802,0.91846,2
2021,51,147,race-ethnicity,"Black, Non-Hispanic",0.92023,0.98325,0.85721,3
2021,51,147,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,147,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,147,race-ethnicity,"White, Non-Hispanic",0.95341,0.98018,0.92663,2
2021,51,149,all,All,0.85831,0.91587,0.80075,2
2021,51,149,race-ethnicity,"Black, Non-Hispanic",0.87317,0.95956,0.78677,3
2021,51,149,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,149,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,149,race-ethnicity,"White, Non-Hispanic",0.94039,0.99980,0.88097,3
2021,51,153,all,All,0.91799,0.94304,0.89295,1
2021,51,153,race-ethnicity,"Black, Non-Hispanic",0.92081,0.98318,0.85844,3
2021,51,153,race-ethnicity,Hispanic,0.88660,0.94110,0.83209,1
2021,51,153,race-ethnicity,Other Races and Ethnicities,0.95214,1.00000,0.90283,3
2021,51,153,race-ethnicity,"White, Non-Hispanic",0.92953,0.96621,0.89285,1
2021,51,155,all,All,0.97139,0.98250,0.96027,2
2021,51,155,race-ethnicity,"Black, Non-Hispanic",0.99194,1.00000,0.97425,3
2021,51,155,race-ethnicity,Hispanic,0.98513,1.00000,0.94853,3
2021,51,155,race-ethnicity,Other Races and Ethnicities,1.00000,1.00000,1.00000,3
2021,51,155,race-ethnicity,"White, Non-Hispanic",0.96518,0.97941,0.95094,2
2021,51,157,all,All,0.91139,0.95642,0.86636,2
2021,51,157,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,157,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,157,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,157,race-ethnicity,"White, Non-Hispanic",0.93682,0.98313,0.89050,2
2021,51,159,all,All,0.95976,0.99568,0.92385,2
2021,51,159,race-ethnicity,"Black, Non-Hispanic",0.99181,1.00000,0.96008,3
2021,51,159,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,159,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,159,race-ethnicity,"White, Non-Hispanic",0.94222,0.99894,0.88550,3
2021,51,161,all,All,0.95054,0.97089,0.93019,2
2021,51,161,race-ethnicity,"Black, Non-Hispanic",0.94983,1.00000,0.89459,3
2021,51,161,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,161,race-ethnicity,Other Races and Ethnicities,1.00000,1.00000,1.00000,3
2021,51,161,race-ethnicity,"White, Non-Hispanic",0.95456,0.97706,0.93205,2
2021,51,163,all,All,0.93576,0.96397,0.90754,2
2021,51,163,race-ethnicity,"Black, Non-Hispanic",0.91860,1.00000,0.82075,3
2021,51,163,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,163,race-ethnicity,Other Races and Ethnicities,0.94499,1.00000,0.86600,3
2021,51,163,race-ethnicity,"White, Non-Hispanic",0.94586,0.97676,0.91496,2
2021,51,165,all,All,0.98504,0.99476,0.97532,2
2021,51,165,race-ethnicity,"Black, Non-Hispanic",0.97601,1.00000,0.92216,3
2021,51,165,race-ethnicity,Hispanic,0.99224,1.00000,0.96690,3
2021,51,165,race-ethnicity,Other Races and Ethnicities,0.98749,1.00000,0.96165,3
2021,51,165,race-ethnicity,"White, Non-Hispanic",0.98454,0.99593,0.97316,2
2021,51,167,all,All,0.91978,0.95331,0.88624,2
2021,51,167,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,167,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,167,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,167,race-ethnicity,"White, Non-Hispanic",0.94185,0.97278,0.91093,2
2021,51,169,all,All,0.91978,0.95331,0.88624,2
2021,51,169,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,169,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,169,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,169,race-ethnicity,"White, Non-Hispanic",0.94185,0.97278,0.91093,2
2021,51,171,all,All,0.96528,0.99687,0.93370,2
2021,51,171,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,171,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,171,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,171,race-ethnicity,"White, Non-Hispanic",0.97297,1.00000,0.94036,3
2021,51,173,all,All,0.93416,0.96708,0.90124,2
2021,51,173,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,173,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,173,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,173,race-ethnicity,"White, Non-Hispanic",0.92111,0.96017,0.88206,2
2021,51,175,all,All,0.93989,0.97831,0.90146,2
2021,51,175,race-ethnicity,"Black, Non-Hispanic",0.89680,0.98472,0.80889,3
2021,51,175,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,175,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,175,race-ethnicity,"White, Non-Hispanic",0.96801,1.00000,0.92969,3
2021,51,177,all,All,0.91321,0.95242,0.87400,2
2021,51,177,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3
2021,51,177,race-ethnicity,Hispanic,NA,NA,NA,3
2021,51,177,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3
2021,51,177,race-ethnicity,"White, Non-Hispanic",0.92509,0.97161,0.87857,2
2021,51,179,all,All,0.95297,0.97658,0.92937,1
