year,state,county,subgroup_type,subgroup,index_air_hazard,environmental_quality
2019,31,087,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,089,all,All,97,1
2019,31,089,poverty,Not Extreme Poverty,97,1
2019,31,089,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,091,all,All,97,1
2019,31,091,poverty,Not Extreme Poverty,97,1
2019,31,091,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,093,all,All,90,1
2019,31,093,poverty,Not Extreme Poverty,90,1
2019,31,093,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,31,095,all,All,86,1
2019,31,095,poverty,Not Extreme Poverty,86,1
2019,31,095,race-ethnicity,"Majority White, Non-Hispanic",86,1
2019,31,097,all,All,90,1
2019,31,097,poverty,Not Extreme Poverty,90,1
2019,31,097,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,31,099,all,All,90,1
2019,31,099,poverty,Not Extreme Poverty,90,1
2019,31,099,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,31,101,all,All,96,1
2019,31,101,poverty,Not Extreme Poverty,96,1
2019,31,101,race-ethnicity,"Majority White, Non-Hispanic",96,1
2019,31,103,all,All,97,1
2019,31,103,poverty,Not Extreme Poverty,97,1
2019,31,103,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,105,all,All,97,1
2019,31,105,poverty,Not Extreme Poverty,97,1
2019,31,105,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,107,all,All,96,1
2019,31,107,poverty,Not Extreme Poverty,96,1
2019,31,107,race-ethnicity,"Majority White, Non-Hispanic",96,1
2019,31,109,all,All,61,1
2019,31,109,poverty,Extreme Poverty,76,1
2019,31,109,poverty,Not Extreme Poverty,60,1
2019,31,109,race-ethnicity,Majority Non-White,55,1
2019,31,109,race-ethnicity,"Majority White, Non-Hispanic",61,1
2019,31,109,race-ethnicity,No Majority Race/Ethnicity,57,1
2019,31,111,all,All,94,1
2019,31,111,poverty,Not Extreme Poverty,94,1
2019,31,111,race-ethnicity,"Majority White, Non-Hispanic",94,1
2019,31,113,all,All,97,1
2019,31,113,poverty,Not Extreme Poverty,97,1
2019,31,113,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,115,all,All,97,1
2019,31,115,poverty,Not Extreme Poverty,97,1
2019,31,115,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,117,all,All,97,1
2019,31,117,poverty,Not Extreme Poverty,97,1
2019,31,117,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,119,all,All,35,1
2019,31,119,poverty,Not Extreme Poverty,35,1
2019,31,119,race-ethnicity,"Majority White, Non-Hispanic",35,1
2019,31,121,all,All,90,1
2019,31,121,poverty,Not Extreme Poverty,90,1
2019,31,121,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,31,123,all,All,97,1
2019,31,123,poverty,Not Extreme Poverty,97,1
2019,31,123,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,125,all,All,90,1
2019,31,125,poverty,Not Extreme Poverty,90,1
2019,31,125,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,31,127,all,All,90,1
2019,31,127,poverty,Not Extreme Poverty,90,1
2019,31,127,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,31,129,all,All,90,1
2019,31,129,poverty,Not Extreme Poverty,90,1
2019,31,129,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,31,131,all,All,78,1
2019,31,131,poverty,Not Extreme Poverty,78,1
2019,31,131,race-ethnicity,"Majority White, Non-Hispanic",78,1
2019,31,133,all,All,90,1
2019,31,133,poverty,Not Extreme Poverty,90,1
2019,31,133,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,31,135,all,All,97,1
2019,31,135,poverty,Not Extreme Poverty,97,1
2019,31,135,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,137,all,All,92,1
2019,31,137,poverty,Not Extreme Poverty,92,1
2019,31,137,race-ethnicity,"Majority White, Non-Hispanic",92,1
2019,31,139,all,All,83,1
2019,31,139,poverty,Not Extreme Poverty,83,1
2019,31,139,race-ethnicity,"Majority White, Non-Hispanic",83,1
2019,31,141,all,All,46,1
2019,31,141,poverty,Not Extreme Poverty,46,1
2019,31,141,race-ethnicity,"Majority White, Non-Hispanic",46,1
2019,31,143,all,All,90,1
2019,31,143,poverty,Not Extreme Poverty,90,1
2019,31,143,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,31,145,all,All,97,1
2019,31,145,poverty,Not Extreme Poverty,97,1
2019,31,145,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,147,all,All,81,1
2019,31,147,poverty,Not Extreme Poverty,81,1
2019,31,147,race-ethnicity,"Majority White, Non-Hispanic",81,1
2019,31,149,all,All,97,1
2019,31,149,poverty,Not Extreme Poverty,97,1
2019,31,149,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,151,all,All,90,1
2019,31,151,poverty,Not Extreme Poverty,90,1
2019,31,151,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,31,151,race-ethnicity,No Majority Race/Ethnicity,90,1
2019,31,153,all,All,66,1
2019,31,153,poverty,Not Extreme Poverty,66,1
2019,31,153,race-ethnicity,"Majority White, Non-Hispanic",67,1
2019,31,153,race-ethnicity,No Majority Race/Ethnicity,55,1
2019,31,155,all,All,75,1
2019,31,155,poverty,Not Extreme Poverty,75,1
2019,31,155,race-ethnicity,"Majority White, Non-Hispanic",75,1
2019,31,157,all,All,91,1
2019,31,157,poverty,Not Extreme Poverty,91,1
2019,31,157,race-ethnicity,"Majority White, Non-Hispanic",96,1
2019,31,157,race-ethnicity,No Majority Race/Ethnicity,73,1
2019,31,159,all,All,82,1
2019,31,159,poverty,Not Extreme Poverty,82,1
2019,31,159,race-ethnicity,"Majority White, Non-Hispanic",82,1
2019,31,161,all,All,97,1
2019,31,161,poverty,Not Extreme Poverty,97,1
2019,31,161,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,163,all,All,97,1
2019,31,163,poverty,Not Extreme Poverty,97,1
2019,31,163,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,165,all,All,97,1
2019,31,165,poverty,Not Extreme Poverty,97,1
2019,31,165,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,167,all,All,72,1
2019,31,167,poverty,Not Extreme Poverty,72,1
2019,31,167,race-ethnicity,"Majority White, Non-Hispanic",72,1
2019,31,169,all,All,90,1
2019,31,169,poverty,Not Extreme Poverty,90,1
2019,31,169,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,31,171,all,All,97,1
2019,31,171,poverty,Not Extreme Poverty,97,1
2019,31,171,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,173,all,All,83,1
2019,31,173,poverty,Not Extreme Poverty,83,1
2019,31,173,race-ethnicity,Majority Non-White,73,1
2019,31,173,race-ethnicity,No Majority Race/Ethnicity,90,1
2019,31,175,all,All,97,1
2019,31,175,poverty,Not Extreme Poverty,97,1
2019,31,175,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,177,all,All,69,1
2019,31,177,poverty,Not Extreme Poverty,69,1
2019,31,177,race-ethnicity,"Majority White, Non-Hispanic",69,1
2019,31,179,all,All,82,1
2019,31,179,poverty,Not Extreme Poverty,82,1
2019,31,179,race-ethnicity,"Majority White, Non-Hispanic",82,1
2019,31,181,all,All,93,1
2019,31,181,poverty,Not Extreme Poverty,93,1
2019,31,181,race-ethnicity,"Majority White, Non-Hispanic",93,1
2019,31,183,all,All,97,1
2019,31,183,poverty,Not Extreme Poverty,97,1
2019,31,183,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,31,185,all,All,90,1
2019,31,185,poverty,Not Extreme Poverty,90,1
2019,31,185,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,32,001,all,All,96,1
2019,32,001,poverty,Not Extreme Poverty,96,1
2019,32,001,race-ethnicity,"Majority White, Non-Hispanic",95,1
2019,32,001,race-ethnicity,No Majority Race/Ethnicity,97,1
2019,32,003,all,All,39,1
2019,32,003,poverty,Extreme Poverty,14,1
2019,32,003,poverty,Not Extreme Poverty,39,1
2019,32,003,race-ethnicity,Majority Non-White,28,1
2019,32,003,race-ethnicity,"Majority White, Non-Hispanic",53,1
2019,32,003,race-ethnicity,No Majority Race/Ethnicity,45,1
2019,32,005,all,All,91,1
2019,32,005,poverty,Not Extreme Poverty,91,1
2019,32,005,race-ethnicity,"Majority White, Non-Hispanic",91,1
2019,32,005,race-ethnicity,No Majority Race/Ethnicity,97,1
2019,32,007,all,All,98,1
2019,32,007,poverty,Not Extreme Poverty,98,1
2019,32,007,race-ethnicity,Majority Non-White,99,1
2019,32,007,race-ethnicity,"Majority White, Non-Hispanic",98,1
2019,32,007,race-ethnicity,No Majority Race/Ethnicity,98,1
2019,32,009,all,All,100,1
2019,32,009,poverty,Not Extreme Poverty,100,1
2019,32,009,race-ethnicity,"Majority White, Non-Hispanic",100,1
2019,32,011,all,All,100,1
2019,32,011,poverty,Not Extreme Poverty,100,1
2019,32,011,race-ethnicity,"Majority White, Non-Hispanic",100,1
2019,32,013,all,All,97,1
2019,32,013,poverty,Not Extreme Poverty,97,1
2019,32,013,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,32,013,race-ethnicity,No Majority Race/Ethnicity,97,1
2019,32,015,all,All,97,1
2019,32,015,poverty,Not Extreme Poverty,97,1
2019,32,015,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,32,017,all,All,98,1
2019,32,017,poverty,Not Extreme Poverty,98,1
2019,32,017,race-ethnicity,"Majority White, Non-Hispanic",98,1
2019,32,019,all,All,93,1
2019,32,019,poverty,Not Extreme Poverty,93,1
2019,32,019,race-ethnicity,"Majority White, Non-Hispanic",93,1
2019,32,021,all,All,98,1
2019,32,021,poverty,Not Extreme Poverty,98,1
2019,32,021,race-ethnicity,Majority Non-White,97,1
2019,32,021,race-ethnicity,"Majority White, Non-Hispanic",99,1
2019,32,023,all,All,97,1
2019,32,023,poverty,Not Extreme Poverty,97,1
2019,32,023,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,32,023,race-ethnicity,No Majority Race/Ethnicity,97,1
2019,32,027,all,All,97,1
2019,32,027,poverty,Not Extreme Poverty,97,1
2019,32,027,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,32,029,all,All,90,1
2019,32,029,poverty,Not Extreme Poverty,90,1
2019,32,029,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,32,031,all,All,31,1
2019,32,031,poverty,Not Extreme Poverty,31,1
2019,32,031,race-ethnicity,Majority Non-White,14,1
2019,32,031,race-ethnicity,"Majority White, Non-Hispanic",40,1
2019,32,031,race-ethnicity,No Majority Race/Ethnicity,20,1
2019,32,033,all,All,100,1
2019,32,033,poverty,Not Extreme Poverty,100,1
2019,32,033,race-ethnicity,"Majority White, Non-Hispanic",100,1
2019,32,510,all,All,91,1
2019,32,510,poverty,Not Extreme Poverty,91,1
2019,32,510,race-ethnicity,Majority Non-White,90,1
2019,32,510,race-ethnicity,"Majority White, Non-Hispanic",91,1
2019,32,510,race-ethnicity,No Majority Race/Ethnicity,90,1
2019,33,001,all,All,83,1
2019,33,001,poverty,Not Extreme Poverty,83,1
2019,33,001,race-ethnicity,"Majority White, Non-Hispanic",83,1
2019,33,003,all,All,84,1
2019,33,003,poverty,Not Extreme Poverty,84,1
2019,33,003,race-ethnicity,"Majority White, Non-Hispanic",84,1
2019,33,005,all,All,81,1
2019,33,005,poverty,Not Extreme Poverty,81,1
2019,33,005,race-ethnicity,"Majority White, Non-Hispanic",81,1
2019,33,007,all,All,97,1
2019,33,007,poverty,Not Extreme Poverty,97,1
2019,33,007,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,33,009,all,All,84,1
2019,33,009,poverty,Not Extreme Poverty,84,1
2019,33,009,race-ethnicity,"Majority White, Non-Hispanic",84,1
2019,33,011,all,All,69,1
2019,33,011,poverty,Extreme Poverty,69,1
2019,33,011,poverty,Not Extreme Poverty,69,1
2019,33,011,race-ethnicity,"Majority White, Non-Hispanic",69,1
2019,33,011,race-ethnicity,No Majority Race/Ethnicity,59,1
2019,33,013,all,All,84,1
2019,33,013,poverty,Not Extreme Poverty,84,1
2019,33,013,race-ethnicity,"Majority White, Non-Hispanic",84,1
2019,33,015,all,All,75,1
2019,33,015,poverty,Not Extreme Poverty,75,1
2019,33,015,race-ethnicity,"Majority White, Non-Hispanic",75,1
2019,33,017,all,All,78,1
2019,33,017,poverty,Extreme Poverty,81,1
2019,33,017,poverty,Not Extreme Poverty,78,1
2019,33,017,race-ethnicity,"Majority White, Non-Hispanic",78,1
2019,33,019,all,All,83,1
2019,33,019,poverty,Not Extreme Poverty,83,1
2019,33,019,race-ethnicity,"Majority White, Non-Hispanic",83,1
2019,34,001,all,All,71,1
2019,34,001,poverty,Extreme Poverty,75,1
2019,34,001,poverty,Not Extreme Poverty,71,1
2019,34,001,race-ethnicity,Majority Non-White,71,1
2019,34,001,race-ethnicity,"Majority White, Non-Hispanic",72,1
2019,34,001,race-ethnicity,No Majority Race/Ethnicity,68,1
2019,34,003,all,All,24,1
2019,34,003,poverty,Not Extreme Poverty,24,1
2019,34,003,race-ethnicity,Majority Non-White,17,1
2019,34,003,race-ethnicity,"Majority White, Non-Hispanic",30,1
2019,34,003,race-ethnicity,No Majority Race/Ethnicity,19,1
2019,34,005,all,All,40,1
2019,34,005,poverty,Not Extreme Poverty,40,1
2019,34,005,race-ethnicity,Majority Non-White,39,1
2019,34,005,race-ethnicity,"Majority White, Non-Hispanic",40,1
2019,34,005,race-ethnicity,No Majority Race/Ethnicity,39,1
2019,34,007,all,All,26,1
2019,34,007,poverty,Extreme Poverty,6,1
2019,34,007,poverty,Not Extreme Poverty,27,1
2019,34,007,race-ethnicity,Majority Non-White,18,1
2019,34,007,race-ethnicity,"Majority White, Non-Hispanic",28,1
2019,34,007,race-ethnicity,No Majority Race/Ethnicity,31,1
2019,34,009,all,All,77,1
2019,34,009,poverty,Not Extreme Poverty,77,1
2019,34,009,race-ethnicity,"Majority White, Non-Hispanic",77,1
2019,34,009,race-ethnicity,No Majority Race/Ethnicity,78,1
2019,34,011,all,All,60,1
2019,34,011,poverty,Extreme Poverty,55,1
2019,34,011,poverty,Not Extreme Poverty,60,1
2019,34,011,race-ethnicity,Majority Non-White,58,1
2019,34,011,race-ethnicity,"Majority White, Non-Hispanic",67,1
2019,34,011,race-ethnicity,No Majority Race/Ethnicity,56,1
2019,34,013,all,All,18,1
2019,34,013,poverty,Extreme Poverty,13,1
2019,34,013,poverty,Not Extreme Poverty,18,1
2019,34,013,race-ethnicity,Majority Non-White,15,1
2019,34,013,race-ethnicity,"Majority White, Non-Hispanic",25,1
2019,34,013,race-ethnicity,No Majority Race/Ethnicity,18,1
2019,34,015,all,All,27,1
2019,34,015,poverty,Extreme Poverty,39,1
2019,34,015,poverty,Not Extreme Poverty,27,1
2019,34,015,race-ethnicity,Majority Non-White,6,1
2019,34,015,race-ethnicity,"Majority White, Non-Hispanic",27,1
2019,34,015,race-ethnicity,No Majority Race/Ethnicity,26,1
2019,34,017,all,All,13,1
2019,34,017,poverty,Extreme Poverty,15,1
2019,34,017,poverty,Not Extreme Poverty,13,1
2019,34,017,race-ethnicity,Majority Non-White,13,1
2019,34,017,race-ethnicity,"Majority White, Non-Hispanic",10,1
2019,34,017,race-ethnicity,No Majority Race/Ethnicity,13,1
2019,34,019,all,All,56,1
2019,34,019,poverty,Not Extreme Poverty,56,1
2019,34,019,race-ethnicity,"Majority White, Non-Hispanic",56,1
2019,34,019,race-ethnicity,No Majority Race/Ethnicity,55,1
2019,34,021,all,All,39,1
2019,34,021,poverty,Extreme Poverty,38,1
2019,34,021,poverty,Not Extreme Poverty,39,1
2019,34,021,race-ethnicity,Majority Non-White,37,1
2019,34,021,race-ethnicity,"Majority White, Non-Hispanic",40,1
2019,34,021,race-ethnicity,No Majority Race/Ethnicity,41,1
2019,34,023,all,All,30,1
2019,34,023,poverty,Extreme Poverty,39,1
2019,34,023,poverty,Not Extreme Poverty,30,1
2019,34,023,race-ethnicity,Majority Non-White,27,1
2019,34,023,race-ethnicity,"Majority White, Non-Hispanic",38,1
2019,34,023,race-ethnicity,No Majority Race/Ethnicity,28,1
2019,34,025,all,All,54,1
2019,34,025,poverty,Extreme Poverty,52,1
2019,34,025,poverty,Not Extreme Poverty,54,1
2019,34,025,race-ethnicity,Majority Non-White,54,1
2019,34,025,race-ethnicity,"Majority White, Non-Hispanic",54,1
2019,34,025,race-ethnicity,No Majority Race/Ethnicity,53,1
2019,34,027,all,All,53,1
2019,34,027,poverty,Not Extreme Poverty,53,1
2019,34,027,race-ethnicity,Majority Non-White,53,1
2019,34,027,race-ethnicity,"Majority White, Non-Hispanic",54,1
2019,34,027,race-ethnicity,No Majority Race/Ethnicity,43,1
2019,34,029,all,All,61,1
2019,34,029,poverty,Extreme Poverty,55,1
2019,34,029,poverty,Not Extreme Poverty,62,1
2019,34,029,race-ethnicity,"Majority White, Non-Hispanic",62,1
2019,34,029,race-ethnicity,No Majority Race/Ethnicity,55,1
2019,34,031,all,All,27,1
2019,34,031,poverty,Extreme Poverty,17,1
2019,34,031,poverty,Not Extreme Poverty,27,1
2019,34,031,race-ethnicity,Majority Non-White,17,1
2019,34,031,race-ethnicity,"Majority White, Non-Hispanic",42,1
2019,34,031,race-ethnicity,No Majority Race/Ethnicity,18,1
2019,34,033,all,All,46,1
2019,34,033,poverty,Extreme Poverty,41,1
2019,34,033,poverty,Not Extreme Poverty,46,1
2019,34,033,race-ethnicity,Majority Non-White,44,1
2019,34,033,race-ethnicity,"Majority White, Non-Hispanic",47,1
2019,34,033,race-ethnicity,No Majority Race/Ethnicity,34,1
2019,34,035,all,All,41,1
2019,34,035,poverty,Not Extreme Poverty,41,1
2019,34,035,race-ethnicity,Majority Non-White,37,1
2019,34,035,race-ethnicity,"Majority White, Non-Hispanic",44,1
2019,34,035,race-ethnicity,No Majority Race/Ethnicity,39,1
2019,34,037,all,All,73,1
2019,34,037,poverty,Not Extreme Poverty,73,1
2019,34,037,race-ethnicity,"Majority White, Non-Hispanic",73,1
2019,34,039,all,All,20,1
2019,34,039,poverty,Not Extreme Poverty,20,1
2019,34,039,race-ethnicity,Majority Non-White,12,1
2019,34,039,race-ethnicity,"Majority White, Non-Hispanic",34,1
2019,34,039,race-ethnicity,No Majority Race/Ethnicity,17,1
2019,34,041,all,All,58,1
2019,34,041,poverty,Not Extreme Poverty,58,1
2019,34,041,race-ethnicity,"Majority White, Non-Hispanic",59,1
2019,34,041,race-ethnicity,No Majority Race/Ethnicity,17,1
2019,35,001,all,All,53,1
2019,35,001,poverty,Extreme Poverty,23,1
2019,35,001,poverty,Not Extreme Poverty,54,1
2019,35,001,race-ethnicity,Majority Non-White,48,1
2019,35,001,race-ethnicity,"Majority White, Non-Hispanic",70,1
2019,35,001,race-ethnicity,No Majority Race/Ethnicity,52,1
2019,35,003,all,All,99,1
2019,35,003,poverty,Not Extreme Poverty,99,1
2019,35,003,race-ethnicity,"Majority White, Non-Hispanic",99,1
2019,35,005,all,All,72,1
2019,35,005,poverty,Not Extreme Poverty,72,1
2019,35,005,race-ethnicity,Majority Non-White,70,1
2019,35,005,race-ethnicity,"Majority White, Non-Hispanic",73,1
2019,35,005,race-ethnicity,No Majority Race/Ethnicity,75,1
2019,35,006,all,All,97,1
2019,35,006,poverty,Extreme Poverty,100,1
2019,35,006,poverty,Not Extreme Poverty,97,1
2019,35,006,race-ethnicity,Majority Non-White,97,1
2019,35,007,all,All,97,1
2019,35,007,poverty,Not Extreme Poverty,97,1
2019,35,007,race-ethnicity,No Majority Race/Ethnicity,97,1
2019,35,009,all,All,92,1
2019,35,009,poverty,Extreme Poverty,90,1
2019,35,009,poverty,Not Extreme Poverty,92,1
2019,35,009,race-ethnicity,Majority Non-White,90,1
2019,35,009,race-ethnicity,"Majority White, Non-Hispanic",93,1
2019,35,009,race-ethnicity,No Majority Race/Ethnicity,92,1
2019,35,011,all,All,96,1
2019,35,011,poverty,Not Extreme Poverty,96,1
2019,35,011,race-ethnicity,No Majority Race/Ethnicity,96,1
2019,35,013,all,All,65,1
2019,35,013,poverty,Extreme Poverty,70,1
2019,35,013,poverty,Not Extreme Poverty,64,1
2019,35,013,race-ethnicity,Majority Non-White,64,1
2019,35,013,race-ethnicity,"Majority White, Non-Hispanic",90,1
2019,35,013,race-ethnicity,No Majority Race/Ethnicity,65,1
2019,35,015,all,All,84,1
2019,35,015,poverty,Not Extreme Poverty,84,1
2019,35,015,race-ethnicity,Majority Non-White,85,1
2019,35,015,race-ethnicity,"Majority White, Non-Hispanic",73,1
2019,35,015,race-ethnicity,No Majority Race/Ethnicity,86,1
2019,35,017,all,All,97,1
2019,35,017,poverty,Extreme Poverty,97,1
2019,35,017,poverty,Not Extreme Poverty,97,1
2019,35,017,race-ethnicity,Majority Non-White,97,1
2019,35,017,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,35,017,race-ethnicity,No Majority Race/Ethnicity,97,1
2019,35,019,all,All,97,1
2019,35,019,poverty,Not Extreme Poverty,97,1
2019,35,019,race-ethnicity,Majority Non-White,97,1
2019,35,021,all,All,97,1
2019,35,021,poverty,Not Extreme Poverty,97,1
2019,35,021,race-ethnicity,No Majority Race/Ethnicity,97,1
2019,35,023,all,All,96,1
2019,35,023,poverty,Not Extreme Poverty,96,1
2019,35,023,race-ethnicity,Majority Non-White,96,1
2019,35,023,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,35,025,all,All,88,1
2019,35,025,poverty,Not Extreme Poverty,88,1
2019,35,025,race-ethnicity,Majority Non-White,90,1
2019,35,025,race-ethnicity,No Majority Race/Ethnicity,85,1
2019,35,027,all,All,97,1
2019,35,027,poverty,Not Extreme Poverty,97,1
2019,35,027,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,35,027,race-ethnicity,No Majority Race/Ethnicity,97,1
2019,35,028,all,All,97,1
2019,35,028,poverty,Not Extreme Poverty,97,1
2019,35,028,race-ethnicity,"Majority White, Non-Hispanic",97,1
2019,35,029,all,All,88,1
2019,35,029,poverty,Not Extreme Poverty,88,1
2019,35,029,race-ethnicity,Majority Non-White,88,1
2019,35,029,race-ethnicity,No Majority Race/Ethnicity,90,1
2019,35,031,all,All,97,1
2019,35,031,poverty,Extreme Poverty,97,1
2019,35,031,poverty,Not Extreme Poverty,97,1
2019,35,031,race-ethnicity,Majority Non-White,97,1
2019,35,031,race-ethnicity,No Majority Race/Ethnicity,97,1
