year,state,county,subgroup_type,subgroup,poverty_exposure
2018,48,503,race-ethnicity,Other Races and Ethnicities,0
2018,48,503,race-ethnicity,"White, Non-Hispanic",0
2018,48,505,all,All,0.8587983597789267
2018,48,505,race-ethnicity,"Black, Non-Hispanic",1
2018,48,505,race-ethnicity,Hispanic,0.872961217832548
2018,48,505,race-ethnicity,Other Races and Ethnicities,0.7052238805970149
2018,48,505,race-ethnicity,"White, Non-Hispanic",0
2018,48,507,all,All,0.36289156626506025
2018,48,507,race-ethnicity,"Black, Non-Hispanic",0
2018,48,507,race-ethnicity,Hispanic,0.37740321306294444
2018,48,507,race-ethnicity,Other Races and Ethnicities,0.6996197718631179
2018,48,507,race-ethnicity,"White, Non-Hispanic",0.031141868512110725
2018,49,001,all,All,0
2018,49,001,race-ethnicity,"Black, Non-Hispanic",0
2018,49,001,race-ethnicity,Hispanic,0
2018,49,001,race-ethnicity,Other Races and Ethnicities,0
2018,49,001,race-ethnicity,"White, Non-Hispanic",0
2018,49,003,all,All,0
2018,49,003,race-ethnicity,"Black, Non-Hispanic",0
2018,49,003,race-ethnicity,Hispanic,0
2018,49,003,race-ethnicity,Other Races and Ethnicities,0
2018,49,003,race-ethnicity,"White, Non-Hispanic",0
2018,49,005,all,All,0.3006236547270821
2018,49,005,race-ethnicity,"Black, Non-Hispanic",0.4634760705289673
2018,49,005,race-ethnicity,Hispanic,0.047542948461845785
2018,49,005,race-ethnicity,Other Races and Ethnicities,0.21763754045307443
2018,49,005,race-ethnicity,"White, Non-Hispanic",0.34460309240216025
2018,49,007,all,All,0
2018,49,007,race-ethnicity,"Black, Non-Hispanic",0
2018,49,007,race-ethnicity,Hispanic,0
2018,49,007,race-ethnicity,Other Races and Ethnicities,0
2018,49,007,race-ethnicity,"White, Non-Hispanic",0
2018,49,009,all,All,0
2018,49,009,race-ethnicity,"Black, Non-Hispanic",0
2018,49,009,race-ethnicity,Hispanic,0
2018,49,009,race-ethnicity,Other Races and Ethnicities,0
2018,49,009,race-ethnicity,"White, Non-Hispanic",0
2018,49,011,all,All,0
2018,49,011,race-ethnicity,"Black, Non-Hispanic",0
2018,49,011,race-ethnicity,Hispanic,0
2018,49,011,race-ethnicity,Other Races and Ethnicities,0
2018,49,011,race-ethnicity,"White, Non-Hispanic",0
2018,49,013,all,All,0
2018,49,013,race-ethnicity,"Black, Non-Hispanic",0
2018,49,013,race-ethnicity,Hispanic,0
2018,49,013,race-ethnicity,Other Races and Ethnicities,0
2018,49,013,race-ethnicity,"White, Non-Hispanic",0
2018,49,015,all,All,0
2018,49,015,race-ethnicity,"Black, Non-Hispanic",0
2018,49,015,race-ethnicity,Hispanic,0
2018,49,015,race-ethnicity,Other Races and Ethnicities,0
2018,49,015,race-ethnicity,"White, Non-Hispanic",0
2018,49,017,all,All,0
2018,49,017,race-ethnicity,"Black, Non-Hispanic",0
2018,49,017,race-ethnicity,Hispanic,0
2018,49,017,race-ethnicity,Other Races and Ethnicities,0
2018,49,017,race-ethnicity,"White, Non-Hispanic",0
2018,49,019,all,All,0
2018,49,019,race-ethnicity,"Black, Non-Hispanic",0
2018,49,019,race-ethnicity,Hispanic,0
2018,49,019,race-ethnicity,Other Races and Ethnicities,0
2018,49,019,race-ethnicity,"White, Non-Hispanic",0
2018,49,021,all,All,0
2018,49,021,race-ethnicity,"Black, Non-Hispanic",0
2018,49,021,race-ethnicity,Hispanic,0
2018,49,021,race-ethnicity,Other Races and Ethnicities,0
2018,49,021,race-ethnicity,"White, Non-Hispanic",0
2018,49,023,all,All,0
2018,49,023,race-ethnicity,"Black, Non-Hispanic",0
2018,49,023,race-ethnicity,Hispanic,0
2018,49,023,race-ethnicity,Other Races and Ethnicities,0
2018,49,023,race-ethnicity,"White, Non-Hispanic",0
2018,49,025,all,All,0
2018,49,025,race-ethnicity,"Black, Non-Hispanic",0
2018,49,025,race-ethnicity,Hispanic,0
2018,49,025,race-ethnicity,Other Races and Ethnicities,0
2018,49,025,race-ethnicity,"White, Non-Hispanic",0
2018,49,027,all,All,0
2018,49,027,race-ethnicity,"Black, Non-Hispanic",0
2018,49,027,race-ethnicity,Hispanic,0
2018,49,027,race-ethnicity,Other Races and Ethnicities,0
2018,49,027,race-ethnicity,"White, Non-Hispanic",0
2018,49,029,all,All,0
2018,49,029,race-ethnicity,"Black, Non-Hispanic",0
2018,49,029,race-ethnicity,Hispanic,0
2018,49,029,race-ethnicity,Other Races and Ethnicities,0
2018,49,029,race-ethnicity,"White, Non-Hispanic",0
2018,49,031,all,All,0
2018,49,031,race-ethnicity,"Black, Non-Hispanic",0
2018,49,031,race-ethnicity,Hispanic,0
2018,49,031,race-ethnicity,Other Races and Ethnicities,0
2018,49,031,race-ethnicity,"White, Non-Hispanic",0
2018,49,033,all,All,0
2018,49,033,race-ethnicity,"Black, Non-Hispanic",0
2018,49,033,race-ethnicity,Hispanic,0
2018,49,033,race-ethnicity,Other Races and Ethnicities,0
2018,49,033,race-ethnicity,"White, Non-Hispanic",0
2018,49,035,all,All,0.008542969654852907
2018,49,035,race-ethnicity,"Black, Non-Hispanic",0
2018,49,035,race-ethnicity,Hispanic,6.553795740032769e-4
2018,49,035,race-ethnicity,Other Races and Ethnicities,0.011678126953457976
2018,49,035,race-ethnicity,"White, Non-Hispanic",0.008902456858730623
2018,49,037,all,All,0.3123259934193875
2018,49,037,race-ethnicity,"Black, Non-Hispanic",0
2018,49,037,race-ethnicity,Hispanic,0.03017241379310345
2018,49,037,race-ethnicity,Other Races and Ethnicities,0.3799294645719782
2018,49,037,race-ethnicity,"White, Non-Hispanic",0.07142857142857142
2018,49,039,all,All,0
2018,49,039,race-ethnicity,"Black, Non-Hispanic",0
2018,49,039,race-ethnicity,Hispanic,0
2018,49,039,race-ethnicity,Other Races and Ethnicities,0
2018,49,039,race-ethnicity,"White, Non-Hispanic",0
2018,49,041,all,All,0
2018,49,041,race-ethnicity,"Black, Non-Hispanic",0
2018,49,041,race-ethnicity,Hispanic,0
2018,49,041,race-ethnicity,Other Races and Ethnicities,0
2018,49,041,race-ethnicity,"White, Non-Hispanic",0
2018,49,043,all,All,0
2018,49,043,race-ethnicity,"Black, Non-Hispanic",0
2018,49,043,race-ethnicity,Hispanic,0
2018,49,043,race-ethnicity,Other Races and Ethnicities,0
2018,49,043,race-ethnicity,"White, Non-Hispanic",0
2018,49,045,all,All,0
2018,49,045,race-ethnicity,"Black, Non-Hispanic",0
2018,49,045,race-ethnicity,Hispanic,0
2018,49,045,race-ethnicity,Other Races and Ethnicities,0
2018,49,045,race-ethnicity,"White, Non-Hispanic",0
2018,49,047,all,All,0
2018,49,047,race-ethnicity,"Black, Non-Hispanic",0
2018,49,047,race-ethnicity,Hispanic,0
2018,49,047,race-ethnicity,Other Races and Ethnicities,0
2018,49,047,race-ethnicity,"White, Non-Hispanic",0
2018,49,049,all,All,0.19121066501317624
2018,49,049,race-ethnicity,"Black, Non-Hispanic",0.05235602094240838
2018,49,049,race-ethnicity,Hispanic,0.10514485514485515
2018,49,049,race-ethnicity,Other Races and Ethnicities,0.17992992992992993
2018,49,049,race-ethnicity,"White, Non-Hispanic",0.21507774798927615
2018,49,051,all,All,0
2018,49,051,race-ethnicity,"Black, Non-Hispanic",0
2018,49,051,race-ethnicity,Hispanic,0
2018,49,051,race-ethnicity,Other Races and Ethnicities,0
2018,49,051,race-ethnicity,"White, Non-Hispanic",0
2018,49,053,all,All,0
2018,49,053,race-ethnicity,"Black, Non-Hispanic",0
2018,49,053,race-ethnicity,Hispanic,0
2018,49,053,race-ethnicity,Other Races and Ethnicities,0
2018,49,053,race-ethnicity,"White, Non-Hispanic",0
2018,49,055,all,All,0
2018,49,055,race-ethnicity,"Black, Non-Hispanic",0
2018,49,055,race-ethnicity,Hispanic,0
2018,49,055,race-ethnicity,Other Races and Ethnicities,0
2018,49,055,race-ethnicity,"White, Non-Hispanic",0
2018,49,057,all,All,0.09271069794256477
2018,49,057,race-ethnicity,"Black, Non-Hispanic",0.14845360824742268
2018,49,057,race-ethnicity,Hispanic,0.136275146009085
2018,49,057,race-ethnicity,Other Races and Ethnicities,0.17227253126347564
2018,49,057,race-ethnicity,"White, Non-Hispanic",0.05771845260165616
2018,50,001,all,All,0
2018,50,001,race-ethnicity,"Black, Non-Hispanic",0
2018,50,001,race-ethnicity,Hispanic,0
2018,50,001,race-ethnicity,Other Races and Ethnicities,0
2018,50,001,race-ethnicity,"White, Non-Hispanic",0
2018,50,003,all,All,0
2018,50,003,race-ethnicity,"Black, Non-Hispanic",0
2018,50,003,race-ethnicity,Hispanic,0
2018,50,003,race-ethnicity,Other Races and Ethnicities,0
2018,50,003,race-ethnicity,"White, Non-Hispanic",0
2018,50,005,all,All,0
2018,50,005,race-ethnicity,"Black, Non-Hispanic",0
2018,50,005,race-ethnicity,Hispanic,0
2018,50,005,race-ethnicity,Other Races and Ethnicities,0
2018,50,005,race-ethnicity,"White, Non-Hispanic",0
2018,50,007,all,All,0.12614422862246036
2018,50,007,race-ethnicity,"Black, Non-Hispanic",0.1094224924012158
2018,50,007,race-ethnicity,Hispanic,0.07207207207207207
2018,50,007,race-ethnicity,Other Races and Ethnicities,0.051075268817204304
2018,50,007,race-ethnicity,"White, Non-Hispanic",0.13936060501890685
2018,50,009,all,All,0
2018,50,009,race-ethnicity,"Black, Non-Hispanic",0
2018,50,009,race-ethnicity,Hispanic,0
2018,50,009,race-ethnicity,Other Races and Ethnicities,0
2018,50,009,race-ethnicity,"White, Non-Hispanic",0
2018,50,011,all,All,0
2018,50,011,race-ethnicity,"Black, Non-Hispanic",0
2018,50,011,race-ethnicity,Hispanic,0
2018,50,011,race-ethnicity,Other Races and Ethnicities,0
2018,50,011,race-ethnicity,"White, Non-Hispanic",0
2018,50,013,all,All,0
2018,50,013,race-ethnicity,"Black, Non-Hispanic",0
2018,50,013,race-ethnicity,Hispanic,0
2018,50,013,race-ethnicity,Other Races and Ethnicities,0
2018,50,013,race-ethnicity,"White, Non-Hispanic",0
2018,50,015,all,All,0
2018,50,015,race-ethnicity,"Black, Non-Hispanic",0
2018,50,015,race-ethnicity,Hispanic,0
2018,50,015,race-ethnicity,Other Races and Ethnicities,0
2018,50,015,race-ethnicity,"White, Non-Hispanic",0
2018,50,017,all,All,0
2018,50,017,race-ethnicity,"Black, Non-Hispanic",0
2018,50,017,race-ethnicity,Hispanic,0
2018,50,017,race-ethnicity,Other Races and Ethnicities,0
2018,50,017,race-ethnicity,"White, Non-Hispanic",0
2018,50,019,all,All,0
2018,50,019,race-ethnicity,"Black, Non-Hispanic",0
2018,50,019,race-ethnicity,Hispanic,0
2018,50,019,race-ethnicity,Other Races and Ethnicities,0
2018,50,019,race-ethnicity,"White, Non-Hispanic",0
2018,50,021,all,All,0
2018,50,021,race-ethnicity,"Black, Non-Hispanic",0
2018,50,021,race-ethnicity,Hispanic,0
2018,50,021,race-ethnicity,Other Races and Ethnicities,0
2018,50,021,race-ethnicity,"White, Non-Hispanic",0
2018,50,023,all,All,0
2018,50,023,race-ethnicity,"Black, Non-Hispanic",0
2018,50,023,race-ethnicity,Hispanic,0
2018,50,023,race-ethnicity,Other Races and Ethnicities,0
2018,50,023,race-ethnicity,"White, Non-Hispanic",0
2018,50,025,all,All,0
2018,50,025,race-ethnicity,"Black, Non-Hispanic",0
2018,50,025,race-ethnicity,Hispanic,0
2018,50,025,race-ethnicity,Other Races and Ethnicities,0
2018,50,025,race-ethnicity,"White, Non-Hispanic",0
2018,50,027,all,All,0
2018,50,027,race-ethnicity,"Black, Non-Hispanic",0
2018,50,027,race-ethnicity,Hispanic,0
2018,50,027,race-ethnicity,Other Races and Ethnicities,0
2018,50,027,race-ethnicity,"White, Non-Hispanic",0
2018,51,001,all,All,0
2018,51,001,race-ethnicity,"Black, Non-Hispanic",0
2018,51,001,race-ethnicity,Hispanic,0
2018,51,001,race-ethnicity,Other Races and Ethnicities,0
2018,51,001,race-ethnicity,"White, Non-Hispanic",0
2018,51,003,all,All,0.016950904392764858
2018,51,003,race-ethnicity,"Black, Non-Hispanic",0.025688073394495414
2018,51,003,race-ethnicity,Hispanic,0.01762977473065622
2018,51,003,race-ethnicity,Other Races and Ethnicities,0
2018,51,003,race-ethnicity,"White, Non-Hispanic",0.017173051519154558
2018,51,005,all,All,0
2018,51,005,race-ethnicity,"Black, Non-Hispanic",0
2018,51,005,race-ethnicity,Hispanic,0
2018,51,005,race-ethnicity,Other Races and Ethnicities,0
2018,51,005,race-ethnicity,"White, Non-Hispanic",0
2018,51,007,all,All,0
2018,51,007,race-ethnicity,"Black, Non-Hispanic",0
2018,51,007,race-ethnicity,Hispanic,0
2018,51,007,race-ethnicity,Other Races and Ethnicities,0
2018,51,007,race-ethnicity,"White, Non-Hispanic",0
2018,51,009,all,All,0
2018,51,009,race-ethnicity,"Black, Non-Hispanic",0
2018,51,009,race-ethnicity,Hispanic,0
2018,51,009,race-ethnicity,Other Races and Ethnicities,0
2018,51,009,race-ethnicity,"White, Non-Hispanic",0
2018,51,011,all,All,0
2018,51,011,race-ethnicity,"Black, Non-Hispanic",0
2018,51,011,race-ethnicity,Hispanic,0
2018,51,011,race-ethnicity,Other Races and Ethnicities,0
2018,51,011,race-ethnicity,"White, Non-Hispanic",0
2018,51,013,all,All,0
2018,51,013,race-ethnicity,"Black, Non-Hispanic",0
2018,51,013,race-ethnicity,Hispanic,0
2018,51,013,race-ethnicity,Other Races and Ethnicities,0
2018,51,013,race-ethnicity,"White, Non-Hispanic",0
2018,51,015,all,All,0
2018,51,015,race-ethnicity,"Black, Non-Hispanic",0
2018,51,015,race-ethnicity,Hispanic,0
2018,51,015,race-ethnicity,Other Races and Ethnicities,0
2018,51,015,race-ethnicity,"White, Non-Hispanic",0
2018,51,017,all,All,0
2018,51,017,race-ethnicity,"Black, Non-Hispanic",0
2018,51,017,race-ethnicity,Hispanic,0
2018,51,017,race-ethnicity,Other Races and Ethnicities,0
2018,51,017,race-ethnicity,"White, Non-Hispanic",0
2018,51,019,all,All,0
2018,51,019,race-ethnicity,"Black, Non-Hispanic",0
2018,51,019,race-ethnicity,Hispanic,0
2018,51,019,race-ethnicity,Other Races and Ethnicities,0
2018,51,019,race-ethnicity,"White, Non-Hispanic",0
2018,51,021,all,All,0
2018,51,021,race-ethnicity,"Black, Non-Hispanic",0
2018,51,021,race-ethnicity,Hispanic,0
2018,51,021,race-ethnicity,Other Races and Ethnicities,0
2018,51,021,race-ethnicity,"White, Non-Hispanic",0
2018,51,023,all,All,0
2018,51,023,race-ethnicity,"Black, Non-Hispanic",0
2018,51,023,race-ethnicity,Hispanic,0
2018,51,023,race-ethnicity,Other Races and Ethnicities,0
2018,51,023,race-ethnicity,"White, Non-Hispanic",0
2018,51,025,all,All,0
2018,51,025,race-ethnicity,"Black, Non-Hispanic",0
2018,51,025,race-ethnicity,Hispanic,0
2018,51,025,race-ethnicity,Other Races and Ethnicities,0
2018,51,025,race-ethnicity,"White, Non-Hispanic",0
2018,51,027,all,All,0.29305342208568014
2018,51,027,race-ethnicity,"Black, Non-Hispanic",0
2018,51,027,race-ethnicity,Hispanic,0
2018,51,027,race-ethnicity,Other Races and Ethnicities,0
2018,51,027,race-ethnicity,"White, Non-Hispanic",0.2994941566370138
2018,51,029,all,All,0
2018,51,029,race-ethnicity,"Black, Non-Hispanic",0
2018,51,029,race-ethnicity,Hispanic,0
2018,51,029,race-ethnicity,Other Races and Ethnicities,0
2018,51,029,race-ethnicity,"White, Non-Hispanic",0
2018,51,031,all,All,0
2018,51,031,race-ethnicity,"Black, Non-Hispanic",0
2018,51,031,race-ethnicity,Hispanic,0
2018,51,031,race-ethnicity,Other Races and Ethnicities,0
2018,51,031,race-ethnicity,"White, Non-Hispanic",0
2018,51,033,all,All,0
2018,51,033,race-ethnicity,"Black, Non-Hispanic",0
2018,51,033,race-ethnicity,Hispanic,0
2018,51,033,race-ethnicity,Other Races and Ethnicities,0
2018,51,033,race-ethnicity,"White, Non-Hispanic",0
2018,51,035,all,All,0
2018,51,035,race-ethnicity,"Black, Non-Hispanic",0
2018,51,035,race-ethnicity,Hispanic,0
2018,51,035,race-ethnicity,Other Races and Ethnicities,0
2018,51,035,race-ethnicity,"White, Non-Hispanic",0
2018,51,036,all,All,0
2018,51,036,race-ethnicity,"Black, Non-Hispanic",0
2018,51,036,race-ethnicity,Hispanic,0
2018,51,036,race-ethnicity,Other Races and Ethnicities,0
2018,51,036,race-ethnicity,"White, Non-Hispanic",0
2018,51,037,all,All,0
2018,51,037,race-ethnicity,"Black, Non-Hispanic",0
2018,51,037,race-ethnicity,Hispanic,0
2018,51,037,race-ethnicity,Other Races and Ethnicities,0
2018,51,037,race-ethnicity,"White, Non-Hispanic",0
2018,51,041,all,All,0
2018,51,041,race-ethnicity,"Black, Non-Hispanic",0
2018,51,041,race-ethnicity,Hispanic,0
2018,51,041,race-ethnicity,Other Races and Ethnicities,0
2018,51,041,race-ethnicity,"White, Non-Hispanic",0
2018,51,043,all,All,0
2018,51,043,race-ethnicity,"Black, Non-Hispanic",0
2018,51,043,race-ethnicity,Hispanic,0
2018,51,043,race-ethnicity,Other Races and Ethnicities,0
2018,51,043,race-ethnicity,"White, Non-Hispanic",0
2018,51,045,all,All,0
2018,51,045,race-ethnicity,"Black, Non-Hispanic",0
2018,51,045,race-ethnicity,Hispanic,0
2018,51,045,race-ethnicity,Other Races and Ethnicities,0
2018,51,045,race-ethnicity,"White, Non-Hispanic",0
2018,51,047,all,All,0
2018,51,047,race-ethnicity,"Black, Non-Hispanic",0
2018,51,047,race-ethnicity,Hispanic,0
2018,51,047,race-ethnicity,Other Races and Ethnicities,0
2018,51,047,race-ethnicity,"White, Non-Hispanic",0
2018,51,049,all,All,0
2018,51,049,race-ethnicity,"Black, Non-Hispanic",0
2018,51,049,race-ethnicity,Hispanic,0
2018,51,049,race-ethnicity,Other Races and Ethnicities,0
2018,51,049,race-ethnicity,"White, Non-Hispanic",0
2018,51,051,all,All,0
2018,51,051,race-ethnicity,"Black, Non-Hispanic",0
2018,51,051,race-ethnicity,Hispanic,0
2018,51,051,race-ethnicity,Other Races and Ethnicities,0
2018,51,051,race-ethnicity,"White, Non-Hispanic",0
2018,51,053,all,All,0
2018,51,053,race-ethnicity,"Black, Non-Hispanic",0
2018,51,053,race-ethnicity,Hispanic,0
2018,51,053,race-ethnicity,Other Races and Ethnicities,0
2018,51,053,race-ethnicity,"White, Non-Hispanic",0
2018,51,057,all,All,0
2018,51,057,race-ethnicity,"Black, Non-Hispanic",0
2018,51,057,race-ethnicity,Hispanic,0
2018,51,057,race-ethnicity,Other Races and Ethnicities,0
2018,51,057,race-ethnicity,"White, Non-Hispanic",0
2018,51,059,all,All,0
2018,51,059,race-ethnicity,"Black, Non-Hispanic",0
2018,51,059,race-ethnicity,Hispanic,0
2018,51,059,race-ethnicity,Other Races and Ethnicities,0
2018,51,059,race-ethnicity,"White, Non-Hispanic",0
2018,51,061,all,All,0
2018,51,061,race-ethnicity,"Black, Non-Hispanic",0
2018,51,061,race-ethnicity,Hispanic,0
2018,51,061,race-ethnicity,Other Races and Ethnicities,0
2018,51,061,race-ethnicity,"White, Non-Hispanic",0
2018,51,063,all,All,0
2018,51,063,race-ethnicity,"Black, Non-Hispanic",0
2018,51,063,race-ethnicity,Hispanic,0
2018,51,063,race-ethnicity,Other Races and Ethnicities,0
2018,51,063,race-ethnicity,"White, Non-Hispanic",0
2018,51,065,all,All,0
2018,51,065,race-ethnicity,"Black, Non-Hispanic",0
2018,51,065,race-ethnicity,Hispanic,0
2018,51,065,race-ethnicity,Other Races and Ethnicities,0
2018,51,065,race-ethnicity,"White, Non-Hispanic",0
2018,51,067,all,All,0
2018,51,067,race-ethnicity,"Black, Non-Hispanic",0
2018,51,067,race-ethnicity,Hispanic,0
2018,51,067,race-ethnicity,Other Races and Ethnicities,0
2018,51,067,race-ethnicity,"White, Non-Hispanic",0
2018,51,069,all,All,0
2018,51,069,race-ethnicity,"Black, Non-Hispanic",0
2018,51,069,race-ethnicity,Hispanic,0
2018,51,069,race-ethnicity,Other Races and Ethnicities,0
2018,51,069,race-ethnicity,"White, Non-Hispanic",0
2018,51,071,all,All,0
2018,51,071,race-ethnicity,"Black, Non-Hispanic",0
2018,51,071,race-ethnicity,Hispanic,0
2018,51,071,race-ethnicity,Other Races and Ethnicities,0
2018,51,071,race-ethnicity,"White, Non-Hispanic",0
2018,51,073,all,All,0
2018,51,073,race-ethnicity,"Black, Non-Hispanic",0
2018,51,073,race-ethnicity,Hispanic,0
2018,51,073,race-ethnicity,Other Races and Ethnicities,0
2018,51,073,race-ethnicity,"White, Non-Hispanic",0
2018,51,075,all,All,0
2018,51,075,race-ethnicity,"Black, Non-Hispanic",0
2018,51,075,race-ethnicity,Hispanic,0
2018,51,075,race-ethnicity,Other Races and Ethnicities,0
2018,51,075,race-ethnicity,"White, Non-Hispanic",0
2018,51,077,all,All,0
2018,51,077,race-ethnicity,"Black, Non-Hispanic",0
2018,51,077,race-ethnicity,Hispanic,0
2018,51,077,race-ethnicity,Other Races and Ethnicities,0
2018,51,077,race-ethnicity,"White, Non-Hispanic",0
2018,51,079,all,All,0
2018,51,079,race-ethnicity,"Black, Non-Hispanic",0
2018,51,079,race-ethnicity,Hispanic,0
2018,51,079,race-ethnicity,Other Races and Ethnicities,0
2018,51,079,race-ethnicity,"White, Non-Hispanic",0
2018,51,081,all,All,0
2018,51,081,race-ethnicity,"Black, Non-Hispanic",0
2018,51,081,race-ethnicity,Hispanic,0
2018,51,081,race-ethnicity,Other Races and Ethnicities,0
2018,51,081,race-ethnicity,"White, Non-Hispanic",0
2018,51,083,all,All,0
2018,51,083,race-ethnicity,"Black, Non-Hispanic",0
2018,51,083,race-ethnicity,Hispanic,0
2018,51,083,race-ethnicity,Other Races and Ethnicities,0
2018,51,083,race-ethnicity,"White, Non-Hispanic",0
2018,51,085,all,All,0
2018,51,085,race-ethnicity,"Black, Non-Hispanic",0
2018,51,085,race-ethnicity,Hispanic,0
2018,51,085,race-ethnicity,Other Races and Ethnicities,0
2018,51,085,race-ethnicity,"White, Non-Hispanic",0
2018,51,087,all,All,0.043528206401937344
2018,51,087,race-ethnicity,"Black, Non-Hispanic",0.09752365052865887
