zip,county,num_below_p50,pop2018,ec_zip,ec_se_zip,nbhd_ec_zip,ec_grp_mem_zip,ec_high_zip,ec_high_se_zip,nbhd_ec_high_zip,ec_grp_mem_high_zip,exposure_grp_mem_zip,exposure_grp_mem_high_zip,nbhd_exposure_zip,bias_grp_mem_zip,bias_grp_mem_high_zip,nbhd_bias_zip,nbhd_bias_high_zip,clustering_zip,support_ratio_zip,volunteering_rate_zip,civic_organizations_zip
77328,48407,2144.179215908051,15928,.75742,.0152,.51841003,.76336998,1.1999,.018780001,.82958001,1.21723,.85567999,1.01968,.55829,.10789,-.19374,.071429998,-.48592001,.088940002,.91336,.065690003,.0061300001
77331,48407,853.3068828582764,7699,.78200001,.018200001,.53937,.79481,1.19932,.023019999,.89419001,1.19956,.84921998,.99887002,.63744998,.064070001,-.20092,.15386,-.40274999,.099480003,.97972,.049929999,.027179999
77335,48373,265.2628402709961,2912,,,,,,,,,,,,,,,,.086190172,.84388548,.082943641,.019974358
77336,48201,898.13427734375,12424,.89709002,.01702,1.07714,1.01288,1.3348401,.01512,1.38227,1.39624,1.05948,1.19046,1.04513,.043979999,-.17285,-.03063,-.32258001,.089610003,.95880997,.1242,.00875
77338,48201,3251.024865627289,42787,.67061001,.01049,.77644998,.83921999,1.10454,.01299,1.07165,1.20524,.89089,1.06514,.76261002,.057999998,-.13154,-.01815,-.40524,.081139997,.77647001,.03042,.01454
77339,48201,1904.075138092041,41205,1.01327,.01319,1.31952,1.14648,1.44768,.01153,1.55978,1.51019,1.12516,1.3152699,1.30915,-.01895,-.14820001,-.0079199998,-.19144,.085649997,.88191003,.076030001,.01027
77340,48471,2850.960651397705,30866,.84485,.01274,.56121999,.81133997,1.3588001,.01426,1.0633,1.33307,.90833002,1.13668,.69968998,.10677,-.17278001,.1979,-.51967001,.10428,.97110999,.050949998,.01393
77345,48201,527.3415145874023,28804,1.16993,.022050001,1.59556,1.29424,1.60748,.01293,1.82453,1.6574399,1.2580301,1.44654,1.55002,-.028790001,-.14579999,-.029379999,-.1771,.083860002,.90841001,.1043,.01866
77346,48201,1856.505905151367,65967,.93327999,.01088,1.28598,1.05632,1.35437,.01048,1.55668,1.46279,1.04721,1.22952,1.27011,-.0087000001,-.18972,-.01249,-.22563,.083180003,.87335998,.05734,.00315
77351,48373,4107.296241760254,33740,.72970003,.01231,.57599998,.71196997,1.18268,.01538,.96675998,1.1610301,.74989003,.87472999,.61062998,.05057,-.32730001,.056710001,-.58322001,.10362,.99179,.079360001,.01606
77354,48339,1855.880079746246,36679,.91415,.01675,1.0361,1.04363,1.45796,.01207,1.6126601,1.55364,1.22842,1.36645,1.3694299,.15042999,-.13699,.24341001,-.17761,.083839998,.87923998,.074079998,.0095699998
77355,48339,1799.958145141602,28074,.95068997,.01584,.95264,1.07777,1.43871,.0138,1.3724,1.5061001,1.16654,1.31508,1.11259,.076099999,-.14524999,.14376,-.23352,.083939999,.91105998,.07485,.016419999
77356,48339,938.3188681155443,26753,1.11667,.01561,1.1953,1.19635,1.47674,.01231,1.51324,1.54395,1.22021,1.32699,1.2775199,.019549999,-.16349,.064350002,-.18452001,.086379997,.92019999,.093869999,.016419999
77357,48339,2833.748165845871,25359,.64846998,.01297,.59454,.71293998,1.21006,.01515,1.08908,1.28743,.84856999,1.07583,.64500999,.15983,-.19667999,.078259997,-.68845999,.082950003,.89867002,.049710002,.0085399998
77358,48471,553.8673248291016,5480,.89758998,.022,.72580999,.95714003,1.40022,.021509999,1.07029,1.42614,.99010998,1.1925,.74109,.033300001,-.19593,.02062,-.44422001,.090010002,.93067998,.088019997,.01609
77360,48373,669.9555571079254,5036,.73211998,.01977,.55515999,.73341,1.12175,.02832,.73944998,1.0613,.78197998,.89438999,.48436001,.062120002,-.18662,-.14617001,-.52665001,.091619998,.96945,.068449996,.020679999
77362,48339,292.7036399841309,5960,.85935998,.02689,.9824,1.07695,1.4582,.01963,1.3873301,1.51555,1.18001,1.35887,1.1177,.087339997,-.1153,.12106,-.24123999,.080750003,.81642002,.081780002,.0052700001
77363,48185,382.4859085083008,2956,.84483999,.02306,,.93369001,1.37113,.02753,,1.40938,.98473001,1.21374,,.051830001,-.16118,,,.08828,.91473001,.061080001,.01038
77364,48407,225.0598297119141,1551,.81409001,.028100001,,.90937001,1.22747,.037319999,,1.28011,.96011001,1.11086,,.052839998,-.15234999,,,.093230002,.84890002,.072719999,.0094799995
77365,48339,2522.46524477005,34781,.75611001,.01262,.74181998,.84763002,1.32769,.01342,1.29661,1.3825099,.96258003,1.17862,.89744002,.11942,-.17298999,.17341,-.44477999,.084820002,.89745998,.047189999,.0044999998
77371,48407,1309.892962098122,7910,.72500002,.0173,.49189001,.69321001,1.14253,.02218,.80391002,1.10989,.72079998,.87019998,.49151,.038279999,-.27544001,-.00078,-.63559002,.10131,.98571998,.05525,.01013
77372,48339,1698.69401550293,13238,.81002998,.01546,.87032998,.92186999,1.2192,.017510001,1.10912,1.23856,.9314,1.0607001,.83214003,.01024,-.16768999,-.04589,-.33285001,.091920003,.96987998,.093139999,.01022
77373,48201,4208.131652832031,59093,.78816998,.01031,.92162001,.93523002,1.2057,.01164,1.20328,1.28969,.98337001,1.15345,.97118998,.04896,-.11812,.051040001,-.23897,.080880001,.80076998,.042520002,.01568
77375,48201,1883.744637936354,52785,.93094999,.01337,1.16334,1.10413,1.4857301,.01142,1.62308,1.52202,1.18909,1.37155,1.33137,.071450002,-.10971,.12621,-.2191,.080300003,.81832999,.064819999,.0125
77377,48201,1216.947273254395,37016,.94117999,.0166,1.1652499,1.11009,1.52517,.01228,1.70813,1.60699,1.2045701,1.4056,1.37494,.078429997,-.14328,.15251,-.24233,.079010002,.82722002,.062229998,.0061599999
77378,48339,1973.687109947205,16201,.74695998,.01475,.60324001,.81058002,1.28303,.015869999,1.06885,1.33792,.95469999,1.14007,.80671,.15096,-.17354,.25222,-.32494,.089830004,.91940999,.072329998,.01702
77379,48201,2707.863086700439,79986,.92629999,.01299,1.30612,1.12825,1.4763499,.0114,1.65172,1.5318,1.14253,1.3616,1.29703,.0125,-.125,-.0070000002,-.27346,.08117,.83661997,.065009996,.0067500002
77380,48339,1349.920303493738,25879,.93949997,.01502,1.17935,1.07871,1.4737999,.01247,1.64463,1.5492899,1.14674,1.3860101,1.33228,.059319999,-.1178,.11479,-.23445,.087549999,.76506001,.05367,.02258
77381,48339,1187.77368927002,36507,1.02428,.02509,,1.1984299,1.61138,.01374,,1.68385,1.2295901,1.49896,,.025350001,-.12334,,,.082060002,.81278998,.078299999,.028890001
77382,48339,504.4581813812256,39861,1.04842,.027039999,,1.2256401,1.61396,.01482,,1.6804301,1.19995,1.50877,,-.02141,-.11377,,,.085500002,.81421,.07124,.00398
77384,48339,249.857292175293,17926,1.09208,.02059,1.45006,1.19432,1.49955,.01379,1.81727,1.59635,1.18609,1.4006,1.63959,-.0069400002,-.13976,.11559,-.10837,.083570004,.75698,.058619998,.0066800001
77385,48339,992.3556976318359,25572,.97991002,.01784,1.24481,1.11137,1.4664,.01306,1.64257,1.57941,1.17775,1.35682,1.40223,.056370001,-.16406,.11227,-.17139,.08354,.80874997,.066119999,.0082999999
77386,48339,1350.807556152344,54802,1.03799,.013,1.3885,1.1724499,1.53394,.0105,1.64774,1.6047,1.18796,1.38174,1.41334,.01305,-.16136,.01757,-.16585,.079999998,.87681001,.063050002,.0052800002
77388,48201,2098.560564339161,49487,.91521001,.01295,1.22466,1.10102,1.39037,.01193,1.5694,1.48479,1.1139801,1.30854,1.23678,.01164,-.1347,.0098000001,-.26894,.082950003,.80066001,.05937,.0099900002
77389,48201,1027.818532049656,35349,.90302998,.017410001,1.3155,1.08981,1.51626,.01256,1.8279999,1.56884,1.15969,1.4099,1.5829901,.060260002,-.11274,.16898,-.15478,.081270002,.79951,.076499999,.00385
77396,48201,3838.668796539307,57775,.6925,.01019,.79935002,.85048002,1.19151,.01189,1.21102,1.25878,.89932001,1.10619,.90394998,.054310001,-.13794,.11571,-.33970001,.083130002,.83543003,.038229998,.0061699999
77401,48201,717.9613356590271,19283,1.00687,.03272,,1.16947,1.74549,.01352,,1.77516,1.14347,1.59638,,-.022740001,-.11199,,,.081780002,.86615998,.097070001,.02293
77406,48157,1026.56420366466,46841,.96420002,.020439999,1.6373,1.14465,1.50115,.01248,1.9106801,1.63596,1.21904,1.46548,1.79484,.06103,-.11633,.08777,-.064539999,.083729997,.88077998,.084469996,.0062899999
77407,48157,274.0176944732666,51142,1.06863,.01484,1.49708,1.29196,1.47869,.01447,1.68716,1.54239,1.24875,1.42346,1.5150501,-.034600001,-.083549999,.01186,-.1136,.084799998,.82617003,.058120001,.000039999999
77414,48321,3791.283386707306,23989,.69475001,.01321,.53921998,.65989,1.2063,.016589999,.98969001,1.15791,.74309999,.89503002,.60469002,.11197,-.29370001,.10827,-.63669002,.11582,.99777001,.05658,.01299
77417,48157,309.067253112793,2652,.63391,.02963,,.79141003,1.19037,.040029999,,1.25064,.97149998,1.13167,,.18538,-.10513,,,.096450001,.84500998,.03844,.01558
77418,48015,1031.491010397673,10381,.81164002,.02482,1.06416,1.00857,1.42458,.017440001,1.61036,1.53681,1.21278,1.32653,1.28494,.16838001,-.15852,.17183,-.25325999,.10981,.98913997,.09945,.021120001
77419,48321,212.8551330566406,1452,,,,,,,,,,,,,,,,.11950964,.97963935,.051765136,.018984595
77420,48481,330.7111206054688,2161,.73073,.0297,.70881999,.82578999,1.34202,.03114,1.2874,1.38696,.92988002,1.1064399,.78254998,.11194,-.25353,.094209999,-.64513999,.11669,.99260002,.05356,.01615
77422,48039,1558.659200668335,13542,.87763,.02018,1.19499,1.14193,1.3227299,.016650001,1.55791,1.47019,1.25631,1.30862,1.3338,.09104,-.12347,.10407,-.16802999,.10002,.96969998,.069339998,.01639
77423,48473,1273.048063516617,11901,.74469,.01685,.54075003,.82602,1.39834,.0162,1.33781,1.47291,1.0496,1.30975,1.01984,.21301,-.12457,.46977001,-.31178999,.084880002,.92975998,.04826,.00606
77426,48477,215.0212868452072,2096,.82730001,.040119998,,.97329998,1.42101,.038570002,,1.47934,1.02214,1.23472,,.04778,-.19812,,,.099069998,.75628,.084519997,.03627
77429,48201,2331.324849247932,88344,.90698999,.01435,1.56262,1.18547,1.46095,.01193,1.8254,1.56139,1.1868,1.41047,1.5792,.00112,-.107,.0105,-.1559,.081919998,.85099,.07124,.01327
77430,48039,230.2163238525391,2104,.74501997,.037050001,,1.02966,1.29267,.0307,,1.39384,1.12676,1.23496,,.086180001,-.12864999,,,.097070001,.93899,.067309998,.0067799999
77433,48201,977.7395925521851,82257,.92251998,.01411,1.55419,1.1416399,1.488,.01221,1.83766,1.59117,1.1830699,1.42611,1.63016,.035020001,-.11574,.046599999,-.12729,.081220001,.86065,.073660001,.0037400001
77434,48089,983.2764892578125,4765,.62624002,.02086,.35493001,.57462001,1.12404,.036120001,.55892003,1.05875,.64528,.89894003,.36699,.10949,-.17777,.032850001,-.52297997,.1275,.99845999,.021840001,.01385
77435,48481,737.7673931121826,4258,.82326001,.023639999,.96179003,1.00723,1.43503,.019719999,1.40256,1.45454,1.05268,1.19217,.95864999,.04318,-.22009,-.00327,-.46305001,.11422,.99057001,.038849998,.0073899999
77437,48481,2978.726303577423,16906,.71013999,.01516,.59196001,.68914998,1.25011,.018030001,1.10878,1.2261699,.80488998,.93037999,.69095999,.14380001,-.31792,.14327,-.60470003,.12735,.99778003,.047660001,.0102
77441,48157,155.3247489929199,11308,1.17422,.049520001,,,1.62872,.01477,,,,,,,,,,.078270003,.91886002,.12804,.01393
77442,48089,174.1208801269531,794,,,,,,,,,,,,,,,,.11419916,.97404802,.037265617,.010022186
77444,48157,81.28915119171143,632,,,,,,,,,,,,,,,,.11003609,.87760043,.068698049,
77445,48473,1579.50014090538,13524,.70153999,.01596,.62809998,.76341999,1.20933,.01953,1.04855,1.27109,.91008002,1.10252,.7755,.16114999,-.15289,.19008,-.35209,.10497,.98618001,.051350001,.02079
77447,48201,1272.154022932053,15219,.82612002,.016039999,.97828001,1.01922,1.37714,.01347,1.49459,1.4940799,1.0993201,1.29292,1.14027,.072870001,-.15558,.14206,-.31072,.085189998,.82884997,.05274,.00446
77449,48201,5525.899909973145,122814,.78223997,.01071,.98084998,.99541998,1.2613,.01241,1.3016,1.3646899,1.06981,1.22656,1.05914,.069540001,-.11262,.073919997,-.22892,.081529997,.83091998,.038539998,.00278
77450,48201,3229.30284255743,73683,1.03637,.01504,1.25925,1.2100101,1.54579,.01309,1.6595,1.62278,1.23036,1.4356,1.37773,.01654,-.13039,.085989997,-.20452,.08303,.84118003,.073090002,.01018
77455,48481,364.9667863845825,2267,.88287997,.035250001,.90647,.95815998,1.29424,.030060001,1.0817699,1.2860399,.97026998,1.07407,.85672998,.01248,-.19735,-.058060002,-.26267999,.12269,.98765999,.036430001,.00241
77459,48157,2481.474749565125,69546,.98794001,.01528,1.5525399,1.26524,1.4951,.0123,1.8037699,1.5919501,1.24963,1.44592,1.62893,-.01249,-.10099,.046890002,-.10734,.085510001,.90428001,.05542,.0060200002
77461,48157,996.6807508468628,11352,.90170997,.02012,1.05432,1.04231,1.36315,.01795,1.44358,1.42902,1.11386,1.22838,1.1082799,.064240001,-.16334,.048689999,-.30252999,.10469,.98449999,.055860002,.01183
77465,48321,1634.153479576111,7001,.76463002,.01945,.56257999,.72961003,1.2391,.02368,.89539999,1.1799999,.80050999,.96302998,.62699997,.088569999,-.22531,.10274,-.42807001,.13160001,.99504,.031509999,.0173
77469,48157,3789.751766011119,48824,.85061002,.01394,.91364002,.92907,1.3952399,.01288,1.45679,1.45421,1.12532,1.3053401,1.24914,.1744,-.11405,.26859,-.16622999,.091459997,.92811,.052609999,.01441
77471,48157,5293.332077980042,41139,.78389001,.01147,.38494,.68522,1.2997,.01503,.74062002,1.26328,.83700001,1.13166,.58152002,.18133999,-.11631,.33803999,-.27360001,.091930002,.97789001,.033259999,.01205
77474,48015,1418.012058258057,12825,.79495001,.018610001,1.00202,1.00414,1.28504,.017759999,1.33842,1.38578,1.1016999,1.1992199,1.07891,.088550001,-.15557,.071269996,-.24052,.10482,.98786998,.10183,.01581
77477,48157,3670.157634735107,36563,.81585002,.01293,.88414001,.99296999,1.33873,.01409,1.30855,1.42347,1.0734,1.3006001,1.01657,.074929997,-.094470002,.13028,-.28722,.089129999,.84798002,.03816,.01664
77478,48157,1437.925973802805,25277,.99394,.021190001,1.5794801,1.19164,1.57704,.01491,1.76906,1.68796,1.20196,1.49183,1.4240201,.0085800001,-.13146999,-.10917,-.2423,.087630004,.80362999,.069920003,.04149
77479,48157,3502.589828491211,92146,1.01636,.020640001,1.76413,1.2967,1.61861,.01465,1.9527,1.74071,1.2789,1.57506,1.7711101,-.01392,-.10517,.0039400002,-.10253,.093780003,.92203999,.092759997,.0071899998
77480,48039,805.99684715271,8178,.92835999,.022089999,1.2723401,1.17395,1.3255,.017759999,1.54071,1.44047,1.2115,1.2764601,1.27573,.030990001,-.12848,.00266,-.20771,.1066,.97250003,.077890001,.01253
77482,48321,362.5722427368164,1886,.87426001,.02691,.92803001,.95120001,1.25378,.027210001,1.14415,1.26615,.93281001,1.05489,.78252,-.019719999,-.20027,-.18595,-.46213999,.11283,.98066998,.15165,.01534
77484,48473,1156.511123657227,11059,.73875999,.01616,.74953002,.88740999,1.32055,.017689999,1.14651,1.40952,.98593003,1.20189,.8125,.099930003,-.17275,.077509999,-.41108999,.093829997,.94510001,.064499997,.01545
77485,48015,425.963043153286,4475,.89813,.031649999,1.24184,1.15312,1.32657,.023639999,1.52663,1.43357,1.16277,1.26243,1.23918,.0082999999,-.13556001,-.0021500001,-.23197,.10162,.97364998,.071000002,.01524
77486,48039,734.1748161315918,7563,.90632999,.02383,1.1653399,1.07065,1.39384,.01595,1.66325,1.50896,1.25609,1.33145,1.40905,.14763001,-.13332,.17296,-.1804,.10064,.97697002,.05466,.019130001
77488,48481,2450.674142360687,14533,.69044,.01484,.57007003,.68715,1.19036,.020020001,1.00581,1.17607,.78422999,.94358999,.64462,.12379,-.24638,.11565,-.56031001,.12598,.99599999,.03111,.018230001
77489,48157,5664.808118343353,36548,.78084999,.01202,.84750998,.95064998,1.21279,.01443,1.11902,1.26938,.98348999,1.1839401,.84100002,.033380002,-.072169997,-.0077499999,-.33058,.08495,.85891998,.03049,.01602
77493,48201,1792.380615711212,32257,.93804002,.01345,1.16743,1.09796,1.45321,.01162,1.6519001,1.54669,1.19752,1.36625,1.36527,.083140001,-.13207,.14490999,-.20994,.079170004,.83762997,.056430001,.016140001
77494,48157,659.2914652004838,114989,1.04111,.017969999,1.76893,1.25185,1.51824,.01444,1.89341,1.69915,1.2904201,1.51797,1.80382,.029890001,-.11935,.019339999,-.04967,.081979997,.85346001,.079070002,.0051099998
77498,48157,3687.607696533203,51505,.92843997,.01578,1.15376,1.13028,1.48331,.01518,1.59127,1.59996,1.1927201,1.41117,1.23919,.052359998,-.13378,.068939999,-.28411999,.092139997,.89889002,.05804,.01093
77502,48201,6838.169395446777,38272,.59653997,.01136,.55875999,.68175,1.01977,.01763,.77644998,1.08696,.77768999,.96170998,.54710001,.12337,-.13022999,-.02132,-.41922,.07457,.87234002,.023879999,.00179
77503,48201,4527.912244796753,25738,.66378999,.01226,.65271997,.83892,1.06634,.017720001,.92724001,1.19459,.90951002,1.07979,.65342999,.077610001,-.10632,.00109,-.41903001,.078120001,.80998999,.028100001,.00618
77504,48201,2785.380137562752,23875,.65715998,.01273,.61159998,.80474001,1.11484,.017689999,.93254,1.2098401,.89472997,1.08927,.68321002,.10057,-.11069,.10481,-.36493999,.076580003,.73571998,.03019,.0064300001
77505,48201,1686.417595461011,24022,.87983,.01487,1.16317,1.04523,1.34319,.0141,1.45956,1.41763,1.04768,1.21038,1.09745,.0023399999,-.17123,-.059889998,-.32995999,.083779998,.83846003,.04696,.01058
77506,48201,11291.46417236328,38568,.52653998,.01179,.39164001,.58497,.93983001,.02073,.57266003,1.05265,.71095002,.92796999,.37963,.17721,-.13436,-.031629998,-.50844997,.069470003,.84360999,.01493,.0078299996
77507,48201,,0,,,,,,,,,,,,,,,,.088217348,.23752499,.047255877,.020953154
77510,48167,1182.313354492188,14823,1.01399,.01502,.96177,1.0427001,1.3681,.01376,1.24848,1.38555,1.07639,1.1812299,1.0423599,.031300001,-.17297,.077320002,-.19775,.095660001,.97100002,.083339997,.01516
77511,48039,5561.214231491089,46869,.80791003,.01314,.91848999,.93254,1.3097399,.01284,1.36129,1.38658,1.13448,1.22144,1.13541,.178,-.13519999,.19104999,-.19893999,.084799998,.97127998,.051040001,.0099799996
77514,48071,1036.938198029995,5102,.84481001,.028519999,1.05159,1.02874,1.28504,.02234,1.44119,1.39818,1.1023,1.22881,1.16005,.066739999,-.13783,.093489997,-.24235,.11704,.98711002,.14978001,.026629999
77515,48039,3282.737783670425,32554,.87550998,.0143,1.10321,1.0649101,1.32523,.01306,1.48725,1.44032,1.21925,1.26965,1.24938,.12659,-.13441999,.117,-.19039001,.099699996,.98654997,.04865,.01502
77517,48167,490.4293027892709,5429,.99721998,.02314,.88845003,1.03495,1.37738,.02087,1.2103699,1.41924,1.10037,1.19525,.91079998,.059459999,-.1874,.02454,-.32890999,.091619998,.89434999,.070560001,.013
77518,48167,1209.565307617188,10684,.69371003,.01688,.3899,.74484003,1.21008,.02146,.77964002,1.28518,.89270002,1.15561,.59064001,.16563,-.11212,.33987001,-.31999999,.082709998,.90086001,.041170001,.00709
77519,48199,165.1897888183594,1129,.9188,.042429999,,,1.23244,.030029999,,,,,,,,,,.12377,.98964,.087870002,.027650001
77520,48201,7388.403003722429,35970,.66302001,.01082,.56838,.68605,1.12756,.01493,.9138,1.18345,.83126998,1.02991,.66378999,.17468999,-.14907999,.14373,-.37663999,.082350001,.94543999,.033300001,.01182
77521,48201,4404.227142333984,59722,.74021,.01028,.80144,.85500002,1.15281,.01256,1.1282099,1.22404,.91204,1.0305901,.84347999,.062540002,-.18771,.049849998,-.33755001,.088009998,.96131998,.03898,.0052200002
77523,48071,705.8014221191406,22101,.89907002,.01447,1.37482,1.1414,1.36965,.01186,1.65466,1.4883699,1.1469899,1.25694,1.38315,.0048699998,-.18412,.0060200002,-.1963,.095820002,.97021002,.066569999,.0081399996
77530,48201,4440.857299804688,32922,.56893998,.01136,.48824,.68526,.99120998,.01691,.82797998,1.04386,.74842,.92218,.53258002,.08439,-.13195001,.08326,-.55465001,.080820002,.90179998,.019819999,.0033199999
77531,48039,2255.931221961975,16141,.82734001,.01498,.96706003,.98085999,1.26055,.01523,1.28689,1.35735,1.13793,1.23331,1.07292,.13802999,-.10057,.09866,-.19943,.098849997,.96582001,.041680001,.01482
77532,48201,2130.174621582031,29608,.78678,.01201,.91756999,.92887002,1.2374099,.0123,1.2829,1.32678,.96815997,1.08779,.94724,.040580001,-.21969999,.031319998,-.35436001,.089879997,.96166003,.057720002,.0095300004
77534,48039,299.3230533599854,2303,.97016001,.04293,,1.3056901,1.42207,.02204,,1.5387,1.28066,1.3698601,,-.019540001,-.12325,,,.096929997,.96372998,.071740001,.019850001
77535,48291,3254.525772094727,34291,.83631998,.0126,.82885998,.91666001,1.2657,.01323,1.2163,1.28571,.95831001,1.07973,.87149,.043469999,-.19077,.048920002,-.39565,.094339997,.97307003,.080310002,.0093200002
