year,state,county,state_name,county_name,subgroup_type,subgroup,share_debt_col,share_debt_col_ub,share_debt_col_lb,share_debt_col_quality,transportation_cost,index_transit_trips,transportation_cost_quality,index_transit_trips_quality,index_air_quality,index_air_quality_quality
2018,28,071,Mississippi,Lafayette County,race-ethnicity,"Majority White, Non-Hispanic",0.3051948,0.3415895,0.2688001,1,NA,NA,NA,NA,27,1
2018,28,071,Mississippi,Lafayette County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,073,Mississippi,Lamar County,all,All,0.2834286,0.3133066,0.2535506,1,NA,NA,NA,NA,27,1
2018,28,073,Mississippi,Lamar County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,073,Mississippi,Lamar County,race-ethnicity,"Majority White, Non-Hispanic",0.2772622,0.3071635,0.2473609,1,NA,NA,NA,NA,26,1
2018,28,073,Mississippi,Lamar County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,29,1
2018,28,075,Mississippi,Lauderdale County,all,All,0.3692777,0.3994631,0.3390924,1,NA,NA,NA,NA,20,1
2018,28,075,Mississippi,Lauderdale County,race-ethnicity,Majority Non-White,0.4574899,0.5197462,0.3952336,1,NA,NA,NA,NA,12,1
2018,28,075,Mississippi,Lauderdale County,race-ethnicity,"Majority White, Non-Hispanic",0.2911765,0.3395384,0.2428146,1,NA,NA,NA,NA,24,1
2018,28,075,Mississippi,Lauderdale County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,20,1
2018,28,077,Mississippi,Lawrence County,all,All,0.3842795,0.4474194,0.3211396,1,NA,NA,NA,NA,26,1
2018,28,077,Mississippi,Lawrence County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,077,Mississippi,Lawrence County,race-ethnicity,"Majority White, Non-Hispanic",0.3630137,0.4412843,0.2847431,1,NA,NA,NA,NA,26,1
2018,28,077,Mississippi,Lawrence County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,079,Mississippi,Leake County,all,All,0.4096774,0.4645105,0.3548444,1,NA,NA,NA,NA,26,1
2018,28,079,Mississippi,Leake County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,079,Mississippi,Leake County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,079,Mississippi,Leake County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,081,Mississippi,Lee County,all,All,0.4078041,0.4344569,0.3811513,1,NA,NA,NA,NA,22,1
2018,28,081,Mississippi,Lee County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,20,1
2018,28,081,Mississippi,Lee County,race-ethnicity,"Majority White, Non-Hispanic",0.3919107,0.427669,0.3561524,1,NA,NA,NA,NA,25,1
2018,28,081,Mississippi,Lee County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,18,1
2018,28,083,Mississippi,Leflore County,all,All,0.4332553,0.4803115,0.3861991,1,NA,NA,NA,NA,34,1
2018,28,083,Mississippi,Leflore County,race-ethnicity,Majority Non-White,0.4357683,0.4846071,0.3869295,1,NA,NA,NA,NA,36,1
2018,28,083,Mississippi,Leflore County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,25,1
2018,28,083,Mississippi,Leflore County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,085,Mississippi,Lincoln County,all,All,0.3575884,0.4004663,0.3147104,1,NA,NA,NA,NA,24,1
2018,28,085,Mississippi,Lincoln County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,17,1
2018,28,085,Mississippi,Lincoln County,race-ethnicity,"Majority White, Non-Hispanic",0.3571429,0.4008834,0.3134024,1,NA,NA,NA,NA,26,1
2018,28,085,Mississippi,Lincoln County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,20,1
2018,28,087,Mississippi,Lowndes County,all,All,0.3686584,0.4004259,0.3368909,1,NA,NA,NA,NA,11,1
2018,28,087,Mississippi,Lowndes County,race-ethnicity,Majority Non-White,0.5067874,0.5728528,0.4407219,1,NA,NA,NA,NA,12,1
2018,28,087,Mississippi,Lowndes County,race-ethnicity,"Majority White, Non-Hispanic",0.21875,0.301881,0.1356189,1,NA,NA,NA,NA,11,1
2018,28,087,Mississippi,Lowndes County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,13,1
2018,28,089,Mississippi,Madison County,all,All,0.266129,0.2877097,0.2445484,1,NA,NA,NA,NA,25,1
2018,28,089,Mississippi,Madison County,race-ethnicity,Majority Non-White,0.4497817,0.4953923,0.404171,1,NA,NA,NA,NA,26,1
2018,28,089,Mississippi,Madison County,race-ethnicity,"Majority White, Non-Hispanic",0.1085271,0.1325506,0.0845036,1,NA,NA,NA,NA,24,1
2018,28,089,Mississippi,Madison County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,091,Mississippi,Marion County,all,All,0.3681462,0.4165125,0.3197799,1,NA,NA,NA,NA,31,1
2018,28,091,Mississippi,Marion County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,091,Mississippi,Marion County,race-ethnicity,"Majority White, Non-Hispanic",0.3302752,0.4189766,0.2415739,1,NA,NA,NA,NA,33,1
2018,28,091,Mississippi,Marion County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,093,Mississippi,Marshall County,all,All,0.4879725,0.528618,0.447327,1,NA,NA,NA,NA,39,1
2018,28,093,Mississippi,Marshall County,race-ethnicity,Majority Non-White,0.5191489,0.5831665,0.4551314,1,NA,NA,NA,NA,34,1
2018,28,093,Mississippi,Marshall County,race-ethnicity,"Majority White, Non-Hispanic",0.472028,0.5299872,0.4140687,1,NA,NA,NA,NA,40,1
2018,28,093,Mississippi,Marshall County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,40,1
2018,28,095,Mississippi,Monroe County,all,All,0.4343066,0.4758451,0.392768,1,NA,NA,NA,NA,18,1
2018,28,095,Mississippi,Monroe County,race-ethnicity,Majority Non-White,0.54,0.6795513,0.4004487,1,NA,NA,NA,NA,12,1
2018,28,095,Mississippi,Monroe County,race-ethnicity,"Majority White, Non-Hispanic",0.4,0.4510341,0.3489659,1,NA,NA,NA,NA,20,1
2018,28,095,Mississippi,Monroe County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,097,Mississippi,Montgomery County,all,All,0.4320388,0.4998498,0.3642279,1,NA,NA,NA,NA,26,1
2018,28,097,Mississippi,Montgomery County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,097,Mississippi,Montgomery County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,097,Mississippi,Montgomery County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,099,Mississippi,Neshoba County,all,All,0.4,0.4506774,0.3493226,1,NA,NA,NA,NA,22,1
2018,28,099,Mississippi,Neshoba County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,20,1
2018,28,099,Mississippi,Neshoba County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,099,Mississippi,Neshoba County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,2,1
2018,28,101,Mississippi,Newton County,all,All,0.2777778,0.3241111,0.2314445,1,NA,NA,NA,NA,26,1
2018,28,101,Mississippi,Newton County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,101,Mississippi,Newton County,race-ethnicity,"Majority White, Non-Hispanic",0.2255319,0.2790812,0.1719826,1,NA,NA,NA,NA,26,1
2018,28,101,Mississippi,Newton County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,103,Mississippi,Noxubee County,all,All,0.4563758,0.5366241,0.3761275,1,NA,NA,NA,NA,18,1
2018,28,103,Mississippi,Noxubee County,race-ethnicity,Majority Non-White,0.4563758,0.5366241,0.3761275,1,NA,NA,NA,NA,18,1
2018,28,103,Mississippi,Noxubee County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,103,Mississippi,Noxubee County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,105,Mississippi,Oktibbeha County,all,All,0.3500738,0.3860318,0.3141159,1,NA,NA,NA,NA,26,1
2018,28,105,Mississippi,Oktibbeha County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,105,Mississippi,Oktibbeha County,race-ethnicity,"Majority White, Non-Hispanic",0.3402062,0.4349816,0.2454308,1,NA,NA,NA,NA,26,1
2018,28,105,Mississippi,Oktibbeha County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,107,Mississippi,Panola County,all,All,0.4742857,0.5170406,0.4315309,1,NA,NA,NA,NA,43,1
2018,28,107,Mississippi,Panola County,race-ethnicity,Majority Non-White,0.6153846,0.7240515,0.5067177,1,NA,NA,NA,NA,50,1
2018,28,107,Mississippi,Panola County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,40,1
2018,28,107,Mississippi,Panola County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,40,1
2018,28,109,Mississippi,Pearl River County,all,All,0.389071,0.4206787,0.3574634,1,NA,NA,NA,NA,35,1
2018,28,109,Mississippi,Pearl River County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,109,Mississippi,Pearl River County,race-ethnicity,"Majority White, Non-Hispanic",0.3887043,0.4205161,0.3568925,1,NA,NA,NA,NA,37,1
2018,28,109,Mississippi,Pearl River County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,111,Mississippi,Perry County,all,All,0.3207547,0.3935373,0.2479721,1,NA,NA,NA,NA,26,1
2018,28,111,Mississippi,Perry County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,111,Mississippi,Perry County,race-ethnicity,"Majority White, Non-Hispanic",0.3227848,0.3959199,0.2496497,1,NA,NA,NA,NA,26,1
2018,28,111,Mississippi,Perry County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,113,Mississippi,Pike County,all,All,0.468652,0.5074047,0.4298994,1,NA,NA,NA,NA,25,1
2018,28,113,Mississippi,Pike County,race-ethnicity,Majority Non-White,0.5065789,0.5628736,0.4502843,1,NA,NA,NA,NA,22,1
2018,28,113,Mississippi,Pike County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,113,Mississippi,Pike County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,30,1
2018,28,115,Mississippi,Pontotoc County,all,All,0.4543326,0.5016152,0.4070499,1,NA,NA,NA,NA,25,1
2018,28,115,Mississippi,Pontotoc County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,115,Mississippi,Pontotoc County,race-ethnicity,"Majority White, Non-Hispanic",0.4576271,0.5057346,0.4095197,1,NA,NA,NA,NA,25,1
2018,28,115,Mississippi,Pontotoc County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,117,Mississippi,Prentiss County,all,All,0.4679803,0.5165769,0.4193836,1,NA,NA,NA,NA,26,1
2018,28,117,Mississippi,Prentiss County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,117,Mississippi,Prentiss County,race-ethnicity,"Majority White, Non-Hispanic",0.470297,0.5190281,0.421566,1,NA,NA,NA,NA,26,1
2018,28,117,Mississippi,Prentiss County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,119,Mississippi,Quitman County,all,All,0.5,0.6016213,0.3983787,1,NA,NA,NA,NA,55,1
2018,28,119,Mississippi,Quitman County,race-ethnicity,Majority Non-White,0.5164835,0.6197284,0.4132386,1,NA,NA,NA,NA,55,1
2018,28,119,Mississippi,Quitman County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,119,Mississippi,Quitman County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,121,Mississippi,Rankin County,all,All,0.2720695,0.2912317,0.2529072,1,NA,NA,NA,NA,25,1
2018,28,121,Mississippi,Rankin County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,121,Mississippi,Rankin County,race-ethnicity,"Majority White, Non-Hispanic",0.2696296,0.2889629,0.2502963,1,NA,NA,NA,NA,25,1
2018,28,121,Mississippi,Rankin County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,123,Mississippi,Scott County,all,All,0.3655353,0.4138292,0.3172413,1,NA,NA,NA,NA,26,1
2018,28,123,Mississippi,Scott County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,123,Mississippi,Scott County,race-ethnicity,"Majority White, Non-Hispanic",0.3469388,0.4137489,0.2801287,1,NA,NA,NA,NA,26,1
2018,28,123,Mississippi,Scott County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,125,Mississippi,Sharkey County,all,All,0.522388,0.6428967,0.4018794,1,NA,NA,NA,NA,40,1
2018,28,125,Mississippi,Sharkey County,race-ethnicity,Majority Non-White,0.522388,0.6428967,0.4018794,1,NA,NA,NA,NA,40,1
2018,28,125,Mississippi,Sharkey County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,125,Mississippi,Sharkey County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,127,Mississippi,Simpson County,all,All,0.3571429,0.4038095,0.3104762,1,NA,NA,NA,NA,26,1
2018,28,127,Mississippi,Simpson County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,127,Mississippi,Simpson County,race-ethnicity,"Majority White, Non-Hispanic",0.3565684,0.4052435,0.3078932,1,NA,NA,NA,NA,26,1
2018,28,127,Mississippi,Simpson County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,129,Mississippi,Smith County,all,All,0.3333333,0.418032,0.2486347,1,NA,NA,NA,NA,26,1
2018,28,129,Mississippi,Smith County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,129,Mississippi,Smith County,race-ethnicity,"Majority White, Non-Hispanic",0.3370787,0.4358456,0.2383118,1,NA,NA,NA,NA,26,1
2018,28,129,Mississippi,Smith County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,131,Mississippi,Stone County,all,All,0.3505976,0.4097466,0.2914486,1,NA,NA,NA,NA,26,1
2018,28,131,Mississippi,Stone County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,131,Mississippi,Stone County,race-ethnicity,"Majority White, Non-Hispanic",0.3505976,0.4097466,0.2914486,1,NA,NA,NA,NA,26,1
2018,28,131,Mississippi,Stone County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,133,Mississippi,Sunflower County,all,All,0.5032895,0.5595878,0.4469911,1,NA,NA,NA,NA,49,1
2018,28,133,Mississippi,Sunflower County,race-ethnicity,Majority Non-White,0.5222222,0.5819148,0.4625296,1,NA,NA,NA,NA,48,1
2018,28,133,Mississippi,Sunflower County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,133,Mississippi,Sunflower County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,135,Mississippi,Tallahatchie County,all,All,0.4875,0.5651948,0.4098052,1,NA,NA,NA,NA,48,1
2018,28,135,Mississippi,Tallahatchie County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,52,1
2018,28,135,Mississippi,Tallahatchie County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,40,1
2018,28,135,Mississippi,Tallahatchie County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,137,Mississippi,Tate County,all,All,0.3722084,0.419463,0.3249539,1,NA,NA,NA,NA,43,1
2018,28,137,Mississippi,Tate County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,137,Mississippi,Tate County,race-ethnicity,"Majority White, Non-Hispanic",0.375,0.4225035,0.3274965,1,NA,NA,NA,NA,45,1
2018,28,137,Mississippi,Tate County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,40,1
2018,28,139,Mississippi,Tippah County,all,All,0.3713355,0.4254718,0.3171993,1,NA,NA,NA,NA,29,1
2018,28,139,Mississippi,Tippah County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,139,Mississippi,Tippah County,race-ethnicity,"Majority White, Non-Hispanic",0.3713355,0.4254718,0.3171993,1,NA,NA,NA,NA,30,1
2018,28,139,Mississippi,Tippah County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,141,Mississippi,Tishomingo County,all,All,0.3698113,0.4280457,0.3115769,1,NA,NA,NA,NA,26,1
2018,28,141,Mississippi,Tishomingo County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,141,Mississippi,Tishomingo County,race-ethnicity,"Majority White, Non-Hispanic",0.3698113,0.4280457,0.3115769,1,NA,NA,NA,NA,26,1
2018,28,141,Mississippi,Tishomingo County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,143,Mississippi,Tunica County,all,All,0.6069364,0.6799317,0.5339411,1,NA,NA,NA,NA,55,1
2018,28,143,Mississippi,Tunica County,race-ethnicity,Majority Non-White,0.6242424,0.6983674,0.5501174,1,NA,NA,NA,NA,55,1
2018,28,143,Mississippi,Tunica County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,143,Mississippi,Tunica County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,145,Mississippi,Union County,all,All,0.3829787,0.4293594,0.336598,1,NA,NA,NA,NA,26,1
2018,28,145,Mississippi,Union County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,145,Mississippi,Union County,race-ethnicity,"Majority White, Non-Hispanic",0.3829787,0.4293594,0.336598,1,NA,NA,NA,NA,26,1
2018,28,145,Mississippi,Union County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,147,Mississippi,Walthall County,all,All,0.4780488,0.5465963,0.4095012,1,NA,NA,NA,NA,40,1
2018,28,147,Mississippi,Walthall County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,147,Mississippi,Walthall County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,147,Mississippi,Walthall County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,40,1
2018,28,149,Mississippi,Warren County,all,All,0.4147399,0.4514748,0.3780049,1,NA,NA,NA,NA,26,1
2018,28,149,Mississippi,Warren County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,149,Mississippi,Warren County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,149,Mississippi,Warren County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,151,Mississippi,Washington County,all,All,0.4586777,0.4949495,0.4224059,1,NA,NA,NA,NA,38,1
2018,28,151,Mississippi,Washington County,race-ethnicity,Majority Non-White,0.4710983,0.5083169,0.4338796,1,NA,NA,NA,NA,38,1
2018,28,151,Mississippi,Washington County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,40,1
2018,28,151,Mississippi,Washington County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,40,1
2018,28,153,Mississippi,Wayne County,all,All,0.3953488,0.450676,0.3400217,1,NA,NA,NA,NA,29,1
2018,28,153,Mississippi,Wayne County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,153,Mississippi,Wayne County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,30,1
2018,28,153,Mississippi,Wayne County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,155,Mississippi,Webster County,all,All,0.4039735,0.4825006,0.3254464,1,NA,NA,NA,NA,26,1
2018,28,155,Mississippi,Webster County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,155,Mississippi,Webster County,race-ethnicity,"Majority White, Non-Hispanic",0.4121622,0.4917341,0.3325902,1,NA,NA,NA,NA,26,1
2018,28,155,Mississippi,Webster County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,157,Mississippi,Wilkinson County,all,All,0.5390625,0.6257576,0.45236730000000003,1,NA,NA,NA,NA,26,1
2018,28,157,Mississippi,Wilkinson County,race-ethnicity,Majority Non-White,0.5446429,0.6372889,0.4519969,1,NA,NA,NA,NA,26,1
2018,28,157,Mississippi,Wilkinson County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,157,Mississippi,Wilkinson County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,159,Mississippi,Winston County,all,All,0.4536082,0.5109076,0.3963089,1,NA,NA,NA,NA,24,1
2018,28,159,Mississippi,Winston County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,15,1
2018,28,159,Mississippi,Winston County,race-ethnicity,"Majority White, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,159,Mississippi,Winston County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,161,Mississippi,Yalobusha County,all,All,0.3827751,0.448832,0.3167183,1,NA,NA,NA,NA,26,1
2018,28,161,Mississippi,Yalobusha County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,28,161,Mississippi,Yalobusha County,race-ethnicity,"Majority White, Non-Hispanic",0.3816794,0.4651898,0.298169,1,NA,NA,NA,NA,26,1
2018,28,161,Mississippi,Yalobusha County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,26,1
2018,28,163,Mississippi,Yazoo County,all,All,0.4516129,0.5022532,0.4009726,1,NA,NA,NA,NA,26,1
2018,28,163,Mississippi,Yazoo County,race-ethnicity,Majority Non-White,0.48,0.5391566,0.4208434,1,NA,NA,NA,NA,26,1
2018,28,163,Mississippi,Yazoo County,race-ethnicity,"Majority White, Non-Hispanic",0.371134,0.4677758,0.2744922,1,NA,NA,NA,NA,26,1
2018,28,163,Mississippi,Yazoo County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,001,Missouri,Adair County,all,All,0.2769231,0.3256485,0.2281977,1,NA,NA,NA,NA,76,1
2018,29,001,Missouri,Adair County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,001,Missouri,Adair County,race-ethnicity,"Majority White, Non-Hispanic",0.2769231,0.3256485,0.2281977,1,NA,NA,NA,NA,76,1
2018,29,001,Missouri,Adair County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,003,Missouri,Andrew County,all,All,0.208,0.2584139,0.1575861,1,NA,NA,NA,NA,64,1
2018,29,003,Missouri,Andrew County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,003,Missouri,Andrew County,race-ethnicity,"Majority White, Non-Hispanic",0.208,0.2584139,0.1575861,1,NA,NA,NA,NA,64,1
2018,29,003,Missouri,Andrew County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,005,Missouri,Atchison County,all,All,0.2435897,0.3394677,0.1477118,1,NA,NA,NA,NA,76,1
2018,29,005,Missouri,Atchison County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,005,Missouri,Atchison County,race-ethnicity,"Majority White, Non-Hispanic",0.2435897,0.3394677,0.1477118,1,NA,NA,NA,NA,76,1
2018,29,005,Missouri,Atchison County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,007,Missouri,Audrain County,all,All,0.3534032,0.4014036,0.3054027,1,NA,NA,NA,NA,55,1
2018,29,007,Missouri,Audrain County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,007,Missouri,Audrain County,race-ethnicity,"Majority White, Non-Hispanic",0.351706,0.399717,0.3036951,1,NA,NA,NA,NA,55,1
2018,29,007,Missouri,Audrain County,race-ethnicity,Mixed Race and Ethnicity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,009,Missouri,Barry County,all,All,0.3572779,0.3981525,0.3164032,1,NA,NA,NA,NA,44,1
2018,29,009,Missouri,Barry County,race-ethnicity,Majority Non-White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,29,009,Missouri,Barry County,race-ethnicity,"Majority White, Non-Hispanic",0.3560606,0.3969429,0.3151783,1,NA,NA,NA,NA,44,1
