state,place,state_name,place_name,share_in_preschool,share_in_preschool_quality,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality,meps20_black,meps20_black_quality,meps20_hispanic,meps20_hispanic_quality,meps20_white,meps20_white_quality,share_hs_degree,share_hs_degree_quality,share_digital_access,share_digital_access_quality,pctl_income_20,pctl_income_50,pctl_income_80,pctl_income_quality,share_debt_col,share_debt_col_quality,ratio_black_nh_house_value_households,ratio_black_nh_house_value_households_quality,ratio_hispanic_house_value_households,ratio_hispanic_house_value_households_quality,ratio_other_nh_house_value_households,ratio_other_nh_house_value_households_quality,ratio_white_nh_house_value_households,ratio_white_nh_house_value_households_quality,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,homeless_quality,share_affordable_80_ami,share_affordable_50_ami,share_affordable_30_ami,housing_quality,share_election_turnout,share_election_turnout_quality,share_desc_rep_asian_other,share_desc_rep_black_nonhispanic,share_desc_rep_hispanic,share_desc_rep_white_nonhispanic,share_poverty_exposure,share_poverty_exposure_quality,share_black_nh_exposure,share_black_nh_exposure_quality,share_hispanic_exposure,share_hispanic_exposure_quality,share_other_nh_exposure,share_other_nh_exposure_quality,share_white_nh_exposure,share_white_nh_exposure_quality,index_air_quality,index_air_quality_quality,ratio_high_low_ses_fb_friends,ratio_high_low_ses_fb_friends_quality,count_membership_associations_per_10k,count_membership_associations_per_10k_quality,rate_juv_arrest,rate_juv_arrest_quality,rate_violent_crime,rate_property_crime,rate_crime_quality,share_employed,share_employed_quality
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),0.27674254507508816,1,0.93836814,0.82929319,1.0474432,2,0.77286375,1,0.82717019,1,0.4614774,1,0.9400590237927124,1,0.8856684137898706,1,28930.677520000005,64885.464,131841.08328,1,0.27422,1,15.3%:25.8%,1,3.5%:7.1%,1,6.1%:6.9%,1,75.1%:60.2%,1,4062,4062,4062,0.0416197069,1,1.3805914056554494,1.0809360646733142,0.9383669584060448,1,0.6133952559418663,1,0.07485138710253923,0.2690486723719175,0.10612674797772198,0.5499731925478213,0.0734901324240132,1,0.5599265770568259,1,0.7804327186591306,1,0.8963772236835038,1,0.3468053856591446,1,24,1,0.8397787104492753,2,0.5,1,1094.634580190535,1,2788.1215153974385,5824.981029699141,1,0.8299895688591086,1
48,01000,Texas,Abilene city,0.3966108945089865,1,0.90415043,0.74258888,1.065712,1,0.62394536,1,0.60438007,1,0.37244087,1,0.8303033704337607,1,0.790514369510815,1,24306.300800000005,53041.292,102992.8,1,NA,NA,4.0%:6.1%,3,11.9%:23.0%,3,4.0%:5.3%,3,80.0%:65.7%,3,1414,1414,1414,0.0660902113,1,1.5371408494000134,1.4406534008886438,1.3976771936969683,1,0.42200913343745006,1,0.0529272996796149,0.09677702153434176,0.27667086408339575,0.5736248147026476,0.06977217133480806,1,0.8473947984052516,1,0.6470339732285587,1,0.9275204610418354,1,0.38238462010328833,1,88,1,0.8941240263436279,2,2.6,1,1025.7562144354597,2,2217.1924063949505,3278.7669158550775,2,0.817249230646694,1
48,01924,Texas,Allen city,0.2185920405900981,2,0.99002916,0.84534919,1.1347091,1,0.10462928,1,0.15662241,1,0.035581838,1,0.8127018946671996,2,0.9737103271128064,1,59941.8096,114836.972,200835.96,2,NA,NA,5.7%:9.0%,2,8.6%:11.2%,2,24.9%:21.7%,2,60.9%:58.1%,2,79,78,80,0.0030100972,1,1.7416900269994229,1.4451617506293708,0.7507706703324277,2,0.7490458039483694,1,0.2463659538033431,0.09482574091731694,0.11249489190293642,0.5463134133764035,0,2,0.8298985067772648,1,0.8576624924219536,1,0.6761300060124015,1,0.42683091149769553,1,53,1,1.2075462986003112,3,2.6,2,NA,NA,NA,NA,NA,0.7773641480763415,2
48,03000,Texas,Amarillo city,0.2704757857574231,1,0.89800262,0.77468348,1.0213218,1,0.69212347,1,0.67277694,1,0.24739325,1,0.9454345627033384,1,0.8697965274415959,1,24718.272,56955.0184,116484.8568,1,0.4112,1,2.5%:5.7%,3,16.6%:30.2%,3,6.1%:5.4%,3,74.9%:58.7%,3,1980,1980,1980,0.0570950732,1,1.5978155602000557,1.6176929744413375,1.381455300091182,1,0.4594520859847858,1,0.06762455644778935,0.06741993601868534,0.339799671609165,0.5251558359243603,0.10721323448939704,1,0.8003795810640489,1,0.5489423437174935,1,0.786561558551674,1,0.3616715148789829,1,91,1,0.7722843913399227,2,0.8,1,2494.968131499497,2,2637.607238572448,5165.917223550314,2,0.7876476441247606,1
48,04000,Texas,Arlington city,0.24404938696695552,2,1.0245886,0.95831388,1.0908633,1,0.35698479,1,0.54986101,1,0.16371508,1,0.8922176755398633,2,0.9021880990252458,1,30897.84,63649.5504,123591.36000000002,2,0.49281,1,14.3%:23.9%,2,20.2%:28.5%,2,15.4%:10.1%,2,50.0%:37.5%,2,2271,2271,2271,0.0381475501,1,1.5045994291677365,1.0405097752580048,0.6858351390778088,2,0.5801821528785391,1,0.1012480117459929,0.22370151719075004,0.2994055630327501,0.375644908030507,0.11845927501746316,1,0.6966835492586312,1,0.5771015164824217,1,0.8610758546332795,1,0.5106828039848921,1,37,1,0.7696151366002678,3,0.4,2,1820.7583630351696,1,2097.607977486847,4058.587218075778,1,0.7972443914272873,2
48,05000,Texas,Austin city,0.35642602483110014,1,0.88090843,0.80117923,0.96063763,1,0.54092497,1,0.59911847,1,0.062518798,1,0.9293029787584688,1,0.890381492561329,1,32957.696,80334.384,168908.192,1,0.29989,1,2.9%:7.6%,2,13.8%:25.1%,2,10.9%:11.9%,2,72.4%:55.3%,2,1541,1534,1548,0.0137003353,1,1.475609146249628,1.0142824474514467,0.5908694599375758,1,0.6662968232679627,2,0.11783206197375136,0.07303595586974333,0.3310764318938706,0.47805555026263474,0.12481839293946788,1,0.8510911598771581,1,0.5413332865194653,1,0.8081218658786492,1,0.4333410809250311,1,61,1,0.9824821634476936,2,0.3,1,706.2020173538572,2,2082.764344344726,5384.911788181543,2,0.8498757963484214,1
48,06128,Texas,Baytown city,0.35163679255302205,2,0.97775507,0.86217612,1.093334,1,0.5860312,1,0.65919548,1,0.48412484,1,0.9980839663566684,3,0.8915716656772834,1,26778.127999999997,58499.91040000001,119471.648,2,NA,NA,10.9%:16.0%,3,48.0%:45.6%,3,4.6%:6.2%,3,36.5%:32.2%,3,372,372,372,0.0155479396,1,1.5554071155461926,1.510573184069818,1.5343758229808695,2,0.36945958513124094,3,0.03656276122748143,0.15779654240819938,0.5082078431847643,0.2974328531795549,0,1,0.8025613986405951,1,0.4274655430653702,1,0.9479225004135964,1,0.6326594675579185,1,6,1,0.7006769191408592,3,2.9,2,943.4809955970886,1,1392.0017445452672,4257.175048156718,1,0.7238805651827063,2
48,07000,Texas,Beaumont city,0.5321235317697411,1,0.81323647,0.68423641,0.94223654,1,0.74439996,1,0.74233806,1,0.1997328,1,0.9307111065297904,1,0.8362098197595055,1,21422.5024,50981.436,97843.16,1,NA,NA,27.3%:46.5%,1,12.5%:13.3%,1,6.4%:5.8%,1,53.8%:34.4%,1,1659,1659,1659,0.0890977457,1,1.5217739062135038,1.2864007120098506,1.0966348687092928,1,0.5225781118429037,1,0.05283750532548494,0.4583568813960161,0.19496926434403067,0.29383634893446825,0.18811705544752985,1,0.4338236402907763,1,0.707764043655912,1,0.8863416403849275,1,0.5289427396563214,1,8,1,0.6437702728063766,2,1.5,1,3102.36220472441,1,3756.9666037752254,4969.872970881553,1,0.8088537950237573,1
48,10768,Texas,Brownsville city,0.44742419750348505,1,1.0203154,0.94388306,1.0967478,1,0.96721309,1,0.97938126,1,0.98397434,1,0.867170594920926,1,0.6908135098924396,1,16478.848,46243.7672,92693.52,1,NA,NA,0.1%:0.2%,3,84.9%:91.4%,2,2.3%:1.4%,3,12.7%:7.0%,2,1962,1962,1962,0.0455982164,1,1.6491440182352,1.5667749685772554,1.4554911130758077,1,0.4999688507383428,2,0.00815177913252156,0.00194243713982857,0.9466932832568375,0.04321250047081233,0.3219262876736417,1,0.9827766460565318,2,0.05179620767899779,1,0.9710645684644624,1,0.9249091716250912,1,84,1,0.5114697603214953,3,1.1,2,1382.0375881609525,2,1707.8380836055076,3188.610108206125,2,0.7208212599813828,1
48,10912,Texas,Bryan city,0.24145229566916313,2,0.84728944,0.7085529,0.98602599,1,0.78731585,1,0.81536877,1,0.59105909,1,0.9762080218970418,2,0.7772405051406037,1,18538.704,48612.6016,109172.368,2,NA,NA,3.2%:10.4%,3,13.0%:20.1%,3,8.9%:10.0%,3,74.9%:59.5%,3,679,679,679,0.0410470329,1,1.3973700082799931,0.9637245859488424,0.6671724121745031,2,0.5094264745102625,1,0.04218111825735881,0.17465142481573634,0.40579080794328903,0.3773766489836158,0.3973458110098354,1,0.75928075560494,1,0.508333940615727,1,0.9298159732315394,1,0.4839956847029153,1,58,1,0.6895751751087985,3,2.4,2,1894.186806009144,1,1583.2590019247923,2416.5532134641567,1,0.7681536282840121,2
48,13024,Texas,Carrollton city,0.41986230408892966,2,0.81725454,0.71564651,0.91886258,1,0.17650463,1,0.48866478,1,0.1131037,1,0.81045083997626,2,0.9279766797576644,1,39137.264,82394.24,153356.2792,2,NA,NA,5.4%:14.9%,2,13.9%:20.5%,2,28.2%:22.0%,2,52.5%:42.6%,2,371,371,371,0.0137698101,1,1.943965263048571,1.055533086901748,0.5417927042169807,2,0.6481954921125169,1,0.1811580966298292,0.09743659999391116,0.32815782263220383,0.3932474807440558,0,1,0.8455403880579008,1,0.5186499388818488,1,0.7245104958244333,1,0.5488260532697876,1,40,1,0.8843086350120316,3,2.8,2,790.6783187682065,1,655.3109873047766,1878.405942704052,1,0.8346485858163,2
48,13552,Texas,Cedar Park city,0.5259654249126391,3,NA,NA,NA,NA,0,1,0,1,0,1,0.8895137583450681,3,0.96604273424225,1,50981.436,106082.584,187446.896,3,NA,NA,4.0%:5.6%,3,11.8%:17.1%,3,18.1%:14.9%,3,66.1%:62.5%,3,NA,NA,NA,NA,NA,1.9091320322802885,1.251309433282818,0.9445792183532884,3,0.7106227902852911,3,0.14380326728301734,0.03104052661858953,0.21737734309147588,0.6077788630069172,0,2,0.9348067993523848,1,0.7514596843365321,1,0.7660663962316426,1,0.36799929697446154,1,77,1,1.055737558342923,3,6.2,2,569.94300569943,1,743.9022758593007,1713.9187326902234,1,0.838987433715626,3
48,15976,Texas,College Station city,0.24145229566916313,2,0.81745434,0.65926629,0.97564238,1,0,1,0,1,0,1,0.976208021897042,2,0.7879528019539715,1,18538.704,48612.6016,109172.368,2,NA,NA,3.2%:10.4%,3,13.0%:20.1%,3,8.9%:10.0%,3,74.9%:59.5%,3,162,162,162,0.0110054351,1,1.3184117545556937,0.9129838146396166,0.6574105228302153,2,0.4704285035525868,1,0.12913240909560011,0.07592280436203516,0.1769754721524648,0.6179693143898999,0.6090266053286691,1,0.8879685780975087,1,0.7918566824926945,1,0.8386231267264482,1,0.3582157439748792,1,62,1,0.9452777552260536,3,3.1,2,1557.632398753894,1,983.8659740617152,3240.5655509305443,1,0.7681536282840121,2
48,16432,Texas,Conroe city,0.3042922137278099,3,0.887595,0.81528527,0.95990473,1,0.28468263,1,0.57924229,1,0.39230087,1,0.8633232991847503,3,0.9079267599226658,1,33472.66,81364.312,165818.408,3,NA,NA,3.3%:6.4%,3,9.8%:16.8%,3,7.4%:4.9%,3,79.6%:71.9%,3,723,723,723,0.0111575797,1,1.7730862879173213,1.5302868369255729,1.5337184514064004,3,0.5828465487972606,3,0.05110883657454793,0.11790060275218923,0.30172864778801317,0.5292619128852496,0,1,0.8042848771351606,1,0.5433653437793547,1,0.9179114374731172,1,0.3491943804338252,1,30,1,0.8283834319671403,3,2,2,4267.623890716921,1,1327.1920846127605,3137.7231889002614,1,0.7847629500689993,3
48,17000,Texas,Corpus Christi city,0.4486279573455087,1,0.99535316,0.847251,1.1434554,1,0.59043115,1,0.59670663,1,0.27208808,1,0.8892312194810739,1,0.87785698121747,1,23688.344,59735.824,113292.08000000002,1,0.50129,1,1.7%:3.3%,3,52.6%:65.8%,2,3.6%:2.5%,2,42.1%:28.4%,2,1350,1349,1351,0.0250361636,1,1.5420536766328634,1.195265015242568,1.069184564614726,1,0.4647705963848354,1,0.03659073194035855,0.03772535264388625,0.6417741570491061,0.28390975836664906,0.11231951343042172,1,0.9106940424621212,1,0.2985953982382069,1,0.9219080288602194,1,0.5957531322992556,1,57,1,0.713873852544479,2,0.4,1,2639.760330111356,2,2452.477936184657,5317.316637751125,2,0.7545521092359078,1
48,19000,Texas,Dallas city,0.3293487771946693,1,0.94564545,0.89794004,0.99335086,1,0.85997725,1,0.84400797,1,0.2345559,1,0.8696337775726696,1,0.8372683791210693,1,24718.272,61795.68,131830.784,1,0.48098,1,8.3%:24.2%,2,17.7%:31.4%,2,6.1%:7.1%,2,67.9%:37.3%,2,4214,4212,4216,0.0221380498,1,1.4255366635272926,1.126277163798723,0.7419752699170307,1,0.5889347070968284,1,0.05702413171732274,0.23722869410931377,0.4198043590447602,0.28594281512860326,0.11208883794547128,1,0.5609299156131469,1,0.41064331815179594,1,0.862379325330996,1,0.46411204360689245,1,41,1,0.6961865177712516,2,0.1,1,681.3789575399306,2,2101.613626417912,4919.941641498217,2,0.7912472979137266,1
48,19972,Texas,Denton city,0.4728802337382667,2,0.96615261,0.86299205,1.0693132,1,0.2792373,1,0.33027393,1,0.18191175,1,0.9803865646723584,2,0.8559955334135029,1,25542.2144,72094.96,139040.28,2,NA,NA,5.7%:9.9%,2,10.3%:14.7%,2,4.6%:6.2%,2,79.4%:69.2%,2,926,926,926,0.0293307155,1,1.4709561671912303,1.0639741807780343,0.4734813552621704,2,0.5595605222992578,2,0.07533785718375995,0.11253077936207982,0.23354377827406517,0.578587585180095,0.17743502193714417,1,0.8233349377557645,1,0.7057450505353539,1,0.901833465926626,1,0.37649944028964566,1,47,1,1.047601055645858,2,1.3,1,936.5158296038454,1,1589.07404226078,3635.543721010136,1,0.8345081978047083,2
48,22660,Texas,Edinburg city,0.37771643089319235,2,0.92006391,0.82951182,1.0106161,1,0.72388059,1,0.88209885,1,0.77041602,1,0.9219802438960272,2,0.7696007452485343,1,17405.7832,46346.76,90633.664,2,NA,NA,0.4%:2.4%,3,85.6%:86.3%,3,5.5%:2.9%,3,8.5%:8.4%,3,28,28,28,8.156844e-4,1,1.6550188301641635,1.3900173259210753,1.2713572322649758,2,0.4787363189784486,1,0.02783543778288561,0.01771990400874857,0.8774187668971942,0.07702589131117164,0.11634030194106453,1,0.951319515034775,2,0.10456865312661733,1,0.9226161920585612,1,0.9020675999682152,1,77,1,0.6298674056684492,3,2.1,2,880.1679586563308,2,2316.750878400956,4220.374851912231,2,0.7500689184292135,2
48,24000,Texas,El Paso city,0.290704484946209,1,0.91175169,0.82207865,1.0014248,1,0.60432601,1,0.69681865,1,0.51980716,1,0.9417283370514564,1,0.8813444806658831,1,18538.704,49436.544,100932.94400000002,1,0.37877,1,2.1%:3.5%,1,78.6%:79.6%,1,2.7%:2.9%,1,16.6%:14.0%,1,2237,2236,2238,0.013795102,1,1.4901579805091296,1.3340532236527043,1.2471922558123296,1,0.5223508034754484,1,0.02979324211444496,0.03074978378018761,0.8158753391139792,0.12358163499138816,0.15053571931435605,1,0.9185732990965932,1,0.16175377072633965,1,0.9424570662580009,1,0.8042098082209771,1,35,1,0.6823597061622004,1,0.3,1,873.2673746341228,2,1174.9051959284147,2269.0883285654095,1,0.7408503941676307,1
48,26232,Texas,Flower Mound town,0.3831815839976202,2,1.0265706000000001,0.95163065,1.1015105,1,0,1,0,1,0,1,0.9291001357700268,2,0.9745369753497668,1,64061.52160000001,144292.9128,247182.72,2,NA,NA,3.2%:4.9%,3,7.3%:9.6%,3,15.8%:13.5%,3,73.7%:72.0%,3,NA,NA,NA,NA,NA,2.202567881383403,1.9471265595042015,1.4168607586106226,2,0.8287945270573582,1,0.1579746835443038,0.03685542971352432,0.11124583610926048,0.6939240506329114,0,2,0.932316490765012,1,0.863607930302073,1,0.8099883217769832,1,0.288080798090419,1,34,1,1.1051402180333951,3,3.2,2,250.80616266571124,1,274.4836775483011,1227.1818787475015,1,0.800025327416334,2
48,27000,Texas,Fort Worth city,0.26941098330657753,2,1.0036901,0.92546082,1.0819193,1,0.75178719,1,0.78741354,1,0.24392988,1,0.8897820695641626,2,0.90302806149687,1,30897.84,69005.176,131871.98112,2,0.44927,1,9.6%:17.6%,2,17.9%:26.7%,2,8.2%:6.6%,2,64.3%:49.0%,2,3492,3491,3493,0.025662696,1,1.5003737417327463,1.1764568826681594,0.9331181551720792,2,0.5633889261229381,1,0.08016233905614831,0.1845522521957271,0.35279574757091325,0.38248966117721134,0.1307348685398189,1,0.6688975513861749,1,0.4967027753087884,1,0.8608269205570841,1,0.4647487958649366,1,49,1,0.7153906462842409,2,0.2,1,1007.1955584776098,2,1399.6074714712336,3800.129668706362,2,0.7958779903643519,2
48,27684,Texas,Frisco city,0.3783568684061354,2,1.002353,0.93009734,1.0746086,1,0,1,0,1,0,1,0.9459219885819132,2,0.9790255773014394,1,63464.16336,128741,221949.484,2,NA,NA,8.4%:10.1%,3,8.0%:11.3%,3,25.5%:22.1%,3,58.2%:56.5%,3,124,124,124,0.0019378633,1,1.678577681480095,1.3927740297507518,1.1313094776383426,2,0.8010758047502609,1,0.28208035621828725,0.082618825722274,0.12700113907010455,0.5082996789893341,0,1,0.8868823748731026,1,0.8237474828634685,1,0.6448136902378943,1,0.443639552944218,1,49,1,1.1449891786840674,3,2.1,2,738.2798080472498,1,545.2003727865797,1811.639225432329,1,0.8276427643290881,2
48,29000,Texas,Garland city,0.24513530051628551,2,0.85490042,0.7832365,0.92656434,1,0.62942576,1,0.70476377,1,0.57022423,1,0.8716859897890722,2,0.9348444353769254,1,29867.911999999997,63752.5432,123694.3528,2,0.46516,1,12.6%:19.0%,2,21.3%:29.7%,2,13.7%:12.6%,2,52.4%:38.6%,2,1473,1473,1473,0.0264447667,1,1.4559570437905616,1.1447622044358698,0.7541113082865837,2,0.5809172468658552,1,0.1467061103743752,0.14995817606855044,0.4313822299296134,0.27195348362746097,0,1,0.8052944156789836,1,0.4712740795889661,1,0.781226970019982,1,0.6525866332334527,1,43,1,0.6849172737961997,3,1,2,1646.0641772881572,1,1269.407324288483,3135.3667244721,1,0.7716817022116894,2
48,30464,Texas,Grand Prairie city,0.27916144886892086,2,1.0274138,0.93046707,1.1243606,1,0.57136571,1,0.76901531,1,0.55413878,1,0.9443293453194518,2,0.9125321441691496,1,27808.056,61795.68,120501.576,2,NA,NA,15.9%:23.7%,2,31.6%:38.8%,2,13.2%:8.9%,2,39.3%:28.6%,2,1267,1267,1267,0.0432925597,1,1.5859774603750612,1.2133977542922154,0.8572614147608255,2,0.5593166920942715,1,0.09706518633413608,0.22571329442018043,0.46657006408424834,0.21065145516143516,0,1,0.677744883463149,1,0.4188783135276045,1,0.828583480346194,1,0.7300066182309863,1,35,1,0.7372041342404226,3,1.1,2,864.3395036539674,1,757.6839871015144,2650.1081676803133,1,0.7866863185604307,2
48,35000,Texas,Houston city,0.4403888995505468,1,0.97281623,0.91331673,1.0323156,1,0.79929841,1,0.81007296,1,0.27500001,1,0.8102883633071445,1,0.8591031741325119,1,24718.272,58705.896,128741,1,0.39756,1,10.3%:22.7%,2,22.0%:37.5%,2,13.3%:11.0%,2,54.3%:28.8%,2,14962,14961,14963,0.0249040425,1,1.4371330229401442,1.1748147786253258,0.8179045295091554,1,0.6243866030205669,1,0.09257799282078832,0.22132632272963537,0.44549441675009854,0.2406012676994778,0.1662640272459872,1,0.5610626965962555,1,0.3916715023046709,1,0.8088068985709959,1,0.5151753375226529,1,26,1,0.7114843182672381,2,0.1,1,714.0382695168423,2,2799.517548602705,6128.929292788346,2,0.7775090110134842,1
48,37000,Texas,Irving city,0.30500588546071533,1,0.96967924,0.87885696,1.0605016,1,0.52360374,1,0.69717288,1,0.51856148,1,0.8169250996156815,1,0.8955953167783968,1,33163.6816,70035.104,135538.5248,1,0.34099,1,2.0%:16.3%,3,21.5%:35.3%,2,21.8%:19.4%,2,54.6%:29.1%,2,631,631,631,0.0188111141,1,1.6028228696971445,1.1669993400467624,0.5920901567489859,1,0.616728590889802,1,0.2408452144902905,0.1317549491706795,0.43217118307997354,0.19522865325905644,0,1,0.7409709771261124,1,0.3813465693091102,1,0.5232050997415514,1,0.7551786064352661,1,35,1,0.7568970916666666,3,0.9,2,1002.453557658605,2,1456.0318509426245,3868.0640795644103,2,0.8256382952989171,1
48,39148,Texas,Killeen city,0.18628868761050005,1,0.8731243,0.78508079,0.96116781,1,0.54234964,1,0.57134098,1,0.4986296,1,0.850007704809417,1,0.9043722764888528,1,23276.3728,53556.255999999994,101035.9368,1,NA,NA,33.2%:36.7%,2,31.9%:23.6%,2,8.0%:10.0%,2,26.9%:29.6%,2,697,697,697,0.0153740952,1,1.433590248986356,1.0608247413464176,0.8963734411824669,1,0.3765964854593882,2,0.11205207819725216,0.3494423048733359,0.2768819711890833,0.26162364574032865,0,1,0.6292249096334532,1,0.7055424139917291,1,0.8688770856979781,1,0.7079984223669853,1,62,1,0.6525650031744187,3,1.3,2,714.247064552784,2,1848.9892192268223,2851.1080609266933,1,0.7482715704762141,1
48,41464,Texas,Laredo city,0.11191619147273352,1,1.1056602,1.0115769,1.1997434,1,0.60294116,1,0.78949481,1,0.67241377,1,0.9230048570769416,1,0.7968645095937525,1,19259.6536,51496.4,113292.08,1,0.53786,1,0.0%:0.9%,3,95.0%:95.4%,3,1.4%:0.9%,3,3.6%:2.8%,3,947,947,947,0.0141326413,1,1.5598494246524792,1.321009618067008,1.1754634690227026,1,0.4468258703780024,1,0.00883795254753687,0.0034982744201934,0.955197744771238,0.03246602826103174,0.1919116152311716,1,0.9809518682130072,2,0.04310077637123886,1,0.9679218355984984,1,0.9405520008121458,1,46,1,0.5216549628423772,2,1.1,1,1182.0020488035511,2,1354.1580780299728,2041.6416369254448,2,0.6943677391903981,1
48,41980,Texas,League City city,0.6009220782148974,2,0.93356198,0.8478111,1.0193129,1,0.018438177,1,0.05196771,1,0.011306209,1,0.8946442916964521,2,0.9579693688699742,1,46346.76,93929.4336,187961.86,2,NA,NA,3.7%:6.9%,3,17.0%:21.0%,2,9.4%:8.7%,2,70.0%:63.3%,2,965,965,965,0.0227658767,1,1.81831293891038,1.5831309865403642,1.1862161426269782,2,0.7581715634189259,1,0.09463821112770124,0.07749872593811188,0.16914177403059535,0.6587212889035915,0,2,0.8426790809131856,1,0.797108342301541,1,0.866597453618449,1,0.32034968749657694,1,14,1,0.97210909695752,3,2.9,2,666.2845679896833,1,716.1568928983344,1719.3129900667875,1,0.8068580506374002,2
48,42508,Texas,Lewisville city,0.1756017190403794,1,1.0265706000000001,0.95163065,1.1015105,1,0.18249428,1,0.34795436,1,0.07891234,1,0.9533309763981324,1,0.9492627887751302,1,38107.336,74886.06488,131315.82,1,NA,NA,7.6%:16.4%,1,16.0%:21.3%,1,19.7%:14.3%,1,56.7%:48.0%,1,1311,1311,1311,0.0185607299,1,1.6444008498098752,0.9199746136929504,1.042584565316406,1,0.5878807002211296,1,0.15156663063128537,0.1334520381187714,0.31645121142473,0.3985301198252133,0.09064009543098916,1,0.8104617627180726,1,0.5900915836573567,1,0.7865661021659196,1,0.5501396799587909,1,36,1,0.9218441553216168,3,2.1,1,1453.809348546191,1,1295.456816592022,3306.776165774867,1,0.8446198891772975,1
48,43888,Texas,Longview city,0.3566176146821308,2,0.96281308,0.72207874,1.2035474,1,0.56454939,1,0.60128677,1,0.31846604,1,0.9717661542923044,2,0.8524406163456025,1,24100.3152,59735.824,108142.44,2,NA,NA,7.0%:18.0%,3,8.4%:13.9%,3,4.4%:7.3%,3,80.1%:60.8%,3,95,95,95,0.0062438385,1,1.83983518878458,1.786902580513272,1.7104189349686267,2,0.46345121441193937,2,0.04727512291531958,0.22046677321361036,0.20940134444349556,0.5228567594275745,0,1,0.7138938517256255,1,0.6829001187071881,1,0.9316163331138744,1,0.3839296357088969,1,9,1,0.6999606754956896,3,3.6,2,855.053054496755,1,1211.4631498041897,3692.949601668964,1,0.7991609149664178,2
48,45000,Texas,Lubbock city,0.4006956294258803,1,0.97146219,0.83406943,1.108855,1,0.77412331,1,0.63709325000000006,1,0.31101134,1,0.9127084886059088,1,0.828208830815107,1,20598.56,55945.68896,112056.16640000002,1,0.42886,1,1.0%:7.5%,3,21.4%:34.1%,3,4.5%:5.2%,3,73.1%:53.2%,3,1021,1021,1021,0.0283942372,1,1.526042188622136,1.2481861598558197,0.9100697471074748,1,0.5171699715637743,1,0.05336604875223549,0.07451367121004003,0.37099128501939055,0.501128995018334,0.10728683231593718,1,0.7779036147563976,1,0.5247292478972768,1,0.9106238143822276,1,0.3962314631691593,1,84,1,0.7659248802814157,2,0.6,1,3309.517639654981,2,2812.5085604041687,6706.660874941789,2,0.8068137225030837,1
48,45384,Texas,McAllen city,0.3212101747938655,1,0.96549511,0.8543852,1.0766051,1,0.85714287,1,0.88310361,1,0.68646288,1,0.9946362112717788,1,0.8986057587307402,1,21216.5168,57263.9968,118441.72,1,NA,NA,1.0%:0.6%,3,85.2%:89.2%,2,2.8%:2.6%,3,11.0%:7.6%,2,303,303,303,0.0132302856,1,1.84231015070015,1.5318631271116123,1.4488653429652003,1,0.5688435812233271,1,0.04153134048654018,0.00721426508197067,0.8624217104289811,0.08883268400250809,0.3260105191227575,1,0.9468835712251248,2,0.1288004815038793,1,0.8655113483073333,1,0.8692361114832904,1,74,1,0.6355414808531249,3,1.6,2,908.0302338558312,1,1859.9277164455657,3067.471695986361,1,0.7519986646488681,1
48,45744,Texas,McKinney city,0.422917361102152,1,1.0013039,0.89495277,1.107655,1,0.055543955,1,0.13010111,1,0.017486127,1,0.917221170094153,1,0.9314075419495864,1,41403.1056,95783.304,201865.888,1,NA,NA,6.5%:15.4%,2,10.5%:14.4%,2,19.7%:15.0%,2,63.3%:55.2%,2,709,709,709,0.0287965555,1,1.3962500303834926,0.7836732065620629,0.6257192901117732,1,0.7085712564979377,1,0.14514187355460045,0.11780204230334648,0.16867482602405567,0.5683812581179974,0,1,0.848453532978703,1,0.7505259054404433,1,0.7590317717197372,1,0.40045116547402576,1,57,1,1.114778689430761,3,1.8,2,900.0436144482771,1,706.4637739315923,1608.2874853480048,1,0.8108873697877089,1
