year,state,county,state_name,county_name,subgroup_type,subgroup,environmental,environmental_quality
2018,51,660,Virginia,Harrisonburg city,race-ethnicity,Majority Non-White,55,1
2018,51,660,Virginia,Harrisonburg city,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,51,660,Virginia,Harrisonburg city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,51,670,Virginia,Hopewell city,all,All,20,1
2018,51,670,Virginia,Hopewell city,poverty,High Poverty Tracts,NA,NA
2018,51,670,Virginia,Hopewell city,poverty,Not High Poverty Tracts,20,1
2018,51,670,Virginia,Hopewell city,race-ethnicity,Majority Non-White,7,1
2018,51,670,Virginia,Hopewell city,race-ethnicity,"Majority White, Non-Hispanic",25,1
2018,51,670,Virginia,Hopewell city,race-ethnicity,No Majority Race/Ethnicity,20,1
2018,51,678,Virginia,Lexington city,all,All,55,1
2018,51,678,Virginia,Lexington city,poverty,High Poverty Tracts,NA,NA
2018,51,678,Virginia,Lexington city,poverty,Not High Poverty Tracts,55,1
2018,51,678,Virginia,Lexington city,race-ethnicity,Majority Non-White,NA,NA
2018,51,678,Virginia,Lexington city,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,51,678,Virginia,Lexington city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,51,680,Virginia,Lynchburg city,all,All,40,1
2018,51,680,Virginia,Lynchburg city,poverty,High Poverty Tracts,28,1
2018,51,680,Virginia,Lynchburg city,poverty,Not High Poverty Tracts,41,1
2018,51,680,Virginia,Lynchburg city,race-ethnicity,Majority Non-White,32,1
2018,51,680,Virginia,Lynchburg city,race-ethnicity,"Majority White, Non-Hispanic",43,1
2018,51,680,Virginia,Lynchburg city,race-ethnicity,No Majority Race/Ethnicity,40,1
2018,51,683,Virginia,Manassas city,all,All,40,1
2018,51,683,Virginia,Manassas city,poverty,High Poverty Tracts,NA,NA
2018,51,683,Virginia,Manassas city,poverty,Not High Poverty Tracts,40,1
2018,51,683,Virginia,Manassas city,race-ethnicity,Majority Non-White,40,1
2018,51,683,Virginia,Manassas city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,51,683,Virginia,Manassas city,race-ethnicity,No Majority Race/Ethnicity,40,1
2018,51,685,Virginia,Manassas Park city,all,All,40,1
2018,51,685,Virginia,Manassas Park city,poverty,High Poverty Tracts,NA,NA
2018,51,685,Virginia,Manassas Park city,poverty,Not High Poverty Tracts,40,1
2018,51,685,Virginia,Manassas Park city,race-ethnicity,Majority Non-White,40,1
2018,51,685,Virginia,Manassas Park city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,51,685,Virginia,Manassas Park city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,51,690,Virginia,Martinsville city,all,All,49,1
2018,51,690,Virginia,Martinsville city,poverty,High Poverty Tracts,NA,NA
2018,51,690,Virginia,Martinsville city,poverty,Not High Poverty Tracts,49,1
2018,51,690,Virginia,Martinsville city,race-ethnicity,Majority Non-White,44,1
2018,51,690,Virginia,Martinsville city,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,51,690,Virginia,Martinsville city,race-ethnicity,No Majority Race/Ethnicity,48,1
2018,51,700,Virginia,Newport News city,all,All,49,1
2018,51,700,Virginia,Newport News city,poverty,High Poverty Tracts,49,1
2018,51,700,Virginia,Newport News city,poverty,Not High Poverty Tracts,48,1
2018,51,700,Virginia,Newport News city,race-ethnicity,Majority Non-White,49,1
2018,51,700,Virginia,Newport News city,race-ethnicity,"Majority White, Non-Hispanic",48,1
2018,51,700,Virginia,Newport News city,race-ethnicity,No Majority Race/Ethnicity,49,1
2018,51,710,Virginia,Norfolk city,all,All,44,1
2018,51,710,Virginia,Norfolk city,poverty,High Poverty Tracts,50,1
2018,51,710,Virginia,Norfolk city,poverty,Not High Poverty Tracts,47,1
2018,51,710,Virginia,Norfolk city,race-ethnicity,Majority Non-White,50,1
2018,51,710,Virginia,Norfolk city,race-ethnicity,"Majority White, Non-Hispanic",49,1
2018,51,710,Virginia,Norfolk city,race-ethnicity,No Majority Race/Ethnicity,34,1
2018,51,720,Virginia,Norton city,all,All,76,1
2018,51,720,Virginia,Norton city,poverty,High Poverty Tracts,NA,NA
2018,51,720,Virginia,Norton city,poverty,Not High Poverty Tracts,76,1
2018,51,720,Virginia,Norton city,race-ethnicity,Majority Non-White,NA,NA
2018,51,720,Virginia,Norton city,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,51,720,Virginia,Norton city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,51,730,Virginia,Petersburg city,all,All,35,1
2018,51,730,Virginia,Petersburg city,poverty,High Poverty Tracts,17,1
2018,51,730,Virginia,Petersburg city,poverty,Not High Poverty Tracts,37,1
2018,51,730,Virginia,Petersburg city,race-ethnicity,Majority Non-White,35,1
2018,51,730,Virginia,Petersburg city,race-ethnicity,"Majority White, Non-Hispanic",NA,NA
2018,51,730,Virginia,Petersburg city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,51,735,Virginia,Poquoson city,all,All,55,1
2018,51,735,Virginia,Poquoson city,poverty,High Poverty Tracts,NA,NA
2018,51,735,Virginia,Poquoson city,poverty,Not High Poverty Tracts,55,1
2018,51,735,Virginia,Poquoson city,race-ethnicity,Majority Non-White,NA,NA
2018,51,735,Virginia,Poquoson city,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,51,735,Virginia,Poquoson city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,51,740,Virginia,Portsmouth city,all,All,53,1
2018,51,740,Virginia,Portsmouth city,poverty,High Poverty Tracts,49,1
2018,51,740,Virginia,Portsmouth city,poverty,Not High Poverty Tracts,54,1
2018,51,740,Virginia,Portsmouth city,race-ethnicity,Majority Non-White,53,1
2018,51,740,Virginia,Portsmouth city,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,51,740,Virginia,Portsmouth city,race-ethnicity,No Majority Race/Ethnicity,53,1
2018,51,750,Virginia,Radford city,all,All,55,1
2018,51,750,Virginia,Radford city,poverty,High Poverty Tracts,55,1
2018,51,750,Virginia,Radford city,poverty,Not High Poverty Tracts,55,1
2018,51,750,Virginia,Radford city,race-ethnicity,Majority Non-White,NA,NA
2018,51,750,Virginia,Radford city,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,51,750,Virginia,Radford city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,51,760,Virginia,Richmond city,all,All,14,1
2018,51,760,Virginia,Richmond city,poverty,High Poverty Tracts,10,1
2018,51,760,Virginia,Richmond city,poverty,Not High Poverty Tracts,15,1
2018,51,760,Virginia,Richmond city,race-ethnicity,Majority Non-White,13,1
2018,51,760,Virginia,Richmond city,race-ethnicity,"Majority White, Non-Hispanic",15,1
2018,51,760,Virginia,Richmond city,race-ethnicity,No Majority Race/Ethnicity,16,1
2018,51,770,Virginia,Roanoke city,all,All,43,1
2018,51,770,Virginia,Roanoke city,poverty,High Poverty Tracts,44,1
2018,51,770,Virginia,Roanoke city,poverty,Not High Poverty Tracts,43,1
2018,51,770,Virginia,Roanoke city,race-ethnicity,Majority Non-White,45,1
2018,51,770,Virginia,Roanoke city,race-ethnicity,"Majority White, Non-Hispanic",43,1
2018,51,770,Virginia,Roanoke city,race-ethnicity,No Majority Race/Ethnicity,42,1
2018,51,775,Virginia,Salem city,all,All,55,1
2018,51,775,Virginia,Salem city,poverty,High Poverty Tracts,NA,NA
2018,51,775,Virginia,Salem city,poverty,Not High Poverty Tracts,55,1
2018,51,775,Virginia,Salem city,race-ethnicity,Majority Non-White,NA,NA
2018,51,775,Virginia,Salem city,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,51,775,Virginia,Salem city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,51,790,Virginia,Staunton city,all,All,72,1
2018,51,790,Virginia,Staunton city,poverty,High Poverty Tracts,NA,NA
2018,51,790,Virginia,Staunton city,poverty,Not High Poverty Tracts,71,1
2018,51,790,Virginia,Staunton city,race-ethnicity,Majority Non-White,NA,NA
2018,51,790,Virginia,Staunton city,race-ethnicity,"Majority White, Non-Hispanic",72,1
2018,51,790,Virginia,Staunton city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,51,800,Virginia,Suffolk city,all,All,57,1
2018,51,800,Virginia,Suffolk city,poverty,High Poverty Tracts,NA,NA
2018,51,800,Virginia,Suffolk city,poverty,Not High Poverty Tracts,57,1
2018,51,800,Virginia,Suffolk city,race-ethnicity,Majority Non-White,55,1
2018,51,800,Virginia,Suffolk city,race-ethnicity,"Majority White, Non-Hispanic",59,1
2018,51,800,Virginia,Suffolk city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,51,810,Virginia,Virginia Beach city,all,All,52,1
2018,51,810,Virginia,Virginia Beach city,poverty,High Poverty Tracts,55,1
2018,51,810,Virginia,Virginia Beach city,poverty,Not High Poverty Tracts,53,1
2018,51,810,Virginia,Virginia Beach city,race-ethnicity,Majority Non-White,54,1
2018,51,810,Virginia,Virginia Beach city,race-ethnicity,"Majority White, Non-Hispanic",54,1
2018,51,810,Virginia,Virginia Beach city,race-ethnicity,No Majority Race/Ethnicity,50,1
2018,51,820,Virginia,Waynesboro city,all,All,55,1
2018,51,820,Virginia,Waynesboro city,poverty,High Poverty Tracts,NA,NA
2018,51,820,Virginia,Waynesboro city,poverty,Not High Poverty Tracts,55,1
2018,51,820,Virginia,Waynesboro city,race-ethnicity,Majority Non-White,NA,NA
2018,51,820,Virginia,Waynesboro city,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,51,820,Virginia,Waynesboro city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,51,830,Virginia,Williamsburg city,all,All,55,1
2018,51,830,Virginia,Williamsburg city,poverty,High Poverty Tracts,NA,NA
2018,51,830,Virginia,Williamsburg city,poverty,Not High Poverty Tracts,55,1
2018,51,830,Virginia,Williamsburg city,race-ethnicity,Majority Non-White,NA,NA
2018,51,830,Virginia,Williamsburg city,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,51,830,Virginia,Williamsburg city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,51,840,Virginia,Winchester city,all,All,52,1
2018,51,840,Virginia,Winchester city,poverty,High Poverty Tracts,NA,NA
2018,51,840,Virginia,Winchester city,poverty,Not High Poverty Tracts,52,1
2018,51,840,Virginia,Winchester city,race-ethnicity,Majority Non-White,NA,NA
2018,51,840,Virginia,Winchester city,race-ethnicity,"Majority White, Non-Hispanic",53,1
2018,51,840,Virginia,Winchester city,race-ethnicity,No Majority Race/Ethnicity,49,1
2018,53,001,Washington,Adams County,all,All,80,1
2018,53,001,Washington,Adams County,poverty,High Poverty Tracts,NA,NA
2018,53,001,Washington,Adams County,poverty,Not High Poverty Tracts,80,1
2018,53,001,Washington,Adams County,race-ethnicity,Majority Non-White,76,1
2018,53,001,Washington,Adams County,race-ethnicity,"Majority White, Non-Hispanic",93,1
2018,53,001,Washington,Adams County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,53,003,Washington,Asotin County,all,All,54,1
2018,53,003,Washington,Asotin County,poverty,High Poverty Tracts,NA,NA
2018,53,003,Washington,Asotin County,poverty,Not High Poverty Tracts,54,1
2018,53,003,Washington,Asotin County,race-ethnicity,Majority Non-White,NA,NA
2018,53,003,Washington,Asotin County,race-ethnicity,"Majority White, Non-Hispanic",54,1
2018,53,003,Washington,Asotin County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,53,005,Washington,Benton County,all,All,54,1
2018,53,005,Washington,Benton County,poverty,High Poverty Tracts,49,1
2018,53,005,Washington,Benton County,poverty,Not High Poverty Tracts,54,1
2018,53,005,Washington,Benton County,race-ethnicity,Majority Non-White,49,1
2018,53,005,Washington,Benton County,race-ethnicity,"Majority White, Non-Hispanic",52,1
2018,53,005,Washington,Benton County,race-ethnicity,No Majority Race/Ethnicity,61,1
2018,53,007,Washington,Chelan County,all,All,51,1
2018,53,007,Washington,Chelan County,poverty,High Poverty Tracts,NA,NA
2018,53,007,Washington,Chelan County,poverty,Not High Poverty Tracts,51,1
2018,53,007,Washington,Chelan County,race-ethnicity,Majority Non-White,NA,NA
2018,53,007,Washington,Chelan County,race-ethnicity,"Majority White, Non-Hispanic",51,1
2018,53,007,Washington,Chelan County,race-ethnicity,No Majority Race/Ethnicity,50,1
2018,53,009,Washington,Clallam County,all,All,64,1
2018,53,009,Washington,Clallam County,poverty,High Poverty Tracts,NA,NA
2018,53,009,Washington,Clallam County,poverty,Not High Poverty Tracts,64,1
2018,53,009,Washington,Clallam County,race-ethnicity,Majority Non-White,98,1
2018,53,009,Washington,Clallam County,race-ethnicity,"Majority White, Non-Hispanic",63,1
2018,53,009,Washington,Clallam County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,53,011,Washington,Clark County,all,All,23,1
2018,53,011,Washington,Clark County,poverty,High Poverty Tracts,NA,NA
2018,53,011,Washington,Clark County,poverty,Not High Poverty Tracts,23,1
2018,53,011,Washington,Clark County,race-ethnicity,Majority Non-White,NA,NA
2018,53,011,Washington,Clark County,race-ethnicity,"Majority White, Non-Hispanic",24,1
2018,53,011,Washington,Clark County,race-ethnicity,No Majority Race/Ethnicity,17,1
2018,53,013,Washington,Columbia County,all,All,93,1
2018,53,013,Washington,Columbia County,poverty,High Poverty Tracts,NA,NA
2018,53,013,Washington,Columbia County,poverty,Not High Poverty Tracts,93,1
2018,53,013,Washington,Columbia County,race-ethnicity,Majority Non-White,NA,NA
2018,53,013,Washington,Columbia County,race-ethnicity,"Majority White, Non-Hispanic",93,1
2018,53,013,Washington,Columbia County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,53,015,Washington,Cowlitz County,all,All,44,1
2018,53,015,Washington,Cowlitz County,poverty,High Poverty Tracts,26,1
2018,53,015,Washington,Cowlitz County,poverty,Not High Poverty Tracts,46,1
2018,53,015,Washington,Cowlitz County,race-ethnicity,Majority Non-White,NA,NA
2018,53,015,Washington,Cowlitz County,race-ethnicity,"Majority White, Non-Hispanic",45,1
2018,53,015,Washington,Cowlitz County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,53,017,Washington,Douglas County,all,All,56,1
2018,53,017,Washington,Douglas County,poverty,High Poverty Tracts,NA,NA
2018,53,017,Washington,Douglas County,poverty,Not High Poverty Tracts,56,1
2018,53,017,Washington,Douglas County,race-ethnicity,Majority Non-White,55,1
2018,53,017,Washington,Douglas County,race-ethnicity,"Majority White, Non-Hispanic",57,1
2018,53,017,Washington,Douglas County,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,53,019,Washington,Ferry County,all,All,74,1
2018,53,019,Washington,Ferry County,poverty,High Poverty Tracts,NA,NA
2018,53,019,Washington,Ferry County,poverty,Not High Poverty Tracts,74,1
2018,53,019,Washington,Ferry County,race-ethnicity,Majority Non-White,73,1
2018,53,019,Washington,Ferry County,race-ethnicity,"Majority White, Non-Hispanic",74,1
2018,53,019,Washington,Ferry County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,53,021,Washington,Franklin County,all,All,53,1
2018,53,021,Washington,Franklin County,poverty,High Poverty Tracts,NA,NA
2018,53,021,Washington,Franklin County,poverty,Not High Poverty Tracts,52,1
2018,53,021,Washington,Franklin County,race-ethnicity,Majority Non-White,54,1
2018,53,021,Washington,Franklin County,race-ethnicity,"Majority White, Non-Hispanic",50,1
2018,53,021,Washington,Franklin County,race-ethnicity,No Majority Race/Ethnicity,51,1
2018,53,023,Washington,Garfield County,all,All,97,1
2018,53,023,Washington,Garfield County,poverty,High Poverty Tracts,NA,NA
2018,53,023,Washington,Garfield County,poverty,Not High Poverty Tracts,97,1
2018,53,023,Washington,Garfield County,race-ethnicity,Majority Non-White,NA,NA
2018,53,023,Washington,Garfield County,race-ethnicity,"Majority White, Non-Hispanic",97,1
2018,53,023,Washington,Garfield County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,53,025,Washington,Grant County,all,All,59,1
2018,53,025,Washington,Grant County,poverty,High Poverty Tracts,NA,NA
2018,53,025,Washington,Grant County,poverty,Not High Poverty Tracts,59,1
2018,53,025,Washington,Grant County,race-ethnicity,Majority Non-White,70,1
2018,53,025,Washington,Grant County,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,53,025,Washington,Grant County,race-ethnicity,No Majority Race/Ethnicity,54,1
2018,53,027,Washington,Grays Harbor County,all,All,66,1
2018,53,027,Washington,Grays Harbor County,poverty,High Poverty Tracts,NA,NA
2018,53,027,Washington,Grays Harbor County,poverty,Not High Poverty Tracts,65,1
2018,53,027,Washington,Grays Harbor County,race-ethnicity,Majority Non-White,97,1
2018,53,027,Washington,Grays Harbor County,race-ethnicity,"Majority White, Non-Hispanic",67,1
2018,53,027,Washington,Grays Harbor County,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,53,029,Washington,Island County,all,All,62,1
2018,53,029,Washington,Island County,poverty,High Poverty Tracts,NA,NA
2018,53,029,Washington,Island County,poverty,Not High Poverty Tracts,62,1
2018,53,029,Washington,Island County,race-ethnicity,Majority Non-White,NA,NA
2018,53,029,Washington,Island County,race-ethnicity,"Majority White, Non-Hispanic",59,1
2018,53,029,Washington,Island County,race-ethnicity,No Majority Race/Ethnicity,75,1
2018,53,031,Washington,Jefferson County,all,All,55,1
2018,53,031,Washington,Jefferson County,poverty,High Poverty Tracts,NA,NA
2018,53,031,Washington,Jefferson County,poverty,Not High Poverty Tracts,55,1
2018,53,031,Washington,Jefferson County,race-ethnicity,Majority Non-White,NA,NA
2018,53,031,Washington,Jefferson County,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,53,031,Washington,Jefferson County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,53,033,Washington,King County,all,All,13,1
2018,53,033,Washington,King County,poverty,High Poverty Tracts,9,1
2018,53,033,Washington,King County,poverty,Not High Poverty Tracts,13,1
2018,53,033,Washington,King County,race-ethnicity,Majority Non-White,9,1
2018,53,033,Washington,King County,race-ethnicity,"Majority White, Non-Hispanic",16,1
2018,53,033,Washington,King County,race-ethnicity,No Majority Race/Ethnicity,11,1
2018,53,035,Washington,Kitsap County,all,All,29,1
2018,53,035,Washington,Kitsap County,poverty,High Poverty Tracts,NA,NA
2018,53,035,Washington,Kitsap County,poverty,Not High Poverty Tracts,30,1
2018,53,035,Washington,Kitsap County,race-ethnicity,Majority Non-White,NA,NA
2018,53,035,Washington,Kitsap County,race-ethnicity,"Majority White, Non-Hispanic",31,1
2018,53,035,Washington,Kitsap County,race-ethnicity,No Majority Race/Ethnicity,19,1
2018,53,037,Washington,Kittitas County,all,All,76,1
2018,53,037,Washington,Kittitas County,poverty,High Poverty Tracts,76,1
2018,53,037,Washington,Kittitas County,poverty,Not High Poverty Tracts,76,1
2018,53,037,Washington,Kittitas County,race-ethnicity,Majority Non-White,NA,NA
2018,53,037,Washington,Kittitas County,race-ethnicity,"Majority White, Non-Hispanic",76,1
2018,53,037,Washington,Kittitas County,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,53,039,Washington,Klickitat County,all,All,70,1
2018,53,039,Washington,Klickitat County,poverty,High Poverty Tracts,NA,NA
