year,state,place,state_name,place_name,subgroup_type,subgroup,rate_learning,rate_learning_lb,rate_learning_ub,rate_learning_quality
2016,37,31400,North Carolina,High Point city,income,Low Income,NA,NA,NA,NA
2016,37,31400,North Carolina,High Point city,income,Not Low-Income,NA,NA,NA,NA
2016,37,55000,North Carolina,Raleigh city,all,All,0.92365724,0.88386399,0.96345049,1
2016,37,55000,North Carolina,Raleigh city,income,Low Income,0.90286571,0.83687174,0.96885967,1
2016,37,55000,North Carolina,Raleigh city,income,Not Low-Income,0.88522047,0.84241933,0.92802161,1
2016,37,74440,North Carolina,Wilmington city,all,All,0.8271426,0.7265203,0.92776489,1
2016,37,74440,North Carolina,Wilmington city,income,Low Income,0.80748332,0.6764214,0.93854523,1
2016,37,74440,North Carolina,Wilmington city,income,Not Low-Income,0.7697165,0.64783162,0.89160138,1
2016,37,75000,North Carolina,Winston-Salem city,all,All,NA,NA,NA,NA
2016,37,75000,North Carolina,Winston-Salem city,income,Low Income,NA,NA,NA,NA
2016,37,75000,North Carolina,Winston-Salem city,income,Not Low-Income,NA,NA,NA,NA
2016,38,25700,North Dakota,Fargo city,all,All,1.0779144,0.91901022,1.2368184,1
2016,38,25700,North Dakota,Fargo city,income,Low Income,0.92031199,0.66076511,1.1798588,1
2016,38,25700,North Dakota,Fargo city,income,Not Low-Income,1.1216996,0.95725614,1.2861431,1
2016,39,01000,Ohio,Akron city,all,All,0.88339424,0.71676862,1.0500199,1
2016,39,01000,Ohio,Akron city,income,Low Income,0.86847138,0.72393131,1.0130115,1
2016,39,01000,Ohio,Akron city,income,Not Low-Income,0.97989595,0.47804716,1.4817448,1
2016,39,15000,Ohio,Cincinnati city,all,All,0.89924234,0.71850878,1.079976,1
2016,39,15000,Ohio,Cincinnati city,income,Low Income,0.801292,0.59319395,1.0093901,1
2016,39,15000,Ohio,Cincinnati city,income,Not Low-Income,1.0171583,0.74205875,1.2922578,1
2016,39,16000,Ohio,Cleveland city,all,All,0.87988657,0.79615742,0.96361578,1
2016,39,16000,Ohio,Cleveland city,income,Low Income,0.86400443,0.79803205,0.92997682,1
2016,39,16000,Ohio,Cleveland city,income,Not Low-Income,1.1127816,0.78991985,1.4356434,1
2016,39,18000,Ohio,Columbus city,all,All,1.006206,0.90172786,1.1106843,1
2016,39,18000,Ohio,Columbus city,income,Low Income,1.0724249,0.98557222,1.1592776,1
2016,39,18000,Ohio,Columbus city,income,Not Low-Income,0.92534804,0.66311061,1.1875855,1
2016,39,21000,Ohio,Dayton city,all,All,0.9332369,0.75459015,1.1118836,1
2016,39,21000,Ohio,Dayton city,income,Low Income,0.90247184,0.75169271,1.0532509,1
2016,39,21000,Ohio,Dayton city,income,Not Low-Income,0.97262275,0.59566909,1.3495765,1
2016,39,61000,Ohio,Parma city,all,All,0.97509611,0.82059401,1.1295983,1
2016,39,61000,Ohio,Parma city,income,Low Income,0.89928269,0.70473492,1.0938305,1
2016,39,61000,Ohio,Parma city,income,Not Low-Income,1.0305116,0.84081364,1.2202096,1
2016,39,77000,Ohio,Toledo city,all,All,0.92226911,0.79420406,1.0503341,1
2016,39,77000,Ohio,Toledo city,income,Low Income,0.92236173,0.80722111,1.0375023,1
2016,39,77000,Ohio,Toledo city,income,Not Low-Income,0.85047752,0.62029028,1.0806648,1
2016,40,09050,Oklahoma,Broken Arrow city,all,All,0.92297888,0.79931051,1.0466472,1
2016,40,09050,Oklahoma,Broken Arrow city,income,Low Income,0.90034866,0.72837776,1.0723195,1
2016,40,09050,Oklahoma,Broken Arrow city,income,Not Low-Income,0.94908118,0.80935216,1.0888102,1
2016,40,23200,Oklahoma,Edmond city,all,All,1.044819,0.89666939,1.1929687,1
2016,40,23200,Oklahoma,Edmond city,income,Low Income,1.0155587,0.76517826,1.265939,1
2016,40,23200,Oklahoma,Edmond city,income,Not Low-Income,1.0448927,0.89843696,1.1913483,1
2016,40,41850,Oklahoma,Lawton city,all,All,0.93672913,0.72386855,1.1495898,1
2016,40,41850,Oklahoma,Lawton city,income,Low Income,0.89973104,0.70726222,1.0921999,1
2016,40,41850,Oklahoma,Lawton city,income,Not Low-Income,1.0065048,0.55393779,1.4590718,1
2016,40,52500,Oklahoma,Norman city,all,All,0.9821915,0.77573514,1.188648,1
2016,40,52500,Oklahoma,Norman city,income,Low Income,0.92240161,0.70230848,1.1424948,1
2016,40,52500,Oklahoma,Norman city,income,Not Low-Income,1.003551,0.84641212,1.1606899,1
2016,40,55000,Oklahoma,Oklahoma City city,all,All,1.0469446,0.92767769,1.1662114,1
2016,40,55000,Oklahoma,Oklahoma City city,income,Low Income,1.0411116,0.90758198,1.1746411,1
2016,40,55000,Oklahoma,Oklahoma City city,income,Not Low-Income,1.0142809,0.60879791,1.4197638,1
2016,40,75000,Oklahoma,Tulsa city,all,All,1.0001872,0.88784641,1.112528,1
2016,40,75000,Oklahoma,Tulsa city,income,Low Income,1.0098815,0.89703071,1.1227323,1
2016,40,75000,Oklahoma,Tulsa city,income,Not Low-Income,1.0000008,0.8091085,1.1908932,1
2016,41,05350,Oregon,Beaverton city,all,All,1.0793272,0.97220415,1.1864504,2
2016,41,05350,Oregon,Beaverton city,income,Low Income,1.1262422,0.97421861,1.2782657,2
2016,41,05350,Oregon,Beaverton city,income,Not Low-Income,1.0088468,0.88942587,1.1282676,2
2016,41,05800,Oregon,Bend city,all,All,0.89859933,0.65002805,1.1471705,3
2016,41,05800,Oregon,Bend city,income,Low Income,0.91241705,0.59671056,1.2281235,3
2016,41,05800,Oregon,Bend city,income,Not Low-Income,0.77067268,0.46723127,1.0741141,3
2016,41,23850,Oregon,Eugene city,all,All,0.94952971,0.67235279,1.2267066,2
2016,41,23850,Oregon,Eugene city,income,Low Income,0.99220663,0.68471664,1.2996967,2
2016,41,23850,Oregon,Eugene city,income,Not Low-Income,0.94420993,0.53920156,1.3492184,2
2016,41,31250,Oregon,Gresham city,all,All,1.3223454,1.121487,1.5232037,2
2016,41,31250,Oregon,Gresham city,income,Low Income,1.3714409,1.1300045,1.6128772,2
2016,41,31250,Oregon,Gresham city,income,Not Low-Income,1.2098801,0.94168603,1.4780742,2
2016,41,34100,Oregon,Hillsboro city,all,All,1.2009709,1.0497594,1.3521824,2
2016,41,34100,Oregon,Hillsboro city,income,Low Income,1.2918783,1.1067531,1.4770036,2
2016,41,34100,Oregon,Hillsboro city,income,Not Low-Income,1.1844616,0.99265593,1.3762672,2
2016,41,47000,Oregon,Medford city,all,All,1.1525416,0.95596808,1.3491151,2
2016,41,47000,Oregon,Medford city,income,Low Income,1.2941313,1.0809419,1.5073206,2
2016,41,47000,Oregon,Medford city,income,Not Low-Income,1.0321594,0.72926533,1.3350536,2
2016,41,59000,Oregon,Portland city,all,All,1.4398466,1.1605912,1.719102,2
2016,41,59000,Oregon,Portland city,income,Low Income,1.4479533,1.1863092,1.7095975,2
2016,41,59000,Oregon,Portland city,income,Not Low-Income,1.405515,0.89596552,1.9150643,2
2016,41,64900,Oregon,Salem city,all,All,1.1752636,1.0654559,1.2850714,2
2016,41,64900,Oregon,Salem city,income,Low Income,1.1957402,1.0795351,1.3119453,2
2016,41,64900,Oregon,Salem city,income,Not Low-Income,1.1117605,0.93181378,1.2917073,2
2016,42,02000,Pennsylvania,Allentown city,all,All,1.0401661,0.83310461,1.2472277,1
2016,42,02000,Pennsylvania,Allentown city,income,Low Income,1.0793512,0.6927619,1.4659406,1
2016,42,02000,Pennsylvania,Allentown city,income,Not Low-Income,1.0466027,0.84222859,1.2509768000000001,1
2016,42,06088,Pennsylvania,Bethlehem city,all,All,0.99348992,0.86529034,1.1216896,1
2016,42,06088,Pennsylvania,Bethlehem city,income,Low Income,1.0219245,0.86850977,1.1753392,1
2016,42,06088,Pennsylvania,Bethlehem city,income,Not Low-Income,1.0451006,0.87789351,1.2123077,1
2016,42,24000,Pennsylvania,Erie city,all,All,1.0190879,0.82157511,1.2166007,1
2016,42,24000,Pennsylvania,Erie city,income,Low Income,0.9614628,0.7401126,1.1828129,1
2016,42,24000,Pennsylvania,Erie city,income,Not Low-Income,1.1165552,0.84845597,1.3846545,2
2016,42,60000,Pennsylvania,Philadelphia city,all,All,1.005181,0.95559889,1.054763,1
2016,42,60000,Pennsylvania,Philadelphia city,income,Low Income,0.99486905,0.94704968,1.0426885,1
2016,42,60000,Pennsylvania,Philadelphia city,income,Not Low-Income,0.92822021,0.81453258,1.0419078,1
2016,42,61000,Pennsylvania,Pittsburgh city,all,All,0.97197604,0.75480253,1.1891496,1
2016,42,61000,Pennsylvania,Pittsburgh city,income,Low Income,0.93681681000000006,0.64011073,1.2335229,1
2016,42,61000,Pennsylvania,Pittsburgh city,income,Not Low-Income,0.96152544,0.69011462,1.2329363,1
2016,42,63624,Pennsylvania,Reading city,all,All,0.81533092,0.60577363,1.0248883,1
2016,42,63624,Pennsylvania,Reading city,income,Low Income,0.80861169,0.61486077,1.0023626,1
2016,42,63624,Pennsylvania,Reading city,income,Not Low-Income,0.84871125,0.36324382,1.3341787,1
2016,42,69000,Pennsylvania,Scranton city,all,All,1.0031528,0.83055991,1.1757457,1
2016,42,69000,Pennsylvania,Scranton city,income,Low Income,1.0490901,0.85922867,1.2389517,1
2016,42,69000,Pennsylvania,Scranton city,income,Not Low-Income,1.0003614,0.68247318,1.3182497,1
2016,44,19180,Rhode Island,Cranston city,all,All,0.96699333,0.80704391,1.1269428,1
2016,44,19180,Rhode Island,Cranston city,income,Low Income,0.9842664,0.76681775,1.201715,1
2016,44,19180,Rhode Island,Cranston city,income,Not Low-Income,0.97246039,0.78874028,1.1561805,1
2016,44,54640,Rhode Island,Pawtucket city,all,All,0.87591559,0.69805986,1.0537713,1
2016,44,54640,Rhode Island,Pawtucket city,income,Low Income,0.87555683,0.69216233,1.0589513,1
2016,44,54640,Rhode Island,Pawtucket city,income,Not Low-Income,0.89056903,0.58333892,1.1977992,1
2016,44,59000,Rhode Island,Providence city,all,All,0.91452414,0.76867086,1.0603775,1
2016,44,59000,Rhode Island,Providence city,income,Low Income,0.90125501,0.75697809,1.045532,1
2016,44,59000,Rhode Island,Providence city,income,Not Low-Income,0.94215888,0.71044379,1.1738739,1
2016,44,74300,Rhode Island,Warwick city,all,All,0.71400672,0.5393638,0.88864964,1
2016,44,74300,Rhode Island,Warwick city,income,Low Income,0.64523637,0.37573311,0.91473967,1
2016,44,74300,Rhode Island,Warwick city,income,Not Low-Income,0.73496521,0.54944736,0.92048305,1
2016,45,13330,South Carolina,Charleston city,all,All,1.095528,1.0185767,1.1724793,1
2016,45,13330,South Carolina,Charleston city,income,Low Income,1.1098478,1.0138223,1.2058733,1
2016,45,13330,South Carolina,Charleston city,income,Not Low-Income,0.88314664,0.78745097,0.97884232,1
2016,45,16000,South Carolina,Columbia city,all,All,1.0395455,0.93493396,1.1441572,1
2016,45,16000,South Carolina,Columbia city,income,Low Income,1.0431929,0.92263478,1.163751,1
2016,45,16000,South Carolina,Columbia city,income,Not Low-Income,0.9248746,0.78440917,1.06534,1
2016,45,48535,South Carolina,Mount Pleasant town,all,All,NA,NA,NA,NA
2016,45,48535,South Carolina,Mount Pleasant town,income,Low Income,NA,NA,NA,NA
2016,45,48535,South Carolina,Mount Pleasant town,income,Not Low-Income,NA,NA,NA,NA
2016,45,50875,South Carolina,North Charleston city,all,All,NA,NA,NA,NA
2016,45,50875,South Carolina,North Charleston city,income,Low Income,NA,NA,NA,NA
2016,45,50875,South Carolina,North Charleston city,income,Not Low-Income,NA,NA,NA,NA
2016,46,59020,South Dakota,Sioux Falls city,all,All,1.1693597,1.0572828,1.2814366,1
2016,46,59020,South Dakota,Sioux Falls city,income,Low Income,1.134708,0.98419344,1.2852226,1
2016,46,59020,South Dakota,Sioux Falls city,income,Not Low-Income,1.126574,0.99546295,1.2576852,1
2016,47,14000,Tennessee,Chattanooga city,all,All,1.0486665,0.96207529,1.1352577,1
2016,47,14000,Tennessee,Chattanooga city,income,Low Income,1.0835216,0.96858269,1.1984606,1
2016,47,14000,Tennessee,Chattanooga city,income,Not Low-Income,0.84749395,0.7448982,0.95008969,1
2016,47,15160,Tennessee,Clarksville city,all,All,0.96334893,0.86116648,1.0655314,1
2016,47,15160,Tennessee,Clarksville city,income,Low Income,0.96007687,0.80404699,1.1161067,1
2016,47,15160,Tennessee,Clarksville city,income,Not Low-Income,0.84872943,0.7371788,0.96028006,1
2016,47,27740,Tennessee,Franklin city,all,All,1.0013921,0.8861025,1.1166818,1
2016,47,27740,Tennessee,Franklin city,income,Low Income,0.97057039,0.60678405,1.3343567,1
2016,47,27740,Tennessee,Franklin city,income,Not Low-Income,0.96588099,0.86335391,1.0684081,1
2016,47,40000,Tennessee,Knoxville city,all,All,1.0187794,0.94528311,1.0922756,1
2016,47,40000,Tennessee,Knoxville city,income,Low Income,0.95560759,0.84336382,1.0678514,1
2016,47,40000,Tennessee,Knoxville city,income,Not Low-Income,0.87905878,0.79921103,0.95890653,1
2016,47,48000,Tennessee,Memphis city,all,All,1.1012367,1.0493361,1.1531373,1
2016,47,48000,Tennessee,Memphis city,income,Low Income,1.083657,1.0272323,1.1400818,1
2016,47,48000,Tennessee,Memphis city,income,Not Low-Income,0.76718706,0.68291324,0.85146087,1
2016,47,51560,Tennessee,Murfreesboro city,all,All,1.0433158,0.92162877,1.1650027,1
2016,47,51560,Tennessee,Murfreesboro city,income,Low Income,0.9324941,0.73930526,1.125683,2
2016,47,51560,Tennessee,Murfreesboro city,income,Not Low-Income,0.97182602,0.84312576,1.1005263,1
2016,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),all,All,0.97368288,0.88686919,1.0604966,1
2016,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),income,Low Income,0.99401611,0.88477123,1.103261,2
2016,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),income,Not Low-Income,0.6437546,0.55233496,0.73517424,1
2016,48,01000,Texas,Abilene city,all,All,0.86151057,0.7043854,1.0186357,1
2016,48,01000,Texas,Abilene city,income,Low Income,0.79960346,0.63307887,0.96612799,1
2016,48,01000,Texas,Abilene city,income,Not Low-Income,0.95915812,0.7418018,1.1765145,1
2016,48,01924,Texas,Allen city,all,All,1.1032072,0.9695245,1.23689,1
2016,48,01924,Texas,Allen city,income,Low Income,0.98593658,0.74830544,1.2235677,1
2016,48,01924,Texas,Allen city,income,Not Low-Income,1.1132382,0.97775781,1.2487186,1
2016,48,03000,Texas,Amarillo city,all,All,1.0141174,0.89657825,1.1316564,1
2016,48,03000,Texas,Amarillo city,income,Low Income,1.0000926,0.87482148,1.1253637,1
2016,48,03000,Texas,Amarillo city,income,Not Low-Income,0.94483262,0.7400341,1.1496311,1
2016,48,04000,Texas,Arlington city,all,All,1.0807359,1.0173361,1.1441357,1
2016,48,04000,Texas,Arlington city,income,Low Income,1.1136224,1.0440418,1.1832031,1
2016,48,04000,Texas,Arlington city,income,Not Low-Income,0.97365576,0.87919807,1.0681134,1
2016,48,05000,Texas,Austin city,all,All,0.90271789,0.82737088,0.97806495,1
2016,48,05000,Texas,Austin city,income,Low Income,0.85891211,0.76886415,0.94896007,1
2016,48,05000,Texas,Austin city,income,Not Low-Income,0.89498764,0.79185402,0.99812126,1
2016,48,06128,Texas,Baytown city,all,All,0.98122549,0.87279683,1.0896542,1
2016,48,06128,Texas,Baytown city,income,Low Income,0.98487091,0.8655982,1.1041436,1
2016,48,06128,Texas,Baytown city,income,Not Low-Income,0.96085507,0.80012739,1.1215827,1
2016,48,07000,Texas,Beaumont city,all,All,0.84834522,0.72936743,0.96732301,1
2016,48,07000,Texas,Beaumont city,income,Low Income,0.889489,0.76451319,1.0144647,1
2016,48,07000,Texas,Beaumont city,income,Not Low-Income,0.86141479,0.66571176,1.0571178,1
2016,48,10768,Texas,Brownsville city,all,All,1.0343602,0.96080923,1.1079111,1
2016,48,10768,Texas,Brownsville city,income,Low Income,1.0328789,0.96537298,1.1003848,1
2016,48,10768,Texas,Brownsville city,income,Not Low-Income,0.97739393,0.70724237,1.2475455,1
2016,48,10912,Texas,Bryan city,all,All,0.85308284,0.72621399,0.97995168,1
2016,48,10912,Texas,Bryan city,income,Low Income,0.84367585,0.71303087,0.97432083,1
2016,48,10912,Texas,Bryan city,income,Not Low-Income,1.0213987,0.80152494,1.2412723,1
2016,48,13024,Texas,Carrollton city,all,All,0.90802306,0.8115561,1.00449,1
2016,48,13024,Texas,Carrollton city,income,Low Income,0.94949305,0.84136367,1.0576224,1
2016,48,13024,Texas,Carrollton city,income,Not Low-Income,0.95041496,0.81172043,1.0891094,1
2016,48,13552,Texas,Cedar Park city,all,All,NA,NA,NA,NA
2016,48,13552,Texas,Cedar Park city,income,Low Income,NA,NA,NA,NA
2016,48,13552,Texas,Cedar Park city,income,Not Low-Income,NA,NA,NA,NA
2016,48,15976,Texas,College Station city,all,All,0.91923076,0.76832879,1.0701327,1
2016,48,15976,Texas,College Station city,income,Low Income,0.88317233,0.65376669,1.1125779,1
2016,48,15976,Texas,College Station city,income,Not Low-Income,0.94532335,0.78356111,1.1070856,1
2016,48,16432,Texas,Conroe city,all,All,0.99463487,0.92621762,1.0630521,1
2016,48,16432,Texas,Conroe city,income,Low Income,1.0167997,0.91866833,1.1149311,1
2016,48,16432,Texas,Conroe city,income,Not Low-Income,0.96535116,0.88858217,1.0421202,1
2016,48,17000,Texas,Corpus Christi city,all,All,0.999551,0.8604483,1.1386538,1
2016,48,17000,Texas,Corpus Christi city,income,Low Income,0.97926986,0.82752609,1.1310136,1
2016,48,17000,Texas,Corpus Christi city,income,Not Low-Income,0.90092015,0.66471839,1.137122,1
2016,48,19000,Texas,Dallas city,all,All,0.99402559,0.94753039,1.0405208,1
2016,48,19000,Texas,Dallas city,income,Low Income,1.0269278,0.98983413,1.0640216,1
2016,48,19000,Texas,Dallas city,income,Not Low-Income,0.64607149,0.54172504,0.75041795,1
2016,48,19972,Texas,Denton city,all,All,1.0391845,0.94195169,1.1364173,1
2016,48,19972,Texas,Denton city,income,Low Income,1.0052872,0.87078142,1.1397929,1
2016,48,19972,Texas,Denton city,income,Not Low-Income,1.0781157,0.96781391,1.1884174,1
2016,48,22660,Texas,Edinburg city,all,All,0.96196198,0.87648702,1.047437,1
2016,48,22660,Texas,Edinburg city,income,Low Income,0.99251109,0.90864956,1.0763726,1
2016,48,22660,Texas,Edinburg city,income,Not Low-Income,0.84588677,0.66817492,1.0235986,1
2016,48,24000,Texas,El Paso city,all,All,0.96668452,0.88200235,1.0513666,1
2016,48,24000,Texas,El Paso city,income,Low Income,0.95942938,0.8716982,1.0471605,1
2016,48,24000,Texas,El Paso city,income,Not Low-Income,0.94948751,0.80571389,1.0932611,1
2016,48,26232,Texas,Flower Mound town,all,All,1.0412952,0.97119457,1.1113957,1
2016,48,26232,Texas,Flower Mound town,income,Low Income,1.0277359,0.91599959,1.1394722,1
2016,48,26232,Texas,Flower Mound town,income,Not Low-Income,1.0555682,0.98183453,1.1293019,1
2016,48,27000,Texas,Fort Worth city,all,All,1.0176641,0.94366533,1.0916628,1
2016,48,27000,Texas,Fort Worth city,income,Low Income,1.0514783,0.97686362,1.1260929,1
2016,48,27000,Texas,Fort Worth city,income,Not Low-Income,0.83277488,0.70450562,0.96104419,1
2016,48,27684,Texas,Frisco city,all,All,1.0946121,1.0238224,1.1654018,1
2016,48,27684,Texas,Frisco city,income,Low Income,1.0111642,0.82442713,1.1979012,1
2016,48,27684,Texas,Frisco city,income,Not Low-Income,1.1251384,1.0597343,1.1905425,1
2016,48,29000,Texas,Garland city,all,All,0.91117156,0.84339297,0.97895014,1
2016,48,29000,Texas,Garland city,income,Low Income,0.92480195,0.84940207,1.0002018,1
2016,48,29000,Texas,Garland city,income,Not Low-Income,0.90269279,0.80442101,1.0009646,1
2016,48,30464,Texas,Grand Prairie city,all,All,1.0372337,0.94771177,1.1267557,1
2016,48,30464,Texas,Grand Prairie city,income,Low Income,1.0528849,0.96079016,1.1449797,1
2016,48,30464,Texas,Grand Prairie city,income,Not Low-Income,1.0203166,0.86471552,1.1759176,1
2016,48,35000,Texas,Houston city,all,All,1.0213436,0.96543068,1.0772566,1
2016,48,35000,Texas,Houston city,income,Low Income,1.0404611,0.98275912,1.0981631,1
2016,48,35000,Texas,Houston city,income,Not Low-Income,0.9134205,0.8206175,1.0062234,1
2016,48,37000,Texas,Irving city,all,All,0.98451704,0.89948881,1.0695453,1
2016,48,37000,Texas,Irving city,income,Low Income,0.99115235,0.90686679,1.0754379,1
2016,48,37000,Texas,Irving city,income,Not Low-Income,0.84347725,0.67040926,1.0165452,1
2016,48,39148,Texas,Killeen city,all,All,1.004266,0.9236877,1.0848444,1
2016,48,39148,Texas,Killeen city,income,Low Income,0.99087054,0.89720839,1.0845327,1
2016,48,39148,Texas,Killeen city,income,Not Low-Income,1.0214641,0.91250116,1.130427,1
2016,48,41464,Texas,Laredo city,all,All,1.0899948,1.0010247,1.1789649,1
