year,state,place,state_name,place_name,subgroup_type,subgroup,environmental,environmental_quality
2018,48,61796,Texas,Richardson city,poverty,Not High Poverty Tracts,36,1
2018,48,61796,Texas,Richardson city,race-ethnicity,Majority Non-White,33,1
2018,48,61796,Texas,Richardson city,race-ethnicity,"Majority White, Non-Hispanic",33,1
2018,48,61796,Texas,Richardson city,race-ethnicity,No Majority Race/Ethnicity,39,1
2018,48,63500,Texas,Round Rock city,all,All,68,1
2018,48,63500,Texas,Round Rock city,poverty,High Poverty Tracts,NA,NA
2018,48,63500,Texas,Round Rock city,poverty,Not High Poverty Tracts,68,1
2018,48,63500,Texas,Round Rock city,race-ethnicity,Majority Non-White,65,1
2018,48,63500,Texas,Round Rock city,race-ethnicity,"Majority White, Non-Hispanic",71,1
2018,48,63500,Texas,Round Rock city,race-ethnicity,No Majority Race/Ethnicity,67,1
2018,48,64472,Texas,San Angelo city,all,All,76,1
2018,48,64472,Texas,San Angelo city,poverty,High Poverty Tracts,NA,NA
2018,48,64472,Texas,San Angelo city,poverty,Not High Poverty Tracts,76,1
2018,48,64472,Texas,San Angelo city,race-ethnicity,Majority Non-White,67,1
2018,48,64472,Texas,San Angelo city,race-ethnicity,"Majority White, Non-Hispanic",89,1
2018,48,64472,Texas,San Angelo city,race-ethnicity,No Majority Race/Ethnicity,74,1
2018,48,65000,Texas,San Antonio city,all,All,64,1
2018,48,65000,Texas,San Antonio city,poverty,High Poverty Tracts,61,1
2018,48,65000,Texas,San Antonio city,poverty,Not High Poverty Tracts,65,1
2018,48,65000,Texas,San Antonio city,race-ethnicity,Majority Non-White,64,1
2018,48,65000,Texas,San Antonio city,race-ethnicity,"Majority White, Non-Hispanic",65,1
2018,48,65000,Texas,San Antonio city,race-ethnicity,No Majority Race/Ethnicity,64,1
2018,48,70808,Texas,Sugar Land city,all,All,51,1
2018,48,70808,Texas,Sugar Land city,poverty,High Poverty Tracts,NA,NA
2018,48,70808,Texas,Sugar Land city,poverty,Not High Poverty Tracts,51,1
2018,48,70808,Texas,Sugar Land city,race-ethnicity,Majority Non-White,52,1
2018,48,70808,Texas,Sugar Land city,race-ethnicity,"Majority White, Non-Hispanic",41,1
2018,48,70808,Texas,Sugar Land city,race-ethnicity,No Majority Race/Ethnicity,51,1
2018,48,72176,Texas,Temple city,all,All,63,1
2018,48,72176,Texas,Temple city,poverty,High Poverty Tracts,61,1
2018,48,72176,Texas,Temple city,poverty,Not High Poverty Tracts,63,1
2018,48,72176,Texas,Temple city,race-ethnicity,Majority Non-White,59,1
2018,48,72176,Texas,Temple city,race-ethnicity,"Majority White, Non-Hispanic",62,1
2018,48,72176,Texas,Temple city,race-ethnicity,No Majority Race/Ethnicity,67,1
2018,48,74144,Texas,Tyler city,all,All,41,1
2018,48,74144,Texas,Tyler city,poverty,High Poverty Tracts,40,1
2018,48,74144,Texas,Tyler city,poverty,Not High Poverty Tracts,42,1
2018,48,74144,Texas,Tyler city,race-ethnicity,Majority Non-White,39,1
2018,48,74144,Texas,Tyler city,race-ethnicity,"Majority White, Non-Hispanic",43,1
2018,48,74144,Texas,Tyler city,race-ethnicity,No Majority Race/Ethnicity,40,1
2018,48,76000,Texas,Waco city,all,All,55,1
2018,48,76000,Texas,Waco city,poverty,High Poverty Tracts,53,1
2018,48,76000,Texas,Waco city,poverty,Not High Poverty Tracts,56,1
2018,48,76000,Texas,Waco city,race-ethnicity,Majority Non-White,55,1
2018,48,76000,Texas,Waco city,race-ethnicity,"Majority White, Non-Hispanic",57,1
2018,48,76000,Texas,Waco city,race-ethnicity,No Majority Race/Ethnicity,53,1
2018,48,79000,Texas,Wichita Falls city,all,All,58,1
2018,48,79000,Texas,Wichita Falls city,poverty,High Poverty Tracts,55,1
2018,48,79000,Texas,Wichita Falls city,poverty,Not High Poverty Tracts,62,1
2018,48,79000,Texas,Wichita Falls city,race-ethnicity,Majority Non-White,58,1
2018,48,79000,Texas,Wichita Falls city,race-ethnicity,"Majority White, Non-Hispanic",57,1
2018,48,79000,Texas,Wichita Falls city,race-ethnicity,No Majority Race/Ethnicity,63,1
2018,49,43660,Utah,Layton city,all,All,60,1
2018,49,43660,Utah,Layton city,poverty,High Poverty Tracts,NA,NA
2018,49,43660,Utah,Layton city,poverty,Not High Poverty Tracts,60,1
2018,49,43660,Utah,Layton city,race-ethnicity,Majority Non-White,NA,NA
2018,49,43660,Utah,Layton city,race-ethnicity,"Majority White, Non-Hispanic",61,1
2018,49,43660,Utah,Layton city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,49,44320,Utah,Lehi city,all,All,46,1
2018,49,44320,Utah,Lehi city,poverty,High Poverty Tracts,NA,NA
2018,49,44320,Utah,Lehi city,poverty,Not High Poverty Tracts,46,1
2018,49,44320,Utah,Lehi city,race-ethnicity,Majority Non-White,NA,NA
2018,49,44320,Utah,Lehi city,race-ethnicity,"Majority White, Non-Hispanic",46,1
2018,49,44320,Utah,Lehi city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,49,55980,Utah,Ogden city,all,All,70,1
2018,49,55980,Utah,Ogden city,poverty,High Poverty Tracts,55,1
2018,49,55980,Utah,Ogden city,poverty,Not High Poverty Tracts,72,1
2018,49,55980,Utah,Ogden city,race-ethnicity,Majority Non-White,55,1
2018,49,55980,Utah,Ogden city,race-ethnicity,"Majority White, Non-Hispanic",75,1
2018,49,55980,Utah,Ogden city,race-ethnicity,No Majority Race/Ethnicity,66,1
2018,49,57300,Utah,Orem city,all,All,49,1
2018,49,57300,Utah,Orem city,poverty,High Poverty Tracts,NA,NA
2018,49,57300,Utah,Orem city,poverty,Not High Poverty Tracts,50,1
2018,49,57300,Utah,Orem city,race-ethnicity,Majority Non-White,NA,NA
2018,49,57300,Utah,Orem city,race-ethnicity,"Majority White, Non-Hispanic",50,1
2018,49,57300,Utah,Orem city,race-ethnicity,No Majority Race/Ethnicity,49,1
2018,49,62470,Utah,Provo city,all,All,50,1
2018,49,62470,Utah,Provo city,poverty,High Poverty Tracts,52,1
2018,49,62470,Utah,Provo city,poverty,Not High Poverty Tracts,49,1
2018,49,62470,Utah,Provo city,race-ethnicity,Majority Non-White,47,1
2018,49,62470,Utah,Provo city,race-ethnicity,"Majority White, Non-Hispanic",51,1
2018,49,62470,Utah,Provo city,race-ethnicity,No Majority Race/Ethnicity,36,1
2018,49,65330,Utah,St. George city,all,All,80,1
2018,49,65330,Utah,St. George city,poverty,High Poverty Tracts,NA,NA
2018,49,65330,Utah,St. George city,poverty,Not High Poverty Tracts,79,1
2018,49,65330,Utah,St. George city,race-ethnicity,Majority Non-White,NA,NA
2018,49,65330,Utah,St. George city,race-ethnicity,"Majority White, Non-Hispanic",79,1
2018,49,65330,Utah,St. George city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,49,67000,Utah,Salt Lake City city,all,All,36,1
2018,49,67000,Utah,Salt Lake City city,poverty,High Poverty Tracts,55,1
2018,49,67000,Utah,Salt Lake City city,poverty,Not High Poverty Tracts,36,1
2018,49,67000,Utah,Salt Lake City city,race-ethnicity,Majority Non-White,13,1
2018,49,67000,Utah,Salt Lake City city,race-ethnicity,"Majority White, Non-Hispanic",46,1
2018,49,67000,Utah,Salt Lake City city,race-ethnicity,No Majority Race/Ethnicity,24,1
2018,49,67440,Utah,Sandy city,all,All,48,1
2018,49,67440,Utah,Sandy city,poverty,High Poverty Tracts,NA,NA
2018,49,67440,Utah,Sandy city,poverty,Not High Poverty Tracts,48,1
2018,49,67440,Utah,Sandy city,race-ethnicity,Majority Non-White,NA,NA
2018,49,67440,Utah,Sandy city,race-ethnicity,"Majority White, Non-Hispanic",49,1
2018,49,67440,Utah,Sandy city,race-ethnicity,No Majority Race/Ethnicity,25,1
2018,49,70850,Utah,South Jordan city,all,All,32,1
2018,49,70850,Utah,South Jordan city,poverty,High Poverty Tracts,NA,NA
2018,49,70850,Utah,South Jordan city,poverty,Not High Poverty Tracts,32,1
2018,49,70850,Utah,South Jordan city,race-ethnicity,Majority Non-White,NA,NA
2018,49,70850,Utah,South Jordan city,race-ethnicity,"Majority White, Non-Hispanic",32,1
2018,49,70850,Utah,South Jordan city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,49,82950,Utah,West Jordan city,all,All,14,1
2018,49,82950,Utah,West Jordan city,poverty,High Poverty Tracts,NA,NA
2018,49,82950,Utah,West Jordan city,poverty,Not High Poverty Tracts,14,1
2018,49,82950,Utah,West Jordan city,race-ethnicity,Majority Non-White,NA,NA
2018,49,82950,Utah,West Jordan city,race-ethnicity,"Majority White, Non-Hispanic",15,1
2018,49,82950,Utah,West Jordan city,race-ethnicity,No Majority Race/Ethnicity,1,1
2018,49,83470,Utah,West Valley City city,all,All,11,1
2018,49,83470,Utah,West Valley City city,poverty,High Poverty Tracts,NA,NA
2018,49,83470,Utah,West Valley City city,poverty,Not High Poverty Tracts,11,1
2018,49,83470,Utah,West Valley City city,race-ethnicity,Majority Non-White,10,1
2018,49,83470,Utah,West Valley City city,race-ethnicity,"Majority White, Non-Hispanic",14,1
2018,49,83470,Utah,West Valley City city,race-ethnicity,No Majority Race/Ethnicity,11,1
2018,51,01000,Virginia,Alexandria city,all,All,24,1
2018,51,01000,Virginia,Alexandria city,poverty,High Poverty Tracts,NA,NA
2018,51,01000,Virginia,Alexandria city,poverty,Not High Poverty Tracts,24,1
2018,51,01000,Virginia,Alexandria city,race-ethnicity,Majority Non-White,23,1
2018,51,01000,Virginia,Alexandria city,race-ethnicity,"Majority White, Non-Hispanic",24,1
2018,51,01000,Virginia,Alexandria city,race-ethnicity,No Majority Race/Ethnicity,25,1
2018,51,16000,Virginia,Chesapeake city,all,All,55,1
2018,51,16000,Virginia,Chesapeake city,poverty,High Poverty Tracts,NA,NA
2018,51,16000,Virginia,Chesapeake city,poverty,Not High Poverty Tracts,55,1
2018,51,16000,Virginia,Chesapeake city,race-ethnicity,Majority Non-White,53,1
2018,51,16000,Virginia,Chesapeake city,race-ethnicity,"Majority White, Non-Hispanic",56,1
2018,51,16000,Virginia,Chesapeake city,race-ethnicity,No Majority Race/Ethnicity,54,1
2018,51,35000,Virginia,Hampton city,all,All,51,1
2018,51,35000,Virginia,Hampton city,poverty,High Poverty Tracts,49,1
2018,51,35000,Virginia,Hampton city,poverty,Not High Poverty Tracts,51,1
2018,51,35000,Virginia,Hampton city,race-ethnicity,Majority Non-White,49,1
2018,51,35000,Virginia,Hampton city,race-ethnicity,"Majority White, Non-Hispanic",51,1
2018,51,35000,Virginia,Hampton city,race-ethnicity,No Majority Race/Ethnicity,54,1
2018,51,47672,Virginia,Lynchburg city,all,All,40,1
2018,51,47672,Virginia,Lynchburg city,poverty,High Poverty Tracts,28,1
2018,51,47672,Virginia,Lynchburg city,poverty,Not High Poverty Tracts,41,1
2018,51,47672,Virginia,Lynchburg city,race-ethnicity,Majority Non-White,32,1
2018,51,47672,Virginia,Lynchburg city,race-ethnicity,"Majority White, Non-Hispanic",43,1
2018,51,47672,Virginia,Lynchburg city,race-ethnicity,No Majority Race/Ethnicity,40,1
2018,51,56000,Virginia,Newport News city,all,All,49,1
2018,51,56000,Virginia,Newport News city,poverty,High Poverty Tracts,49,1
2018,51,56000,Virginia,Newport News city,poverty,Not High Poverty Tracts,48,1
2018,51,56000,Virginia,Newport News city,race-ethnicity,Majority Non-White,49,1
2018,51,56000,Virginia,Newport News city,race-ethnicity,"Majority White, Non-Hispanic",48,1
2018,51,56000,Virginia,Newport News city,race-ethnicity,No Majority Race/Ethnicity,49,1
2018,51,57000,Virginia,Norfolk city,all,All,44,1
2018,51,57000,Virginia,Norfolk city,poverty,High Poverty Tracts,50,1
2018,51,57000,Virginia,Norfolk city,poverty,Not High Poverty Tracts,47,1
2018,51,57000,Virginia,Norfolk city,race-ethnicity,Majority Non-White,50,1
2018,51,57000,Virginia,Norfolk city,race-ethnicity,"Majority White, Non-Hispanic",49,1
2018,51,57000,Virginia,Norfolk city,race-ethnicity,No Majority Race/Ethnicity,34,1
2018,51,64000,Virginia,Portsmouth city,all,All,53,1
2018,51,64000,Virginia,Portsmouth city,poverty,High Poverty Tracts,49,1
2018,51,64000,Virginia,Portsmouth city,poverty,Not High Poverty Tracts,54,1
2018,51,64000,Virginia,Portsmouth city,race-ethnicity,Majority Non-White,53,1
2018,51,64000,Virginia,Portsmouth city,race-ethnicity,"Majority White, Non-Hispanic",55,1
2018,51,64000,Virginia,Portsmouth city,race-ethnicity,No Majority Race/Ethnicity,53,1
2018,51,67000,Virginia,Richmond city,all,All,14,1
2018,51,67000,Virginia,Richmond city,poverty,High Poverty Tracts,10,1
2018,51,67000,Virginia,Richmond city,poverty,Not High Poverty Tracts,15,1
2018,51,67000,Virginia,Richmond city,race-ethnicity,Majority Non-White,13,1
2018,51,67000,Virginia,Richmond city,race-ethnicity,"Majority White, Non-Hispanic",15,1
2018,51,67000,Virginia,Richmond city,race-ethnicity,No Majority Race/Ethnicity,16,1
2018,51,68000,Virginia,Roanoke city,all,All,43,1
2018,51,68000,Virginia,Roanoke city,poverty,High Poverty Tracts,44,1
2018,51,68000,Virginia,Roanoke city,poverty,Not High Poverty Tracts,43,1
2018,51,68000,Virginia,Roanoke city,race-ethnicity,Majority Non-White,45,1
2018,51,68000,Virginia,Roanoke city,race-ethnicity,"Majority White, Non-Hispanic",43,1
2018,51,68000,Virginia,Roanoke city,race-ethnicity,No Majority Race/Ethnicity,42,1
2018,51,76432,Virginia,Suffolk city,all,All,57,1
2018,51,76432,Virginia,Suffolk city,poverty,High Poverty Tracts,NA,NA
2018,51,76432,Virginia,Suffolk city,poverty,Not High Poverty Tracts,57,1
2018,51,76432,Virginia,Suffolk city,race-ethnicity,Majority Non-White,55,1
2018,51,76432,Virginia,Suffolk city,race-ethnicity,"Majority White, Non-Hispanic",59,1
2018,51,76432,Virginia,Suffolk city,race-ethnicity,No Majority Race/Ethnicity,55,1
2018,51,82000,Virginia,Virginia Beach city,all,All,52,1
2018,51,82000,Virginia,Virginia Beach city,poverty,High Poverty Tracts,55,1
2018,51,82000,Virginia,Virginia Beach city,poverty,Not High Poverty Tracts,53,1
2018,51,82000,Virginia,Virginia Beach city,race-ethnicity,Majority Non-White,54,1
2018,51,82000,Virginia,Virginia Beach city,race-ethnicity,"Majority White, Non-Hispanic",54,1
2018,51,82000,Virginia,Virginia Beach city,race-ethnicity,No Majority Race/Ethnicity,50,1
2018,53,03180,Washington,Auburn city,all,All,8,1
2018,53,03180,Washington,Auburn city,poverty,High Poverty Tracts,NA,NA
2018,53,03180,Washington,Auburn city,poverty,Not High Poverty Tracts,8,1
2018,53,03180,Washington,Auburn city,race-ethnicity,Majority Non-White,7,1
2018,53,03180,Washington,Auburn city,race-ethnicity,"Majority White, Non-Hispanic",9,1
2018,53,03180,Washington,Auburn city,race-ethnicity,No Majority Race/Ethnicity,8,1
2018,53,05210,Washington,Bellevue city,all,All,12,1
2018,53,05210,Washington,Bellevue city,poverty,High Poverty Tracts,NA,NA
2018,53,05210,Washington,Bellevue city,poverty,Not High Poverty Tracts,12,1
2018,53,05210,Washington,Bellevue city,race-ethnicity,Majority Non-White,11,1
2018,53,05210,Washington,Bellevue city,race-ethnicity,"Majority White, Non-Hispanic",13,1
2018,53,05210,Washington,Bellevue city,race-ethnicity,No Majority Race/Ethnicity,13,1
2018,53,05280,Washington,Bellingham city,all,All,52,1
2018,53,05280,Washington,Bellingham city,poverty,High Poverty Tracts,49,1
2018,53,05280,Washington,Bellingham city,poverty,Not High Poverty Tracts,53,1
2018,53,05280,Washington,Bellingham city,race-ethnicity,Majority Non-White,NA,NA
2018,53,05280,Washington,Bellingham city,race-ethnicity,"Majority White, Non-Hispanic",52,1
2018,53,05280,Washington,Bellingham city,race-ethnicity,No Majority Race/Ethnicity,NA,NA
2018,53,22640,Washington,Everett city,all,All,17,1
2018,53,22640,Washington,Everett city,poverty,High Poverty Tracts,NA,NA
2018,53,22640,Washington,Everett city,poverty,Not High Poverty Tracts,17,1
2018,53,22640,Washington,Everett city,race-ethnicity,Majority Non-White,17,1
2018,53,22640,Washington,Everett city,race-ethnicity,"Majority White, Non-Hispanic",17,1
2018,53,22640,Washington,Everett city,race-ethnicity,No Majority Race/Ethnicity,16,1
2018,53,23515,Washington,Federal Way city,all,All,8,1
2018,53,23515,Washington,Federal Way city,poverty,High Poverty Tracts,NA,NA
2018,53,23515,Washington,Federal Way city,poverty,Not High Poverty Tracts,8,1
2018,53,23515,Washington,Federal Way city,race-ethnicity,Majority Non-White,6,1
2018,53,23515,Washington,Federal Way city,race-ethnicity,"Majority White, Non-Hispanic",8,1
2018,53,23515,Washington,Federal Way city,race-ethnicity,No Majority Race/Ethnicity,8,1
2018,53,35275,Washington,Kennewick city,all,All,49,1
2018,53,35275,Washington,Kennewick city,poverty,High Poverty Tracts,49,1
2018,53,35275,Washington,Kennewick city,poverty,Not High Poverty Tracts,49,1
2018,53,35275,Washington,Kennewick city,race-ethnicity,Majority Non-White,49,1
2018,53,35275,Washington,Kennewick city,race-ethnicity,"Majority White, Non-Hispanic",49,1
2018,53,35275,Washington,Kennewick city,race-ethnicity,No Majority Race/Ethnicity,49,1
2018,53,35415,Washington,Kent city,all,All,11,1
2018,53,35415,Washington,Kent city,poverty,High Poverty Tracts,NA,NA
2018,53,35415,Washington,Kent city,poverty,Not High Poverty Tracts,11,1
2018,53,35415,Washington,Kent city,race-ethnicity,Majority Non-White,11,1
2018,53,35415,Washington,Kent city,race-ethnicity,"Majority White, Non-Hispanic",13,1
2018,53,35415,Washington,Kent city,race-ethnicity,No Majority Race/Ethnicity,10,1
2018,53,35940,Washington,Kirkland city,all,All,13,1
2018,53,35940,Washington,Kirkland city,poverty,High Poverty Tracts,NA,NA
2018,53,35940,Washington,Kirkland city,poverty,Not High Poverty Tracts,13,1
2018,53,35940,Washington,Kirkland city,race-ethnicity,Majority Non-White,NA,NA
2018,53,35940,Washington,Kirkland city,race-ethnicity,"Majority White, Non-Hispanic",13,1
2018,53,35940,Washington,Kirkland city,race-ethnicity,No Majority Race/Ethnicity,9,1
2018,53,53545,Washington,Pasco city,all,All,49,1
2018,53,53545,Washington,Pasco city,poverty,High Poverty Tracts,NA,NA
2018,53,53545,Washington,Pasco city,poverty,Not High Poverty Tracts,49,1
2018,53,53545,Washington,Pasco city,race-ethnicity,Majority Non-White,49,1
2018,53,53545,Washington,Pasco city,race-ethnicity,"Majority White, Non-Hispanic",49,1
2018,53,53545,Washington,Pasco city,race-ethnicity,No Majority Race/Ethnicity,50,1
2018,53,57745,Washington,Renton city,all,All,10,1
2018,53,57745,Washington,Renton city,poverty,High Poverty Tracts,NA,NA
2018,53,57745,Washington,Renton city,poverty,Not High Poverty Tracts,10,1
2018,53,57745,Washington,Renton city,race-ethnicity,Majority Non-White,9,1
2018,53,57745,Washington,Renton city,race-ethnicity,"Majority White, Non-Hispanic",14,1
2018,53,57745,Washington,Renton city,race-ethnicity,No Majority Race/Ethnicity,10,1
2018,53,63000,Washington,Seattle city,all,All,11,1
2018,53,63000,Washington,Seattle city,poverty,High Poverty Tracts,9,1
2018,53,63000,Washington,Seattle city,poverty,Not High Poverty Tracts,11,1
2018,53,63000,Washington,Seattle city,race-ethnicity,Majority Non-White,9,1
2018,53,63000,Washington,Seattle city,race-ethnicity,"Majority White, Non-Hispanic",11,1
2018,53,63000,Washington,Seattle city,race-ethnicity,No Majority Race/Ethnicity,10,1
2018,53,67000,Washington,Spokane city,all,All,17,1
2018,53,67000,Washington,Spokane city,poverty,High Poverty Tracts,13,1
2018,53,67000,Washington,Spokane city,poverty,Not High Poverty Tracts,17,1
2018,53,67000,Washington,Spokane city,race-ethnicity,Majority Non-White,NA,NA
2018,53,67000,Washington,Spokane city,race-ethnicity,"Majority White, Non-Hispanic",17,1
2018,53,67000,Washington,Spokane city,race-ethnicity,No Majority Race/Ethnicity,17,1
2018,53,67167,Washington,Spokane Valley city,all,All,26,1
2018,53,67167,Washington,Spokane Valley city,poverty,High Poverty Tracts,NA,NA
2018,53,67167,Washington,Spokane Valley city,poverty,Not High Poverty Tracts,27,1
