year,state,place,state_name,place_name,in_universe,subgroup,subgroup_type,share_debt_coll,share_debt_coll_quality,index_air_hazard,index_air_hazard_quality,share_transit_commuter,share_transit_commuter_quality,share_transportation_cost,share_transportation_cost_quality
2025,06,30000,California,Glendale city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,32548,California,Hawthorne city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,32548,California,Hawthorne city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,32548,California,Hawthorne city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,32548,California,Hawthorne city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,33000,California,Hayward city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,33000,California,Hayward city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,33000,California,Hayward city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,33000,California,Hayward city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,33182,California,Hemet city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,33182,California,Hemet city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,33182,California,Hemet city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,33182,California,Hemet city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,33434,California,Hesperia city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,33434,California,Hesperia city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,33434,California,Hesperia city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,33434,California,Hesperia city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,36000,California,Huntington Beach city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,36000,California,Huntington Beach city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,36000,California,Huntington Beach city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,36000,California,Huntington Beach city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,36448,California,Indio city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,36448,California,Indio city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,36448,California,Indio city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,36448,California,Indio city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,36546,California,Inglewood city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,36546,California,Inglewood city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,36546,California,Inglewood city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,36546,California,Inglewood city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,36770,California,Irvine city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,36770,California,Irvine city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,36770,California,Irvine city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,36770,California,Irvine city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,37692,California,Jurupa Valley city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,37692,California,Jurupa Valley city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,37692,California,Jurupa Valley city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,37692,California,Jurupa Valley city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,39496,California,Lake Forest city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,39496,California,Lake Forest city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,39496,California,Lake Forest city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,39496,California,Lake Forest city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,39892,California,Lakewood city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,39892,California,Lakewood city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,39892,California,Lakewood city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,39892,California,Lakewood city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,40130,California,Lancaster city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,40130,California,Lancaster city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,40130,California,Lancaster city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,40130,California,Lancaster city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,41992,California,Livermore city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,41992,California,Livermore city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,41992,California,Livermore city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,41992,California,Livermore city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,43000,California,Long Beach city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,43000,California,Long Beach city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,43000,California,Long Beach city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,43000,California,Long Beach city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,44000,California,Los Angeles city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,44000,California,Los Angeles city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,44000,California,Los Angeles city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,44000,California,Los Angeles city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,45484,California,Manteca city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,45484,California,Manteca city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,45484,California,Manteca city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,45484,California,Manteca city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,46842,California,Menifee city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,46842,California,Menifee city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,46842,California,Menifee city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,46842,California,Menifee city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,46898,California,Merced city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,46898,California,Merced city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,46898,California,Merced city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,46898,California,Merced city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,47766,California,Milpitas city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,47766,California,Milpitas city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,47766,California,Milpitas city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,47766,California,Milpitas city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,48256,California,Mission Viejo city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,48256,California,Mission Viejo city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,48256,California,Mission Viejo city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,48256,California,Mission Viejo city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,48354,California,Modesto city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,48354,California,Modesto city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,48354,California,Modesto city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,48354,California,Modesto city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,49270,California,Moreno Valley city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,49270,California,Moreno Valley city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,49270,California,Moreno Valley city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,49270,California,Moreno Valley city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,49670,California,Mountain View city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,49670,California,Mountain View city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,49670,California,Mountain View city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,49670,California,Mountain View city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,50076,California,Murrieta city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,50076,California,Murrieta city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,50076,California,Murrieta city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,50076,California,Murrieta city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,50258,California,Napa city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,50258,California,Napa city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,50258,California,Napa city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,50258,California,Napa city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,51182,California,Newport Beach city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,51182,California,Newport Beach city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,51182,California,Newport Beach city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,51182,California,Newport Beach city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,52526,California,Norwalk city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,52526,California,Norwalk city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,52526,California,Norwalk city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,52526,California,Norwalk city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53000,California,Oakland city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53000,California,Oakland city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53000,California,Oakland city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53000,California,Oakland city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53322,California,Oceanside city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53322,California,Oceanside city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53322,California,Oceanside city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53322,California,Oceanside city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53896,California,Ontario city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53896,California,Ontario city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53896,California,Ontario city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53896,California,Ontario city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53980,California,Orange city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53980,California,Orange city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53980,California,Orange city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,53980,California,Orange city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,54652,California,Oxnard city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,54652,California,Oxnard city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,54652,California,Oxnard city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,54652,California,Oxnard city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,55156,California,Palmdale city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,55156,California,Palmdale city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,55156,California,Palmdale city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,55156,California,Palmdale city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,56000,California,Pasadena city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,56000,California,Pasadena city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,56000,California,Pasadena city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,56000,California,Pasadena city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,56700,California,Perris city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,56700,California,Perris city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,56700,California,Perris city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,56700,California,Perris city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,57456,California,Pittsburg city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,57456,California,Pittsburg city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,57456,California,Pittsburg city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,57456,California,Pittsburg city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,57792,California,Pleasanton city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,57792,California,Pleasanton city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,57792,California,Pleasanton city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,57792,California,Pleasanton city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,58072,California,Pomona city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,58072,California,Pomona city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,58072,California,Pomona city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,58072,California,Pomona city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59444,California,Rancho Cordova city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59444,California,Rancho Cordova city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59444,California,Rancho Cordova city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59444,California,Rancho Cordova city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59451,California,Rancho Cucamonga city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59451,California,Rancho Cucamonga city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59451,California,Rancho Cucamonga city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59451,California,Rancho Cucamonga city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59920,California,Redding city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59920,California,Redding city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59920,California,Redding city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,59920,California,Redding city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60102,California,Redwood City city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60102,California,Redwood City city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60102,California,Redwood City city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60102,California,Redwood City city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60466,California,Rialto city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60466,California,Rialto city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60466,California,Rialto city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60466,California,Rialto city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60620,California,Richmond city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60620,California,Richmond city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60620,California,Richmond city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,60620,California,Richmond city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,62000,California,Riverside city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,62000,California,Riverside city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,62000,California,Riverside city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,62000,California,Riverside city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,62938,California,Roseville city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,62938,California,Roseville city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,62938,California,Roseville city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,62938,California,Roseville city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,64000,California,Sacramento city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,64000,California,Sacramento city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,64000,California,Sacramento city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,64000,California,Sacramento city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,64224,California,Salinas city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,64224,California,Salinas city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,64224,California,Salinas city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,64224,California,Salinas city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,65000,California,San Bernardino city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,65000,California,San Bernardino city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,65000,California,San Bernardino city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,65000,California,San Bernardino city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,65042,California,San Buenaventura (Ventura) city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,65042,California,San Buenaventura (Ventura) city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,65042,California,San Buenaventura (Ventura) city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,65042,California,San Buenaventura (Ventura) city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,66000,California,San Diego city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,66000,California,San Diego city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,66000,California,San Diego city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,66000,California,San Diego city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,67000,California,San Francisco city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,67000,California,San Francisco city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,67000,California,San Francisco city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,67000,California,San Francisco city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68000,California,San Jose city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68000,California,San Jose city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68000,California,San Jose city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68000,California,San Jose city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68084,California,San Leandro city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68084,California,San Leandro city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68084,California,San Leandro city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68084,California,San Leandro city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68196,California,San Marcos city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68196,California,San Marcos city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68196,California,San Marcos city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68196,California,San Marcos city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68252,California,San Mateo city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68252,California,San Mateo city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68252,California,San Mateo city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68252,California,San Mateo city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68378,California,San Ramon city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68378,California,San Ramon city,TRUE,Neighborhoods of color,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68378,California,San Ramon city,TRUE,White neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,68378,California,San Ramon city,TRUE,Mixed neighborhoods,race-ethnicity,NA,NA,NA,NA,NA,NA,NA,NA
2025,06,69000,California,Santa Ana city,TRUE,All,all,NA,NA,NA,NA,NA,NA,NA,NA
