year,state,place,state_name,place_name,subgroup_type,subgroup,share_digital_access,share_digital_access_quality,rate_juv_arrest_quality,rate_juv_arrest
2021,49,44320,Utah,Lehi city,all,All,0.9748481281541314,1,NA,NA
2021,49,44320,Utah,Lehi city,race-ethnicity,Other Races and Ethnicities,0.9817959308551324,1,NA,NA
2021,49,44320,Utah,Lehi city,race-ethnicity,Black,0.9195402298850576,3,NA,NA
2021,49,44320,Utah,Lehi city,race-ethnicity,Hispanic,0.9328231292517006,2,NA,NA
2021,49,44320,Utah,Lehi city,race-ethnicity,White,0.974529048835507,1,NA,NA
2021,49,55980,Utah,Ogden city,all,All,0.8956334920450586,1,1,2719.2311892541225
2021,49,55980,Utah,Ogden city,race-ethnicity,Other Races and Ethnicities,0.9105117989580142,1,1,91.74311926605505
2021,49,55980,Utah,Ogden city,race-ethnicity,Black,0.8050541516245487,2,1,26562.5
2021,49,55980,Utah,Ogden city,race-ethnicity,Hispanic,0.8932194953865003,1,1,97.70395701025892
2021,49,55980,Utah,Ogden city,race-ethnicity,White,0.8942803046981639,1,1,3225.806451612903
2021,49,57300,Utah,Orem city,all,All,0.9172679719643558,1,1,1887.5600032544137
2021,49,57300,Utah,Orem city,race-ethnicity,Other Races and Ethnicities,0.9069066807260676,1,1,1255.4585152838429
2021,49,57300,Utah,Orem city,race-ethnicity,Black,0.7181964573268921,3,NA,NA
2021,49,57300,Utah,Orem city,race-ethnicity,Hispanic,0.9067877061825086,1,1,0
2021,49,57300,Utah,Orem city,race-ethnicity,White,0.920421072963446,1,1,1926.2098706276952
2021,49,62470,Utah,Provo city,all,All,0.6991051454138703,1,1,3209.408950463471
2021,49,62470,Utah,Provo city,race-ethnicity,Other Races and Ethnicities,0.7056900659316305,1,1,1223.581757508343
2021,49,62470,Utah,Provo city,race-ethnicity,Black,0.760797342192691,3,1,12195.121951219511
2021,49,62470,Utah,Provo city,race-ethnicity,Hispanic,0.742037430250358,1,1,0
2021,49,62470,Utah,Provo city,race-ethnicity,White,0.6970567958848173,1,1,3020.216962524655
2021,49,65330,Utah,St. George city,all,All,0.8991224764468372,1,1,4445.426425099426
2021,49,65330,Utah,St. George city,race-ethnicity,Other Races and Ethnicities,0.944327731092437,1,1,1471.3610089332633
2021,49,65330,Utah,St. George city,race-ethnicity,Black,0.9054794520547944,3,1,5797.101449275362
2021,49,65330,Utah,St. George city,race-ethnicity,Hispanic,0.8934312878133103,1,1,0
2021,49,65330,Utah,St. George city,race-ethnicity,White,0.8932695015488594,1,1,4769.147202607279
2021,49,67000,Utah,Salt Lake City city,all,All,0.8843351594000592,1,2,1533.2624069090682
2021,49,67000,Utah,Salt Lake City city,race-ethnicity,Other Races and Ethnicities,0.867603864930014,1,2,451.3105363652144
2021,49,67000,Utah,Salt Lake City city,race-ethnicity,Black,0.816030814380044,2,2,4950.495049504951
2021,49,67000,Utah,Salt Lake City city,race-ethnicity,Hispanic,0.8768470422109033,1,2,0
2021,49,67000,Utah,Salt Lake City city,race-ethnicity,White,0.8926379092937216,1,2,1810.2372034956304
2021,49,67440,Utah,Sandy city,all,All,0.942870201096892,1,1,1206.5596057439034
2021,49,67440,Utah,Sandy city,race-ethnicity,Other Races and Ethnicities,0.90942655145326,1,1,376.7491926803014
2021,49,67440,Utah,Sandy city,race-ethnicity,Black,0.9939903846153846,3,1,10309.278350515464
2021,49,67440,Utah,Sandy city,race-ethnicity,Hispanic,0.8548206847505841,1,1,0
2021,49,67440,Utah,Sandy city,race-ethnicity,White,0.947503324870028,1,1,988.3839413083352
2021,49,70850,Utah,South Jordan city,all,All,0.9538595818400624,1,1,963.2305269982402
2021,49,70850,Utah,South Jordan city,race-ethnicity,Other Races and Ethnicities,0.9871657754010696,1,1,57.33944954128441
2021,49,70850,Utah,South Jordan city,race-ethnicity,Black,0.9640883977900552,3,1,26666.666666666668
2021,49,70850,Utah,South Jordan city,race-ethnicity,Hispanic,0.9839517078916372,2,1,0
2021,49,70850,Utah,South Jordan city,race-ethnicity,White,0.9485300908111436,1,1,964.2025933724926
2021,49,82950,Utah,West Jordan city,all,All,0.9658408376061012,1,1,1151.426645697596
2021,49,82950,Utah,West Jordan city,race-ethnicity,Other Races and Ethnicities,0.9555813195174088,1,1,64.04782237403928
2021,49,82950,Utah,West Jordan city,race-ethnicity,Black,0.8612334801762115,2,1,1689.1891891891894
2021,49,82950,Utah,West Jordan city,race-ethnicity,Hispanic,0.9399822112223984,1,1,0
2021,49,82950,Utah,West Jordan city,race-ethnicity,White,0.9707287384304448,1,1,1224.2669993761697
2021,49,83470,Utah,West Valley City city,all,All,0.9358931121332368,1,1,1366.9456688623643
2021,49,83470,Utah,West Valley City city,race-ethnicity,Other Races and Ethnicities,0.9367867740568038,1,1,83.89261744966443
2021,49,83470,Utah,West Valley City city,race-ethnicity,Black,0.933738425925926,2,1,3614.457831325301
2021,49,83470,Utah,West Valley City city,race-ethnicity,Hispanic,0.9277962976097596,1,1,0
2021,49,83470,Utah,West Valley City city,race-ethnicity,White,0.935304822565969,1,1,2066.7550839964633
2021,51,01000,Virginia,Alexandria city,all,All,0.9251003571767236,1,1,1165.4135338345864
2021,51,01000,Virginia,Alexandria city,race-ethnicity,Other Races and Ethnicities,0.8906119297342513,1,1,33.79520108144643
2021,51,01000,Virginia,Alexandria city,race-ethnicity,Black,0.8744657181333801,1,1,2303.7875829754003
2021,51,01000,Virginia,Alexandria city,race-ethnicity,Hispanic,0.8463927010657057,1,1,1589.7279119535308
2021,51,01000,Virginia,Alexandria city,race-ethnicity,White,0.9552423476249394,1,1,1250
2021,51,16000,Virginia,Chesapeake city,all,All,0.9302064958814104,1,1,218.11785400175904
2021,51,16000,Virginia,Chesapeake city,race-ethnicity,Other Races and Ethnicities,0.9474815312290128,1,1,0
2021,51,16000,Virginia,Chesapeake city,race-ethnicity,Black,0.8865705045101598,1,1,572.1241631162508
2021,51,16000,Virginia,Chesapeake city,race-ethnicity,Hispanic,0.9197886362287004,1,1,152.0912547528517
2021,51,16000,Virginia,Chesapeake city,race-ethnicity,White,0.9488248804757378,1,1,98.46396218983853
2021,51,35000,Virginia,Hampton city,all,All,0.8563050282271039,1,2,1320.8351086493396
2021,51,35000,Virginia,Hampton city,race-ethnicity,Other Races and Ethnicities,0.9034031413612564,1,2,48.12319538017324
2021,51,35000,Virginia,Hampton city,race-ethnicity,Black,0.8233840416715994,1,2,1854.8690312069184
2021,51,35000,Virginia,Hampton city,race-ethnicity,Hispanic,0.8960333063490228,1,2,76.80491551459293
2021,51,35000,Virginia,Hampton city,race-ethnicity,White,0.8842314258145921,1,2,919.2546583850932
2021,51,47672,Virginia,Lynchburg city,all,All,0.8012358654223596,1,1,2822.822822822823
2021,51,47672,Virginia,Lynchburg city,race-ethnicity,Other Races and Ethnicities,0.7525937749401437,1,1,0
2021,51,47672,Virginia,Lynchburg city,race-ethnicity,Black,0.8074103691856591,1,1,4495.21002210759
2021,51,47672,Virginia,Lynchburg city,race-ethnicity,Hispanic,0.7576437587657784,1,1,280.1120448179272
2021,51,47672,Virginia,Lynchburg city,race-ethnicity,White,0.8045379390027689,1,1,2008.520998174072
2021,51,56000,Virginia,Newport News city,all,All,0.7882519492729738,1,1,886.2125774015792
2021,51,56000,Virginia,Newport News city,race-ethnicity,Other Races and Ethnicities,0.8477983407785578,1,1,32.414910858995135
2021,51,56000,Virginia,Newport News city,race-ethnicity,Black,0.7500428324788803,1,1,1582.5797239409803
2021,51,56000,Virginia,Newport News city,race-ethnicity,Hispanic,0.7596397410638897,1,1,398.4063745019921
2021,51,56000,Virginia,Newport News city,race-ethnicity,White,0.8049690917736567,1,1,343.4739941118744
2021,51,57000,Virginia,Norfolk city,all,All,0.7906822716678683,1,1,803.4610630407911
2021,51,57000,Virginia,Norfolk city,race-ethnicity,Other Races and Ethnicities,0.8069902671102958,1,1,33.16749585406302
2021,51,57000,Virginia,Norfolk city,race-ethnicity,Black,0.758785432604689,1,1,1357.727491574386
2021,51,57000,Virginia,Norfolk city,race-ethnicity,Hispanic,0.7352726919527949,1,1,58.13953488372093
2021,51,57000,Virginia,Norfolk city,race-ethnicity,White,0.8142318532889198,1,1,216.0904255319149
2021,51,64000,Virginia,Portsmouth city,all,All,0.8519711864058941,1,1,157.26567414552315
2021,51,64000,Virginia,Portsmouth city,race-ethnicity,Other Races and Ethnicities,0.8907795384451771,1,1,0
2021,51,64000,Virginia,Portsmouth city,race-ethnicity,Black,0.8379849836864657,1,1,211.17296985985791
2021,51,64000,Virginia,Portsmouth city,race-ethnicity,Hispanic,0.8603113670292173,1,1,0
2021,51,64000,Virginia,Portsmouth city,race-ethnicity,White,0.8612971780593441,1,1,150.60240963855424
2021,51,67000,Virginia,Richmond city,all,All,0.7969566989843847,1,1,285.825646355723
2021,51,67000,Virginia,Richmond city,race-ethnicity,Other Races and Ethnicities,0.7499330297347977,1,1,0
2021,51,67000,Virginia,Richmond city,race-ethnicity,Black,0.7431316663238622,1,1,391.2282507978997
2021,51,67000,Virginia,Richmond city,race-ethnicity,Hispanic,0.6134117504395804,1,1,55.99104143337066
2021,51,67000,Virginia,Richmond city,race-ethnicity,White,0.8616807835618063,1,1,153.8856116953065
2021,51,68000,Virginia,Roanoke city,all,All,0.8413002872120348,1,2,720.7401032702237
2021,51,68000,Virginia,Roanoke city,race-ethnicity,Other Races and Ethnicities,0.923040380047506,1,2,0
2021,51,68000,Virginia,Roanoke city,race-ethnicity,Black,0.7779070563274245,1,2,1262.135922330097
2021,51,68000,Virginia,Roanoke city,race-ethnicity,Hispanic,0.891071158785315,1,2,391.00684261974584
2021,51,68000,Virginia,Roanoke city,race-ethnicity,White,0.8578830372215073,1,2,650.104481077316
2021,51,76432,Virginia,Suffolk city,all,All,0.8894047261654586,1,1,452.66679787443417
2021,51,76432,Virginia,Suffolk city,race-ethnicity,Other Races and Ethnicities,0.9372905696505504,1,1,0
2021,51,76432,Virginia,Suffolk city,race-ethnicity,Black,0.8325614071606994,1,1,837.9356313083222
2021,51,76432,Virginia,Suffolk city,race-ethnicity,Hispanic,0.9877428307123034,1,1,0
2021,51,76432,Virginia,Suffolk city,race-ethnicity,White,0.9277969018932876,1,1,52.576235541535226
2021,51,82000,Virginia,Virginia Beach city,all,All,0.9264953305743592,1,1,1126.978855308314
2021,51,82000,Virginia,Virginia Beach city,race-ethnicity,Other Races and Ethnicities,0.9401025352544844,1,1,38.32151753209427
2021,51,82000,Virginia,Virginia Beach city,race-ethnicity,Black,0.8864381623002313,1,1,2694.579749196808
2021,51,82000,Virginia,Virginia Beach city,race-ethnicity,Hispanic,0.9074427723881549,1,1,341.9835043250855
2021,51,82000,Virginia,Virginia Beach city,race-ethnicity,White,0.9347583821035936,1,1,964.9892335911954
2021,53,03180,Washington,Auburn city,all,All,0.928633390382857,1,1,281.6334741500704
2021,53,03180,Washington,Auburn city,race-ethnicity,Other Races and Ethnicities,0.9367791113637124,1,1,88.30022075055187
2021,53,03180,Washington,Auburn city,race-ethnicity,Black,0.9299012465598188,2,1,1079.136690647482
2021,53,03180,Washington,Auburn city,race-ethnicity,Hispanic,0.9373907195696032,1,1,424.2190512919399
2021,53,03180,Washington,Auburn city,race-ethnicity,White,0.9235239140151976,1,1,283.9667977282656
2021,53,05210,Washington,Bellevue city,all,All,0.9575469487497072,1,1,361.7277821122065
2021,53,05210,Washington,Bellevue city,race-ethnicity,Other Races and Ethnicities,0.9784458873843792,1,1,93.17183548515906
2021,53,05210,Washington,Bellevue city,race-ethnicity,Black,0.9598595082789764,2,1,3603.603603603603
2021,53,05210,Washington,Bellevue city,race-ethnicity,Hispanic,0.9529350468912816,1,1,0
2021,53,05210,Washington,Bellevue city,race-ethnicity,White,0.9378116749779994,1,1,447.78506316967855
2021,53,05280,Washington,Bellingham city,all,All,0.88459881826716,1,1,1080.5860805860805
2021,53,05280,Washington,Bellingham city,race-ethnicity,Other Races and Ethnicities,0.8641673816909775,1,1,1334.3799058084774
2021,53,05280,Washington,Bellingham city,race-ethnicity,Black,0.8428927680798005,2,1,3508.771929824561
2021,53,05280,Washington,Bellingham city,race-ethnicity,Hispanic,0.8242804085422469,1,1,600.6006006006006
2021,53,05280,Washington,Bellingham city,race-ethnicity,White,0.8894475071100268,1,1,944.5386292080408
2021,53,22640,Washington,Everett city,all,All,0.8933700356761259,1,1,675.146771037182
2021,53,22640,Washington,Everett city,race-ethnicity,Other Races and Ethnicities,0.914754212022464,1,1,78.36990595611285
2021,53,22640,Washington,Everett city,race-ethnicity,Black,0.8968286940866916,2,1,2124.1830065359477
2021,53,22640,Washington,Everett city,race-ethnicity,Hispanic,0.9214098073555166,1,1,0
2021,53,22640,Washington,Everett city,race-ethnicity,White,0.8847400196313079,1,1,830.4498269896194
2021,53,23515,Washington,Federal Way city,all,All,0.914021164021164,1,1,457.72751750134626
2021,53,23515,Washington,Federal Way city,race-ethnicity,Other Races and Ethnicities,0.9483214968945728,1,1,48.03073967339097
2021,53,23515,Washington,Federal Way city,race-ethnicity,Black,0.9006295228569747,1,1,1429.3276866066701
2021,53,23515,Washington,Federal Way city,race-ethnicity,Hispanic,0.9448263600805974,1,1,186.21973929236495
2021,53,23515,Washington,Federal Way city,race-ethnicity,White,0.8897974728918362,1,1,465.58031260392414
2021,53,35275,Washington,Kennewick city,all,All,0.8789870248669989,1,1,2526.1720527992716
2021,53,35275,Washington,Kennewick city,race-ethnicity,Other Races and Ethnicities,0.8462342003551656,1,1,179.4043774668102
2021,53,35275,Washington,Kennewick city,race-ethnicity,Black,0.7097996751488901,3,1,5065.666041275797
2021,53,35275,Washington,Kennewick city,race-ethnicity,Hispanic,0.8434347576478307,1,1,1502.4559375902918
2021,53,35275,Washington,Kennewick city,race-ethnicity,White,0.8941197313533799,1,1,3383.321141185077
2021,53,35415,Washington,Kent city,all,All,0.9452072058714508,1,1,818.0839612486544
2021,53,35415,Washington,Kent city,race-ethnicity,Other Races and Ethnicities,0.967559826141984,1,1,182.52933507170795
2021,53,35415,Washington,Kent city,race-ethnicity,Black,0.9366513094083414,1,1,2005.0125313283208
2021,53,35415,Washington,Kent city,race-ethnicity,Hispanic,0.9474189566092084,1,1,737.9065318393003
2021,53,35415,Washington,Kent city,race-ethnicity,White,0.9246207901276888,1,1,1110.8240764660295
2021,53,35940,Washington,Kirkland city,all,All,0.9453609147246224,1,1,362.8174652821219
2021,53,35940,Washington,Kirkland city,race-ethnicity,Other Races and Ethnicities,0.9663296951145838,1,1,0
2021,53,35940,Washington,Kirkland city,race-ethnicity,Black,0.7640522875816993,2,1,796.8127490039841
2021,53,35940,Washington,Kirkland city,race-ethnicity,Hispanic,0.9632718759145448,2,1,358.10205908683974
2021,53,35940,Washington,Kirkland city,race-ethnicity,White,0.9416359097661454,1,1,441.2354592860008
2021,53,53545,Washington,Pasco city,all,All,0.9263200607345742,1,1,1285.240464344942
2021,53,53545,Washington,Pasco city,race-ethnicity,Other Races and Ethnicities,0.9152614275108708,1,1,0
2021,53,53545,Washington,Pasco city,race-ethnicity,Black,0.9521460286137148,2,1,2531.645569620253
2021,53,53545,Washington,Pasco city,race-ethnicity,Hispanic,0.9236446813026152,1,1,409.74010770311406
2021,53,53545,Washington,Pasco city,race-ethnicity,White,0.9319720510372363,1,1,2385.786802030457
2021,53,57745,Washington,Renton city,all,All,0.9440999686648373,1,1,230.1736765013601
2021,53,57745,Washington,Renton city,race-ethnicity,Other Races and Ethnicities,0.9579434155705342,1,1,0
2021,53,57745,Washington,Renton city,race-ethnicity,Black,0.9598336304218658,2,1,2988.0478087649403
2021,53,57745,Washington,Renton city,race-ethnicity,Hispanic,0.9090576841079367,1,1,0
2021,53,57745,Washington,Renton city,race-ethnicity,White,0.9290764861423956,1,1,155.23932729624838
2021,53,63000,Washington,Seattle city,all,All,0.9162514082974544,1,1,154.49799854865518
2021,53,63000,Washington,Seattle city,race-ethnicity,Other Races and Ethnicities,0.9033148902180054,1,1,22.215639810426534
2021,53,63000,Washington,Seattle city,race-ethnicity,Black,0.840985669630171,1,1,657.7455205261964
2021,53,63000,Washington,Seattle city,race-ethnicity,Hispanic,0.8933404694548512,1,1,217.23388848660392
2021,53,63000,Washington,Seattle city,race-ethnicity,White,0.9297498048664607,1,1,76.59437232927517
2021,53,67000,Washington,Spokane city,all,All,0.9026224031828594,1,1,824.2148642887594
2021,53,67000,Washington,Spokane city,race-ethnicity,Other Races and Ethnicities,0.9076575200146672,1,1,412.96716911005575
2021,53,67000,Washington,Spokane city,race-ethnicity,Black,0.8872084548104956,1,1,6071.428571428572
2021,53,67000,Washington,Spokane city,race-ethnicity,Hispanic,0.9168296180419764,1,1,0
2021,53,67000,Washington,Spokane city,race-ethnicity,White,0.902194725192672,1,1,744.8433919022154
2021,53,67167,Washington,Spokane Valley city,all,All,0.9118792695100708,1,1,898.0740099545553
2021,53,67167,Washington,Spokane Valley city,race-ethnicity,Other Races and Ethnicities,0.9478275744098528,1,1,556.2422744128554
2021,53,67167,Washington,Spokane Valley city,race-ethnicity,Black,0.9029850746268656,2,1,7142.857142857142
2021,53,67167,Washington,Spokane Valley city,race-ethnicity,Hispanic,0.9382525903108372,2,1,0
2021,53,67167,Washington,Spokane Valley city,race-ethnicity,White,0.9073046330831798,1,1,801.7103153393906
2021,53,70000,Washington,Tacoma city,all,All,0.8937432131485469,1,1,470.6490819756918
2021,53,70000,Washington,Tacoma city,race-ethnicity,Other Races and Ethnicities,0.8960575287559575,1,1,25.69373072970195
2021,53,70000,Washington,Tacoma city,race-ethnicity,Black,0.8791780354706685,1,1,2049.180327868852
2021,53,70000,Washington,Tacoma city,race-ethnicity,Hispanic,0.8913669064748202,1,1,51.82689816014512
2021,53,70000,Washington,Tacoma city,race-ethnicity,White,0.8952616043480524,1,1,318.2965645922511
2021,53,74060,Washington,Vancouver city,all,All,0.9206875129426382,1,2,287.03286807744263
2021,53,74060,Washington,Vancouver city,race-ethnicity,Other Races and Ethnicities,0.9178676157297176,1,2,149.15832090347325
2021,53,74060,Washington,Vancouver city,race-ethnicity,Black,0.9067309901217552,2,2,1657.4585635359117
2021,53,74060,Washington,Vancouver city,race-ethnicity,Hispanic,0.9279123414071512,1,2,227.3243919072516
2021,53,74060,Washington,Vancouver city,race-ethnicity,White,0.9218900741954068,1,2,263.32588573252474
2021,53,80010,Washington,Yakima city,all,All,0.875345397128789,1,2,1282.1533805845345
2021,53,80010,Washington,Yakima city,race-ethnicity,Other Races and Ethnicities,0.8709521361835939,1,2,158.92636411795866
2021,53,80010,Washington,Yakima city,race-ethnicity,Black,0.7343862167982771,2,2,4081.632653061224
2021,53,80010,Washington,Yakima city,race-ethnicity,Hispanic,0.9018001074691028,1,2,0
2021,53,80010,Washington,Yakima city,race-ethnicity,White,0.880873786407767,1,2,2060.1748925448346
