year,state,place,state_name,place_name,subgroup_type,subgroup,index_air_quality,index_air_quality_quality
2014,47,14000,Tennessee,Chattanooga city,poverty,Not High Poverty Tracts,19,1
2014,47,15160,Tennessee,Clarksville city,all,All,47,1
2014,47,15160,Tennessee,Clarksville city,poverty,High Poverty Tracts,46,1
2014,47,15160,Tennessee,Clarksville city,poverty,Not High Poverty Tracts,47,1
2014,47,27740,Tennessee,Franklin city,all,All,38,1
2014,47,27740,Tennessee,Franklin city,poverty,High Poverty Tracts,NA,NA
2014,47,27740,Tennessee,Franklin city,poverty,Not High Poverty Tracts,38,1
2014,47,40000,Tennessee,Knoxville city,all,All,17,1
2014,47,40000,Tennessee,Knoxville city,poverty,High Poverty Tracts,10,1
2014,47,40000,Tennessee,Knoxville city,poverty,Not High Poverty Tracts,18,1
2014,47,48000,Tennessee,Memphis city,all,All,22,1
2014,47,48000,Tennessee,Memphis city,poverty,High Poverty Tracts,19,1
2014,47,48000,Tennessee,Memphis city,poverty,Not High Poverty Tracts,24,1
2014,47,51560,Tennessee,Murfreesboro city,all,All,39,1
2014,47,51560,Tennessee,Murfreesboro city,poverty,High Poverty Tracts,53,1
2014,47,51560,Tennessee,Murfreesboro city,poverty,Not High Poverty Tracts,39,1
2014,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),all,All,23,1
2014,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),poverty,High Poverty Tracts,15,1
2014,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),poverty,Not High Poverty Tracts,25,1
2014,48,01000,Texas,Abilene city,all,All,75,1
2014,48,01000,Texas,Abilene city,poverty,High Poverty Tracts,74,1
2014,48,01000,Texas,Abilene city,poverty,Not High Poverty Tracts,74,1
2014,48,01924,Texas,Allen city,all,All,49,1
2014,48,01924,Texas,Allen city,poverty,High Poverty Tracts,NA,NA
2014,48,01924,Texas,Allen city,poverty,Not High Poverty Tracts,50,1
2014,48,03000,Texas,Amarillo city,all,All,87,1
2014,48,03000,Texas,Amarillo city,poverty,High Poverty Tracts,83,1
2014,48,03000,Texas,Amarillo city,poverty,Not High Poverty Tracts,87,1
2014,48,04000,Texas,Arlington city,all,All,39,1
2014,48,04000,Texas,Arlington city,poverty,High Poverty Tracts,34,1
2014,48,04000,Texas,Arlington city,poverty,Not High Poverty Tracts,40,1
2014,48,05000,Texas,Austin city,all,All,54,1
2014,48,05000,Texas,Austin city,poverty,High Poverty Tracts,51,1
2014,48,05000,Texas,Austin city,poverty,Not High Poverty Tracts,55,1
2014,48,06128,Texas,Baytown city,all,All,15,1
2014,48,06128,Texas,Baytown city,poverty,High Poverty Tracts,NA,NA
2014,48,06128,Texas,Baytown city,poverty,Not High Poverty Tracts,16,1
2014,48,07000,Texas,Beaumont city,all,All,10,1
2014,48,07000,Texas,Beaumont city,poverty,High Poverty Tracts,5,1
2014,48,07000,Texas,Beaumont city,poverty,Not High Poverty Tracts,11,1
2014,48,10768,Texas,Brownsville city,all,All,90,1
2014,48,10768,Texas,Brownsville city,poverty,High Poverty Tracts,92,1
2014,48,10768,Texas,Brownsville city,poverty,Not High Poverty Tracts,89,1
2014,48,10912,Texas,Bryan city,all,All,61,1
2014,48,10912,Texas,Bryan city,poverty,High Poverty Tracts,60,1
2014,48,10912,Texas,Bryan city,poverty,Not High Poverty Tracts,62,1
2014,48,13024,Texas,Carrollton city,all,All,35,1
2014,48,13024,Texas,Carrollton city,poverty,High Poverty Tracts,35,1
2014,48,13024,Texas,Carrollton city,poverty,Not High Poverty Tracts,35,1
2014,48,13552,Texas,Cedar Park city,all,All,62,1
2014,48,13552,Texas,Cedar Park city,poverty,High Poverty Tracts,NA,NA
2014,48,13552,Texas,Cedar Park city,poverty,Not High Poverty Tracts,62,1
2014,48,15976,Texas,College Station city,all,All,62,1
2014,48,15976,Texas,College Station city,poverty,High Poverty Tracts,58,1
2014,48,15976,Texas,College Station city,poverty,Not High Poverty Tracts,66,1
2014,48,16432,Texas,Conroe city,all,All,21,1
2014,48,16432,Texas,Conroe city,poverty,High Poverty Tracts,20,1
2014,48,16432,Texas,Conroe city,poverty,Not High Poverty Tracts,22,1
2014,48,17000,Texas,Corpus Christi city,all,All,85,1
2014,48,17000,Texas,Corpus Christi city,poverty,High Poverty Tracts,82,1
2014,48,17000,Texas,Corpus Christi city,poverty,Not High Poverty Tracts,85,1
2014,48,19000,Texas,Dallas city,all,All,37,1
2014,48,19000,Texas,Dallas city,poverty,High Poverty Tracts,36,1
2014,48,19000,Texas,Dallas city,poverty,Not High Poverty Tracts,37,1
2014,48,19972,Texas,Denton city,all,All,47,1
2014,48,19972,Texas,Denton city,poverty,High Poverty Tracts,44,1
2014,48,19972,Texas,Denton city,poverty,Not High Poverty Tracts,47,1
2014,48,22660,Texas,Edinburg city,all,All,81,1
2014,48,22660,Texas,Edinburg city,poverty,High Poverty Tracts,84,1
2014,48,22660,Texas,Edinburg city,poverty,Not High Poverty Tracts,80,1
2014,48,24000,Texas,El Paso city,all,All,46,1
2014,48,24000,Texas,El Paso city,poverty,High Poverty Tracts,41,1
2014,48,24000,Texas,El Paso city,poverty,Not High Poverty Tracts,47,1
2014,48,26232,Texas,Flower Mound town,all,All,41,1
2014,48,26232,Texas,Flower Mound town,poverty,High Poverty Tracts,NA,NA
2014,48,26232,Texas,Flower Mound town,poverty,Not High Poverty Tracts,41,1
2014,48,27000,Texas,Fort Worth city,all,All,44,1
2014,48,27000,Texas,Fort Worth city,poverty,High Poverty Tracts,43,1
2014,48,27000,Texas,Fort Worth city,poverty,Not High Poverty Tracts,45,1
2014,48,27684,Texas,Frisco city,all,All,49,1
2014,48,27684,Texas,Frisco city,poverty,High Poverty Tracts,NA,NA
2014,48,27684,Texas,Frisco city,poverty,Not High Poverty Tracts,49,1
2014,48,29000,Texas,Garland city,all,All,44,1
2014,48,29000,Texas,Garland city,poverty,High Poverty Tracts,41,1
2014,48,29000,Texas,Garland city,poverty,Not High Poverty Tracts,45,1
2014,48,30464,Texas,Grand Prairie city,all,All,39,1
2014,48,30464,Texas,Grand Prairie city,poverty,High Poverty Tracts,33,1
2014,48,30464,Texas,Grand Prairie city,poverty,Not High Poverty Tracts,39,1
2014,48,35000,Texas,Houston city,all,All,15,1
2014,48,35000,Texas,Houston city,poverty,High Poverty Tracts,15,1
2014,48,35000,Texas,Houston city,poverty,Not High Poverty Tracts,15,1
2014,48,37000,Texas,Irving city,all,All,33,1
2014,48,37000,Texas,Irving city,poverty,High Poverty Tracts,35,1
2014,48,37000,Texas,Irving city,poverty,Not High Poverty Tracts,33,1
2014,48,39148,Texas,Killeen city,all,All,62,1
2014,48,39148,Texas,Killeen city,poverty,High Poverty Tracts,59,1
2014,48,39148,Texas,Killeen city,poverty,Not High Poverty Tracts,62,1
2014,48,41464,Texas,Laredo city,all,All,41,1
2014,48,41464,Texas,Laredo city,poverty,High Poverty Tracts,46,1
2014,48,41464,Texas,Laredo city,poverty,Not High Poverty Tracts,36,1
2014,48,41980,Texas,League City city,all,All,29,1
2014,48,41980,Texas,League City city,poverty,High Poverty Tracts,NA,NA
2014,48,41980,Texas,League City city,poverty,Not High Poverty Tracts,29,1
2014,48,42508,Texas,Lewisville city,all,All,38,1
2014,48,42508,Texas,Lewisville city,poverty,High Poverty Tracts,NA,NA
2014,48,42508,Texas,Lewisville city,poverty,Not High Poverty Tracts,38,1
2014,48,43888,Texas,Longview city,all,All,12,1
2014,48,43888,Texas,Longview city,poverty,High Poverty Tracts,NA,NA
2014,48,43888,Texas,Longview city,poverty,Not High Poverty Tracts,13,1
2014,48,45000,Texas,Lubbock city,all,All,81,1
2014,48,45000,Texas,Lubbock city,poverty,High Poverty Tracts,78,1
2014,48,45000,Texas,Lubbock city,poverty,Not High Poverty Tracts,82,1
2014,48,45384,Texas,McAllen city,all,All,78,1
2014,48,45384,Texas,McAllen city,poverty,High Poverty Tracts,78,1
2014,48,45384,Texas,McAllen city,poverty,Not High Poverty Tracts,78,1
2014,48,45744,Texas,McKinney city,all,All,53,1
2014,48,45744,Texas,McKinney city,poverty,High Poverty Tracts,NA,NA
2014,48,45744,Texas,McKinney city,poverty,Not High Poverty Tracts,54,1
2014,48,47892,Texas,Mesquite city,all,All,46,1
2014,48,47892,Texas,Mesquite city,poverty,High Poverty Tracts,42,1
2014,48,47892,Texas,Mesquite city,poverty,Not High Poverty Tracts,46,1
2014,48,48072,Texas,Midland city,all,All,71,1
2014,48,48072,Texas,Midland city,poverty,High Poverty Tracts,NA,NA
2014,48,48072,Texas,Midland city,poverty,Not High Poverty Tracts,70,1
2014,48,48768,Texas,Mission city,all,All,79,1
2014,48,48768,Texas,Mission city,poverty,High Poverty Tracts,80,1
2014,48,48768,Texas,Mission city,poverty,Not High Poverty Tracts,79,1
2014,48,50820,Texas,New Braunfels city,all,All,66,1
2014,48,50820,Texas,New Braunfels city,poverty,High Poverty Tracts,NA,NA
2014,48,50820,Texas,New Braunfels city,poverty,Not High Poverty Tracts,66,1
2014,48,53388,Texas,Odessa city,all,All,68,1
2014,48,53388,Texas,Odessa city,poverty,High Poverty Tracts,NA,NA
2014,48,53388,Texas,Odessa city,poverty,Not High Poverty Tracts,68,1
2014,48,56000,Texas,Pasadena city,all,All,1,1
2014,48,56000,Texas,Pasadena city,poverty,High Poverty Tracts,1,1
2014,48,56000,Texas,Pasadena city,poverty,Not High Poverty Tracts,1,1
2014,48,56348,Texas,Pearland city,all,All,20,1
2014,48,56348,Texas,Pearland city,poverty,High Poverty Tracts,NA,NA
2014,48,56348,Texas,Pearland city,poverty,Not High Poverty Tracts,20,1
2014,48,57200,Texas,Pharr city,all,All,79,1
2014,48,57200,Texas,Pharr city,poverty,High Poverty Tracts,77,1
2014,48,57200,Texas,Pharr city,poverty,Not High Poverty Tracts,79,1
2014,48,58016,Texas,Plano city,all,All,43,1
2014,48,58016,Texas,Plano city,poverty,High Poverty Tracts,NA,NA
2014,48,58016,Texas,Plano city,poverty,Not High Poverty Tracts,43,1
2014,48,61796,Texas,Richardson city,all,All,38,1
2014,48,61796,Texas,Richardson city,poverty,High Poverty Tracts,NA,NA
2014,48,61796,Texas,Richardson city,poverty,Not High Poverty Tracts,39,1
2014,48,63500,Texas,Round Rock city,all,All,62,1
2014,48,63500,Texas,Round Rock city,poverty,High Poverty Tracts,NA,NA
2014,48,63500,Texas,Round Rock city,poverty,Not High Poverty Tracts,62,1
2014,48,64472,Texas,San Angelo city,all,All,69,1
2014,48,64472,Texas,San Angelo city,poverty,High Poverty Tracts,55,1
2014,48,64472,Texas,San Angelo city,poverty,Not High Poverty Tracts,70,1
2014,48,65000,Texas,San Antonio city,all,All,59,1
2014,48,65000,Texas,San Antonio city,poverty,High Poverty Tracts,59,1
2014,48,65000,Texas,San Antonio city,poverty,Not High Poverty Tracts,59,1
2014,48,70808,Texas,Sugar Land city,all,All,42,1
2014,48,70808,Texas,Sugar Land city,poverty,High Poverty Tracts,NA,NA
2014,48,70808,Texas,Sugar Land city,poverty,Not High Poverty Tracts,42,1
2014,48,72176,Texas,Temple city,all,All,63,1
2014,48,72176,Texas,Temple city,poverty,High Poverty Tracts,54,1
2014,48,72176,Texas,Temple city,poverty,Not High Poverty Tracts,63,1
2014,48,74144,Texas,Tyler city,all,All,37,1
2014,48,74144,Texas,Tyler city,poverty,High Poverty Tracts,36,1
2014,48,74144,Texas,Tyler city,poverty,Not High Poverty Tracts,38,1
2014,48,76000,Texas,Waco city,all,All,50,1
2014,48,76000,Texas,Waco city,poverty,High Poverty Tracts,51,1
2014,48,76000,Texas,Waco city,poverty,Not High Poverty Tracts,51,1
2014,48,79000,Texas,Wichita Falls city,all,All,68,1
2014,48,79000,Texas,Wichita Falls city,poverty,High Poverty Tracts,65,1
2014,48,79000,Texas,Wichita Falls city,poverty,Not High Poverty Tracts,68,1
2014,49,43660,Utah,Layton city,all,All,67,1
2014,49,43660,Utah,Layton city,poverty,High Poverty Tracts,NA,NA
2014,49,43660,Utah,Layton city,poverty,Not High Poverty Tracts,67,1
2014,49,44320,Utah,Lehi city,all,All,69,1
2014,49,44320,Utah,Lehi city,poverty,High Poverty Tracts,NA,NA
2014,49,44320,Utah,Lehi city,poverty,Not High Poverty Tracts,69,1
2014,49,55980,Utah,Ogden city,all,All,73,1
2014,49,55980,Utah,Ogden city,poverty,High Poverty Tracts,53,1
2014,49,55980,Utah,Ogden city,poverty,Not High Poverty Tracts,75,1
2014,49,57300,Utah,Orem city,all,All,79,1
2014,49,57300,Utah,Orem city,poverty,High Poverty Tracts,NA,NA
2014,49,57300,Utah,Orem city,poverty,Not High Poverty Tracts,80,1
2014,49,62470,Utah,Provo city,all,All,75,1
2014,49,62470,Utah,Provo city,poverty,High Poverty Tracts,78,1
2014,49,62470,Utah,Provo city,poverty,Not High Poverty Tracts,74,1
2014,49,65330,Utah,St. George city,all,All,57,1
2014,49,65330,Utah,St. George city,poverty,High Poverty Tracts,NA,NA
2014,49,65330,Utah,St. George city,poverty,Not High Poverty Tracts,57,1
2014,49,67000,Utah,Salt Lake City city,all,All,28,1
2014,49,67000,Utah,Salt Lake City city,poverty,High Poverty Tracts,51,1
2014,49,67000,Utah,Salt Lake City city,poverty,Not High Poverty Tracts,29,1
2014,49,67440,Utah,Sandy city,all,All,63,1
2014,49,67440,Utah,Sandy city,poverty,High Poverty Tracts,NA,NA
2014,49,67440,Utah,Sandy city,poverty,Not High Poverty Tracts,64,1
2014,49,70850,Utah,South Jordan city,all,All,39,1
2014,49,70850,Utah,South Jordan city,poverty,High Poverty Tracts,NA,NA
2014,49,70850,Utah,South Jordan city,poverty,Not High Poverty Tracts,39,1
2014,49,82950,Utah,West Jordan city,all,All,20,1
2014,49,82950,Utah,West Jordan city,poverty,High Poverty Tracts,NA,NA
2014,49,82950,Utah,West Jordan city,poverty,Not High Poverty Tracts,20,1
2014,49,83470,Utah,West Valley City city,all,All,10,1
2014,49,83470,Utah,West Valley City city,poverty,High Poverty Tracts,NA,NA
2014,49,83470,Utah,West Valley City city,poverty,Not High Poverty Tracts,10,1
2014,51,01000,Virginia,Alexandria city,all,All,27,1
2014,51,01000,Virginia,Alexandria city,poverty,High Poverty Tracts,NA,NA
2014,51,01000,Virginia,Alexandria city,poverty,Not High Poverty Tracts,27,1
2014,51,16000,Virginia,Chesapeake city,all,All,66,1
2014,51,16000,Virginia,Chesapeake city,poverty,High Poverty Tracts,NA,NA
2014,51,16000,Virginia,Chesapeake city,poverty,Not High Poverty Tracts,66,1
2014,51,35000,Virginia,Hampton city,all,All,72,1
2014,51,35000,Virginia,Hampton city,poverty,High Poverty Tracts,68,1
2014,51,35000,Virginia,Hampton city,poverty,Not High Poverty Tracts,72,1
2014,51,47672,Virginia,Lynchburg city,all,All,42,1
2014,51,47672,Virginia,Lynchburg city,poverty,High Poverty Tracts,37,1
2014,51,47672,Virginia,Lynchburg city,poverty,Not High Poverty Tracts,45,1
2014,51,56000,Virginia,Newport News city,all,All,60,1
2014,51,56000,Virginia,Newport News city,poverty,High Poverty Tracts,67,1
2014,51,56000,Virginia,Newport News city,poverty,Not High Poverty Tracts,60,1
2014,51,57000,Virginia,Norfolk city,all,All,53,1
2014,51,57000,Virginia,Norfolk city,poverty,High Poverty Tracts,50,1
2014,51,57000,Virginia,Norfolk city,poverty,Not High Poverty Tracts,53,1
2014,51,64000,Virginia,Portsmouth city,all,All,63,1
2014,51,64000,Virginia,Portsmouth city,poverty,High Poverty Tracts,52,1
2014,51,64000,Virginia,Portsmouth city,poverty,Not High Poverty Tracts,64,1
2014,51,67000,Virginia,Richmond city,all,All,34,1
2014,51,67000,Virginia,Richmond city,poverty,High Poverty Tracts,34,1
2014,51,67000,Virginia,Richmond city,poverty,Not High Poverty Tracts,34,1
2014,51,68000,Virginia,Roanoke city,all,All,60,1
2014,51,68000,Virginia,Roanoke city,poverty,High Poverty Tracts,56,1
2014,51,68000,Virginia,Roanoke city,poverty,Not High Poverty Tracts,61,1
2014,51,76432,Virginia,Suffolk city,all,All,71,1
2014,51,76432,Virginia,Suffolk city,poverty,High Poverty Tracts,NA,NA
2014,51,76432,Virginia,Suffolk city,poverty,Not High Poverty Tracts,72,1
2014,51,82000,Virginia,Virginia Beach city,all,All,66,1
2014,51,82000,Virginia,Virginia Beach city,poverty,High Poverty Tracts,NA,NA
2014,51,82000,Virginia,Virginia Beach city,poverty,Not High Poverty Tracts,66,1
2014,53,03180,Washington,Auburn city,all,All,3,1
2014,53,03180,Washington,Auburn city,poverty,High Poverty Tracts,NA,NA
2014,53,03180,Washington,Auburn city,poverty,Not High Poverty Tracts,3,1
2014,53,05210,Washington,Bellevue city,all,All,9,1
2014,53,05210,Washington,Bellevue city,poverty,High Poverty Tracts,NA,NA
2014,53,05210,Washington,Bellevue city,poverty,Not High Poverty Tracts,9,1
2014,53,05280,Washington,Bellingham city,all,All,34,1
2014,53,05280,Washington,Bellingham city,poverty,High Poverty Tracts,15,1
2014,53,05280,Washington,Bellingham city,poverty,Not High Poverty Tracts,38,1
2014,53,22640,Washington,Everett city,all,All,9,1
2014,53,22640,Washington,Everett city,poverty,High Poverty Tracts,NA,NA
2014,53,22640,Washington,Everett city,poverty,Not High Poverty Tracts,9,1
2014,53,23515,Washington,Federal Way city,all,All,3,1
2014,53,23515,Washington,Federal Way city,poverty,High Poverty Tracts,NA,NA
2014,53,23515,Washington,Federal Way city,poverty,Not High Poverty Tracts,3,1
2014,53,35275,Washington,Kennewick city,all,All,49,1
2014,53,35275,Washington,Kennewick city,poverty,High Poverty Tracts,40,1
2014,53,35275,Washington,Kennewick city,poverty,Not High Poverty Tracts,50,1
2014,53,35415,Washington,Kent city,all,All,6,1
2014,53,35415,Washington,Kent city,poverty,High Poverty Tracts,7,1
2014,53,35415,Washington,Kent city,poverty,Not High Poverty Tracts,6,1
2014,53,35940,Washington,Kirkland city,all,All,8,1
2014,53,35940,Washington,Kirkland city,poverty,High Poverty Tracts,NA,NA
2014,53,35940,Washington,Kirkland city,poverty,Not High Poverty Tracts,8,1
2014,53,53545,Washington,Pasco city,all,All,36,1
2014,53,53545,Washington,Pasco city,poverty,High Poverty Tracts,33,1
2014,53,53545,Washington,Pasco city,poverty,Not High Poverty Tracts,37,1
2014,53,57745,Washington,Renton city,all,All,8,1
2014,53,57745,Washington,Renton city,poverty,High Poverty Tracts,NA,NA
2014,53,57745,Washington,Renton city,poverty,Not High Poverty Tracts,8,1
2014,53,63000,Washington,Seattle city,all,All,5,1
2014,53,63000,Washington,Seattle city,poverty,High Poverty Tracts,5,1
2014,53,63000,Washington,Seattle city,poverty,Not High Poverty Tracts,6,1
2014,53,67000,Washington,Spokane city,all,All,7,1
2014,53,67000,Washington,Spokane city,poverty,High Poverty Tracts,4,1
2014,53,67000,Washington,Spokane city,poverty,Not High Poverty Tracts,8,1
2014,53,67167,Washington,Spokane Valley city,all,All,19,1
2014,53,67167,Washington,Spokane Valley city,poverty,High Poverty Tracts,NA,NA
2014,53,67167,Washington,Spokane Valley city,poverty,Not High Poverty Tracts,19,1
2014,53,70000,Washington,Tacoma city,all,All,10,1
2014,53,70000,Washington,Tacoma city,poverty,High Poverty Tracts,5,1
2014,53,70000,Washington,Tacoma city,poverty,Not High Poverty Tracts,11,1
2014,53,74060,Washington,Vancouver city,all,All,22,1
2014,53,74060,Washington,Vancouver city,poverty,High Poverty Tracts,22,1
2014,53,74060,Washington,Vancouver city,poverty,Not High Poverty Tracts,22,1
2014,53,80010,Washington,Yakima city,all,All,39,1
2014,53,80010,Washington,Yakima city,poverty,High Poverty Tracts,33,1
2014,53,80010,Washington,Yakima city,poverty,Not High Poverty Tracts,42,1
2014,55,02375,Wisconsin,Appleton city,all,All,88,1
2014,55,02375,Wisconsin,Appleton city,poverty,High Poverty Tracts,NA,NA
2014,55,02375,Wisconsin,Appleton city,poverty,Not High Poverty Tracts,88,1
2014,55,31000,Wisconsin,Green Bay city,all,All,83,1
2014,55,31000,Wisconsin,Green Bay city,poverty,High Poverty Tracts,NA,NA
2014,55,31000,Wisconsin,Green Bay city,poverty,Not High Poverty Tracts,84,1
2014,55,39225,Wisconsin,Kenosha city,all,All,77,1
2014,55,39225,Wisconsin,Kenosha city,poverty,High Poverty Tracts,79,1
2014,55,39225,Wisconsin,Kenosha city,poverty,Not High Poverty Tracts,77,1
2014,55,48000,Wisconsin,Madison city,all,All,81,1
2014,55,48000,Wisconsin,Madison city,poverty,High Poverty Tracts,79,1
2014,55,48000,Wisconsin,Madison city,poverty,Not High Poverty Tracts,81,1
