state,place,state_name,place_name,year,ratio_black_nh_house_value_households,ratio_black_nh_house_value_households_quality,ratio_hispanic_house_value_households,ratio_hispanic_house_value_households_quality,ratio_other_nh_house_value_households,ratio_other_nh_house_value_households_quality,ratio_white_nh_house_value_households,ratio_white_nh_house_value_households_quality,count_desc_rep_total_population,count_desc_rep_total_nonhisp,share_desc_rep_asian_other,share_desc_rep_black_nonhispanic,count_desc_rep_total_hispanic,share_desc_rep_white_nonhispanic,count_desc_rep_total_population_quality,count_desc_rep_total_nonhisp_quality,share_desc_rep_asian_other_quality,share_desc_rep_black_nonhispanic_quality,count_desc_rep_total_hispanic_quality,share_desc_rep_white_nonhispanic_quality,ratio_high_low_ses_fb_friends,ratio_high_low_ses_fb_friends_quality,count_membership_associations_per_10k,count_membership_associations_per_10k_quality
46,59020,South Dakota,Sioux Falls city,2016,0.3%:3.2%,3,1.3%:2.5%,3,1.8%:4.2%,3,96.7%:90.1%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,59020,South Dakota,Sioux Falls city,2017,0.2%:5.3%,3,1.2%:3.6%,3,4.6%:4.7%,3,94.0%:86.4%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,59020,South Dakota,Sioux Falls city,2018,2.6%:8.0%,3,3.0%:4.5%,3,1.0%:3.5%,3,93.4%:84.0%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,59020,South Dakota,Sioux Falls city,2019,1.2%:5.4%,3,1.4%:3.2%,3,2.4%:4.3%,3,95.1%:87.1%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,59020,South Dakota,Sioux Falls city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9157687468046316,3,1.7,1
46,59020,South Dakota,Sioux Falls city,2021,1.1%:4.5%,3,1.1%:4.0%,3,6.9%:8.3%,3,91.0%:83.2%,2,189258,178762,0.07944710395333354,0.06629574443352461,0.05545868602648236,0.7987984655866595,1,1,1,1,1,1,NA,NA,NA,NA
46,59020,South Dakota,Sioux Falls city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,14000,Tennessee,Chattanooga city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,14000,Tennessee,Chattanooga city,2014,13.4%:28.6%,2,1.5%:4.7%,3,4.5%:2.9%,2,80.7%:63.8%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,14000,Tennessee,Chattanooga city,2015,12.9%:26.8%,2,0.6%:3.9%,3,2.8%:2.7%,2,83.7%:66.7%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,14000,Tennessee,Chattanooga city,2016,13.9%:28.5%,2,1.7%:3.0%,3,3.2%:3.6%,2,81.1%:64.9%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,14000,Tennessee,Chattanooga city,2017,12.7%:28.0%,2,5.0%:4.3%,3,3.2%:3.5%,2,79.1%:64.1%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,14000,Tennessee,Chattanooga city,2018,10.6%:27.1%,2,1.8%:4.3%,3,2.5%:3.0%,2,85.2%:65.7%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,14000,Tennessee,Chattanooga city,2019,10.7%:25.1%,2,1.3%:5.3%,2,6.1%:4.7%,2,81.9%:64.9%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,14000,Tennessee,Chattanooga city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6857864668951382,2,1.1,1
47,14000,Tennessee,Chattanooga city,2021,11.1%:25.1%,2,2.2%:5.0%,2,9.0%:4.5%,2,77.7%:65.4%,2,180353,167209,0.06161250436643693,0.30270081451375913,0.07287929782149451,0.5628073832983094,1,1,1,1,1,1,NA,NA,NA,NA
47,14000,Tennessee,Chattanooga city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,15160,Tennessee,Clarksville city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,15160,Tennessee,Clarksville city,2014,13.4%:20.0%,3,4.7%:7.3%,3,3.9%:4.5%,3,78.0%:68.2%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,15160,Tennessee,Clarksville city,2015,11.9%:17.6%,3,7.1%:8.6%,3,2.8%:5.1%,3,78.1%:68.7%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,15160,Tennessee,Clarksville city,2016,14.4%:18.1%,3,8.5%:8.4%,3,3.5%:5.1%,3,73.6%:68.4%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,15160,Tennessee,Clarksville city,2017,11.8%:19.0%,3,6.2%:8.3%,3,4.4%:5.0%,3,77.6%:67.7%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,15160,Tennessee,Clarksville city,2018,11.2%:16.5%,3,8.1%:9.4%,3,11.7%:6.1%,3,69.0%:68.0%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,15160,Tennessee,Clarksville city,2019,12.6%:21.3%,3,7.9%:8.1%,3,3.1%:4.7%,3,76.4%:65.9%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,15160,Tennessee,Clarksville city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8694897894397394,3,2.2,2
47,15160,Tennessee,Clarksville city,2021,14.2%:15.5%,3,6.9%:8.4%,3,7.1%:8.9%,3,71.8%:67.2%,3,163518,144380,0.09808706075172152,0.21831847258405804,0.11703910272875158,0.5665553639354689,1,1,1,1,1,1,NA,NA,NA,NA
47,15160,Tennessee,Clarksville city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,27740,Tennessee,Franklin city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,27740,Tennessee,Franklin city,2014,2.7%:3.9%,3,1.0%:3.4%,3,4.4%:4.2%,3,91.9%:88.6%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,27740,Tennessee,Franklin city,2015,2.7%:4.8%,3,1.9%:2.9%,3,3.9%:4.7%,3,91.5%:87.6%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,27740,Tennessee,Franklin city,2016,4.5%:4.8%,3,1.1%:4.2%,3,3.7%:5.8%,3,90.7%:85.2%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,27740,Tennessee,Franklin city,2017,2.2%:2.9%,3,2.7%:4.2%,3,5.0%:5.6%,3,90.0%:87.4%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,27740,Tennessee,Franklin city,2018,2.7%:4.4%,3,2.6%:3.6%,3,5.0%:5.7%,3,89.7%:86.4%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,27740,Tennessee,Franklin city,2019,2.9%:5.3%,3,2.5%:4.0%,3,4.4%:5.7%,3,90.3%:85.0%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,27740,Tennessee,Franklin city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1831817372262774,3,6,2
47,27740,Tennessee,Franklin city,2021,2.5%:3.6%,3,2.4%:3.7%,3,6.4%:6.8%,3,88.7%:85.9%,3,81531,77139,0.12108277832971508,0.06180471231801401,0.05386908047245833,0.7632434288798126,1,1,1,1,1,1,NA,NA,NA,NA
47,27740,Tennessee,Franklin city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,40000,Tennessee,Knoxville city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,40000,Tennessee,Knoxville city,2014,7.7%:17.0%,2,1.6%:3.9%,3,3.0%:5.7%,2,87.7%:73.5%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,40000,Tennessee,Knoxville city,2015,9.0%:15.8%,2,2.1%:3.4%,3,3.1%:3.9%,2,85.7%:76.8%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,40000,Tennessee,Knoxville city,2016,9.0%:17.8%,2,1.0%:3.8%,3,2.5%:3.8%,2,87.5%:74.6%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,40000,Tennessee,Knoxville city,2017,7.9%:15.6%,2,1.6%:3.8%,3,1.8%:3.3%,2,88.6%:77.3%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,40000,Tennessee,Knoxville city,2018,5.4%:16.4%,2,1.8%:4.0%,3,2.6%:4.9%,2,90.2%:74.7%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,40000,Tennessee,Knoxville city,2019,5.4%:14.6%,2,1.5%:2.8%,3,1.9%:3.3%,2,91.2%:79.3%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,40000,Tennessee,Knoxville city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7628470138251748,2,1.3,1
47,40000,Tennessee,Knoxville city,2021,5.7%:11.2%,2,2.4%:3.6%,2,5.3%:6.6%,2,86.6%:78.7%,2,189339,178621,0.05925350825767538,0.1631148363517289,0.05660746069219759,0.7210241946983981,1,1,1,1,1,1,NA,NA,NA,NA
47,40000,Tennessee,Knoxville city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,48000,Tennessee,Memphis city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,48000,Tennessee,Memphis city,2014,30.1%:60.3%,1,1.9%:4.3%,1,4.3%:3.3%,1,63.8%:32.1%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,48000,Tennessee,Memphis city,2015,30.4%:60.6%,1,3.1%:4.4%,1,3.5%:2.8%,1,63.0%:32.3%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,48000,Tennessee,Memphis city,2016,28.9%:61.4%,1,2.1%:4.2%,1,2.4%:2.4%,1,66.6%:32.0%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,48000,Tennessee,Memphis city,2017,30.3%:60.2%,1,2.2%:4.8%,1,2.2%:2.5%,1,65.3%:32.4%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,48000,Tennessee,Memphis city,2018,28.2%:61.6%,1,2.8%:5.0%,1,3.1%:2.8%,1,65.9%:30.6%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,48000,Tennessee,Memphis city,2019,28.8%:60.3%,1,3.6%:5.0%,1,4.7%:3.1%,1,62.9%:31.7%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,48000,Tennessee,Memphis city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5595806776701595,2,0.3,1
47,48000,Tennessee,Memphis city,2021,30.6%:60.1%,1,4.7%:5.3%,1,3.8%:4.4%,1,60.9%:30.2%,1,634139,585185,0.0364746530334832,0.6437311062716534,0.07719758601820736,0.2425966546766561,1,1,1,1,1,1,NA,NA,NA,NA
47,48000,Tennessee,Memphis city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,51560,Tennessee,Murfreesboro city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,51560,Tennessee,Murfreesboro city,2014,10.7%:14.2%,3,1.7%:4.0%,3,2.3%:4.2%,3,85.4%:77.7%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,51560,Tennessee,Murfreesboro city,2015,5.1%:12.3%,3,3.8%:5.4%,3,3.9%:4.8%,3,87.2%:77.5%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,51560,Tennessee,Murfreesboro city,2016,8.5%:14.9%,3,2.0%:4.4%,3,3.0%:4.0%,3,86.5%:76.7%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,51560,Tennessee,Murfreesboro city,2017,9.3%:17.3%,3,1.7%:4.8%,3,4.4%:3.9%,3,84.6%:74.0%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,51560,Tennessee,Murfreesboro city,2018,8.7%:16.6%,3,1.9%:5.0%,3,4.6%:5.8%,3,84.8%:72.6%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,51560,Tennessee,Murfreesboro city,2019,7.3%:16.5%,3,2.8%:4.9%,3,5.6%:5.0%,3,84.4%:73.7%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,51560,Tennessee,Murfreesboro city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0217008905628977,3,2.3,2
47,51560,Tennessee,Murfreesboro city,2021,12.9%:13.4%,3,3.3%:6.5%,3,3.6%:6.9%,3,80.3%:73.2%,3,148970,138041,0.07733100624286769,0.1820635027186682,0.07336376451634558,0.66724172652211855,1,1,1,1,1,1,NA,NA,NA,NA
47,51560,Tennessee,Murfreesboro city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),2014,12.5%:27.5%,1,2.7%:7.1%,1,2.9%:3.9%,1,81.9%:61.5%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),2015,13.3%:27.6%,1,3.1%:6.2%,1,4.4%:4.7%,1,79.3%:61.5%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),2016,14.1%:26.9%,1,2.8%:7.1%,1,3.6%:4.8%,1,79.5%:61.2%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),2017,15.4%:26.4%,1,2.9%:6.7%,1,4.3%:6.0%,1,77.3%:60.9%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),2018,14.5%:26.8%,1,3.1%:7.6%,1,3.8%:5.3%,1,78.6%:60.3%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),2019,13.3%:26.7%,1,2.3%:6.5%,1,5.7%:5.9%,1,78.7%:60.8%,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8397787104492753,2,0.5,1
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),2021,15.3%:25.8%,1,3.5%:7.1%,1,6.1%:6.9%,1,75.1%:60.2%,1,682646,610199,0.07485138710253923,0.2690486723719175,0.10612674797772198,0.5499731925478213,1,1,1,1,1,1,NA,NA,NA,NA
47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,01000,Texas,Abilene city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,01000,Texas,Abilene city,2014,2.5%:7.7%,3,9.9%:18.2%,3,4.1%:3.3%,3,83.5%:70.8%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,01000,Texas,Abilene city,2015,2.0%:7.0%,3,16.8%:21.0%,3,2.6%:2.7%,3,78.7%:69.4%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,01000,Texas,Abilene city,2016,1.4%:5.4%,3,14.4%:17.2%,3,4.7%:5.3%,3,79.5%:72.0%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,01000,Texas,Abilene city,2017,2.9%:6.9%,3,10.9%:19.2%,3,4.1%:2.6%,3,82.2%:71.3%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,01000,Texas,Abilene city,2018,4.2%:7.7%,3,10.8%:19.8%,3,3.5%:4.9%,3,81.6%:67.6%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,01000,Texas,Abilene city,2019,3.8%:8.3%,3,16.0%:22.5%,3,3.1%:2.6%,3,77.2%:66.6%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,01000,Texas,Abilene city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8941240263436279,2,2.6,1
48,01000,Texas,Abilene city,2021,4.0%:6.1%,3,11.9%:23.0%,3,4.0%:5.3%,3,80.0%:65.7%,3,125474,90759,0.0529272996796149,0.09677702153434176,0.27667086408339575,0.5736248147026476,1,1,1,1,1,1,NA,NA,NA,NA
48,01000,Texas,Abilene city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,01924,Texas,Allen city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,01924,Texas,Allen city,2014,5.2%:8.4%,2,9.3%:7.8%,2,19.0%:17.5%,2,66.5%:66.3%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,01924,Texas,Allen city,2015,5.5%:9.0%,2,4.7%:9.0%,2,18.7%:16.1%,2,71.1%:65.9%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,01924,Texas,Allen city,2016,6.6%:10.0%,2,8.6%:11.5%,2,20.1%:16.1%,2,64.7%:62.4%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,01924,Texas,Allen city,2017,6.7%:8.8%,2,4.8%:7.9%,2,19.5%:16.5%,2,69.0%:66.8%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,01924,Texas,Allen city,2018,8.1%:10.3%,2,4.5%:7.5%,2,28.5%:19.9%,2,58.9%:62.3%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,01924,Texas,Allen city,2019,10.4%:11.3%,2,8.2%:11.9%,2,25.8%:19.4%,2,55.5%:57.5%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,01924,Texas,Allen city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2075462986003112,3,2.6,2
48,01924,Texas,Allen city,2021,5.7%:9.0%,2,8.6%:11.2%,2,24.9%:21.7%,2,60.9%:58.1%,2,102778,91216,0.2463659538033431,0.09482574091731694,0.11249489190293642,0.5463134133764035,1,1,1,1,1,1,NA,NA,NA,NA
48,01924,Texas,Allen city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,03000,Texas,Amarillo city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,03000,Texas,Amarillo city,2014,1.7%:5.8%,3,13.3%:24.0%,3,8.4%:5.2%,3,76.6%:65.0%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,03000,Texas,Amarillo city,2015,1.2%:4.8%,3,12.4%:25.3%,3,4.3%:5.6%,3,82.0%:64.3%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,03000,Texas,Amarillo city,2016,1.9%:5.8%,3,13.5%:26.1%,3,4.1%:4.7%,3,80.5%:63.4%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,03000,Texas,Amarillo city,2017,1.8%:7.0%,3,13.2%:26.6%,3,3.2%:4.3%,3,81.8%:62.1%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,03000,Texas,Amarillo city,2018,2.6%:7.0%,3,15.4%:28.6%,3,6.7%:4.9%,3,75.4%:59.4%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,03000,Texas,Amarillo city,2019,2.6%:7.0%,3,16.8%:26.8%,3,4.4%:4.6%,3,76.2%:61.5%,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,03000,Texas,Amarillo city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7722843913399227,2,0.8,1
48,03000,Texas,Amarillo city,2021,2.5%:5.7%,3,16.6%:30.2%,3,6.1%:5.4%,3,74.9%:58.7%,3,200371,132285,0.06762455644778935,0.06741993601868534,0.339799671609165,0.5251558359243603,1,1,1,1,1,1,NA,NA,NA,NA
48,03000,Texas,Amarillo city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,04000,Texas,Arlington city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,04000,Texas,Arlington city,2014,14.5%:25.1%,2,15.8%:22.4%,2,8.7%:8.1%,2,61.0%:44.4%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,04000,Texas,Arlington city,2015,19.1%:25.2%,2,13.8%:23.0%,2,10.6%:8.3%,2,56.5%:43.4%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,04000,Texas,Arlington city,2016,17.5%:24.8%,2,17.4%:23.7%,2,10.7%:8.8%,2,54.4%:42.7%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,04000,Texas,Arlington city,2017,16.7%:24.4%,2,16.9%:24.7%,2,9.8%:8.2%,2,56.6%:42.6%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,04000,Texas,Arlington city,2018,13.8%:25.4%,2,16.1%:23.3%,2,10.4%:8.9%,2,59.6%:42.4%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,04000,Texas,Arlington city,2019,18.4%:27.2%,2,19.6%:24.4%,2,10.1%:8.1%,2,51.9%:40.3%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,04000,Texas,Arlington city,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7696151366002678,3,0.4,2
48,04000,Texas,Arlington city,2021,14.3%:23.9%,2,20.2%:28.5%,2,15.4%:10.1%,2,50.0%:37.5%,2,392304,274846,0.1012480117459929,0.22370151719075004,0.2994055630327501,0.375644908030507,1,1,1,1,1,1,NA,NA,NA,NA
48,04000,Texas,Arlington city,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,05000,Texas,Austin city,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,05000,Texas,Austin city,2014,2.6%:7.0%,2,11.4%:25.3%,2,9.6%:9.0%,2,76.4%:58.8%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,05000,Texas,Austin city,2015,2.5%:7.3%,2,11.8%:26.3%,2,8.6%:8.6%,2,77.0%:57.8%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,05000,Texas,Austin city,2016,2.1%:6.8%,2,12.2%:25.3%,2,6.9%:8.7%,2,78.7%:59.3%,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
