state,county,state_name,county_name,population,subgroup_type,subgroup,lbw,lbw_lb,lbw_ub,lbw_quality,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality
48,155,Texas,Foard County,1200,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,155,Texas,Foard County,1200,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,NA,NA,NA,NA
48,157,Texas,Fort Bend County,787858,all,All,0.081863843,0.076308802,0.087418884,1,1.0399332,1.0147303,1.0651361,1
48,157,Texas,Fort Bend County,787858,race-ethnicity,"Black, Non-Hispanic",0.11441647,0.10106929,0.12776364,1,1.0726088,1.0264764,1.1187413,1
48,157,Texas,Fort Bend County,787858,race-ethnicity,Hispanic,0.077332243,0.066741936,0.087922551,1,0.97117132,0.93788433,1.0044583,1
48,157,Texas,Fort Bend County,787858,race-ethnicity,Other Races and Ethnicities,0.083333336,0.071804866,0.094861805,1,NA,NA,NA,NA
48,157,Texas,Fort Bend County,787858,race-ethnicity,"White, Non-Hispanic",0.056085918,0.047091633,0.065080203,1,1.0603316,1.0191315,1.1015316,1
48,159,Texas,Franklin County,10766,all,All,0.080842897,0.078590803,0.083094992,3,1.3023394,1.055096,1.5495828,1
48,159,Texas,Franklin County,10766,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,159,Texas,Franklin County,10766,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.3472366,0.93745893,1.7570144,3
48,159,Texas,Franklin County,10766,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,159,Texas,Franklin County,10766,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.2581201,0.9908278,1.5254123,1
48,161,Texas,Freestone County,19808,all,All,0.080842897,0.078590803,0.083094992,3,1.0096437,0.83739501,1.1818923,1
48,161,Texas,Freestone County,19808,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,1.0664093,0.65927196,1.4735467,3
48,161,Texas,Freestone County,19808,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,0.92822134,0.60536897,1.2510737,3
48,161,Texas,Freestone County,19808,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,161,Texas,Freestone County,19808,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.0623889,0.87409008,1.2506877,1
48,163,Texas,Frio County,19816,all,All,0.080842897,0.078590803,0.083094992,3,1.2467686,1.0649819,1.4285553,1
48,163,Texas,Frio County,19816,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,163,Texas,Frio County,19816,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.2553027,1.1121095,1.3984958,1
48,163,Texas,Frio County,19816,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,163,Texas,Frio County,19816,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,NA,NA,NA,NA
48,165,Texas,Gaines County,20901,all,All,0.080842897,0.078590803,0.083094992,3,1.0339562,0.85350275,1.2144096,1
48,165,Texas,Gaines County,20901,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,165,Texas,Gaines County,20901,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.0442891,0.8498013,1.2387769,1
48,165,Texas,Gaines County,20901,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,165,Texas,Gaines County,20901,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.0893278,0.85610634,1.3225492,1
48,167,Texas,Galveston County,337890,all,All,0.084407382,0.075745456,0.093069308,1,1.0198067,0.98229891,1.0573145,1
48,167,Texas,Galveston County,337890,race-ethnicity,"Black, Non-Hispanic",0.14041746,0.11075514,0.17007978,1,1.0028431,0.92213553,1.0835507,1
48,167,Texas,Galveston County,337890,race-ethnicity,Hispanic,0.085291557,0.069140889,0.10144223,1,0.97503662,0.92327708,1.0267962,1
48,167,Texas,Galveston County,337890,race-ethnicity,Other Races and Ethnicities,0.086294413,0.047082555,0.12550627,2,NA,NA,NA,NA
48,167,Texas,Galveston County,337890,race-ethnicity,"White, Non-Hispanic",0.06961114,0.058682073,0.080540203,1,1.0301062,0.98158997,1.0786225,1
48,169,Texas,Garza County,6578,all,All,0.080842897,0.078590803,0.083094992,3,1.0095536,0.65709209,1.362015,1
48,169,Texas,Garza County,6578,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,169,Texas,Garza County,6578,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.1525477,0.80133688,1.5037585,1
48,169,Texas,Garza County,6578,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,169,Texas,Garza County,6578,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,0.89962453,0.29337898,1.5058701,3
48,171,Texas,Gillespie County,26804,all,All,0.080842897,0.078590803,0.083094992,3,1.0167416,0.8323974,1.2010859,1
48,171,Texas,Gillespie County,26804,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,171,Texas,Gillespie County,26804,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,0.90429604,0.67456943,1.1340227,1
48,171,Texas,Gillespie County,26804,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,171,Texas,Gillespie County,26804,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.024893,0.81632882,1.2334572,1
48,173,Texas,Glasscock County,1388,all,All,0.080842897,0.078590803,0.083094992,3,1.0960577,0.4991861,1.6929291,3
48,173,Texas,Glasscock County,1388,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,173,Texas,Glasscock County,1388,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,NA,NA,NA,NA
48,173,Texas,Glasscock County,1388,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,173,Texas,Glasscock County,1388,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,NA,NA,NA,NA
48,175,Texas,Goliad County,7584,all,All,0.080842897,0.078590803,0.083094992,3,1.1285087,0.84544766,1.4115697,1
48,175,Texas,Goliad County,7584,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,175,Texas,Goliad County,7584,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,0.90007854,0.58422762,1.2159295,1
48,175,Texas,Goliad County,7584,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,175,Texas,Goliad County,7584,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.30312,0.95387745,1.6523626,1
48,177,Texas,Gonzales County,20826,all,All,0.080842897,0.078590803,0.083094992,3,1.0206394,0.85386997,1.1874088,1
48,177,Texas,Gonzales County,20826,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,177,Texas,Gonzales County,20826,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.0235825,0.87380201,1.173363,1
48,177,Texas,Gonzales County,20826,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,177,Texas,Gonzales County,20826,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,0.94216144,0.62566763,1.2586552,1
48,179,Texas,Gray County,21895,all,All,0.080842897,0.078590803,0.083094992,3,0.96073467,0.79263675,1.1288326,1
48,179,Texas,Gray County,21895,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,179,Texas,Gray County,21895,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.0630583,0.84577334,1.2803432,1
48,179,Texas,Gray County,21895,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,179,Texas,Gray County,21895,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,0.93557286,0.67935431,1.1917914,1
48,181,Texas,Grayson County,133991,all,All,0.083082482,0.069808811,0.096356153,1,1.0101047,0.9387055,1.0815039,1
48,181,Texas,Grayson County,133991,race-ethnicity,"Black, Non-Hispanic",0.16494845,0.091089867,0.23880704,2,0.99308294,0.75776941,1.2283965,2
48,181,Texas,Grayson County,133991,race-ethnicity,Hispanic,0.085164838,0.056489605,0.11384007,1,0.87645882,0.74780577,1.0051119,1
48,181,Texas,Grayson County,133991,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3,NA,NA,NA,NA
48,181,Texas,Grayson County,133991,race-ethnicity,"White, Non-Hispanic",0.075067021,0.059627965,0.090506077,1,1.0674033,0.99015021,1.1446564,1
48,183,Texas,Gregg County,123707,all,All,0.093673967,0.079588965,0.10775897,1,1.0377132,0.96442628,1.1110001,1
48,183,Texas,Gregg County,123707,race-ethnicity,"Black, Non-Hispanic",0.15591398,0.11904845,0.19277951,1,1.095808,0.88352603,1.30809,2
48,183,Texas,Gregg County,123707,race-ethnicity,Hispanic,0.069711536,0.045239475,0.094183594,2,1.0715656,0.9625535,1.1805778,1
48,183,Texas,Gregg County,123707,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3,NA,NA,NA,NA
48,183,Texas,Gregg County,123707,race-ethnicity,"White, Non-Hispanic",0.080445543,0.061691709,0.099199377,1,0.98935735,0.89460742,1.0841073,1
48,185,Texas,Grimes County,28360,all,All,0.080842897,0.078590803,0.083094992,3,1.0964462,0.93612832,1.2567641,1
48,185,Texas,Grimes County,28360,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,1.0728462,0.79221988,1.3534725,1
48,185,Texas,Grimes County,28360,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.0849073,0.88809794,1.2817167,1
48,185,Texas,Grimes County,28360,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,185,Texas,Grimes County,28360,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.1767395,0.94892776,1.4045511,1
48,187,Texas,Guadalupe County,163694,all,All,0.074756227,0.062758692,0.086753763,1,1.0406921,0.97319496,1.1081892,1
48,187,Texas,Guadalupe County,163694,race-ethnicity,"Black, Non-Hispanic",0.15957446,0.085541785,0.23360714,2,1.0067052,0.82254708,1.1908633,1
48,187,Texas,Guadalupe County,163694,race-ethnicity,Hispanic,0.068000004,0.049982779,0.086017229,1,1.0430372,0.96703184,1.1190425,1
48,187,Texas,Guadalupe County,163694,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3,NA,NA,NA,NA
48,187,Texas,Guadalupe County,163694,race-ethnicity,"White, Non-Hispanic",0.07066381,0.054228891,0.087098733,1,1.0377566,0.94470704,1.1308061,1
48,189,Texas,Hale County,33830,all,All,0.080842897,0.078590803,0.083094992,3,1.0309993,0.90965152,1.1523471,1
48,189,Texas,Hale County,33830,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,0.15468645,-1.2749835,1.5843564,3
48,189,Texas,Hale County,33830,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.0456046,0.93646437,1.1547449,1
48,189,Texas,Hale County,33830,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,189,Texas,Hale County,33830,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,0.94807178,0.7152155,1.1809281,1
48,191,Texas,Hall County,3028,all,All,0.080842897,0.078590803,0.083094992,3,1.213856,0.75481653,1.6728954,1
48,191,Texas,Hall County,3028,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,191,Texas,Hall County,3028,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.3857609,0.79679853,1.9747232,3
48,191,Texas,Hall County,3028,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,191,Texas,Hall County,3028,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,NA,NA,NA,NA
48,193,Texas,Hamilton County,8484,all,All,0.080842897,0.078590803,0.083094992,3,1.0584316,0.77334076,1.3435224,1
48,193,Texas,Hamilton County,8484,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,193,Texas,Hamilton County,8484,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.0097594,0.42036468,1.5991541,3
48,193,Texas,Hamilton County,8484,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,193,Texas,Hamilton County,8484,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.1410846,0.74984002,1.5323291000000001,1
48,195,Texas,Hansford County,5463,all,All,0.080842897,0.078590803,0.083094992,3,1.2080564,0.9169457,1.4991672,1
48,195,Texas,Hansford County,5463,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,195,Texas,Hansford County,5463,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.1214699,0.80694228,1.4359975,1
48,195,Texas,Hansford County,5463,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,195,Texas,Hansford County,5463,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.394793,1.0237825,1.7658036,1
48,197,Texas,Hardeman County,3922,all,All,0.080842897,0.078590803,0.083094992,3,1.1425198,0.73944443,1.5455952,1
48,197,Texas,Hardeman County,3922,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,197,Texas,Hardeman County,3922,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,NA,NA,NA,NA
48,197,Texas,Hardeman County,3922,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,197,Texas,Hardeman County,3922,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.0542159,0.60141653,1.5070153,3
48,199,Texas,Hardin County,57207,all,All,0.080842897,0.078590803,0.083094992,3,1.0007873,0.8993361,1.1022384,1
48,199,Texas,Hardin County,57207,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,0.95646316,0.6717943,1.241132,1
48,199,Texas,Hardin County,57207,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.0558002,0.74334776,1.3682526,1
48,199,Texas,Hardin County,57207,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,199,Texas,Hardin County,57207,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.0126688,0.91426903,1.1110686,1
48,201,Texas,Harris County,4698619,all,All,0.091902614,0.089716271,0.094088957,1,0.97130263,0.95936155,0.9832437,1
48,201,Texas,Harris County,4698619,race-ethnicity,"Black, Non-Hispanic",0.14323823,0.13732767,0.14914879,1,1.0651839,1.0436729,1.0866948,1
48,201,Texas,Harris County,4698619,race-ethnicity,Hispanic,0.08011923,0.077199541,0.083038919,1,0.91621298,0.904055,0.92837095,1
48,201,Texas,Harris County,4698619,race-ethnicity,Other Races and Ethnicities,0.096859135,0.088909067,0.1048092,1,NA,NA,NA,NA
48,201,Texas,Harris County,4698619,race-ethnicity,"White, Non-Hispanic",0.069671854,0.065575749,0.07376796,1,1.0276597,1.0023779,1.0529414,1
48,203,Texas,Harrison County,66726,all,All,0.080842897,0.078590803,0.083094992,3,0.96831805,0.87625331,1.0603827,1
48,203,Texas,Harrison County,66726,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,0.92825174,0.77213013,1.0843734,1
48,203,Texas,Harrison County,66726,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,0.99702704,0.8448506,1.1492035,1
48,203,Texas,Harrison County,66726,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,203,Texas,Harrison County,66726,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,0.9659819,0.85514599,1.0768179,1
48,205,Texas,Hartley County,5619,all,All,0.080842897,0.078590803,0.083094992,3,1.3290341,0.80691594,1.8511522,3
48,205,Texas,Hartley County,5619,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,205,Texas,Hartley County,5619,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,NA,NA,NA,NA
48,205,Texas,Hartley County,5619,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,205,Texas,Hartley County,5619,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,NA,NA,NA,NA
48,207,Texas,Haskell County,5813,all,All,0.080842897,0.078590803,0.083094992,3,1.2380551,0.89807725,1.578033,1
48,207,Texas,Haskell County,5813,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,207,Texas,Haskell County,5813,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.2765549,0.87335503,1.6797549,3
48,207,Texas,Haskell County,5813,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,207,Texas,Haskell County,5813,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.2553625,0.81558299,1.695142,1
48,209,Texas,Hays County,222631,all,All,0.063010499,0.053618051,0.072402947,1,1.0056686,0.94709718,1.0642401,1
48,209,Texas,Hays County,222631,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,0.92122066,0.64794338,1.1944979,1
48,209,Texas,Hays County,222631,race-ethnicity,Hispanic,0.068515494,0.054374073,0.082656913,1,1.0156678,0.95478731,1.0765483,1
48,209,Texas,Hays County,222631,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,3,NA,NA,NA,NA
48,209,Texas,Hays County,222631,race-ethnicity,"White, Non-Hispanic",0.057383966,0.044141784,0.070626147,1,1.0310111,0.94927573,1.1127465,1
48,211,Texas,Hemphill County,3825,all,All,0.080842897,0.078590803,0.083094992,3,1.1498158,0.80646509,1.4931666,1
48,211,Texas,Hemphill County,3825,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,211,Texas,Hemphill County,3825,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.1914296,0.77561349,1.6072457,3
48,211,Texas,Hemphill County,3825,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,211,Texas,Hemphill County,3825,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.0704962,0.6763314,1.464661,1
48,213,Texas,Henderson County,82299,all,All,0.080842897,0.078590803,0.083094992,3,0.95039588,0.84483129,1.0559604,1
48,213,Texas,Henderson County,82299,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,0.91363806,0.54765564,1.2796204,1
48,213,Texas,Henderson County,82299,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,0.91732562,0.74034584,1.0943054,1
48,213,Texas,Henderson County,82299,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,213,Texas,Henderson County,82299,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,0.95425928,0.84092587,1.0675926,1
48,215,Texas,Hidalgo County,865939,all,All,0.091582067,0.086835228,0.096328907,1,0.93794364,0.91520977,0.9606775,1
48,215,Texas,Hidalgo County,865939,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,3,0.78578937,0.24430811,1.3272706,3
48,215,Texas,Hidalgo County,865939,race-ethnicity,Hispanic,0.091409929,0.086600699,0.09621916,1,0.94036299,0.92275703,0.95796895,1
48,215,Texas,Hidalgo County,865939,race-ethnicity,Other Races and Ethnicities,0.14473684,0.065634616,0.22383906,2,NA,NA,NA,NA
48,215,Texas,Hidalgo County,865939,race-ethnicity,"White, Non-Hispanic",0.087412588,0.054678723,0.12014645,2,0.84704113,0.67936695,1.0147153,1
48,217,Texas,Hill County,36354,all,All,0.080842897,0.078590803,0.083094992,3,1.0590526,0.92564815,1.192457,1
48,217,Texas,Hill County,36354,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,0.7896654,0.40338168,1.1759491,2
48,217,Texas,Hill County,36354,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.096688,0.90967852,1.2836975,1
48,217,Texas,Hill County,36354,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
48,217,Texas,Hill County,36354,race-ethnicity,"White, Non-Hispanic",0.074172758,0.071090765,0.07725475,3,1.1534779,0.98565757,1.3212982,2
48,219,Texas,Hockley County,22980,all,All,0.080842897,0.078590803,0.083094992,3,1.1358339,0.98066032,1.2910074,1
48,219,Texas,Hockley County,22980,race-ethnicity,"Black, Non-Hispanic",0.14274509,0.13165906,0.15383112,3,NA,NA,NA,NA
48,219,Texas,Hockley County,22980,race-ethnicity,Hispanic,0.078286938,0.074841417,0.081732459,3,1.123116,0.96771806,1.278514,1
48,219,Texas,Hockley County,22980,race-ethnicity,Other Races and Ethnicities,0.082118191,0.067210965,0.097025417,3,NA,NA,NA,NA
