fips,name,name2
0541000,"Little Rock city, Arkansas","Little Rock, Arkansas"
0566080,"Springdale city, Arkansas","Springdale, Arkansas"
0600562,"Alameda city, California","Alameda, California"
0600884,"Alhambra city, California","Alhambra, California"
0602000,"Anaheim city, California","Anaheim, California"
0602252,"Antioch city, California","Antioch, California"
0602364,"Apple Valley town, California","Apple Valley, California"
0603526,"Bakersfield city, California","Bakersfield, California"
0604982,"Bellflower city, California","Bellflower, California"
0606000,"Berkeley city, California","Berkeley, California"
0608786,"Buena Park city, California","Buena Park, California"
0608954,"Burbank city, California","Burbank, California"
0611194,"Carlsbad city, California","Carlsbad, California"
0611530,"Carson city, California","Carson, California"
0613014,"Chico city, California","Chico, California"
0613210,"Chino city, California","Chino, California"
0613214,"Chino Hills city, California","Chino Hills, California"
0613392,"Chula Vista city, California","Chula Vista, California"
0613588,"Citrus Heights city, California","Citrus Heights, California"
0614218,"Clovis city, California","Clovis, California"
0615044,"Compton city, California","Compton, California"
0616000,"Concord city, California","Concord, California"
0616350,"Corona city, California","Corona, California"
0616532,"Costa Mesa city, California","Costa Mesa, California"
0617918,"Daly City city, California","Daly City, California"
0619766,"Downey city, California","Downey, California"
0621712,"El Cajon city, California","El Cajon, California"
0622020,"Elk Grove city, California","Elk Grove, California"
0622230,"El Monte city, California","El Monte, California"
0622804,"Escondido city, California","Escondido, California"
0623182,"Fairfield city, California","Fairfield, California"
0624638,"Folsom city, California","Folsom, California"
0624680,"Fontana city, California","Fontana, California"
0626000,"Fremont city, California","Fremont, California"
0627000,"Fresno city, California","Fresno, California"
0628000,"Fullerton city, California","Fullerton, California"
0629000,"Garden Grove city, California","Garden Grove, California"
0630000,"Glendale city, California","Glendale, California"
0632548,"Hawthorne city, California","Hawthorne, California"
0633000,"Hayward city, California","Hayward, California"
0633182,"Hemet city, California","Hemet, California"
0633434,"Hesperia city, California","Hesperia, California"
0636000,"Huntington Beach city, California","Huntington Beach, California"
0636448,"Indio city, California","Indio, California"
0636546,"Inglewood city, California","Inglewood, California"
0636770,"Irvine city, California","Irvine, California"
0637692,"Jurupa Valley city, California","Jurupa Valley, California"
0639496,"Lake Forest city, California","Lake Forest, California"
0639892,"Lakewood city, California","Lakewood, California"
0640130,"Lancaster city, California","Lancaster, California"
0641992,"Livermore city, California","Livermore, California"
0643000,"Long Beach city, California","Long Beach, California"
0644000,"Los Angeles city, California","Los Angeles, California"
0645484,"Manteca city, California","Manteca, California"
0646842,"Menifee city, California","Menifee, California"
0646898,"Merced city, California","Merced, California"
0647766,"Milpitas city, California","Milpitas, California"
0648256,"Mission Viejo city, California","Mission Viejo, California"
0648354,"Modesto city, California","Modesto, California"
0649270,"Moreno Valley city, California","Moreno Valley, California"
0649670,"Mountain View city, California","Mountain View, California"
0650076,"Murrieta city, California","Murrieta, California"
0650258,"Napa city, California","Napa, California"
0651182,"Newport Beach city, California","Newport Beach, California"
0652526,"Norwalk city, California","Norwalk, California"
0653000,"Oakland city, California","Oakland, California"
0653322,"Oceanside city, California","Oceanside, California"
0653896,"Ontario city, California","Ontario, California"
0653980,"Orange city, California","Orange, California"
0654652,"Oxnard city, California","Oxnard, California"
0655156,"Palmdale city, California","Palmdale, California"
0656000,"Pasadena city, California","Pasadena, California"
0656700,"Perris city, California","Perris, California"
0657456,"Pittsburg city, California","Pittsburg, California"
0657792,"Pleasanton city, California","Pleasanton, California"
0658072,"Pomona city, California","Pomona, California"
0659444,"Rancho Cordova city, California","Rancho Cordova, California"
0659451,"Rancho Cucamonga city, California","Rancho Cucamonga, California"
0659920,"Redding city, California","Redding, California"
0660102,"Redwood City city, California","Redwood City, California"
0660466,"Rialto city, California","Rialto, California"
0660620,"Richmond city, California","Richmond, California"
0662000,"Riverside city, California","Riverside, California"
0662938,"Roseville city, California","Roseville, California"
0664000,"Sacramento city, California","Sacramento, California"
0664224,"Salinas city, California","Salinas, California"
0665000,"San Bernardino city, California","San Bernardino, California"
0665042,"San Buenaventura (Ventura) city, California","San Buenaventura (Ventura), California"
0666000,"San Diego city, California","San Diego, California"
0667000,"San Francisco city, California","San Francisco, California"
0668000,"San Jose city, California","San Jose, California"
0668084,"San Leandro city, California","San Leandro, California"
0668196,"San Marcos city, California","San Marcos, California"
0668252,"San Mateo city, California","San Mateo, California"
0668378,"San Ramon city, California","San Ramon, California"
0669000,"Santa Ana city, California","Santa Ana, California"
0669070,"Santa Barbara city, California","Santa Barbara, California"
0669084,"Santa Clara city, California","Santa Clara, California"
0669088,"Santa Clarita city, California","Santa Clarita, California"
0669196,"Santa Maria city, California","Santa Maria, California"
0670000,"Santa Monica city, California","Santa Monica, California"
0670098,"Santa Rosa city, California","Santa Rosa, California"
0672016,"Simi Valley city, California","Simi Valley, California"
0673080,"South Gate city, California","South Gate, California"
0675000,"Stockton city, California","Stockton, California"
0677000,"Sunnyvale city, California","Sunnyvale, California"
0678120,"Temecula city, California","Temecula, California"
0678582,"Thousand Oaks city, California","Thousand Oaks, California"
0680000,"Torrance city, California","Torrance, California"
0680238,"Tracy city, California","Tracy, California"
0680854,"Tustin city, California","Tustin, California"
0681344,"Upland city, California","Upland, California"
0681554,"Vacaville city, California","Vacaville, California"
0681666,"Vallejo city, California","Vallejo, California"
0682590,"Victorville city, California","Victorville, California"
0682954,"Visalia city, California","Visalia, California"
0682996,"Vista city, California","Vista, California"
0684200,"West Covina city, California","West Covina, California"
0684550,"Westminster city, California","Westminster, California"
0685292,"Whittier city, California","Whittier, California"
0803455,"Arvada city, Colorado","Arvada, Colorado"
0804000,"Aurora city, Colorado","Aurora, Colorado"
0807850,"Boulder city, Colorado","Boulder, Colorado"
0812815,"Centennial city, Colorado","Centennial, Colorado"
0816000,"Colorado Springs city, Colorado","Colorado Springs, Colorado"
0820000,"Denver city, Colorado","Denver, Colorado"
0827425,"Fort Collins city, Colorado","Fort Collins, Colorado"
0832155,"Greeley city, Colorado","Greeley, Colorado"
0843000,"Lakewood city, Colorado","Lakewood, Colorado"
0845970,"Longmont city, Colorado","Longmont, Colorado"
0846465,"Loveland city, Colorado","Loveland, Colorado"
0862000,"Pueblo city, Colorado","Pueblo, Colorado"
0877290,"Thornton city, Colorado","Thornton, Colorado"
0883835,"Westminster city, Colorado","Westminster, Colorado"
0908000,"Bridgeport city, Connecticut","Bridgeport, Connecticut"
0918430,"Danbury city, Connecticut","Danbury, Connecticut"
0937000,"Hartford city, Connecticut","Hartford, Connecticut"
0952000,"New Haven city, Connecticut","New Haven, Connecticut"
0955990,"Norwalk city, Connecticut","Norwalk, Connecticut"
0973000,"Stamford city, Connecticut","Stamford, Connecticut"
0980000,"Waterbury city, Connecticut","Waterbury, Connecticut"
1150000,"Washington city, District of Columbia","Washington, District of Columbia"
1207300,"Boca Raton city, Florida","Boca Raton, Florida"
1207875,"Boynton Beach city, Florida","Boynton Beach, Florida"
1210275,"Cape Coral city, Florida","Cape Coral, Florida"
1212875,"Clearwater city, Florida","Clearwater, Florida"
1214400,"Coral Springs city, Florida","Coral Springs, Florida"
1216475,"Davie town, Florida","Davie, Florida"
1216725,"Deerfield Beach city, Florida","Deerfield Beach, Florida"
1217200,"Deltona city, Florida","Deltona, Florida"
1217935,"Doral city, Florida","Doral, Florida"
1224000,"Fort Lauderdale city, Florida","Fort Lauderdale, Florida"
1224125,"Fort Myers city, Florida","Fort Myers, Florida"
1225175,"Gainesville city, Florida","Gainesville, Florida"
1230000,"Hialeah city, Florida","Hialeah, Florida"
1232000,"Hollywood city, Florida","Hollywood, Florida"
1232275,"Homestead city, Florida","Homestead, Florida"
1235000,"Jacksonville city, Florida","Jacksonville, Florida"
1236950,"Kissimmee city, Florida","Kissimmee, Florida"
1238250,"Lakeland city, Florida","Lakeland, Florida"
1239425,"Largo city, Florida","Largo, Florida"
1243975,"Melbourne city, Florida","Melbourne, Florida"
1245000,"Miami city, Florida","Miami, Florida"
1245025,"Miami Beach city, Florida","Miami Beach, Florida"
1245060,"Miami Gardens city, Florida","Miami Gardens, Florida"
1245975,"Miramar city, Florida","Miramar, Florida"
1249675,"North Port city, Florida","North Port, Florida"
1253000,"Orlando city, Florida","Orlando, Florida"
1254000,"Palm Bay city, Florida","Palm Bay, Florida"
1254200,"Palm Coast city, Florida","Palm Coast, Florida"
1255775,"Pembroke Pines city, Florida","Pembroke Pines, Florida"
1257425,"Plantation city, Florida","Plantation, Florida"
1258050,"Pompano Beach city, Florida","Pompano Beach, Florida"
1258715,"Port St. Lucie city, Florida","Port St. Lucie, Florida"
1263000,"St. Petersburg city, Florida","St. Petersburg, Florida"
1269700,"Sunrise city, Florida","Sunrise, Florida"
1270600,"Tallahassee city, Florida","Tallahassee, Florida"
1271000,"Tampa city, Florida","Tampa, Florida"
1276600,"West Palm Beach city, Florida","West Palm Beach, Florida"
1303440,"Athens-Clarke County unified government (balance), Georgia","Athens-Clarke County unified government, Georgia"
1304000,"Atlanta city, Georgia","Atlanta, Georgia"
1304204,"Augusta-Richmond County consolidated government (balance), Georgia","Augusta-Richmond County consolidated government, Georgia"
1319000,"Columbus city, Georgia","Columbus, Georgia"
1342425,"Johns Creek city, Georgia","Johns Creek, Georgia"
1349008,"Macon-Bibb County, Georgia","Macon-Bibb, Georgia"
1367284,"Roswell city, Georgia","Roswell, Georgia"
1368516,"Sandy Springs city, Georgia","Sandy Springs, Georgia"
1369000,"Savannah city, Georgia","Savannah, Georgia"
1372122,"South Fulton city, Georgia","South Fulton, Georgia"
1380508,"Warner Robins city, Georgia","Warner Robins, Georgia"
1571550,"Urban Honolulu CDP, Hawaii","Urban Honolulu, Hawaii"
1608830,"Boise City city, Idaho","Boise City, Idaho"
1652120,"Meridian city, Idaho","Meridian, Idaho"
1656260,"Nampa city, Idaho","Nampa, Idaho"
1702154,"Arlington Heights village, Illinois","Arlington Heights, Illinois"
1703012,"Aurora city, Illinois","Aurora, Illinois"
1706613,"Bloomington city, Illinois","Bloomington, Illinois"
1712385,"Champaign city, Illinois","Champaign, Illinois"
1714000,"Chicago city, Illinois","Chicago, Illinois"
1714351,"Cicero town, Illinois","Cicero, Illinois"
1723074,"Elgin city, Illinois","Elgin, Illinois"
1724582,"Evanston city, Illinois","Evanston, Illinois"
1738570,"Joliet city, Illinois","Joliet, Illinois"
1751622,"Naperville city, Illinois","Naperville, Illinois"
1759000,"Peoria city, Illinois","Peoria, Illinois"
1765000,"Rockford city, Illinois","Rockford, Illinois"
1768003,"Schaumburg village, Illinois","Schaumburg, Illinois"
1772000,"Springfield city, Illinois","Springfield, Illinois"
1779293,"Waukegan city, Illinois","Waukegan, Illinois"
1805860,"Bloomington city, Indiana","Bloomington, Indiana"
1810342,"Carmel city, Indiana","Carmel, Indiana"
1822000,"Evansville city, Indiana","Evansville, Indiana"
1823278,"Fishers city, Indiana","Fishers, Indiana"
1825000,"Fort Wayne city, Indiana","Fort Wayne, Indiana"
1831000,"Hammond city, Indiana","Hammond, Indiana"
1836003,"Indianapolis city (balance), Indiana","Indianapolis city, Indiana"
1871000,"South Bend city, Indiana","South Bend, Indiana"
1912000,"Cedar Rapids city, Iowa","Cedar Rapids, Iowa"
1919000,"Davenport city, Iowa","Davenport, Iowa"
1921000,"Des Moines city, Iowa","Des Moines, Iowa"
1973335,"Sioux City city, Iowa","Sioux City, Iowa"
2036000,"Kansas City city, Kansas","Kansas City, Kansas"
2038900,"Lawrence city, Kansas","Lawrence, Kansas"
2052575,"Olathe city, Kansas","Olathe, Kansas"
2053775,"Overland Park city, Kansas","Overland Park, Kansas"
2071000,"Topeka city, Kansas","Topeka, Kansas"
2079000,"Wichita city, Kansas","Wichita, Kansas"
2146027,"Lexington-Fayette urban county, Kentucky","Lexington-Fayette urban, Kentucky"
2148006,"Louisville/Jefferson County metro government (balance), Kentucky","Louisville/Jefferson County metro government, Kentucky"
2205000,"Baton Rouge city, Louisiana","Baton Rouge, Louisiana"
2240735,"Lafayette city, Louisiana","Lafayette, Louisiana"
2241155,"Lake Charles city, Louisiana","Lake Charles, Louisiana"
2255000,"New Orleans city, Louisiana","New Orleans, Louisiana"
2270000,"Shreveport city, Louisiana","Shreveport, Louisiana"
2404000,"Baltimore city, Maryland","Baltimore, Maryland"
2430325,"Frederick city, Maryland","Frederick, Maryland"
2507000,"Boston city, Massachusetts","Boston, Massachusetts"
2509000,"Brockton city, Massachusetts","Brockton, Massachusetts"
2511000,"Cambridge city, Massachusetts","Cambridge, Massachusetts"
2523000,"Fall River city, Massachusetts","Fall River, Massachusetts"
2534550,"Lawrence city, Massachusetts","Lawrence, Massachusetts"
2537000,"Lowell city, Massachusetts","Lowell, Massachusetts"
2537490,"Lynn city, Massachusetts","Lynn, Massachusetts"
2545000,"New Bedford city, Massachusetts","New Bedford, Massachusetts"
2545560,"Newton city, Massachusetts","Newton, Massachusetts"
