year,state,place,state_name,place_name,population
2023,27,58000,Minnesota,St. Paul city,305147
2023,27,71428,Minnesota,Woodbury city,79658
2023,28,36000,Mississippi,Jackson city,143485
2023,29,15670,Missouri,Columbia city,129780
2023,29,35000,Missouri,Independence city,121060
2023,29,38000,Missouri,Kansas City city,511300
2023,29,41348,Missouri,Lee's Summit city,104263
2023,29,54074,Missouri,O'Fallon city,94418
2023,29,65000,Missouri,St. Louis city,282772
2023,29,70000,Missouri,Springfield city,170446
2023,30,06550,Montana,Billings city,120797
2023,31,28000,Nebraska,Lincoln city,296810
2023,31,37000,Nebraska,Omaha city,486780
2023,32,31900,Nevada,Henderson city,339280
2023,32,40000,Nevada,Las Vegas city,666630
2023,32,51800,Nevada,North Las Vegas city,286692
2023,32,60600,Nevada,Reno city,276078
2023,32,68400,Nevada,Sparks city,110771
2023,33,45140,New Hampshire,Manchester city,115692
2023,33,50260,New Hampshire,Nashua city,91128
2023,34,13690,New Jersey,Clifton city,89204
2023,34,21000,New Jersey,Elizabeth city,138045
2023,34,36000,New Jersey,Jersey City city,298215
2023,34,51000,New Jersey,Newark city,309225
2023,34,57000,New Jersey,Paterson city,158537
2023,34,74000,New Jersey,Trenton city,90383
2023,35,02000,New Mexico,Albuquerque city,561094
2023,35,39380,New Mexico,Las Cruces city,115489
2023,35,63460,New Mexico,Rio Rancho city,110656
2023,35,70500,New Mexico,Santa Fe city,89506
2023,36,01000,New York,Albany city,101297
2023,36,11000,New York,Buffalo city,276376
2023,36,50617,New York,New Rochelle city,84235
2023,36,51000,New York,New York city,8390888
2023,36,63000,New York,Rochester city,207235
2023,36,73000,New York,Syracuse city,146067
2023,36,84000,New York,Yonkers city,208922
2023,37,02140,North Carolina,Asheville city,95235
2023,37,10740,North Carolina,Cary town,181205
2023,37,12000,North Carolina,Charlotte city,920053
2023,37,14100,North Carolina,Concord city,110401
2023,37,19000,North Carolina,Durham city,296382
2023,37,22920,North Carolina,Fayetteville city,209873
2023,37,25580,North Carolina,Gastonia city,84231
2023,37,28000,North Carolina,Greensboro city,303889
2023,37,28080,North Carolina,Greenville city,93793
2023,37,31400,North Carolina,High Point city,117598
2023,37,55000,North Carolina,Raleigh city,491078
2023,37,74440,North Carolina,Wilmington city,123599
2023,37,75000,North Carolina,Winston-Salem city,253332
2023,38,25700,North Dakota,Fargo city,134360
2023,39,01000,Ohio,Akron city,189142
2023,39,15000,Ohio,Cincinnati city,312703
2023,39,16000,Ohio,Cleveland city,364276
2023,39,18000,Ohio,Columbus city,920569
2023,39,21000,Ohio,Dayton city,135936
2023,39,61000,Ohio,Parma city,79310
2023,39,77000,Ohio,Toledo city,265798
2023,40,09050,Oklahoma,Broken Arrow city,119734
2023,40,23200,Oklahoma,Edmond city,98344
2023,40,41850,Oklahoma,Lawton city,90451
2023,40,52500,Oklahoma,Norman city,130349
2023,40,55000,Oklahoma,Oklahoma City city,704567
2023,40,75000,Oklahoma,Tulsa city,414035
2023,41,05350,Oregon,Beaverton city,97645
2023,41,05800,Oregon,Bend city,104707
2023,41,23850,Oregon,Eugene city,178686
2023,41,31250,Oregon,Gresham city,111144
2023,41,34100,Oregon,Hillsboro city,109052
2023,41,47000,Oregon,Medford city,85667
2023,41,59000,Oregon,Portland city,634314
2023,41,64900,Oregon,Salem city,179519
2023,42,02000,Pennsylvania,Allentown city,125919
2023,42,06088,Pennsylvania,Bethlehem city,78835
2023,42,24000,Pennsylvania,Erie city,93236
2023,42,60000,Pennsylvania,Philadelphia city,1563349
2023,42,61000,Pennsylvania,Pittsburgh city,304766
2023,42,63624,Pennsylvania,Reading city,95353
2023,42,69000,Pennsylvania,Scranton city,75940
2023,44,19180,Rhode Island,Cranston city,83412
2023,44,54640,Rhode Island,Pawtucket city,76097
2023,44,59000,Rhode Island,Providence city,192606
2023,44,74300,Rhode Island,Warwick city,83237
2023,45,13330,South Carolina,Charleston city,156263
2023,45,16000,South Carolina,Columbia city,142173
2023,45,48535,South Carolina,Mount Pleasant town,95495
2023,45,50875,South Carolina,North Charleston city,121740
2023,46,59020,South Dakota,Sioux Falls city,205968
2023,47,14000,Tennessee,Chattanooga city,188080
2023,47,15160,Tennessee,Clarksville city,181142
2023,47,27740,Tennessee,Franklin city,88816
2023,47,40000,Tennessee,Knoxville city,197463
2023,47,48000,Tennessee,Memphis city,614587
2023,47,51560,Tennessee,Murfreesboro city,166023
2023,47,52006,Tennessee,Nashville-Davidson metropolitan government (balance),694294
2023,48,01000,Texas,Abilene city,129443
2023,48,01924,Texas,Allen city,112852
2023,48,03000,Texas,Amarillo city,202734
2023,48,04000,Texas,Arlington city,401203
2023,48,05000,Texas,Austin city,989583
2023,48,06128,Texas,Baytown city,85307
2023,48,07000,Texas,Beaumont city,112616
2023,48,10768,Texas,Brownsville city,190572
2023,48,10912,Texas,Bryan city,90432
2023,48,13024,Texas,Carrollton city,134043
2023,48,13552,Texas,Cedar Park city,78060
2023,48,15976,Texas,College Station city,126838
2023,48,16432,Texas,Conroe city,108905
2023,48,17000,Texas,Corpus Christi city,316978
2023,48,19000,Texas,Dallas city,1317163
2023,48,19972,Texas,Denton city,159223
2023,48,22660,Texas,Edinburg city,105956
2023,48,24000,Texas,El Paso city,681573
2023,48,26232,Texas,Flower Mound town,79947
2023,48,27000,Texas,Fort Worth city,984664
2023,48,27684,Texas,Frisco city,227005
2023,48,29000,Texas,Garland city,246283
2023,48,30464,Texas,Grand Prairie city,204067
2023,48,35000,Texas,Houston city,2346908
2023,48,37000,Texas,Irving city,257509
2023,48,39148,Texas,Killeen city,159953
2023,48,41464,Texas,Laredo city,258922
2023,48,41980,Texas,League City city,116624
2023,48,42508,Texas,Lewisville city,134408
2023,48,43888,Texas,Longview city,83521
2023,48,45000,Texas,Lubbock city,268053
2023,48,45384,Texas,McAllen city,147264
2023,48,45744,Texas,McKinney city,215862
2023,48,47892,Texas,Mesquite city,149026
2023,48,48072,Texas,Midland city,139488
2023,48,48768,Texas,Mission city,87759
2023,48,50820,Texas,New Braunfels city,111202
2023,48,53388,Texas,Odessa city,116402
2023,48,56000,Texas,Pasadena city,148792
2023,48,56348,Texas,Pearland city,128536
2023,48,57200,Texas,Pharr city,80760
2023,48,58016,Texas,Plano city,293413
2023,48,61796,Texas,Richardson city,118626
2023,48,63500,Texas,Round Rock city,131316
2023,48,64472,Texas,San Angelo city,99513
2023,48,65000,Texas,San Antonio city,1502711
2023,48,70808,Texas,Sugar Land city,109801
2023,48,72176,Texas,Temple city,93332
2023,48,74144,Texas,Tyler city,110731
2023,48,76000,Texas,Waco city,144943
2023,48,79000,Texas,Wichita Falls city,102633
2023,49,43660,Utah,Layton city,83823
2023,49,44320,Utah,Lehi city,90992
2023,49,55980,Utah,Ogden city,87525
2023,49,57300,Utah,Orem city,96403
2023,49,62470,Utah,Provo city,114276
2023,49,65330,Utah,St. George city,104732
2023,49,67000,Utah,Salt Lake City city,211833
2023,49,67440,Utah,Sandy city,93029
2023,49,70850,Utah,South Jordan city,85427
2023,49,82950,Utah,West Jordan city,116197
2023,49,83470,Utah,West Valley City city,137592
2023,51,01000,Virginia,Alexandria city,156271
2023,51,16000,Virginia,Chesapeake city,253967
2023,51,35000,Virginia,Hampton city,137157
2023,51,47672,Virginia,Lynchburg city,79775
2023,51,56000,Virginia,Newport News city,183249
2023,51,57000,Virginia,Norfolk city,231378
2023,51,64000,Virginia,Portsmouth city,96782
2023,51,67000,Virginia,Richmond city,230383
2023,51,68000,Virginia,Roanoke city,97503
2023,51,76432,Virginia,Suffolk city,101050
2023,51,82000,Virginia,Virginia Beach city,453779
2023,53,03180,Washington,Auburn city,84848
2023,53,05210,Washington,Bellevue city,152354
2023,53,05280,Washington,Bellingham city,95026
2023,53,22640,Washington,Everett city,112233
2023,53,23515,Washington,Federal Way city,98830
2023,53,35275,Washington,Kennewick city,85915
2023,53,35415,Washington,Kent city,135048
2023,53,35940,Washington,Kirkland city,92261
2023,53,53545,Washington,Pasco city,80343
2023,53,57745,Washington,Renton city,104551
2023,53,63000,Washington,Seattle city,764182
2023,53,67000,Washington,Spokane city,230193
2023,53,67167,Washington,Spokane Valley city,107665
2023,53,70000,Washington,Tacoma city,224886
2023,53,74060,Washington,Vancouver city,197733
2023,53,80010,Washington,Yakima city,96904
2023,55,02375,Wisconsin,Appleton city,75102
2023,55,31000,Wisconsin,Green Bay city,106210
2023,55,39225,Wisconsin,Kenosha city,99082
2023,55,48000,Wisconsin,Madison city,281162
2023,55,53000,Wisconsin,Milwaukee city,563052
2023,55,66000,Wisconsin,Racine city,77379
2024,01,03076,Alabama,Auburn city,83757
2024,01,07000,Alabama,Birmingham city,196357
2024,01,35896,Alabama,Hoover city,93013
2024,01,37000,Alabama,Huntsville city,230402
2024,01,50000,Alabama,Mobile city,201367
2024,01,51000,Alabama,Montgomery city,195818
2024,01,77256,Alabama,Tuscaloosa city,114288
2024,02,03000,Alaska,Anchorage municipality,289600
2024,04,04720,Arizona,Avondale city,96609
2024,04,07940,Arizona,Buckeye city,114334
2024,04,12000,Arizona,Chandler city,281231
2024,04,23620,Arizona,Flagstaff city,77539
2024,04,27400,Arizona,Gilbert town,288790
2024,04,27820,Arizona,Glendale city,258143
2024,04,28380,Arizona,Goodyear city,118186
2024,04,46000,Arizona,Mesa city,517151
2024,04,54050,Arizona,Peoria city,199924
2024,04,55000,Arizona,Phoenix city,1673164
2024,04,65000,Arizona,Scottsdale city,246170
2024,04,71510,Arizona,Surprise city,167564
2024,04,73000,Arizona,Tempe city,190114
2024,04,77000,Arizona,Tucson city,554013
2024,04,85540,Arizona,Yuma city,103559
2024,05,23290,Arkansas,Fayetteville city,103134
2024,05,24550,Arkansas,Fort Smith city,90507
2024,05,35710,Arkansas,Jonesboro city,82384
2024,05,41000,Arkansas,Little Rock city,204774
2024,05,66080,Arkansas,Springdale city,89368
2024,06,00562,California,Alameda city,78795
2024,06,00884,California,Alhambra city,80279
2024,06,02000,California,Anaheim city,344561
2024,06,02252,California,Antioch city,118453
2024,06,02364,California,Apple Valley town,75029
2024,06,03526,California,Bakersfield city,417468
2024,06,04982,California,Bellflower city,75716
2024,06,06000,California,Berkeley city,121749
2024,06,08786,California,Buena Park city,82611
2024,06,08954,California,Burbank city,103533
2024,06,11194,California,Carlsbad city,113575
2024,06,11530,California,Carson city,91358
2024,06,13014,California,Chico city,102911
2024,06,13210,California,Chino city,94010
2024,06,13214,California,Chino Hills city,77418
2024,06,13392,California,Chula Vista city,278546
2024,06,13588,California,Citrus Heights city,86909
2024,06,14218,California,Clovis city,127993
2024,06,15044,California,Compton city,91129
2024,06,16000,California,Concord city,124016
2024,06,16350,California,Corona city,161540
2024,06,16532,California,Costa Mesa city,109131
2024,06,17918,California,Daly City city,101418
2024,06,19766,California,Downey city,109368
2024,06,21712,California,El Cajon city,103291
2024,06,22020,California,Elk Grove city,182797
2024,06,22230,California,El Monte city,104639
2024,06,22804,California,Escondido city,148847
2024,06,23182,California,Fairfield city,122646
2024,06,24638,California,Folsom city,88091
2024,06,24680,California,Fontana city,218455
2024,06,26000,California,Fremont city,228192
2024,06,27000,California,Fresno city,550105
2024,06,28000,California,Fullerton city,140054
2024,06,29000,California,Garden Grove city,172361
2024,06,30000,California,Glendale city,187823
2024,06,32548,California,Hawthorne city,83633
2024,06,33000,California,Hayward city,158440
2024,06,33182,California,Hemet city,92912
2024,06,33434,California,Hesperia city,101836
2024,06,36000,California,Huntington Beach city,193151
2024,06,36448,California,Indio city,94275
2024,06,36546,California,Inglewood city,102774
2024,06,36770,California,Irvine city,318683
2024,06,37692,California,Jurupa Valley city,108154
2024,06,39496,California,Lake Forest city,87159
2024,06,39892,California,Lakewood city,78494
2024,06,40130,California,Lancaster city,167426
2024,06,41992,California,Livermore city,84867
2024,06,43000,California,Long Beach city,450901
2024,06,44000,California,Los Angeles city,3878704
2024,06,45484,California,Manteca city,94292
2024,06,46842,California,Menifee city,117041
2024,06,46898,California,Merced city,96073
2024,06,47766,California,Milpitas city,79746
2024,06,48256,California,Mission Viejo city,91601
2024,06,48354,California,Modesto city,220592
2024,06,49270,California,Moreno Valley city,213919
2024,06,49670,California,Mountain View city,87316
2024,06,50076,California,Murrieta city,112539
2024,06,50258,California,Napa city,76921
2024,06,51182,California,Newport Beach city,82970
2024,06,52526,California,Norwalk city,98230
2024,06,53000,California,Oakland city,443554
2024,06,53322,California,Oceanside city,170941
2024,06,53896,California,Ontario city,185285
2024,06,53980,California,Orange city,137941
2024,06,54652,California,Oxnard city,200616
2024,06,55156,California,Palmdale city,162536
2024,06,56000,California,Pasadena city,137195
2024,06,56700,California,Perris city,83032
2024,06,57456,California,Pittsburg city,77131
2024,06,57792,California,Pleasanton city,75664
2024,06,58072,California,Pomona city,147966
2024,06,59444,California,Rancho Cordova city,84113
2024,06,59451,California,Rancho Cucamonga city,176675
2024,06,59920,California,Redding city,93502
2024,06,60102,California,Redwood City city,82982
2024,06,60466,California,Rialto city,104918
2024,06,60620,California,Richmond city,115353
2024,06,62000,California,Riverside city,323757
2024,06,62938,California,Roseville city,163304
2024,06,64000,California,Sacramento city,535798
2024,06,64224,California,Salinas city,160783
2024,06,65000,California,San Bernardino city,224775
2024,06,65042,California,San Buenaventura (Ventura) city,109831
2024,06,66000,California,San Diego city,1404452
2024,06,67000,California,San Francisco city,827526
2024,06,68000,California,San Jose city,997368
2024,06,68084,California,San Leandro city,86571
2024,06,68196,California,San Marcos city,96620
2024,06,68252,California,San Mateo city,103006
2024,06,68378,California,San Ramon city,85924
2024,06,69000,California,Santa Ana city,316184
2024,06,69070,California,Santa Barbara city,87291
2024,06,69084,California,Santa Clara city,133132
2024,06,69088,California,Santa Clarita city,229159
2024,06,69196,California,Santa Maria city,111346
2024,06,70000,California,Santa Monica city,90729
2024,06,70098,California,Santa Rosa city,177524
2024,06,72016,California,Simi Valley city,125778
2024,06,73080,California,South Gate city,90805
2024,06,75000,California,Stockton city,324975
2024,06,77000,California,Sunnyvale city,156792
2024,06,78120,California,Temecula city,112431
2024,06,78582,California,Thousand Oaks city,124229
2024,06,80000,California,Torrance city,139576
2024,06,80238,California,Tracy city,100136
2024,06,80854,California,Tustin city,78863
2024,06,81344,California,Upland city,79684
2024,06,81554,California,Vacaville city,103994
2024,06,81666,California,Vallejo city,123475
2024,06,82590,California,Victorville city,140721
2024,06,82954,California,Visalia city,146271
2024,06,82996,California,Vista city,99322
2024,06,84200,California,West Covina city,106920
2024,06,84550,California,Westminster city,89537
2024,06,85292,California,Whittier city,85589
2024,08,03455,Colorado,Arvada city,121873
2024,08,04000,Colorado,Aurora city,403130
2024,08,07850,Colorado,Boulder city,106803
2024,08,12815,Colorado,Centennial city,108853
2024,08,16000,Colorado,Colorado Springs city,493554
2024,08,20000,Colorado,Denver city,729019
2024,08,27425,Colorado,Fort Collins city,170924
2024,08,32155,Colorado,Greeley city,114363
2024,08,43000,Colorado,Lakewood city,156868
2024,08,45970,Colorado,Longmont city,99818
2024,08,46465,Colorado,Loveland city,81102
2024,08,62000,Colorado,Pueblo city,111166
2024,08,77290,Colorado,Thornton city,146689
2024,08,83835,Colorado,Westminster city,115302
2024,09,08000,Connecticut,Bridgeport city,151599
2024,09,18430,Connecticut,Danbury city,88692
2024,09,37000,Connecticut,Hartford city,122129
2024,09,52000,Connecticut,New Haven city,137562
2024,09,55990,Connecticut,Norwalk city,93661
2024,09,73000,Connecticut,Stamford city,139134
2024,09,80000,Connecticut,Waterbury city,115908
2024,11,50000,District of Columbia,Washington city,702250
2024,12,07300,Florida,Boca Raton city,102238
2024,12,07875,Florida,Boynton Beach city,83095
2024,12,10275,Florida,Cape Coral city,233025
2024,12,12875,Florida,Clearwater city,116811
2024,12,14400,Florida,Coral Springs city,140808
2024,12,16475,Florida,Davie town,112052
2024,12,16725,Florida,Deerfield Beach city,90507
2024,12,17200,Florida,Deltona city,100513
2024,12,17935,Florida,Doral city,83625
2024,12,24000,Florida,Fort Lauderdale city,190641
2024,12,24125,Florida,Fort Myers city,99918
2024,12,25175,Florida,Gainesville city,148720
2024,12,30000,Florida,Hialeah city,235388
2024,12,32000,Florida,Hollywood city,159073
