state,place,city_name,subgroup,achievement_change,achievement_change_lb,achievement_change_ub,achievement_change_quality,year,state_name,_merge,subgroup_type,missing_outcome
48,64472,San Angelo,All,-.013574312,-.39006275,.36291412,2,2022,Texas,Matched (3),,0
48,64472,San Angelo,"White, Non-Hispanic",.065745085,-.3254225,.45691267,2,2022,Texas,Matched (3),race-ethnicity,0
48,64472,San Angelo,"Black, Non-Hispanic",,,,,2022,Texas,Matched (3),race-ethnicity,1
48,64472,San Angelo,Economically Disadvantaged,.056399561,-.33973408,.45253322,2,2022,Texas,Matched (3),income,0
48,65000,San Antonio,Not Economically Disadvantaged,-.23782711,-.58588308,.11022887,2,2022,Texas,Matched (3),income,0
48,65000,San Antonio,Hispanic,-.19513209,-.53958219,.14931801,2,2022,Texas,Matched (3),race-ethnicity,0
48,65000,San Antonio,"White, Non-Hispanic",-.11250976,-.47940084,.25438133,2,2022,Texas,Matched (3),race-ethnicity,0
48,65000,San Antonio,Economically Disadvantaged,-.11932653,-.49055165,.25189859,2,2022,Texas,Matched (3),income,0
48,65000,San Antonio,"Black, Non-Hispanic",-.24685065,-.6213569,.12765564,2,2022,Texas,Matched (3),race-ethnicity,0
48,65000,San Antonio,All,-.19396922,-.55933231,.17139389,2,2022,Texas,Matched (3),,0
48,70808,Sugar Land,Economically Disadvantaged,-.041329764,-.40427911,.3216196,2,2022,Texas,Matched (3),income,0
48,70808,Sugar Land,Hispanic,-.18357997,-.52741653,.16025659,2,2022,Texas,Matched (3),race-ethnicity,0
48,70808,Sugar Land,"White, Non-Hispanic",-.13741927,-.50399649,.22915795,2,2022,Texas,Matched (3),race-ethnicity,0
48,70808,Sugar Land,All,-.14035828,-.49933529,.21861874,2,2022,Texas,Matched (3),,0
48,70808,Sugar Land,Not Economically Disadvantaged,-.10099696,-.43813556,.23614167,2,2022,Texas,Matched (3),income,0
48,70808,Sugar Land,"Black, Non-Hispanic",-.13221531,-.45585549,.19142486,2,2022,Texas,Matched (3),race-ethnicity,0
48,72176,Temple,"Black, Non-Hispanic",.12066992,-.31309998,.55443984,2,2022,Texas,Matched (3),race-ethnicity,0
48,72176,Temple,All,.10281309,-.28765917,.49328536,2,2022,Texas,Matched (3),,0
48,72176,Temple,Hispanic,.21584758,-.18295065,.61464584,2,2022,Texas,Matched (3),race-ethnicity,0
48,72176,Temple,Economically Disadvantaged,,,,,2022,Texas,Matched (3),income,1
48,72176,Temple,"White, Non-Hispanic",-.05237332,-.49861875,.39387211,2,2022,Texas,Matched (3),race-ethnicity,0
48,72176,Temple,Not Economically Disadvantaged,,,,,2022,Texas,Matched (3),income,1
48,74144,Tyler,All,.17445569,-.20541815,.55432951,2,2022,Texas,Matched (3),,0
48,74144,Tyler,"Black, Non-Hispanic",.16667885,-.2035508,.53690851,2,2022,Texas,Matched (3),race-ethnicity,0
48,74144,Tyler,Hispanic,.16268136,-.21198303,.53734577,2,2022,Texas,Matched (3),race-ethnicity,0
48,74144,Tyler,"White, Non-Hispanic",.27576098,-.14171681,.69323879,2,2022,Texas,Matched (3),race-ethnicity,0
48,74144,Tyler,Not Economically Disadvantaged,.19268885,-.22145388,.60683161,2,2022,Texas,Matched (3),income,0
48,74144,Tyler,Economically Disadvantaged,.24443147,-.14403825,.63290119,2,2022,Texas,Matched (3),income,0
48,76000,Waco,"Black, Non-Hispanic",-.48784825,-.89045721,-.085239291,2,2022,Texas,Matched (3),race-ethnicity,0
48,76000,Waco,Hispanic,-.24683391,-.62029821,.12663038,2,2022,Texas,Matched (3),race-ethnicity,0
48,76000,Waco,"White, Non-Hispanic",,,,,2022,Texas,Matched (3),race-ethnicity,1
48,76000,Waco,Not Economically Disadvantaged,,,,,2022,Texas,Matched (3),income,1
48,76000,Waco,Economically Disadvantaged,-.19867417,-.61723769,.21988931,3,2022,Texas,Matched (3),income,0
48,76000,Waco,All,-.27534688,-.66920495,.11851116,2,2022,Texas,Matched (3),,0
48,79000,Wichita Falls,Not Economically Disadvantaged,-.42921698,-.81923747,-.039196514,2,2022,Texas,Matched (3),income,0
48,79000,Wichita Falls,Hispanic,-.35669845,-.74288738,.02949046,2,2022,Texas,Matched (3),race-ethnicity,0
48,79000,Wichita Falls,"White, Non-Hispanic",-.35338205,-.73744154,.030677438,2,2022,Texas,Matched (3),race-ethnicity,0
48,79000,Wichita Falls,"Black, Non-Hispanic",-.39314556,-.86119753,.074906424,2,2022,Texas,Matched (3),race-ethnicity,0
48,79000,Wichita Falls,All,-.44479054,-.82308578,-.066495262,2,2022,Texas,Matched (3),,0
48,79000,Wichita Falls,Economically Disadvantaged,-.42614987,-.82116151,-.031138234,2,2022,Texas,Matched (3),income,0
49,43660,Layton,"Black, Non-Hispanic",,,,,2022,Utah,Using only (2),race-ethnicity,1
49,43660,Layton,Hispanic,,,,,2022,Utah,Using only (2),race-ethnicity,1
49,43660,Layton,Not Economically Disadvantaged,,,,,2022,Utah,Using only (2),income,1
49,43660,Layton,All,,,,,2022,Utah,Using only (2),,1
49,43660,Layton,Economically Disadvantaged,,,,,2022,Utah,Using only (2),income,1
49,43660,Layton,"White, Non-Hispanic",,,,,2022,Utah,Using only (2),race-ethnicity,1
49,44320,Lehi,All,,,,,2022,Utah,Using only (2),,1
49,44320,Lehi,Not Economically Disadvantaged,,,,,2022,Utah,Using only (2),income,1
49,44320,Lehi,"Black, Non-Hispanic",,,,,2022,Utah,Using only (2),race-ethnicity,1
49,44320,Lehi,"White, Non-Hispanic",,,,,2022,Utah,Using only (2),race-ethnicity,1
49,44320,Lehi,Hispanic,,,,,2022,Utah,Using only (2),race-ethnicity,1
49,44320,Lehi,Economically Disadvantaged,,,,,2022,Utah,Using only (2),income,1
49,55980,Ogden,"White, Non-Hispanic",,,,,2022,Utah,Matched (3),race-ethnicity,1
49,55980,Ogden,All,-.58279717,-.88756806,-.27802625,1,2022,Utah,Matched (3),,0
49,55980,Ogden,Not Economically Disadvantaged,,,,,2022,Utah,Matched (3),income,1
49,55980,Ogden,Hispanic,,,,,2022,Utah,Matched (3),race-ethnicity,1
49,55980,Ogden,"Black, Non-Hispanic",,,,,2022,Utah,Matched (3),race-ethnicity,1
49,55980,Ogden,Economically Disadvantaged,,,,,2022,Utah,Matched (3),income,1
49,57300,Orem,Economically Disadvantaged,,,,,2022,Utah,Using only (2),income,1
49,57300,Orem,Hispanic,,,,,2022,Utah,Using only (2),race-ethnicity,1
49,57300,Orem,All,,,,,2022,Utah,Using only (2),,1
49,57300,Orem,"White, Non-Hispanic",,,,,2022,Utah,Using only (2),race-ethnicity,1
49,57300,Orem,Not Economically Disadvantaged,,,,,2022,Utah,Using only (2),income,1
49,57300,Orem,"Black, Non-Hispanic",,,,,2022,Utah,Using only (2),race-ethnicity,1
49,62470,Provo,Hispanic,,,,,2022,Utah,Matched (3),race-ethnicity,1
49,62470,Provo,"White, Non-Hispanic",,,,,2022,Utah,Matched (3),race-ethnicity,1
49,62470,Provo,All,-.62021387,-.93671346,-.30371433,1,2022,Utah,Matched (3),,0
49,62470,Provo,Not Economically Disadvantaged,,,,,2022,Utah,Matched (3),income,1
49,62470,Provo,Economically Disadvantaged,,,,,2022,Utah,Matched (3),income,1
49,62470,Provo,"Black, Non-Hispanic",,,,,2022,Utah,Matched (3),race-ethnicity,1
49,65330,St. George,"White, Non-Hispanic",,,,,2022,Utah,Matched (3),race-ethnicity,1
49,65330,St. George,Not Economically Disadvantaged,,,,,2022,Utah,Matched (3),income,1
49,65330,St. George,Economically Disadvantaged,,,,,2022,Utah,Matched (3),income,1
49,65330,St. George,All,-.2428991,-.5403316,.054533366,1,2022,Utah,Matched (3),,0
49,65330,St. George,"Black, Non-Hispanic",,,,,2022,Utah,Matched (3),race-ethnicity,1
49,65330,St. George,Hispanic,,,,,2022,Utah,Matched (3),race-ethnicity,1
49,67000,Salt Lake City,Economically Disadvantaged,,,,,2022,Utah,Matched (3),income,1
49,67000,Salt Lake City,Not Economically Disadvantaged,,,,,2022,Utah,Matched (3),income,1
49,67000,Salt Lake City,Hispanic,,,,,2022,Utah,Matched (3),race-ethnicity,1
49,67000,Salt Lake City,All,-.43656504,-.73630965,-.13682042,1,2022,Utah,Matched (3),,0
49,67000,Salt Lake City,"Black, Non-Hispanic",,,,,2022,Utah,Matched (3),race-ethnicity,1
49,67000,Salt Lake City,"White, Non-Hispanic",,,,,2022,Utah,Matched (3),race-ethnicity,1
49,67440,Sandy,Economically Disadvantaged,,,,,2022,Utah,Matched (3),income,1
49,67440,Sandy,"Black, Non-Hispanic",,,,,2022,Utah,Matched (3),race-ethnicity,1
49,67440,Sandy,Hispanic,,,,,2022,Utah,Matched (3),race-ethnicity,1
49,67440,Sandy,"White, Non-Hispanic",,,,,2022,Utah,Matched (3),race-ethnicity,1
49,67440,Sandy,All,-.30005822,-.59877783,-.0013386045,1,2022,Utah,Matched (3),,0
49,67440,Sandy,Not Economically Disadvantaged,,,,,2022,Utah,Matched (3),income,1
49,70850,South Jordan,Hispanic,,,,,2022,Utah,Using only (2),race-ethnicity,1
49,70850,South Jordan,Not Economically Disadvantaged,,,,,2022,Utah,Using only (2),income,1
49,70850,South Jordan,Economically Disadvantaged,,,,,2022,Utah,Using only (2),income,1
49,70850,South Jordan,"Black, Non-Hispanic",,,,,2022,Utah,Using only (2),race-ethnicity,1
49,70850,South Jordan,All,,,,,2022,Utah,Using only (2),,1
49,70850,South Jordan,"White, Non-Hispanic",,,,,2022,Utah,Using only (2),race-ethnicity,1
49,82950,West Jordan,Economically Disadvantaged,,,,,2022,Utah,Matched (3),income,1
49,82950,West Jordan,"Black, Non-Hispanic",,,,,2022,Utah,Matched (3),race-ethnicity,1
49,82950,West Jordan,All,-.39091533,-.68485427,-.096976444,1,2022,Utah,Matched (3),,0
49,82950,West Jordan,Not Economically Disadvantaged,,,,,2022,Utah,Matched (3),income,1
49,82950,West Jordan,"White, Non-Hispanic",,,,,2022,Utah,Matched (3),race-ethnicity,1
49,82950,West Jordan,Hispanic,,,,,2022,Utah,Matched (3),race-ethnicity,1
49,83470,West Valley City,Not Economically Disadvantaged,,,,,2022,Utah,Using only (2),income,1
49,83470,West Valley City,All,,,,,2022,Utah,Using only (2),,1
49,83470,West Valley City,"White, Non-Hispanic",,,,,2022,Utah,Using only (2),race-ethnicity,1
49,83470,West Valley City,Hispanic,,,,,2022,Utah,Using only (2),race-ethnicity,1
49,83470,West Valley City,Economically Disadvantaged,,,,,2022,Utah,Using only (2),income,1
49,83470,West Valley City,"Black, Non-Hispanic",,,,,2022,Utah,Using only (2),race-ethnicity,1
51,01000,Alexandria,Not Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,01000,Alexandria,"White, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,01000,Alexandria,"Black, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,01000,Alexandria,All,-.9910714,-1.2462397,-.73590308,1,2022,Virginia,Matched (3),,0
51,01000,Alexandria,Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,01000,Alexandria,Hispanic,,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,16000,Chesapeake,"White, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,16000,Chesapeake,Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,16000,Chesapeake,Not Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,16000,Chesapeake,"Black, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,16000,Chesapeake,All,-.47483739,-.7054885,-.2441863,1,2022,Virginia,Matched (3),,0
51,16000,Chesapeake,Hispanic,,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,35000,Hampton,All,-.57045567,-.80963343,-.33127794,1,2022,Virginia,Matched (3),,0
51,35000,Hampton,"White, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,35000,Hampton,"Black, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,35000,Hampton,Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,35000,Hampton,Hispanic,,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,35000,Hampton,Not Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,47672,Lynchburg,"White, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,47672,Lynchburg,"Black, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,47672,Lynchburg,All,-.98510861,-1.2579701,-.71224707,1,2022,Virginia,Matched (3),,0
51,47672,Lynchburg,Hispanic,,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,47672,Lynchburg,Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,47672,Lynchburg,Not Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,56000,Newport News,Hispanic,,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,56000,Newport News,"Black, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,56000,Newport News,All,-.9679054,-1.2065002,-.72931063,1,2022,Virginia,Matched (3),,0
51,56000,Newport News,Not Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,56000,Newport News,Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,56000,Newport News,"White, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,57000,Norfolk,"White, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,57000,Norfolk,Hispanic,,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,57000,Norfolk,All,-.84253925,-1.0802622,-.60481632,1,2022,Virginia,Matched (3),,0
51,57000,Norfolk,Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,57000,Norfolk,"Black, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,57000,Norfolk,Not Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,64000,Portsmouth,Hispanic,,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,64000,Portsmouth,"Black, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,64000,Portsmouth,Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,64000,Portsmouth,All,-1.0022423,-1.2512856,-.75319922,1,2022,Virginia,Matched (3),,0
51,64000,Portsmouth,"White, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,64000,Portsmouth,Not Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,67000,Richmond,"White, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,67000,Richmond,Not Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,67000,Richmond,Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,67000,Richmond,"Black, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,67000,Richmond,Hispanic,,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,67000,Richmond,All,-1.4528458,-1.7049242,-1.2007673,1,2022,Virginia,Matched (3),,0
51,68000,Roanoke,All,-1.0154029,-1.2664871,-.76431876,1,2022,Virginia,Matched (3),,0
51,68000,Roanoke,Not Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,68000,Roanoke,"Black, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,68000,Roanoke,Hispanic,,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,68000,Roanoke,Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,68000,Roanoke,"White, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,76432,Suffolk,"White, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,76432,Suffolk,"Black, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,76432,Suffolk,Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,76432,Suffolk,Not Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,76432,Suffolk,All,-.79261839,-1.0381163,-.54712051,1,2022,Virginia,Matched (3),,0
51,76432,Suffolk,Hispanic,,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,82000,Virginia Beach,Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,82000,Virginia Beach,Not Economically Disadvantaged,,,,,2022,Virginia,Matched (3),income,1
51,82000,Virginia Beach,Hispanic,,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,82000,Virginia Beach,"White, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
51,82000,Virginia Beach,All,-.48618859,-.71392697,-.25845018,1,2022,Virginia,Matched (3),,0
51,82000,Virginia Beach,"Black, Non-Hispanic",,,,,2022,Virginia,Matched (3),race-ethnicity,1
53,03180,Auburn,Economically Disadvantaged,-.37023833,-.65414846,-.086328208,1,2022,Washington,Matched (3),income,0
53,03180,Auburn,All,-.54865509,-.84843755,-.24887264,1,2022,Washington,Matched (3),,0
53,03180,Auburn,Not Economically Disadvantaged,-.59337044,-.93253148,-.25420946,1,2022,Washington,Matched (3),income,0
53,03180,Auburn,"White, Non-Hispanic",-.47828007,-.75717682,-.19938335,1,2022,Washington,Matched (3),race-ethnicity,0
53,03180,Auburn,Hispanic,-.49238533,-.77961916,-.2051515,1,2022,Washington,Matched (3),race-ethnicity,0
53,03180,Auburn,"Black, Non-Hispanic",-.22669192,-.31748796,-.13589586,1,2022,Washington,Matched (3),race-ethnicity,0
53,05210,Bellevue,Hispanic,-.2862075,-.65394211,.081527114,3,2022,Washington,Matched (3),race-ethnicity,0
53,05210,Bellevue,"Black, Non-Hispanic",,,,,2022,Washington,Matched (3),race-ethnicity,1
53,05210,Bellevue,Not Economically Disadvantaged,.083291896,-.22179142,.38837519,1,2022,Washington,Matched (3),income,0
53,05210,Bellevue,Economically Disadvantaged,-.17207792,-.51949549,.17533962,3,2022,Washington,Matched (3),income,0
53,05210,Bellevue,"White, Non-Hispanic",-.23608431,-.50267029,.030501662,1,2022,Washington,Matched (3),race-ethnicity,0
53,05210,Bellevue,All,-.081367657,-.38640434,.22366902,1,2022,Washington,Matched (3),,0
53,05280,Bellingham,"Black, Non-Hispanic",,,,,2022,Washington,Matched (3),race-ethnicity,1
53,05280,Bellingham,Economically Disadvantaged,-.36593163,-.69077343,-.041089844,3,2022,Washington,Matched (3),income,0
53,05280,Bellingham,Not Economically Disadvantaged,-.32510746,-.64707232,-.0031425958,1,2022,Washington,Matched (3),income,0
53,05280,Bellingham,"White, Non-Hispanic",-.3215653,-.59125382,-.051876709,1,2022,Washington,Matched (3),race-ethnicity,0
53,05280,Bellingham,Hispanic,-.2907978,-.63499242,.053396799,3,2022,Washington,Matched (3),race-ethnicity,0
53,05280,Bellingham,All,-.309205,-.63085032,.012440315,1,2022,Washington,Matched (3),,0
53,22640,Everett,Not Economically Disadvantaged,-.24573584,-.56792462,.076452918,1,2022,Washington,Matched (3),income,0
53,22640,Everett,Economically Disadvantaged,-.41854635,-.71016711,-.12692557,1,2022,Washington,Matched (3),income,0
53,22640,Everett,All,-.33436057,-.64050603,-.028215101,1,2022,Washington,Matched (3),,0
53,22640,Everett,"Black, Non-Hispanic",-.087663479,-.18187757,.0065506012,2,2022,Washington,Matched (3),race-ethnicity,0
53,22640,Everett,"White, Non-Hispanic",-.39627272,-.66831595,-.12422947,2,2022,Washington,Matched (3),race-ethnicity,0
53,22640,Everett,Hispanic,-.38249022,-.68122923,-.083751254,1,2022,Washington,Matched (3),race-ethnicity,0
53,23515,Federal Way,Not Economically Disadvantaged,-.41696805,-.76152563,-.072410442,3,2022,Washington,Matched (3),income,0
53,23515,Federal Way,Hispanic,-.33966839,-.63740498,-.041931827,3,2022,Washington,Matched (3),race-ethnicity,0
53,23515,Federal Way,All,-.38225606,-.69947624,-.065035909,3,2022,Washington,Matched (3),,0
53,23515,Federal Way,"White, Non-Hispanic",-.38485679,-.67001027,-.099703327,3,2022,Washington,Matched (3),race-ethnicity,0
53,23515,Federal Way,"Black, Non-Hispanic",-.20149292,-.28874558,-.11424028,3,2022,Washington,Matched (3),race-ethnicity,0
53,23515,Federal Way,Economically Disadvantaged,-.35413551,-.67221558,-.036055446,3,2022,Washington,Matched (3),income,0
53,35275,Kennewick,"White, Non-Hispanic",-.32749307,-.58086872,-.074117407,1,2022,Washington,Matched (3),race-ethnicity,0
53,35275,Kennewick,Economically Disadvantaged,,,,,2022,Washington,Matched (3),income,1
53,35275,Kennewick,Not Economically Disadvantaged,1.0896626,.789698,1.3896271,1,2022,Washington,Matched (3),income,0
53,35275,Kennewick,All,-.32634279,-.6276592,-.025026422,1,2022,Washington,Matched (3),,0
53,35275,Kennewick,"Black, Non-Hispanic",,,,,2022,Washington,Matched (3),race-ethnicity,1
53,35275,Kennewick,Hispanic,-.33857229,-.6174987,-.059645865,1,2022,Washington,Matched (3),race-ethnicity,0
53,35415,Kent,Hispanic,-.36253017,-.68045664,-.044603672,3,2022,Washington,Matched (3),race-ethnicity,0
53,35415,Kent,Not Economically Disadvantaged,-.2325816,-.53244549,.067282282,1,2022,Washington,Matched (3),income,0
53,35415,Kent,"Black, Non-Hispanic",-.13817531,-.22354686,-.052803762,3,2022,Washington,Matched (3),race-ethnicity,0
53,35415,Kent,All,-.32468277,-.61891276,-.030452771,1,2022,Washington,Matched (3),,0
53,35415,Kent,"White, Non-Hispanic",-.36534837,-.62647498,-.10422178,1,2022,Washington,Matched (3),race-ethnicity,0
53,35415,Kent,Economically Disadvantaged,-.46441039,-.77839732,-.15042348,3,2022,Washington,Matched (3),income,0
53,35940,Kirkland,Not Economically Disadvantaged,,,,,2022,Washington,Using only (2),income,1
53,35940,Kirkland,Economically Disadvantaged,,,,,2022,Washington,Using only (2),income,1
