year,state,county,race_ind,environmental_quality,quality_flag
2014,47,135,"Predominantly White, Non-Hispanic",61,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,137,"Predominantly White, Non-Hispanic",77,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,139,"Predominantly White, Non-Hispanic",57.4,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,141,"Predominantly White, Non-Hispanic",63.6,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,143,"Predominantly White, Non-Hispanic",49.333333333333336,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,145,"Predominantly White, Non-Hispanic",37.9,1
2014,47,147,No Predominant Racial Group,50.666666666666664,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,147,"Predominantly White, Non-Hispanic",54.45454545454545,1
2014,47,149,No Predominant Racial Group,39.4,1
2014,47,149,Predominantly People of Color,33,1
2014,47,149,"Predominantly White, Non-Hispanic",38.44186046511628,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,151,"Predominantly White, Non-Hispanic",70.8,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,153,"Predominantly White, Non-Hispanic",63.666666666666664,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,155,"Predominantly White, Non-Hispanic",48.411764705882355,1
2014,47,157,No Predominant Racial Group,26.318181818181817,1
2014,47,157,Predominantly People of Color,20.285714285714285,1
2014,47,157,"Predominantly White, Non-Hispanic",29.4375,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,159,"Predominantly White, Non-Hispanic",64.2,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,161,"Predominantly White, Non-Hispanic",60.333333333333336,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,163,"Predominantly White, Non-Hispanic",37.56410256410256,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,47,165,Predominantly People of Color,45,1
2014,47,165,"Predominantly White, Non-Hispanic",44.73170731707317,1
2014,47,167,No Predominant Racial Group,52,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,167,"Predominantly White, Non-Hispanic",50.9,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,169,"Predominantly White, Non-Hispanic",62.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,171,"Predominantly White, Non-Hispanic",82.75,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,173,"Predominantly White, Non-Hispanic",49.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,175,"Predominantly White, Non-Hispanic",73,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,177,"Predominantly White, Non-Hispanic",64.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,179,"Predominantly White, Non-Hispanic",58.52173913043478,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,181,"Predominantly White, Non-Hispanic",58.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,183,"Predominantly White, Non-Hispanic",65.9090909090909,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,185,"Predominantly White, Non-Hispanic",70.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,187,"Predominantly White, Non-Hispanic",40.78378378378378,1
2014,47,189,No Predominant Racial Group,29.5,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,47,189,"Predominantly White, Non-Hispanic",40.63157894736842,1
2014,48,001,No Predominant Racial Group,47.5,1
2014,48,001,Predominantly People of Color,56.666666666666664,1
2014,48,001,"Predominantly White, Non-Hispanic",54.5,1
2014,48,003,No Predominant Racial Group,76,1
2014,48,003,Predominantly People of Color,82.5,1
2014,48,003,"Predominantly White, Non-Hispanic",76,1
2014,48,005,No Predominant Racial Group,34,1
2014,48,005,Predominantly People of Color,27.75,1
2014,48,005,"Predominantly White, Non-Hispanic",38.5,1
2014,48,007,No Predominant Racial Group,95,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,007,"Predominantly White, Non-Hispanic",95.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,009,"Predominantly White, Non-Hispanic",78.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,011,"Predominantly White, Non-Hispanic",93,1
2014,48,013,No Predominant Racial Group,76.66666666666667,1
2014,48,013,Predominantly People of Color,79.6,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,48,015,No Predominant Racial Group,71,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,015,"Predominantly White, Non-Hispanic",75.75,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,48,017,Predominantly People of Color,96,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,019,"Predominantly White, Non-Hispanic",81.4,1
2014,48,021,No Predominant Racial Group,73.5,1
2014,48,021,Predominantly People of Color,73.5,1
2014,48,021,"Predominantly White, Non-Hispanic",72.83333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,023,"Predominantly White, Non-Hispanic",84,1
2014,48,025,No Predominant Racial Group,86,1
2014,48,025,Predominantly People of Color,87,1
2014,48,025,"Predominantly White, Non-Hispanic",86,1
2014,48,027,No Predominant Racial Group,63.391304347826086,1
2014,48,027,Predominantly People of Color,60.95454545454545,1
2014,48,027,"Predominantly White, Non-Hispanic",68.55555555555556,1
2014,48,029,No Predominant Racial Group,60.848101265822784,1
2014,48,029,Predominantly People of Color,59.01984126984127,1
2014,48,029,"Predominantly White, Non-Hispanic",61.878787878787875,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,031,"Predominantly White, Non-Hispanic",79,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,033,"Predominantly White, Non-Hispanic",86,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,035,"Predominantly White, Non-Hispanic",73.28571428571429,1
2014,48,037,No Predominant Racial Group,25.5,1
2014,48,037,Predominantly People of Color,26.5,1
2014,48,037,"Predominantly White, Non-Hispanic",35.25,1
2014,48,039,No Predominant Racial Group,31.125,1
2014,48,039,Predominantly People of Color,19.333333333333332,1
2014,48,039,"Predominantly White, Non-Hispanic",48,1
2014,48,041,No Predominant Racial Group,60.285714285714285,1
2014,48,041,Predominantly People of Color,61.375,1
2014,48,041,"Predominantly White, Non-Hispanic",NA,1
2014,48,043,No Predominant Racial Group,96,1
2014,48,043,Predominantly People of Color,96,1
2014,48,043,"Predominantly White, Non-Hispanic",93,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,045,"Predominantly White, Non-Hispanic",94,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,48,047,Predominantly People of Color,87.5,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,48,049,No Predominant Racial Group,72.5,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,049,"Predominantly White, Non-Hispanic",76.7,1
2014,48,051,No Predominant Racial Group,73,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,051,"Predominantly White, Non-Hispanic",75,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,053,"Predominantly White, Non-Hispanic",75.75,1
2014,48,055,No Predominant Racial Group,74.25,1
2014,48,055,Predominantly People of Color,71.33333333333333,1
2014,48,055,"Predominantly White, Non-Hispanic",79,1
2014,48,057,No Predominant Racial Group,86.5,1
2014,48,057,Predominantly People of Color,87,1
2014,48,057,"Predominantly White, Non-Hispanic",82,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,059,"Predominantly White, Non-Hispanic",82.66666666666667,1
2014,48,061,No Predominant Racial Group,93.5,1
2014,48,061,Predominantly People of Color,90.1358024691358,1
2014,48,061,"Predominantly White, Non-Hispanic",98,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,48,063,Predominantly People of Color,45,1
2014,48,063,"Predominantly White, Non-Hispanic",46.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,065,"Predominantly White, Non-Hispanic",93.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,067,"Predominantly White, Non-Hispanic",38.142857142857146,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,48,069,Predominantly People of Color,95,1
2014,48,069,"Predominantly White, Non-Hispanic",96,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,071,"Predominantly White, Non-Hispanic",51,1
2014,48,073,No Predominant Racial Group,50,1
2014,48,073,Predominantly People of Color,45.333333333333336,1
2014,48,073,"Predominantly White, Non-Hispanic",49.166666666666664,1
2014,48,075,No Predominant Racial Group,83,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,075,"Predominantly White, Non-Hispanic",79,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,077,"Predominantly White, Non-Hispanic",75.33333333333333,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,48,079,Predominantly People of Color,93,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,081,"Predominantly White, Non-Hispanic",81,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,083,"Predominantly White, Non-Hispanic",82,1
2014,48,085,No Predominant Racial Group,46.61363636363637,1
2014,48,085,Predominantly People of Color,42.125,1
2014,48,085,"Predominantly White, Non-Hispanic",48.26086956521739,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,087,"Predominantly White, Non-Hispanic",85,1
2014,48,089,No Predominant Racial Group,75,1
2014,48,089,Predominantly People of Color,79,1
2014,48,089,"Predominantly White, Non-Hispanic",80,1
2014,48,091,No Predominant Racial Group,64.66666666666667,1
2014,48,091,Predominantly People of Color,63,1
2014,48,091,"Predominantly White, Non-Hispanic",70.94117647058823,1
2014,48,093,No Predominant Racial Group,79,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,093,"Predominantly White, Non-Hispanic",80.33333333333333,1
2014,48,095,No Predominant Racial Group,85,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,48,097,No Predominant Racial Group,52,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,097,"Predominantly White, Non-Hispanic",60.666666666666664,1
2014,48,099,No Predominant Racial Group,71,1
2014,48,099,Predominantly People of Color,78,1
2014,48,099,"Predominantly White, Non-Hispanic",73.41666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,101,"Predominantly White, Non-Hispanic",84,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,48,103,Predominantly People of Color,81,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,48,105,Predominantly People of Color,80,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,48,107,No Predominant Racial Group,91,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,48,109,Predominantly People of Color,90,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,48,111,No Predominant Racial Group,96,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,111,"Predominantly White, Non-Hispanic",98,1
2014,48,113,No Predominant Racial Group,38.89010989010989,1
2014,48,113,Predominantly People of Color,38.67941176470588,1
2014,48,113,"Predominantly White, Non-Hispanic",34.052083333333336,1
2014,48,115,No Predominant Racial Group,89,1
2014,48,115,Predominantly People of Color,88.5,1
2014,48,115,"Predominantly White, Non-Hispanic",88,1
2014,48,117,No Predominant Racial Group,96,1
2014,48,117,Predominantly People of Color,94.66666666666667,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,119,"Predominantly White, Non-Hispanic",64,1
2014,48,121,No Predominant Racial Group,41.357142857142854,1
2014,48,121,Predominantly People of Color,37.21052631578947,1
2014,48,121,"Predominantly White, Non-Hispanic",45.26315789473684,1
2014,48,123,No Predominant Racial Group,69,1
2014,48,123,Predominantly People of Color,67,1
2014,48,123,"Predominantly White, Non-Hispanic",76.66666666666667,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,125,"Predominantly White, Non-Hispanic",86,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,48,127,Predominantly People of Color,64,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,129,"Predominantly White, Non-Hispanic",88.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,48,131,Predominantly People of Color,85.66666666666667,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,133,"Predominantly White, Non-Hispanic",78.8,1
2014,48,135,No Predominant Racial Group,68.7,1
2014,48,135,Predominantly People of Color,71.21428571428571,1
2014,48,135,"Predominantly White, Non-Hispanic",67.75,1
2014,48,137,No Predominant Racial Group,87,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,48,139,No Predominant Racial Group,54.285714285714285,1
2014,48,139,Predominantly People of Color,56.666666666666664,1
2014,48,139,"Predominantly White, Non-Hispanic",55.476190476190474,1
2014,48,141,No Predominant Racial Group,51.5,1
2014,48,141,Predominantly People of Color,46.91558441558441,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,143,"Predominantly White, Non-Hispanic",77.875,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,48,145,Predominantly People of Color,74,1
2014,48,145,"Predominantly White, Non-Hispanic",76,1
2014,48,147,No Predominant Racial Group,68,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,147,"Predominantly White, Non-Hispanic",69.5,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,149,"Predominantly White, Non-Hispanic",79.57142857142857,1
2014,48,151,No Predominant Racial Group,83,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,151,"Predominantly White, Non-Hispanic",84,1
2014,48,153,No Predominant Racial Group,93.5,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,155,"Predominantly White, Non-Hispanic",82,1
2014,48,157,No Predominant Racial Group,43,1
2014,48,157,Predominantly People of Color,40.723404255319146,1
2014,48,157,"Predominantly White, Non-Hispanic",52.857142857142854,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,159,"Predominantly White, Non-Hispanic",50.666666666666664,1
2014,48,161,No Predominant Racial Group,60,1
2014,48,161,Predominantly People of Color,54,1
2014,48,161,"Predominantly White, Non-Hispanic",60.4,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,48,163,Predominantly People of Color,77,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,48,165,No Predominant Racial Group,86,1
2014,48,165,Predominantly People of Color,90,1
2014,48,165,"Predominantly White, Non-Hispanic",85,1
2014,48,167,No Predominant Racial Group,60.476190476190474,1
2014,48,167,Predominantly People of Color,61.4375,1
2014,48,167,"Predominantly White, Non-Hispanic",40.793103448275865,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,48,169,Predominantly People of Color,85,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,171,"Predominantly White, Non-Hispanic",83.4,1
2014,NA,NA,No Predominant Racial Group,NA,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,173,"Predominantly White, Non-Hispanic",84,1
2014,48,175,No Predominant Racial Group,85,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,175,"Predominantly White, Non-Hispanic",83,1
2014,48,177,No Predominant Racial Group,78,1
2014,48,177,Predominantly People of Color,79,1
2014,NA,NA,"Predominantly White, Non-Hispanic",NA,1
2014,48,179,No Predominant Racial Group,85.33333333333333,1
2014,NA,NA,Predominantly People of Color,NA,1
2014,48,179,"Predominantly White, Non-Hispanic",85,1
2014,48,181,No Predominant Racial Group,55,1
2014,48,181,Predominantly People of Color,57,1
2014,48,181,"Predominantly White, Non-Hispanic",61.666666666666664,1
