year,state,county,state_name,county_name,ratio_population_pc_physician,ratio_population_pc_physician_quality,low_pop_flag
2020,31,059,Nebraska,Fillmore County,1850,2,0
2020,31,061,Nebraska,Franklin County,1444,2,0
2020,31,063,Nebraska,Frontier County,0,NA,0
2020,31,065,Nebraska,Furnas County,927,1,0
2020,31,067,Nebraska,Gage County,1356,1,0
2020,31,069,Nebraska,Garden County,0,NA,1
2020,31,071,Nebraska,Garfield County,1813,3,1
2020,31,073,Nebraska,Gosper County,1893,3,1
2020,31,075,Nebraska,Grant County,0,NA,1
2020,31,077,Nebraska,Greeley County,0,NA,0
2020,31,079,Nebraska,Hall County,1747,1,0
2020,31,081,Nebraska,Hamilton County,943,1,0
2020,31,083,Nebraska,Harlan County,1024,2,0
2020,31,085,Nebraska,Hayes County,856,3,1
2020,31,087,Nebraska,Hitchcock County,0,NA,0
2020,31,089,Nebraska,Holt County,1125,1,0
2020,31,091,Nebraska,Hooker County,356,2,1
2020,31,093,Nebraska,Howard County,1619,2,0
2020,31,095,Nebraska,Jefferson County,2413,2,0
2020,31,097,Nebraska,Johnson County,2645,2,0
2020,31,099,Nebraska,Kearney County,3344,2,0
2020,31,101,Nebraska,Keith County,1389,1,0
2020,31,103,Nebraska,Keya Paha County,0,NA,1
2020,31,105,Nebraska,Kimball County,0,NA,0
2020,31,107,Nebraska,Knox County,2098,2,0
2020,31,109,Nebraska,Lancaster County,1403,1,0
2020,31,111,Nebraska,Lincoln County,2040,1,0
2020,31,113,Nebraska,Logan County,0,NA,1
2020,31,115,Nebraska,Loup County,0,NA,1
2020,31,117,Nebraska,McPherson County,0,NA,1
2020,31,119,Nebraska,Madison County,1779,1,0
2020,31,121,Nebraska,Merrick County,2556,2,0
2020,31,123,Nebraska,Morrill County,4555,3,0
2020,31,125,Nebraska,Nance County,0,NA,0
2020,31,127,Nebraska,Nemaha County,1179,1,0
2020,31,129,Nebraska,Nuckolls County,819,1,0
2020,31,131,Nebraska,Otoe County,1326,1,0
2020,31,133,Nebraska,Pawnee County,2544,3,0
2020,31,135,Nebraska,Perkins County,953,2,0
2020,31,137,Nebraska,Phelps County,897,1,0
2020,31,139,Nebraska,Pierce County,1829,1,0
2020,31,141,Nebraska,Platte County,1319,1,0
2020,31,143,Nebraska,Polk County,1738,2,0
2020,31,145,Nebraska,Red Willow County,1338,1,0
2020,31,147,Nebraska,Richardson County,1968,2,0
2020,31,149,Nebraska,Rock County,0,NA,1
2020,31,151,Nebraska,Saline County,2042,1,0
2020,31,153,Nebraska,Sarpy County,1906,1,0
2020,31,155,Nebraska,Saunders County,2228,1,0
2020,31,157,Nebraska,Scotts Bluff County,1244,1,0
2020,31,159,Nebraska,Seward County,1957,1,0
2020,31,161,Nebraska,Sheridan County,2564,2,0
2020,31,163,Nebraska,Sherman County,0,NA,0
2020,31,165,Nebraska,Sioux County,1135,3,1
2020,31,167,Nebraska,Stanton County,0,NA,0
2020,31,169,Nebraska,Thayer County,1007,1,0
2020,31,171,Nebraska,Thomas County,0,NA,1
2020,31,173,Nebraska,Thurston County,1355,1,0
2020,31,175,Nebraska,Valley County,812,1,0
2020,31,177,Nebraska,Washington County,2086,1,0
2020,31,179,Nebraska,Wayne County,1939,1,0
2020,31,181,Nebraska,Webster County,3395,3,0
2020,31,183,Nebraska,Wheeler County,0,NA,1
2020,31,185,Nebraska,York County,1284,1,0
2020,32,001,Nevada,Churchill County,2126,1,0
2020,32,003,Nevada,Clark County,1724,1,0
2020,32,005,Nevada,Douglas County,1903,1,0
2020,32,007,Nevada,Elko County,2557,1,0
2020,32,009,Nevada,Esmeralda County,729,3,1
2020,32,011,Nevada,Eureka County,0,NA,1
2020,32,013,Nevada,Humboldt County,2161,1,0
2020,32,015,Nevada,Lander County,2867,2,0
2020,32,017,Nevada,Lincoln County,2250,2,0
2020,32,019,Nevada,Lyon County,6582,1,0
2020,32,021,Nevada,Mineral County,911,1,0
2020,32,023,Nevada,Nye County,3685,1,0
2020,32,027,Nevada,Pershing County,6650,3,0
2020,32,029,Nevada,Storey County,0,NA,0
2020,32,031,Nevada,Washoe County,1254,1,0
2020,32,033,Nevada,White Pine County,1297,1,0
2020,32,510,Nevada,Carson City,1466,1,0
2020,33,001,New Hampshire,Belknap County,1633,1,0
2020,33,003,New Hampshire,Carroll County,1165,1,0
2020,33,005,New Hampshire,Cheshire County,1470,1,0
2020,33,007,New Hampshire,Coos County,823,1,0
2020,33,009,New Hampshire,Grafton County,527,1,0
2020,33,011,New Hampshire,Hillsborough County,1178,1,0
2020,33,013,New Hampshire,Merrimack County,992,1,0
2020,33,015,New Hampshire,Rockingham County,1262,1,0
2020,33,017,New Hampshire,Strafford County,1577,1,0
2020,33,019,New Hampshire,Sullivan County,1389,1,0
2020,34,001,New Jersey,Atlantic County,1301,1,0
2020,34,003,New Jersey,Bergen County,861,1,0
2020,34,005,New Jersey,Burlington County,1225,1,0
2020,34,007,New Jersey,Camden County,1028,1,0
2020,34,009,New Jersey,Cape May County,1868,1,0
2020,34,011,New Jersey,Cumberland County,2486,1,0
2020,34,013,New Jersey,Essex County,1283,1,0
2020,34,015,New Jersey,Gloucester County,1799,1,0
2020,34,017,New Jersey,Hudson County,1997,1,0
2020,34,019,New Jersey,Hunterdon County,860,1,0
2020,34,021,New Jersey,Mercer County,1076,1,0
2020,34,023,New Jersey,Middlesex County,1074,1,0
2020,34,025,New Jersey,Monmouth County,866,1,0
2020,34,027,New Jersey,Morris County,1027,1,0
2020,34,029,New Jersey,Ocean County,2519,1,0
2020,34,031,New Jersey,Passaic County,1807,1,0
2020,34,033,New Jersey,Salem County,3412,1,0
2020,34,035,New Jersey,Somerset County,904,1,0
2020,34,037,New Jersey,Sussex County,2153,1,0
2020,34,039,New Jersey,Union County,1555,1,0
2020,34,041,New Jersey,Warren County,1740,1,0
2020,35,001,New Mexico,Bernalillo County,923,1,0
2020,35,003,New Mexico,Catron County,3579,3,0
2020,35,005,New Mexico,Chaves County,1589,1,0
2020,35,006,New Mexico,Cibola County,1941,1,0
2020,35,007,New Mexico,Colfax County,2477,1,0
2020,35,009,New Mexico,Curry County,2106,1,0
2020,35,011,New Mexico,De Baca County,1698,3,1
2020,35,013,New Mexico,Doña Ana County,1580,1,0
2020,35,015,New Mexico,Eddy County,3666,1,0
2020,35,017,New Mexico,Grant County,1409,1,0
2020,35,019,New Mexico,Guadalupe County,1484,2,0
2020,35,021,New Mexico,Harding County,0,NA,1
2020,35,023,New Mexico,Hidalgo County,2089,2,0
2020,35,025,New Mexico,Lea County,3723,1,0
2020,35,027,New Mexico,Lincoln County,1843,1,0
2020,35,028,New Mexico,Los Alamos County,670,1,0
2020,35,029,New Mexico,Luna County,3178,1,0
2020,35,031,New Mexico,McKinley County,1376,1,0
2020,35,033,New Mexico,Mora County,4189,3,0
2020,35,035,New Mexico,Otero County,2339,1,0
2020,35,037,New Mexico,Quay County,4373,2,0
2020,35,039,New Mexico,Rio Arriba County,2242,1,0
2020,35,041,New Mexico,Roosevelt County,2742,1,0
2020,35,043,New Mexico,Sandoval County,1672,1,0
2020,35,045,New Mexico,San Juan County,1763,1,0
2020,35,047,New Mexico,San Miguel County,2720,1,0
2020,35,049,New Mexico,Santa Fe County,890,1,0
2020,35,051,New Mexico,Sierra County,2315,1,0
2020,35,053,New Mexico,Socorro County,2371,1,0
2020,35,055,New Mexico,Taos County,1277,1,0
2020,35,057,New Mexico,Torrance County,15045,3,0
2020,35,059,New Mexico,Union County,4079,3,0
2020,35,061,New Mexico,Valencia County,3048,1,0
2020,36,001,New York,Albany County,1026,1,0
2020,36,003,New York,Allegany County,2445,1,0
2020,36,005,New York,Bronx County,1624,1,0
2020,36,007,New York,Broome County,1219,1,0
2020,36,009,New York,Cattaraugus County,2201,1,0
2020,36,011,New York,Cayuga County,4013,1,0
2020,36,013,New York,Chautauqua County,1824,1,0
2020,36,015,New York,Chemung County,1256,1,0
2020,36,017,New York,Chenango County,3148,1,0
2020,36,019,New York,Clinton County,1331,1,0
2020,36,021,New York,Columbia County,2565,1,0
2020,36,023,New York,Cortland County,2600,1,0
2020,36,025,New York,Delaware County,3165,1,0
2020,36,027,New York,Dutchess County,1458,1,0
2020,36,029,New York,Erie County,1300,1,0
2020,36,031,New York,Essex County,2492,1,0
2020,36,033,New York,Franklin County,1640,1,0
2020,36,035,New York,Fulton County,3137,1,0
2020,36,037,New York,Genesee County,3435,1,0
2020,36,039,New York,Greene County,2819,1,0
2020,36,041,New York,Hamilton County,5107,3,0
2020,36,043,New York,Herkimer County,3538,1,0
2020,36,045,New York,Jefferson County,1945,1,0
2020,36,047,New York,Kings County,1504,1,0
2020,36,049,New York,Lewis County,1564,1,0
2020,36,051,New York,Livingston County,2378,1,0
2020,36,053,New York,Madison County,1360,1,0
2020,36,055,New York,Monroe County,932,1,0
2020,36,057,New York,Montgomery County,1905,1,0
2020,36,059,New York,Nassau County,717,1,0
2020,36,061,New York,New York County,755,1,0
2020,36,063,New York,Niagara County,2532,1,0
2020,36,065,New York,Oneida County,1342,1,0
2020,36,067,New York,Onondaga County,1064,1,0
2020,36,069,New York,Ontario County,1293,1,0
2020,36,071,New York,Orange County,1503,1,0
2020,36,073,New York,Orleans County,13448,2,0
2020,36,075,New York,Oswego County,2448,1,0
2020,36,077,New York,Otsego County,780,1,0
2020,36,079,New York,Putnam County,1953,1,0
2020,36,081,New York,Queens County,1660,1,0
2020,36,083,New York,Rensselaer County,2177,1,0
2020,36,085,New York,Richmond County,1153,1,0
2020,36,087,New York,Rockland County,1175,1,0
2020,36,089,New York,St. Lawrence County,1904,1,0
2020,36,091,New York,Saratoga County,1454,1,0
2020,36,093,New York,Schenectady County,1254,1,0
2020,36,095,New York,Schoharie County,3302,1,0
2020,36,097,New York,Schuyler County,1627,1,0
2020,36,099,New York,Seneca County,3757,1,0
2020,36,101,New York,Steuben County,1910,1,0
2020,36,103,New York,Suffolk County,1405,1,0
2020,36,105,New York,Sullivan County,2808,1,0
2020,36,107,New York,Tioga County,3461,1,0
2020,36,109,New York,Tompkins County,1290,1,0
2020,36,111,New York,Ulster County,1595,1,0
2020,36,113,New York,Warren County,865,1,0
2020,36,115,New York,Washington County,2919,1,0
2020,36,117,New York,Wayne County,4149,1,0
2020,36,119,New York,Westchester County,750,1,0
2020,36,121,New York,Wyoming County,3685,1,0
2020,36,123,New York,Yates County,1906,1,0
2020,37,001,North Carolina,Alamance County,2558,1,0
2020,37,003,North Carolina,Alexander County,4049,1,0
2020,37,005,North Carolina,Alleghany County,838,1,0
2020,37,007,North Carolina,Anson County,2206,1,0
2020,37,009,North Carolina,Ashe County,1898,1,0
2020,37,011,North Carolina,Avery County,3561,1,0
2020,37,013,North Carolina,Beaufort County,2233,1,0
2020,37,015,North Carolina,Bertie County,5978,2,0
2020,37,017,North Carolina,Bladen County,4229,1,0
2020,37,019,North Carolina,Brunswick County,2103,1,0
2020,37,021,North Carolina,Buncombe County,728,1,0
2020,37,023,North Carolina,Burke County,1536,1,0
2020,37,025,North Carolina,Cabarrus County,1221,1,0
2020,37,027,North Carolina,Caldwell County,2180,1,0
2020,37,029,North Carolina,Camden County,5178,2,0
2020,37,031,North Carolina,Carteret County,1410,1,0
2020,37,033,North Carolina,Caswell County,5684,2,0
2020,37,035,North Carolina,Catawba County,1544,1,0
2020,37,037,North Carolina,Chatham County,1074,1,0
2020,37,039,North Carolina,Cherokee County,2055,1,0
2020,37,041,North Carolina,Chowan County,1142,1,0
2020,37,043,North Carolina,Clay County,1848,1,0
2020,37,045,North Carolina,Cleveland County,2163,1,0
2020,37,047,North Carolina,Columbus County,2812,1,0
2020,37,049,North Carolina,Craven County,1419,1,0
2020,37,051,North Carolina,Cumberland County,1318,1,0
2020,37,053,North Carolina,Currituck County,3122,1,0
2020,37,055,North Carolina,Dare County,1943,1,0
2020,37,057,North Carolina,Davidson County,3839,1,0
2020,37,059,North Carolina,Davie County,2136,1,0
2020,37,061,North Carolina,Duplin County,3747,1,0
2020,37,063,North Carolina,Durham County,806,1,0
2020,37,065,North Carolina,Edgecombe County,2876,1,0
2020,37,067,North Carolina,Forsyth County,860,1,0
2020,37,069,North Carolina,Franklin County,11429,1,0
2020,37,071,North Carolina,Gaston County,1795,1,0
2020,37,073,North Carolina,Gates County,0,NA,0
2020,37,075,North Carolina,Graham County,4015,2,0
2020,37,077,North Carolina,Granville County,2033,1,0
2020,37,079,North Carolina,Greene County,6817,2,0
2020,37,081,North Carolina,Guilford County,1259,1,0
2020,37,083,North Carolina,Halifax County,2114,1,0
2020,37,085,North Carolina,Harnett County,3610,1,0
2020,37,087,North Carolina,Haywood County,1321,1,0
2020,37,089,North Carolina,Henderson County,1118,1,0
2020,37,091,North Carolina,Hertford County,1347,1,0
2020,37,093,North Carolina,Hoke County,4735,1,0
2020,37,095,North Carolina,Hyde County,4589,3,0
2020,37,097,North Carolina,Iredell County,1383,1,0
2020,37,099,North Carolina,Jackson County,1232,1,0
2020,37,101,North Carolina,Johnston County,3724,1,0
2020,37,103,North Carolina,Jones County,1834,1,0
2020,37,105,North Carolina,Lee County,1665,1,0
2020,37,107,North Carolina,Lenoir County,2042,1,0
2020,37,109,North Carolina,Lincoln County,2067,1,0
2020,37,111,North Carolina,McDowell County,3715,1,0
2020,37,113,North Carolina,Macon County,1609,1,0
2020,37,115,North Carolina,Madison County,1766,1,0
2020,37,117,North Carolina,Martin County,2448,1,0
2020,37,119,North Carolina,Mecklenburg County,1098,1,0
2020,37,121,North Carolina,Mitchell County,1656,1,0
2020,37,123,North Carolina,Montgomery County,4292,1,0
2020,37,125,North Carolina,Moore County,883,1,0
2020,37,127,North Carolina,Nash County,2021,1,0
2020,37,129,North Carolina,New Hanover County,1055,1,0
2020,37,131,North Carolina,Northampton County,17471,3,0
2020,37,133,North Carolina,Onslow County,3100,1,0
2020,37,135,North Carolina,Orange County,527,1,0
2020,37,137,North Carolina,Pamlico County,3069,2,0
2020,37,139,North Carolina,Pasquotank County,1623,1,0
2020,37,141,North Carolina,Pender County,3010,1,0
2020,37,143,North Carolina,Perquimans County,6502,2,0
2020,37,145,North Carolina,Person County,2606,1,0
2020,37,147,North Carolina,Pitt County,818,1,0
2020,37,149,North Carolina,Polk County,1487,1,0
2020,37,151,North Carolina,Randolph County,2152,1,0
2020,37,153,North Carolina,Richmond County,3904,1,0
2020,37,155,North Carolina,Robeson County,2081,1,0
2020,37,157,North Carolina,Rockingham County,3037,1,0
2020,37,159,North Carolina,Rowan County,2623,1,0
2020,37,161,North Carolina,Rutherford County,2148,1,0
2020,37,163,North Carolina,Sampson County,2187,1,0
2020,37,165,North Carolina,Scotland County,1799,1,0
2020,37,167,North Carolina,Stanly County,2718,1,0
2020,37,169,North Carolina,Stokes County,4452,1,0
2020,37,171,North Carolina,Surry County,2039,1,0
2020,37,173,North Carolina,Swain County,1569,1,0
2020,37,175,North Carolina,Transylvania County,1374,1,0
2020,37,177,North Carolina,Tyrrell County,0,NA,0
2020,37,179,North Carolina,Union County,1462,1,0
2020,37,181,North Carolina,Vance County,2661,1,0
2020,37,183,North Carolina,Wake County,1156,1,0
2020,37,185,North Carolina,Warren County,18642,3,0
2020,37,187,North Carolina,Washington County,2751,2,0
2020,37,189,North Carolina,Watauga County,1176,1,0
2020,37,191,North Carolina,Wayne County,2023,1,0
2020,37,193,North Carolina,Wilkes County,2537,1,0
2020,37,195,North Carolina,Wilson County,2387,1,0
2020,37,197,North Carolina,Yadkin County,3101,1,0
2020,37,199,North Carolina,Yancey County,1679,1,0
2020,38,001,North Dakota,Adams County,244,1,0
2020,38,003,North Dakota,Barnes County,904,1,0
2020,38,005,North Dakota,Benson County,5964,3,0
2020,38,007,North Dakota,Billings County,0,NA,1
2020,38,009,North Dakota,Bottineau County,2126,2,0
2020,38,011,North Dakota,Bowman County,0,NA,0
2020,38,013,North Dakota,Burke County,0,NA,0
2020,38,015,North Dakota,Burleigh County,920,1,0
2020,38,017,North Dakota,Cass County,992,1,0
2020,38,019,North Dakota,Cavalier County,0,NA,0
2020,38,021,North Dakota,Dickey County,1250,2,0
2020,38,023,North Dakota,Divide County,0,NA,0
2020,38,025,North Dakota,Dunn County,0,NA,0
2020,38,027,North Dakota,Eddy County,0,NA,0
2020,38,029,North Dakota,Emmons County,1650,2,0
2020,38,031,North Dakota,Foster County,1698,2,0
2020,38,033,North Dakota,Golden Valley County,0,NA,1
2020,38,035,North Dakota,Grand Forks County,851,1,0
2020,38,037,North Dakota,Grant County,0,NA,0
2020,38,039,North Dakota,Griggs County,2306,3,0
2020,38,041,North Dakota,Hettinger County,0,NA,0
2020,38,043,North Dakota,Kidder County,0,NA,0
2020,38,045,North Dakota,LaMoure County,4093,3,0
2020,38,047,North Dakota,Logan County,0,NA,1
2020,38,049,North Dakota,McHenry County,0,NA,0
2020,38,051,North Dakota,McIntosh County,1265,2,0
2020,38,053,North Dakota,McKenzie County,4901,2,0
2020,38,055,North Dakota,McLean County,4886,2,0
2020,38,057,North Dakota,Mercer County,1193,1,0
2020,38,059,North Dakota,Morton County,2774,1,0
2020,38,061,North Dakota,Mountrail County,2452,1,0
2020,38,063,North Dakota,Nelson County,0,NA,0
2020,38,065,North Dakota,Oliver County,0,NA,1
2020,38,067,North Dakota,Pembina County,3422,2,0
2020,38,069,North Dakota,Pierce County,1995,2,0
2020,38,071,North Dakota,Ramsey County,1055,1,0
2020,38,073,North Dakota,Ransom County,5703,3,0
2020,38,075,North Dakota,Renville County,0,NA,0
2020,38,077,North Dakota,Richland County,1837,1,0
2020,38,079,North Dakota,Rolette County,1741,1,0
2020,38,081,North Dakota,Sargent County,0,NA,0
2020,38,083,North Dakota,Sheridan County,0,NA,1
2020,38,085,North Dakota,Sioux County,0,NA,0
2020,38,087,North Dakota,Slope County,0,NA,1
2020,38,089,North Dakota,Stark County,1771,1,0
2020,38,091,North Dakota,Steele County,0,NA,1
2020,38,093,North Dakota,Stutsman County,1200,1,0
2020,38,095,North Dakota,Towner County,0,NA,0
2020,38,097,North Dakota,Traill County,2666,2,0
2020,38,099,North Dakota,Walsh County,2641,2,0
2020,38,101,North Dakota,Ward County,1371,1,0
2020,38,103,North Dakota,Wells County,796,1,0
2020,38,105,North Dakota,Williams County,2155,1,0
2020,39,001,Ohio,Adams County,2290,1,0
2020,39,003,Ohio,Allen County,1440,1,0
2020,39,005,Ohio,Ashland County,2384,1,0
2020,39,007,Ohio,Ashtabula County,3365,1,0
2020,39,009,Ohio,Athens County,1387,1,0
2020,39,011,Ohio,Auglaize County,2731,1,0
2020,39,013,Ohio,Belmont County,2558,1,0
2020,39,015,Ohio,Brown County,4368,1,0
2020,39,017,Ohio,Butler County,1868,1,0
2020,39,019,Ohio,Carroll County,3817,1,0
2020,39,021,Ohio,Champaign County,5531,1,0
2020,39,023,Ohio,Clark County,2345,1,0
2020,39,025,Ohio,Clermont County,1512,1,0
2020,39,027,Ohio,Clinton County,1556,1,0
2020,39,029,Ohio,Columbiana County,3087,1,0
2020,39,031,Ohio,Coshocton County,3051,1,0
2020,39,033,Ohio,Crawford County,2802,1,0
2020,39,035,Ohio,Cuyahoga County,884,1,0
2020,39,037,Ohio,Darke County,2162,1,0
2020,39,039,Ohio,Defiance County,1823,1,0
2020,39,041,Ohio,Delaware County,707,1,0
2020,39,043,Ohio,Erie County,1260,1,0
2020,39,045,Ohio,Fairfield County,1709,1,0
2020,39,047,Ohio,Fayette County,3217,1,0
2020,39,049,Ohio,Franklin County,963,1,0
2020,39,051,Ohio,Fulton County,3051,1,0
2020,39,053,Ohio,Gallia County,1124,1,0
2020,39,055,Ohio,Geauga County,1424,1,0
2020,39,057,Ohio,Greene County,1056,1,0
2020,39,059,Ohio,Guernsey County,2746,1,0
2020,39,061,Ohio,Hamilton County,909,1,0
2020,39,063,Ohio,Hancock County,1921,1,0
2020,39,065,Ohio,Hardin County,3411,1,0
2020,39,067,Ohio,Harrison County,2897,1,0
2020,39,069,Ohio,Henry County,3074,1,0
2020,39,071,Ohio,Highland County,3610,1,0
2020,39,073,Ohio,Hocking County,1870,1,0
2020,39,075,Ohio,Holmes County,4422,1,0
2020,39,077,Ohio,Huron County,1775,1,0
2020,39,079,Ohio,Jackson County,2512,1,0
2020,39,081,Ohio,Jefferson County,2966,1,0
2020,39,083,Ohio,Knox County,2727,1,0
2020,39,085,Ohio,Lake County,2474,1,0
2020,39,087,Ohio,Lawrence County,2240,1,0
2020,39,089,Ohio,Licking County,2514,1,0
2020,39,091,Ohio,Logan County,2198,1,0
2020,39,093,Ohio,Lorain County,1885,1,0
2020,39,095,Ohio,Lucas County,1112,1,0
2020,39,097,Ohio,Madison County,2922,1,0
2020,39,099,Ohio,Mahoning County,926,1,0
2020,39,101,Ohio,Marion County,3845,1,0
2020,39,103,Ohio,Medina County,1587,1,0
2020,39,105,Ohio,Meigs County,7403,2,0
2020,39,107,Ohio,Mercer County,2238,1,0
2020,39,109,Ohio,Miami County,2092,1,0
2020,39,111,Ohio,Monroe County,6692,2,0
2020,39,113,Ohio,Montgomery County,1027,1,0
2020,39,115,Ohio,Morgan County,13802,3,0
2020,39,117,Ohio,Morrow County,5825,1,0
2020,39,119,Ohio,Muskingum County,1728,1,0
2020,39,121,Ohio,Noble County,14115,3,0
2020,39,123,Ohio,Ottawa County,2018,1,0
2020,39,125,Ohio,Paulding County,4702,2,0
2020,39,127,Ohio,Perry County,3934,1,0
2020,39,129,Ohio,Pickaway County,2342,1,0
2020,39,131,Ohio,Pike County,3386,1,0
2020,39,133,Ohio,Portage County,2379,1,0
2020,39,135,Ohio,Preble County,6833,1,0
2020,39,137,Ohio,Putnam County,2027,1,0
2020,39,139,Ohio,Richland County,2082,1,0
2020,39,141,Ohio,Ross County,1713,1,0
2020,39,143,Ohio,Sandusky County,3100,1,0
2020,39,145,Ohio,Scioto County,1805,1,0
2020,39,147,Ohio,Seneca County,2898,1,0
2020,39,149,Ohio,Shelby County,2412,1,0
2020,39,151,Ohio,Stark County,1250,1,0
2020,39,153,Ohio,Summit County,1016,1,0
2020,39,155,Ohio,Trumbull County,2172,1,0
2020,39,157,Ohio,Tuscarawas County,2743,1,0
2020,39,159,Ohio,Union County,1847,1,0
