year,state,place,subgroup,share_meps20,share_meps20_quality
2019,48,7000,"Black, Non-Hispanic",72.337677,1
2020,48,45744,"White, Non-Hispanic",.6581741,1
2018,48,19972,"White, Non-Hispanic",18.191175,1
2017,48,74144,Hispanic,81.863251,1
2020,48,45000,All,32.425205,1
2018,48,43888,"White, Non-Hispanic",31.846603,1
2018,48,74144,All,62.071209,1
2018,48,45000,"White, Non-Hispanic",23.849022,1
2020,48,56000,All,73.163574,1
2018,48,58016,"White, Non-Hispanic",3.4473987,1
2017,48,43888,All,46.94664,1
2018,48,53388,Other Races and Ethnicities,20.965971,1
2020,48,53388,Other Races and Ethnicities,9.3193722,1
2017,48,37000,"White, Non-Hispanic",61.1898,1
2017,48,13024,Hispanic,54.447826,1
2017,48,65000,Other Races and Ethnicities,26.077477,1
2018,48,56000,"Black, Non-Hispanic",74.074074,1
2017,48,53388,"White, Non-Hispanic",13.317191,1
2017,48,30464,All,58.115463,1
2020,48,5000,All,30.116987,1
2018,48,26232,Hispanic,0,1
2017,48,48768,All,81.940918,1
2017,48,56000,"White, Non-Hispanic",45.175007,1
2018,48,1924,All,3.0331755,1
2020,48,19972,"Black, Non-Hispanic",9.6195889,1
2018,48,41980,Hispanic,5.1967711,1
2018,48,70808,"White, Non-Hispanic",2.6367335,1
2017,48,19972,All,25.24703,1
2017,48,72176,All,63.141922,1
2017,48,42508,Hispanic,28.635643,1
2018,48,76000,Other Races and Ethnicities,54.474709,1
2017,48,1924,Hispanic,10.494269,1
2016,48,19000,Hispanic,88.30526,1
2019,48,45384,"Black, Non-Hispanic",66.990288,1
2017,48,13552,Hispanic,0,1
2017,48,35000,"Black, Non-Hispanic",75.66243,1
2018,48,27000,"Black, Non-Hispanic",75.264122,1
2017,48,74144,Other Races and Ethnicities,37.488625,1
2017,48,41980,"Black, Non-Hispanic",2.5164113,1
2019,48,10768,Other Races and Ethnicities,92.771088,1
2016,48,24000,"White, Non-Hispanic",59.66291,1
2017,48,27684,Hispanic,0,1
2018,48,1000,All,40.354809,1
2018,48,27684,All,0,1
2016,48,10768,"White, Non-Hispanic",100,1
2017,48,39148,All,46.000919,1
2017,48,13552,All,0,1
2017,48,63500,"White, Non-Hispanic",3.0201342,1
2017,48,17000,All,64.953941,1
2017,48,7000,"Black, Non-Hispanic",72.060196,1
2018,48,72176,Other Races and Ethnicities,43.221321,1
2016,48,41980,Hispanic,6.2436547,1
2017,48,79000,Hispanic,67.289368,1
2016,48,27684,"Black, Non-Hispanic",0,1
2018,48,13024,"White, Non-Hispanic",9.481534,1
2018,48,35000,"White, Non-Hispanic",26.345398,1
2016,48,5000,Hispanic,66.860535,1
2017,48,10768,"Black, Non-Hispanic",100,1
2018,48,57200,"Black, Non-Hispanic",97.5,1
2019,48,58016,Hispanic,15.419115,1
2017,48,13024,"Black, Non-Hispanic",23.738317,1
2019,48,53388,"White, Non-Hispanic",8.7421293,1
2017,48,42508,"White, Non-Hispanic",4.8228345,1
2017,48,30464,"White, Non-Hispanic",47.184708,1
2019,48,30464,Hispanic,68.437996,1
2020,48,10768,Other Races and Ethnicities,70.121948,1
2017,48,74144,All,63.227406,1
2018,48,24000,"Black, Non-Hispanic",58.612503,1
2019,48,16432,"Black, Non-Hispanic",23.050499,1
2017,48,70808,Other Races and Ethnicities,.56588,1
2020,48,4000,"Black, Non-Hispanic",31.463856,1
2020,48,19000,Hispanic,77.175804,1
2018,48,43888,"Black, Non-Hispanic",56.454941,1
2016,48,45000,"Black, Non-Hispanic",76.124031,1
2016,48,17000,Other Races and Ethnicities,26.914894,1
2020,48,15976,Other Races and Ethnicities,0,1
2020,48,1924,Hispanic,0,1
2019,48,70808,Hispanic,7.0271139,1
2018,48,10912,Hispanic,81.578133,1
2017,48,22660,"Black, Non-Hispanic",73.484848,1
2017,48,45744,Hispanic,14.501619,1
2016,48,45744,"Black, Non-Hispanic",7.3822465,1
2017,48,6128,"Black, Non-Hispanic",59.249329,1
2016,48,13552,All,0,1
2016,48,17000,All,54.608295,1
2018,48,27684,Other Races and Ethnicities,0,1
2016,48,47892,"White, Non-Hispanic",70.951469,1
2020,48,48768,"White, Non-Hispanic",45.059288,1
2020,48,79000,Hispanic,33.028511,1
2019,48,13552,"Black, Non-Hispanic",0,1
2020,48,17000,All,43.896969,1
2018,48,48072,"White, Non-Hispanic",4.3017159,1
2018,48,39148,All,51.026592,1
2017,48,15976,Other Races and Ethnicities,0,1
2020,48,48768,"Black, Non-Hispanic",34.246574,1
2017,48,41464,Other Races and Ethnicities,46.72131,1
2018,48,56000,Hispanic,81.886612,1
2019,48,3000,Other Races and Ethnicities,53.267212,1
2019,48,35000,Other Races and Ethnicities,42.522423,1
2016,48,4000,"Black, Non-Hispanic",53.820034,1
2017,48,15976,All,0,1
2016,48,7000,Other Races and Ethnicities,46.927376,1
2019,48,45000,"White, Non-Hispanic",16.298706,1
2017,48,79000,All,55.674122,1
2020,48,42508,"Black, Non-Hispanic",5.2808046,1
2019,48,57200,"White, Non-Hispanic",96.446701,1
2018,48,10912,"Black, Non-Hispanic",78.827675,1
2019,48,35000,"White, Non-Hispanic",22.37295,1
2020,48,19972,"White, Non-Hispanic",2.2921805,1
2016,48,24000,All,77.565186,1
2019,48,72176,"White, Non-Hispanic",26.473963,1
2019,48,58016,Other Races and Ethnicities,.99542105,1
2017,48,3000,All,42.533661,1
2019,48,27684,"White, Non-Hispanic",0,1
2017,48,43888,Other Races and Ethnicities,43.763676,1
2019,48,56000,"White, Non-Hispanic",45.049686,1
2018,48,10768,"White, Non-Hispanic",98.397438,1
2019,48,56000,All,75.053032,1
2018,48,65000,All,56.782047,1
2019,48,6128,Other Races and Ethnicities,40.903687,1
2017,48,61796,Hispanic,19.633898,1
2019,48,39148,"Black, Non-Hispanic",45.193996,1
2020,48,10912,"Black, Non-Hispanic",63.838383,1
2017,48,3000,"Black, Non-Hispanic",64.113327,1
2020,48,74144,"Black, Non-Hispanic",57.177032,1
2016,48,30464,Other Races and Ethnicities,44.155846,1
2018,48,6128,All,56.801876,1
2016,48,45384,Other Races and Ethnicities,72.31076,1
2019,48,22660,"Black, Non-Hispanic",70.802917,1
2018,48,47892,All,70.192009,1
2016,48,57200,Other Races and Ethnicities,100,1
2019,48,58016,"White, Non-Hispanic",2.0093458,1
2017,48,56000,"Black, Non-Hispanic",73.000793,1
2017,48,7000,Hispanic,70.060333,1
2018,48,15976,"White, Non-Hispanic",0,1
2019,48,24000,"Black, Non-Hispanic",53.893009,1
2017,48,22660,All,85.712814,1
2016,48,63500,All,12.752901,1
2020,48,37000,All,66.734314,1
2017,48,35000,Hispanic,75.520393,1
2017,48,3000,"White, Non-Hispanic",20.172316,1
2020,48,7000,All,63.705223,1
2016,48,16432,Other Races and Ethnicities,43.451931,1
2020,48,13552,"White, Non-Hispanic",0,1
2017,48,19000,Other Races and Ethnicities,51.625259,1
2018,48,5000,Hispanic,57.645847,1
2017,48,4000,"White, Non-Hispanic",14.729364,1
2019,48,64472,Other Races and Ethnicities,14.117647,1
2018,48,26232,All,0,1
2020,48,27000,"White, Non-Hispanic",13.910486,1
2017,48,1924,"Black, Non-Hispanic",5.3955374,1
2019,48,61796,Hispanic,20.813269,1
2016,48,1000,"Black, Non-Hispanic",76.641731,1
2018,48,45000,"Black, Non-Hispanic",70.485733,1
2017,48,41980,Hispanic,6.3367329,1
2020,48,56000,"White, Non-Hispanic",42.650021,1
2017,48,1000,Hispanic,68.598465,1
2017,48,65000,"White, Non-Hispanic",21.389894,1
2020,48,1924,"Black, Non-Hispanic",0,1
2016,48,61796,Hispanic,27.684153,1
2017,48,30464,Hispanic,67.383049,1
2018,48,58016,All,7.7565079,1
2019,48,15976,Hispanic,14.383188,1
2017,48,24000,"Black, Non-Hispanic",58.154167,1
2020,48,39148,Hispanic,37.428394,1
2020,48,50820,"Black, Non-Hispanic",0,1
2018,48,3000,Other Races and Ethnicities,61.864655,1
2019,48,1924,"White, Non-Hispanic",0,1
2020,48,4000,All,35.06411,1
2016,48,43888,All,54.061321,1
2018,48,19972,All,25.19598,1
2020,48,45384,"White, Non-Hispanic",43.671875,1
2016,48,79000,"White, Non-Hispanic",56.622662,1
2020,48,56348,"White, Non-Hispanic",0,1
2018,48,39148,Hispanic,53.556828,1
2016,48,72176,All,68.076561,1
2020,48,1000,Hispanic,25.805323,1
2016,48,10768,"Black, Non-Hispanic",100,1
2018,48,1924,"White, Non-Hispanic",2.0046105,1
2017,48,1924,Other Races and Ethnicities,1.0744436,1
2020,48,47892,"White, Non-Hispanic",39.270882,1
2017,48,64472,All,32.336082,1
2016,48,45384,All,90.049149,1
2016,48,3000,"Black, Non-Hispanic",71.586319,1
2016,48,17000,"Black, Non-Hispanic",61.237312,1
2016,48,26232,All,0,1
2020,48,37000,Hispanic,80.89296,1
2019,48,27000,Other Races and Ethnicities,34.719597,1
2017,48,19972,Other Races and Ethnicities,19.435738,1
2018,48,42508,"Black, Non-Hispanic",18.249428,1
2017,48,65000,All,56.14893,1
2020,48,42508,Other Races and Ethnicities,5.534472,1
2019,48,26232,"White, Non-Hispanic",0,1
2020,48,41980,All,0,1
2020,48,19000,"Black, Non-Hispanic",78.840324,1
2018,48,1924,Other Races and Ethnicities,2.3874118,1
2018,48,41464,"White, Non-Hispanic",67.241379,1
2018,48,15976,All,0,1
2020,48,17000,Hispanic,50.557949,1
2017,48,19000,"White, Non-Hispanic",22.862658,1
2016,48,47892,All,78.875572,1
2016,48,15976,Other Races and Ethnicities,5.6810846,1
2020,48,10768,"Black, Non-Hispanic",59.259258,1
2020,48,72176,Hispanic,41.151424,1
2016,48,1924,"Black, Non-Hispanic",11.78222,1
2020,48,30464,Hispanic,43.391613,1
2019,48,37000,Hispanic,79.923935,1
2016,48,61796,Other Races and Ethnicities,14.408397,1
2017,48,61796,"Black, Non-Hispanic",8.5559978,1
2016,48,57200,"Black, Non-Hispanic",100,2
2017,48,24000,Hispanic,66.508087,1
2020,48,4000,Hispanic,50.038578,1
2017,48,29000,All,45.382813,1
2019,48,48072,"Black, Non-Hispanic",10.580524,1
2019,48,50820,All,3.7067127,1
2018,48,76000,"White, Non-Hispanic",39.976974,1
2020,48,61796,Other Races and Ethnicities,1.4685793,1
2018,48,17000,"Black, Non-Hispanic",58.149315,1
2017,48,76000,Hispanic,88.066826,1
2020,48,64472,Hispanic,10.966505,1
2020,48,4000,Other Races and Ethnicities,21.786961,1
2019,48,16432,All,35.543285,1
2016,48,16432,"Black, Non-Hispanic",52.690487,1
2019,48,41464,Other Races and Ethnicities,46.190475,1
2018,48,10912,All,76.221207,1
2020,48,15976,Hispanic,0,1
2019,48,70808,All,1.903187,1
2019,48,15976,All,8.8993587,1
2020,48,1924,Other Races and Ethnicities,0,1
2016,48,6128,"Black, Non-Hispanic",56.284794,1
2018,48,15976,Hispanic,0,1
2016,48,50820,"Black, Non-Hispanic",10.955056,1
2016,48,41980,"White, Non-Hispanic",1.4710972,1
2018,48,30464,"Black, Non-Hispanic",55.485859,1
2018,48,13552,"Black, Non-Hispanic",0,1
2020,48,1924,"White, Non-Hispanic",0,1
2018,48,48072,"Black, Non-Hispanic",19.708372,1
2020,48,24000,"Black, Non-Hispanic",43.679459,1
2018,48,53388,Hispanic,37.3302,1
2017,48,26232,"Black, Non-Hispanic",0,1
2016,48,57200,All,100,1
2019,48,45384,All,68.919716,1
2018,48,10768,All,97.943665,1
2018,48,27684,Hispanic,0,1
2016,48,45384,Hispanic,90.81134,1
2018,48,43888,Hispanic,60.128677,1
2018,48,35000,"Black, Non-Hispanic",78.126236,1
2020,48,47892,All,43.757202,1
2016,48,24000,Other Races and Ethnicities,62.788578,1
2020,48,43888,"Black, Non-Hispanic",53.377895,1
2019,48,56000,Other Races and Ethnicities,27.84,1
2017,48,19000,"Black, Non-Hispanic",87.109909,1
2016,48,76000,"Black, Non-Hispanic",90.391777,1
2018,48,24000,"White, Non-Hispanic",50.209599,1
2018,48,63500,"Black, Non-Hispanic",5.9210525,1
2017,48,47892,"Black, Non-Hispanic",67.277382,1
2019,48,41464,"Black, Non-Hispanic",57.575756,1
2018,48,48768,"Black, Non-Hispanic",47.887325,1
2019,48,29000,"White, Non-Hispanic",34.273979,1
2017,48,16432,"White, Non-Hispanic",39.439865,1
2018,48,43888,All,49.568909,1
2017,48,29000,"Black, Non-Hispanic",40.080772,1
2017,48,58016,"White, Non-Hispanic",4.5245585,1
2019,48,39148,All,44.338413,1
2019,48,45000,Other Races and Ethnicities,27.559437,1
2016,48,27684,Other Races and Ethnicities,0,1
2018,48,30464,Other Races and Ethnicities,41.383945,1
2019,48,42508,Hispanic,21.542084,1
2017,48,56348,Other Races and Ethnicities,0,1
2017,48,15976,"Black, Non-Hispanic",0,1
2019,48,37000,Other Races and Ethnicities,26.217646,1
2017,48,6128,Other Races and Ethnicities,42.5,1
2018,48,42508,"White, Non-Hispanic",7.8912339,1
2017,48,1000,Other Races and Ethnicities,49.270329,1
2018,48,48768,Hispanic,83.86219,1
2019,48,3000,All,39.652229,1
2018,48,29000,All,60.962437,1
2019,48,27000,"Black, Non-Hispanic",70.643028,1
2018,48,19972,"Black, Non-Hispanic",27.923729,1
2017,48,43888,Hispanic,58.253521,1
2018,48,13552,Hispanic,0,1
2016,48,63500,Hispanic,21.354296,1
2016,48,5000,"Black, Non-Hispanic",64.024391,1
2020,48,15976,"White, Non-Hispanic",0,1
2018,48,64472,"White, Non-Hispanic",18.204573,1
2017,48,4000,Hispanic,53.541576,1
2017,48,61796,All,9.972353,1
2017,48,29000,"White, Non-Hispanic",32.772846,1
2016,48,74144,Hispanic,83.250114,1
2016,48,70808,Other Races and Ethnicities,2.7529662,1
2018,48,35000,Hispanic,80.179016,1
2020,48,56348,Hispanic,0,1
2019,48,35000,All,70.211342,1
2020,48,43888,Hispanic,55.00824,1
2020,48,17000,"Black, Non-Hispanic",53.412968,1
2020,48,64472,Other Races and Ethnicities,4.2709866,1
2020,48,61796,"White, Non-Hispanic",1.2456403,1
2018,48,74144,Other Races and Ethnicities,37.183811,1
2019,48,1000,Other Races and Ethnicities,18.678354,1
2016,48,41464,All,80.017784,1
2020,48,64472,"Black, Non-Hispanic",8.9579525,1
2016,48,22660,"Black, Non-Hispanic",78.048782,1
2018,48,35000,All,72.71579,1
2018,48,30464,All,63.849438,1
2020,48,26232,"White, Non-Hispanic",0,1
2016,48,56000,"Black, Non-Hispanic",77.300613,1
2016,48,27000,Hispanic,74.53157,1
2017,48,50820,All,3.1457493,1
2020,48,24000,Hispanic,55.100208,1
2018,48,64472,"Black, Non-Hispanic",27.360001,1
2019,48,16432,Hispanic,45.824398,1
2016,48,58016,All,14.720956,1
2020,48,72176,Other Races and Ethnicities,30.15873,1
2020,48,61796,Hispanic,11.330327,1
2020,48,27684,"Black, Non-Hispanic",0,1
2018,48,10768,Hispanic,97.938126,1
2016,48,22660,All,89.185875,1
2018,48,65000,Other Races and Ethnicities,27.229767,1
2018,48,10912,"White, Non-Hispanic",59.105911,1
2019,48,72176,All,39.499474,1
2020,48,37000,"White, Non-Hispanic",60.940411,1
2016,48,39148,Hispanic,64.671501,1
2019,48,58016,"Black, Non-Hispanic",6.0398407,1
2020,48,10912,Other Races and Ethnicities,57.991802,1
2017,48,58016,All,8.8557854,1
2016,48,76000,Hispanic,90.024612,1
2020,48,65000,Other Races and Ethnicities,22.103771,1
2020,48,1924,All,0,1
2020,48,35000,Other Races and Ethnicities,37.930492,1
2020,48,65000,"Black, Non-Hispanic",50.143505,1
2018,48,26232,Other Races and Ethnicities,0,1
2019,48,30464,Other Races and Ethnicities,36.273209,1
2016,48,4000,Other Races and Ethnicities,45.098293,1
2018,48,48768,"White, Non-Hispanic",46.085411,1
2018,48,3000,Hispanic,67.277695,1
2018,48,48072,All,16.761019,1
2018,48,74144,"Black, Non-Hispanic",66.538971,1
2018,48,24000,Hispanic,67.8255,1
2020,48,29000,All,41.569695,1
2018,48,65000,Hispanic,66.073929,1
2018,48,24000,Other Races and Ethnicities,51.816273,1
2020,48,58016,"Black, Non-Hispanic",6.3406682,1
2018,48,79000,"Black, Non-Hispanic",66.033257,1
2018,48,41980,Other Races and Ethnicities,1.1607143,1
2019,48,26232,"Black, Non-Hispanic",0,1
2018,48,13552,"White, Non-Hispanic",0,1
2020,48,45384,Other Races and Ethnicities,39.149887,1
2019,48,1000,"Black, Non-Hispanic",29.330065,1
2017,48,41464,All,78.963875,1
2018,48,19000,"Black, Non-Hispanic",86.001518,1
2016,48,45384,"White, Non-Hispanic",80.878319,1
2020,48,5000,"White, Non-Hispanic",4.1357846,1
2018,48,45384,All,87.184502,1
2018,48,61796,Hispanic,20.1402,1
2018,48,17000,"White, Non-Hispanic",26.126377,1
2020,48,70808,Other Races and Ethnicities,0,1
2016,48,64472,Other Races and Ethnicities,30.208334,1
2018,48,19000,Other Races and Ethnicities,46.237213,1
2016,48,39148,"Black, Non-Hispanic",61.36137,1
2019,48,29000,"Black, Non-Hispanic",44.243965,1
2019,48,26232,All,0,1
2019,48,10768,Hispanic,93.976952,1
2019,48,5000,"Black, Non-Hispanic",51.075226,1
2018,48,37000,Other Races and Ethnicities,25.802826,1
2016,48,6128,Other Races and Ethnicities,38.537796,1
2019,48,41980,Other Races and Ethnicities,0,1
2018,48,22660,All,85.96154,1
2018,48,13024,Hispanic,47.05629,1
2016,48,42508,"White, Non-Hispanic",6.9270167,1
2016,48,64472,Hispanic,48.008305,1
2019,48,29000,Other Races and Ethnicities,39.81871,1
2018,48,41464,Other Races and Ethnicities,48.373985,1
2016,48,63500,"Black, Non-Hispanic",18.490219,1
2020,48,39148,"White, Non-Hispanic",28.555176,1
2020,48,1000,"Black, Non-Hispanic",20.258621,1
2019,48,76000,"White, Non-Hispanic",38.773464,1
2018,48,16432,All,46.789021,1
2018,48,48072,Other Races and Ethnicities,10.266458,1
2020,48,27000,Hispanic,65.90377,1
2020,48,17000,Other Races and Ethnicities,21.455124,1
2020,48,26232,"Black, Non-Hispanic",0,1
2020,48,35000,Hispanic,75.394859,1
2019,48,74144,"White, Non-Hispanic",22.863813,1
2016,48,48768,All,89.040131,1
2020,48,79000,Other Races and Ethnicities,21.518106,1
2016,48,39148,All,61.403912,1
2018,48,63500,"White, Non-Hispanic",2.2956703,1
2016,48,42508,Hispanic,35.260773,1
2019,48,3000,"White, Non-Hispanic",17.233294,1
2017,48,39148,Other Races and Ethnicities,41.96933,1
2020,48,41464,"White, Non-Hispanic",40.217392,1
2018,48,61796,"White, Non-Hispanic",4.1089492,1
2019,48,65000,Hispanic,61.384193,1
2016,48,16432,Hispanic,76.103752,1
2019,48,65000,All,52.428574,1
2020,48,48768,Hispanic,82.834534,1
2020,48,53388,All,15.1835,1
2016,48,43888,Other Races and Ethnicities,51.985981,1
2018,48,56348,All,0,1
2020,48,58016,"White, Non-Hispanic",1.4173114,1
2019,48,19972,"Black, Non-Hispanic",25.157497,1
2019,48,39148,Other Races and Ethnicities,41.583641,1
2019,48,56348,Other Races and Ethnicities,0,1
2019,48,70808,Other Races and Ethnicities,.38005954,1
2018,48,16432,"White, Non-Hispanic",39.230087,1
2019,48,41980,Hispanic,0,1
2018,48,7000,Hispanic,72.416954,1
2017,48,56000,Other Races and Ethnicities,31.268883,1
2018,48,3000,All,49.751865,1
2019,48,47892,Other Races and Ethnicities,48.396854,1
2018,48,42508,Hispanic,34.795437,1
2017,48,70808,"White, Non-Hispanic",.86268872,1
2020,48,61796,"Black, Non-Hispanic",3.9892023,1
2016,48,16432,"White, Non-Hispanic",52.924137,1
2019,48,37000,All,66.238136,1
2020,48,6128,All,25.927704,1
2019,48,7000,Other Races and Ethnicities,39.915611,1
2016,48,27000,All,60.987621,1
2020,48,48072,"Black, Non-Hispanic",9.6403599,1
2018,48,45000,All,46.329292,1
2020,48,16432,All,20.337511,1
2016,48,35000,Hispanic,82.15007,1
2020,48,45000,Other Races and Ethnicities,22.809593,1
2019,48,48768,All,81.279037,1
2018,48,6128,"Black, Non-Hispanic",56.414867,1
2016,48,13024,"Black, Non-Hispanic",23.821575,1
2016,48,45744,All,7.456573,1
2018,48,17000,All,51.173676,1
2018,48,76000,Hispanic,89.045212,1
2018,48,70808,Hispanic,8.5330315,1
2018,48,61796,Other Races and Ethnicities,4.5673852,1
2016,48,4000,"White, Non-Hispanic",34.418159,1
2019,48,10912,"Black, Non-Hispanic",74.091782,1
2017,48,10768,Other Races and Ethnicities,100,1
2018,48,56348,Other Races and Ethnicities,0,1
2017,48,74144,"White, Non-Hispanic",32.672802,1
2018,48,10768,"Black, Non-Hispanic",96.721313,1
2020,48,30464,All,36.962528,1
2016,48,17000,"White, Non-Hispanic",28.772919,1
2017,48,17000,Other Races and Ethnicities,36.745689,1
2019,48,64472,"Black, Non-Hispanic",20.770519,1
2017,48,50820,Other Races and Ethnicities,3.3112583,1
2018,48,5000,"White, Non-Hispanic",5.7161655,1
2019,48,17000,"White, Non-Hispanic",26.80851,1
2020,48,41464,"Black, Non-Hispanic",53.448277,1
2016,48,65000,"Black, Non-Hispanic",63.020695,1
2016,48,10912,"White, Non-Hispanic",78.831345,1
2018,48,5000,All,34.552711,1
2016,48,27684,"White, Non-Hispanic",0,1
2017,48,58016,"Black, Non-Hispanic",10.895645,1
2018,48,13024,Other Races and Ethnicities,8.9359083,1
2016,48,76000,Other Races and Ethnicities,54.977875,1
2017,48,64472,Hispanic,39.560654,1
2019,48,19972,Hispanic,26.578257,1
2019,48,45000,Hispanic,47.933491,1
2019,48,4000,Other Races and Ethnicities,19.778357,1
2019,48,43888,Hispanic,57.319511,1
2019,48,22660,"White, Non-Hispanic",70.274918,1
2019,48,43888,"Black, Non-Hispanic",53.212898,1
2017,48,57200,All,96.989799,1
2018,48,4000,Hispanic,53.630657,1
2019,48,79000,"Black, Non-Hispanic",61.893658,1
2016,48,63500,"White, Non-Hispanic",5.8599582,1
2020,48,63500,"White, Non-Hispanic",0,1
2017,48,47892,"White, Non-Hispanic",65.788506,1
2019,48,27684,Hispanic,0,1
2019,48,48072,Hispanic,12.366095,1
2016,48,43888,"White, Non-Hispanic",38.240505,1
2020,48,74144,Hispanic,67.600906,1
2017,48,47892,Other Races and Ethnicities,61.605583,1
2019,48,13552,Hispanic,0,1
2020,48,64472,All,8.9868107,1
2020,48,5000,"Black, Non-Hispanic",41.449879,1
2018,48,22660,Other Races and Ethnicities,46.680496,1
2019,48,30464,"Black, Non-Hispanic",49.258556,1
2017,48,17000,"Black, Non-Hispanic",73.096191,1
2019,48,79000,All,47.776642,1
2019,48,10768,"White, Non-Hispanic",95.409431,1
2017,48,1000,"White, Non-Hispanic",45.571339,1
2018,48,37000,"Black, Non-Hispanic",52.360371,1
2018,48,47892,Hispanic,76.041664,1
2020,48,74144,"White, Non-Hispanic",18.803835,1
2016,48,48768,Hispanic,89.798325,1
2020,48,41980,"Black, Non-Hispanic",0,1
2020,48,63500,Other Races and Ethnicities,0,1
2020,48,10912,Hispanic,69.226837,1
2016,48,48768,Other Races and Ethnicities,33.755276,1
2019,48,13024,Other Races and Ethnicities,5.1188302,1
2018,48,27000,"White, Non-Hispanic",24.421112,1
2018,48,48768,All,82.922775,1
